종목코드,종목명,산업,섹터,날짜
025550,한국선재,소재,소재,20220408
018470,조일알미늄,소재,소재,20220408
025000,KPX케미칼,소재,소재,20220408
004090,한국석유,소재,소재,20220408
247660,나노씨엠에스,소재,소재,20220408
036620,감성코퍼레이션,소재,소재,20220408
003720,삼영화학,소재,소재,20220408
023600,삼보판지,소재,소재,20220408
011280,태림포장,소재,소재,20220408
005160,동국산업,소재,소재,20220408
003780,진양산업,소재,소재,20220408
251970,펌텍코리아,소재,소재,20220408
083420,그린케미칼,소재,소재,20220408
002360,SH에너지화학,소재,소재,20220408
025820,이구산업,소재,소재,20220408
037370,EG,소재,소재,20220408
023450,동남합성,소재,소재,20220408
010040,한국내화,소재,소재,20220408
124500,아이티센,소재,소재,20220408
100250,진양홀딩스,소재,소재,20220408
015890,태경산업,소재,소재,20220408
036640,HRS,소재,소재,20220408
014190,원익큐브,소재,소재,20220408
005010,휴스틸,소재,소재,20220408
009460,한창제지,소재,소재,20220408
023440,제일제강,소재,소재,20220408
032560,황금에스티,소재,소재,20220408
006890,태경케미컬,소재,소재,20220408
000480,조선내화,소재,소재,20220408
120240,대정화금,소재,소재,20220408
007280,한국특강,소재,소재,20220408
014580,태경비케이,소재,소재,20220408
039240,경남스틸,소재,소재,20220408
006740,영풍제지,소재,소재,20220408
294140,레몬,소재,소재,20220408
008260,NI스틸,소재,소재,20220408
053260,금강철강,소재,소재,20220408
008420,문배철강,소재,소재,20220408
396300,세아메카닉스,소재,소재,20220408
021050,서원,소재,소재,20220408
002200,한국수출포장,소재,소재,20220408
002100,경농,소재,소재,20220408
009200,무림페이퍼,소재,소재,20220408
009620,삼보산업,소재,소재,20220408
352940,인바이오,소재,소재,20220408
001080,만호제강,소재,소재,20220408
092230,KPX홀딩스,소재,소재,20220408
357550,석경에이티,소재,소재,20220408
036670,KCI,소재,소재,20220408
032860,휴먼엔,소재,소재,20220408
045060,오공,소재,소재,20220408
097870,효성오앤비,소재,소재,20220408
134380,미원화학,소재,소재,20220408
007590,동방아그로,소재,소재,20220408
058650,세아홀딩스,소재,소재,20220408
128660,피제이메탈,소재,소재,20220408
133820,화인베스틸,소재,소재,20220408
286750,나노브릭,소재,소재,20220408
048470,대동스틸,소재,소재,20220408
075970,동국알앤에스,소재,소재,20220408
037230,한국팩키지,소재,소재,20220408
027970,세하,소재,소재,20220408
066430,와이오엠,소재,소재,20220408
026940,부국철강,소재,소재,20220408
177830,파버나인,소재,소재,20220408
120030,조선선재,소재,소재,20220408
332290,누보,소재,소재,20220408
002220,한일철강,소재,소재,20220408
017480,삼현철강,소재,소재,20220408
071090,하이스틸,소재,소재,20220408
014440,영보화학,소재,소재,20220408
187790,나노,소재,소재,20220408
003830,대한화섬,소재,소재,20220408
004780,대륙제관,소재,소재,20220408
101240,씨큐브,소재,소재,20220408
001550,조비,소재,소재,20220408
050760,에스폴리텍,소재,소재,20220408
222420,쎄노텍,소재,소재,20220408
021040,대호특수강,소재,소재,20220408
196700,웹스,소재,소재,20220408
019440,세아특수강,소재,소재,20220408
318000,KBG,소재,소재,20220408
017650,대림제지,소재,소재,20220408
012160,영흥,소재,소재,20220408
010640,진양폴리,소재,소재,20220408
002820,SUN&L,소재,소재,20220408
069730,DSR제강,소재,소재,20220408
037760,쎄니트,소재,소재,20220408
001810,무림SP,소재,소재,20220408
004450,삼화왕관,소재,소재,20220408
012620,원일특강,소재,소재,20220408
002870,신풍제지,소재,소재,20220408
060380,동양에스텍,소재,소재,20220408
051630,진양화학,소재,소재,20220408
110020,전진바이오팜,소재,소재,20220408
001020,페이퍼코리아,소재,소재,20220408
001560,제일연마,소재,소재,20220408
155660,DSR,소재,소재,20220408
002690,동일제강,소재,소재,20220408
024070,WISCOM,소재,소재,20220408
140520,대창스틸,소재,소재,20220408
008370,원풍,소재,소재,20220408
263770,유에스티,소재,소재,20220408
060480,국일신동,소재,소재,20220408
079170,한창산업,소재,소재,20220408
010420,한솔PNS,소재,소재,20220408
003080,성보화학,소재,소재,20220408
007770,한일화학,소재,소재,20220408
048830,엔피케이,소재,소재,20220408
000590,CS홀딩스,소재,소재,20220408
340440,세림B&G,소재,소재,20220408
025890,한국주강,소재,소재,20220408
026910,광진실업,소재,소재,20220408
115570,스타플렉스,소재,소재,20220408
001770,SHD,소재,소재,20220408
049830,승일,소재,소재,20220408
008870,금비,소재,소재,20220408
014970,삼륭물산,소재,소재,20220408
054410,케이피티유,소재,소재,20220408
221980,케이디켐,소재,소재,20220408
005820,원림,소재,소재,20220408
023790,동일철강,소재,소재,20220408
000760,이화산업,소재,소재,20220408
028260,삼성물산,산업재,자본재,20220408
034730,SK,산업재,자본재,20220408
034020,두산중공업,산업재,자본재,20220408
003550,LG,산업재,자본재,20220408
009540,한국조선해양,산업재,자본재,20220408
028050,삼성엔지니어링,산업재,자본재,20220408
000720,현대건설,산업재,자본재,20220408
010140,삼성중공업,산업재,자본재,20220408
047810,한국항공우주,산업재,자본재,20220408
028300,HLB,산업재,자본재,20220408
006360,GS건설,산업재,자본재,20220408
241560,두산밥캣,산업재,자본재,20220408
375500,DL이앤씨,산업재,자본재,20220408
329180,현대중공업,산업재,자본재,20220408
012450,한화에어로스페이스,산업재,자본재,20220408
010620,현대미포조선,산업재,자본재,20220408
002380,KCC,산업재,자본재,20220408
064350,현대로템,산업재,자본재,20220408
047040,대우건설,산업재,자본재,20220408
001040,CJ,산업재,자본재,20220408
017800,현대엘리베이,산업재,자본재,20220408
001120,LX인터내셔널,산업재,자본재,20220408
047050,포스코인터내셔널,산업재,자본재,20220408
112610,씨에스윈드,산업재,자본재,20220408
272210,한화시스템,산업재,자본재,20220408
006260,LS,산업재,자본재,20220408
003410,쌍용C&E,산업재,자본재,20220408
042660,대우조선해양,산업재,자본재,20220408
042670,현대두산인프라코어,산업재,자본재,20220408
009240,한샘,산업재,자본재,20220408
010780,아이에스동서,산업재,자본재,20220408
079550,LIG넥스원,산업재,자본재,20220408
004800,효성,산업재,자본재,20220408
363280,티와이홀딩스,산업재,자본재,20220408
010120,LS ELECTRIC,산업재,자본재,20220408
056190,에스에프에이,산업재,자본재,20220408
294870,HDC현대산업개발,산업재,자본재,20220408
001740,SK네트웍스,산업재,자본재,20220408
013890,지누스,산업재,자본재,20220408
001440,대한전선,산업재,자본재,20220408
344820,KCC글라스,산업재,자본재,20220408
000150,두산,산업재,자본재,20220408
100090,삼강엠앤티,산업재,자본재,20220408
267260,현대일렉트릭,산업재,자본재,20220408
001470,삼부토건,산업재,자본재,20220408
383800,LX홀딩스,산업재,자본재,20220408
267270,현대건설기계,산업재,자본재,20220408
300720,한일시멘트,산업재,자본재,20220408
108670,LX하우시스,산업재,자본재,20220408
006910,보성파워텍,산업재,자본재,20220408
099320,쎄트렉아이,산업재,자본재,20220408
011700,한신기계,산업재,자본재,20220408
017960,한국카본,산업재,자본재,20220408
025900,동화기업,산업재,자본재,20220408
018000,유니슨,산업재,자본재,20220408
090710,휴림로봇,산업재,자본재,20220408
298040,효성중공업,산업재,자본재,20220408
002900,TYM,산업재,자본재,20220408
007460,에이프로젠 MED,산업재,자본재,20220408
082740,HSD엔진,산업재,자본재,20220408
012630,HDC,산업재,자본재,20220408
183190,아세아시멘트,산업재,자본재,20220408
004980,성신양회,산업재,자본재,20220408
282880,코윈테크,산업재,자본재,20220408
023410,유진기업,산업재,자본재,20220408
094820,일진파워,산업재,자본재,20220408
001880,DL건설,산업재,자본재,20220408
000490,대동,산업재,자본재,20220408
074610,이엔플러스,산업재,자본재,20220408
035890,서희건설,산업재,자본재,20220408
009160,SIMPAC,산업재,자본재,20220408
013580,계룡건설,산업재,자본재,20220408
001520,동양,산업재,자본재,20220408
038500,삼표시멘트,산업재,자본재,20220408
002780,진흥기업,산업재,자본재,20220408
014200,광림,산업재,자본재,20220408
002990,금호건설,산업재,자본재,20220408
079430,현대리바트,산업재,자본재,20220408
013120,동원개발,산업재,자본재,20220408
002020,코오롱,산업재,자본재,20220408
019210,와이지-원,산업재,자본재,20220408
002460,화성산업,산업재,자본재,20220408
090360,로보스타,산업재,자본재,20220408
011760,현대코퍼레이션,산업재,자본재,20220408
011370,서한,산업재,자본재,20220408
060310,3S,산업재,자본재,20220408
361390,제노코,산업재,자본재,20220408
000390,삼화페인트,산업재,자본재,20220408
013030,하이록코리아,산업재,자본재,20220408
104460,디와이피엔에프,산업재,자본재,20220408
045100,한양이엔지,산업재,자본재,20220408
026150,특수건설,산업재,자본재,20220408
014620,성광벤드,산업재,자본재,20220408
065450,빅텍,산업재,자본재,20220408
007210,벽산,산업재,자본재,20220408
023160,태광,산업재,자본재,20220408
095190,이엠코리아,산업재,자본재,20220408
028100,동아지질,산업재,자본재,20220408
003300,한일홀딩스,산업재,자본재,20220408
013570,디와이,산업재,자본재,20220408
067390,아스트,산업재,자본재,20220408
018310,삼목에스폼,산업재,자본재,20220408
277810,레인보우로보틱스,산업재,자본재,20220408
073640,테라사이언스,산업재,자본재,20220408
004960,한신공영,산업재,자본재,20220408
126880,제이엔케이히터,산업재,자본재,20220408
043220,에이치엘비파워,산업재,자본재,20220408
010170,대한광통신,산업재,자본재,20220408
014280,금강공업,산업재,자본재,20220408
052300,초록뱀컴퍼니,산업재,자본재,20220408
003070,코오롱글로벌,산업재,자본재,20220408
075580,세진중공업,산업재,자본재,20220408
002150,도화엔지니어링,산업재,자본재,20220408
126340,비나텍,산업재,자본재,20220408
016800,퍼시스,산업재,자본재,20220408
015860,일진홀딩스,산업재,자본재,20220408
036190,금화피에스시,산업재,자본재,20220408
105840,우진,산업재,자본재,20220408
036890,진성티이씨,산업재,자본재,20220408
277880,티에스아이,산업재,자본재,20220408
005960,동부건설,산업재,자본재,20220408
064820,케이프,산업재,자본재,20220408
009410,태영건설,산업재,자본재,20220408
090350,노루페인트,산업재,자본재,20220408
001250,GS글로벌,산업재,자본재,20220408
025750,한솔홈데코,산업재,자본재,20220408
097230,HJ중공업,산업재,자본재,20220408
140670,알에스오토메이션,산업재,자본재,20220408
186230,그린플러스,산업재,자본재,20220408
014790,한라,산업재,자본재,20220408
013360,일성건설,산업재,자본재,20220408
005870,휴니드,산업재,자본재,20220408
109610,에스와이,산업재,자본재,20220408
010820,퍼스텍,산업재,자본재,20220408
017000,신원종합개발,산업재,자본재,20220408
007820,에스엠코어,산업재,자본재,20220408
210540,디와이파워,산업재,자본재,20220408
317400,자이에스앤디,산업재,자본재,20220408
016880,웅진,산업재,자본재,20220408
051490,나라엠앤디,산업재,자본재,20220408
388720,유일로보틱스,산업재,자본재,20220408
065950,웰크론,산업재,자본재,20220408
019990,에너토크,산업재,자본재,20220408
006340,대원전선,산업재,자본재,20220408
042370,비츠로테크,산업재,자본재,20220408
053690,한미글로벌,산업재,자본재,20220408
274090,켄코아에어로스페이스,산업재,자본재,20220408
006390,한일현대시멘트,산업재,자본재,20220408
002410,범양건영,산업재,자본재,20220408
039570,HDC랩스,산업재,자본재,20220408
071670,에이테크솔루션,산업재,자본재,20220408
042940,상지카일룸,산업재,자본재,20220408
215090,휴센텍,산업재,자본재,20220408
103590,일진전기,산업재,자본재,20220408
024810,이화전기,산업재,자본재,20220408
089140,넥스턴바이오,산업재,자본재,20220408
060560,홈센타홀딩스,산업재,자본재,20220408
007110,일신석재,산업재,자본재,20220408
004380,삼익THK,산업재,자본재,20220408
225530,보광산업,산업재,자본재,20220408
044060,조광ILI,산업재,자본재,20220408
011090,에넥스,산업재,자본재,20220408
214430,아이쓰리시스템,산업재,자본재,20220408
001840,이화공영,산업재,자본재,20220408
014940,오리엔탈정공,산업재,자본재,20220408
034300,신세계건설,산업재,자본재,20220408
010960,삼호개발,산업재,자본재,20220408
000860,강남제비스코,산업재,자본재,20220408
309930,오하임아이엔티,산업재,자본재,20220408
297090,씨에스베어링,산업재,자본재,20220408
037440,희림,산업재,자본재,20220408
008250,이건산업,산업재,자본재,20220408
017040,광명전기,산업재,자본재,20220408
229640,LS전선아시아,산업재,자본재,20220408
036560,영풍정밀,산업재,자본재,20220408
000910,유니온,산업재,자본재,20220408
060370,KT서브마린,산업재,자본재,20220408
096350,대창솔루션,산업재,자본재,20220408
021320,KCC건설,산업재,자본재,20220408
013700,까뮤이앤씨,산업재,자본재,20220408
090410,덕신하우징,산업재,자본재,20220408
017550,수산중공업,산업재,자본재,20220408
016250,SGC이테크건설,산업재,자본재,20220408
054180,메디콕스,산업재,자본재,20220408
003800,에이스침대,산업재,자본재,20220408
066620,국보디자인,산업재,자본재,20220408
101930,인화정공,산업재,자본재,20220408
053080,원방테크,산업재,자본재,20220408
085310,엔케이,산업재,자본재,20220408
084180,수성이노베이션,산업재,자본재,20220408
119650,KC코트렐,산업재,자본재,20220408
230980,에이트원,산업재,자본재,20220408
388050,지투파워,산업재,자본재,20220408
005750,대림B&Co,산업재,자본재,20220408
105740,디케이락,산업재,자본재,20220408
046940,우원개발,산업재,자본재,20220408
015230,대창단조,산업재,자본재,20220408
083650,비에이치아이,산업재,자본재,20220408
198440,고려시멘트,산업재,자본재,20220408
049430,코메론,산업재,자본재,20220408
025950,동신건설,산업재,자본재,20220408
109860,동일금속,산업재,자본재,20220408
049800,우진플라임,산업재,자본재,20220408
024880,케이피에프,산업재,자본재,20220408
039020,이건홀딩스,산업재,자본재,20220408
033100,제룡전기,산업재,자본재,20220408
011390,부산산업,산업재,자본재,20220408
004440,삼일씨엔에스,산업재,자본재,20220408
000320,노루홀딩스,산업재,자본재,20220408
033540,파라텍,산업재,자본재,20220408
006050,국영지앤엠,산업재,자본재,20220408
000500,가온전선,산업재,자본재,20220408
076080,웰크론한텍,산업재,자본재,20220408
171120,라이온켐텍,산업재,자본재,20220408
022220,정산애강,산업재,자본재,20220408
001260,남광토건,산업재,자본재,20220408
003010,혜인,산업재,자본재,20220408
226360,KH E&T,산업재,자본재,20220408
015590,큐로,산업재,자본재,20220408
037350,성도이엔지,산업재,자본재,20220408
108380,대양전기공업,산업재,자본재,20220408
004910,조광페인트,산업재,자본재,20220408
058730,다스코,산업재,자본재,20220408
119850,지엔씨에너지,산업재,자본재,20220408
009440,KC그린홀딩스,산업재,자본재,20220408
255220,SG,산업재,자본재,20220408
119500,포메탈,산업재,자본재,20220408
077970,STX엔진,산업재,자본재,20220408
189860,서전기전,산업재,자본재,20220408
091590,남화토건,산업재,자본재,20220408
065570,삼영이엔씨,산업재,자본재,20220408
071970,STX중공업,산업재,자본재,20220408
099440,스맥,산업재,자본재,20220408
199820,제일전기공업,산업재,자본재,20220408
002290,삼일기업공사,산업재,자본재,20220408
100840,SNT에너지,산업재,자본재,20220408
024840,KBI메탈,산업재,자본재,20220408
039610,화성밸브,산업재,자본재,20220408
054540,삼영엠텍,산업재,자본재,20220408
041440,현대에버다임,산업재,자본재,20220408
086670,비엠티,산업재,자본재,20220408
023960,에쓰씨엔지니어링,산업재,자본재,20220408
006920,모헨즈,산업재,자본재,20220408
050860,아세아텍,산업재,자본재,20220408
017510,세명전기,산업재,자본재,20220408
092460,한라IMS,산업재,자본재,20220408
228340,동양파일,산업재,자본재,20220408
159010,아스플로,산업재,자본재,20220408
221840,하이즈항공,산업재,자본재,20220408
147830,제룡산업,산업재,자본재,20220408
035200,프럼파스트,산업재,자본재,20220408
007610,선도전기,산업재,자본재,20220408
000850,화천기공,산업재,자본재,20220408
092440,기신정기,산업재,자본재,20220408
044780,에이치케이,산업재,자본재,20220408
010240,흥국,산업재,자본재,20220408
010660,화천기계,산업재,자본재,20220408
008470,부스타,산업재,자본재,20220408
038010,제일테크노스,산업재,자본재,20220408
099410,동방선기,산업재,자본재,20220408
011560,세보엠이씨,산업재,자본재,20220408
317850,대모,산업재,자본재,20220408
023350,한국종합기술,산업재,자본재,20220408
138070,신진에스엠,산업재,자본재,20220408
048770,TPC,산업재,자본재,20220408
101170,우림피티에스,산업재,자본재,20220408
008830,대동기어,산업재,자본재,20220408
054930,유신,산업재,자본재,20220408
044180,KD,산업재,자본재,20220408
043340,에쎈테크,산업재,자본재,20220408
134790,시디즈,산업재,자본재,20220408
101000,상상인인더스트리,산업재,자본재,20220408
011810,STX,산업재,자본재,20220408
101670,코리아에스이,산업재,자본재,20220408
060260,뉴보텍,산업재,자본재,20220408
071950,코아스,산업재,자본재,20220408
100660,서암기계공업,산업재,자본재,20220408
237750,피앤씨테크,산업재,자본재,20220408
317830,에스피시스템스,산업재,자본재,20220408
007680,대원,산업재,자본재,20220408
254120,자비스,산업재,자본재,20220408
073010,케이에스피,산업재,자본재,20220408
192390,윈하이텍,산업재,자본재,20220408
079000,와토스코리아,산업재,자본재,20220408
053160,프리엠스,산업재,자본재,20220408
059270,해성티피씨,산업재,자본재,20220408
010400,우진아이엔에스,산업재,자본재,20220408
079650,서산,산업재,자본재,20220408
073190,듀오백,산업재,자본재,20220408
333430,일승,산업재,자본재,20220408
006570,대림통상,산업재,자본재,20220408
012750,에스원,산업재,상업서비스와공급품,20220408
030190,NICE평가정보,산업재,상업서비스와공급품,20220408
034310,NICE,산업재,상업서비스와공급품,20220408
060150,인선이엔티,산업재,상업서비스와공급품,20220408
143240,사람인에이치알,산업재,상업서비스와공급품,20220408
122900,아이마켓코리아,산업재,상업서비스와공급품,20220408
090850,현대이지웰,산업재,상업서비스와공급품,20220408
029960,코엔텍,산업재,상업서비스와공급품,20220408
036800,나이스정보통신,산업재,상업서비스와공급품,20220408
043910,자연과환경,산업재,상업서비스와공급품,20220408
377450,리파인,산업재,상업서비스와공급품,20220408
130580,나이스디앤비,산업재,상업서비스와공급품,20220408
034950,한국기업평가,산업재,상업서비스와공급품,20220408
092130,이크레더블,산업재,상업서비스와공급품,20220408
058850,KTcs,산업재,상업서비스와공급품,20220408
049720,고려신용정보,산업재,상업서비스와공급품,20220408
094280,효성ITX,산업재,상업서비스와공급품,20220408
058860,KTis,산업재,상업서비스와공급품,20220408
036120,SCI평가정보,산업재,상업서비스와공급품,20220408
069140,누리플랜,산업재,상업서비스와공급품,20220408
033050,제이엠아이,산업재,상업서비스와공급품,20220408
030960,양지사,산업재,상업서비스와공급품,20220408
011200,HMM,산업재,운송,20220408
003490,대한항공,산업재,운송,20220408
088980,맥쿼리인프라,산업재,운송,20220408
086280,현대글로비스,산업재,운송,20220408
180640,한진칼,산업재,운송,20220408
028670,팬오션,산업재,운송,20220408
000120,CJ대한통운,산업재,운송,20220408
020560,아시아나항공,산업재,운송,20220408
089860,롯데렌탈,산업재,운송,20220408
003280,흥아해운,산업재,운송,20220408
272450,진에어,산업재,운송,20220408
089590,제주항공,산업재,운송,20220408
319400,현대무벡스,산업재,운송,20220408
005880,대한해운,산업재,운송,20220408
002320,한진,산업재,운송,20220408
298690,에어부산,산업재,운송,20220408
091810,티웨이항공,산업재,운송,20220408
003100,선광,산업재,운송,20220408
009070,KCTC,산업재,운송,20220408
044450,KSS해운,산업재,운송,20220408
067900,와이엔텍,산업재,운송,20220408
004140,동방,산업재,운송,20220408
068400,SK렌터카,산업재,운송,20220408
004360,세방,산업재,운송,20220408
124560,태웅로직스,산업재,운송,20220408
001140,국보,산업재,운송,20220408
009180,한솔로지스틱스,산업재,운송,20220408
095570,AJ네트웍스,산업재,운송,20220408
000700,유수홀딩스,산업재,운송,20220408
005430,한국공항,산업재,운송,20220408
155900,바다로19호,산업재,운송,20220408
040610,SG&G,산업재,운송,20220408
038390,레드캡투어,산업재,운송,20220408
024800,유성티엔에스,산업재,운송,20220408
014130,한익스프레스,산업재,운송,20220408
045340,토탈소프트,산업재,운송,20220408
129260,인터지스,산업재,운송,20220408
004870,티웨이홀딩스,산업재,운송,20220408
084670,동양고속,산업재,운송,20220408
032280,삼일,산업재,운송,20220408
036000,예림당,산업재,운송,20220408
000650,천일고속,산업재,운송,20220408
005380,현대차,경기관련소비재,자동차와부품,20220408
000270,기아,경기관련소비재,자동차와부품,20220408
012330,현대모비스,경기관련소비재,자동차와부품,20220408
161390,한국타이어앤테크놀로지,경기관련소비재,자동차와부품,20220408
018880,한온시스템,경기관련소비재,자동차와부품,20220408
204320,만도,경기관련소비재,자동차와부품,20220408
011210,현대위아,경기관련소비재,자동차와부품,20220408
004490,세방전지,경기관련소비재,자동차와부품,20220408
271940,일진하이솔루스,경기관련소비재,자동차와부품,20220408
009900,명신산업,경기관련소비재,자동차와부품,20220408
025540,한국단자,경기관련소비재,자동차와부품,20220408
005850,에스엘,경기관련소비재,자동차와부품,20220408
064960,SNT모티브,경기관련소비재,자동차와부품,20220408
073240,금호타이어,경기관련소비재,자동차와부품,20220408
000240,한국앤컴퍼니,경기관련소비재,자동차와부품,20220408
060980,한라홀딩스,경기관련소비재,자동차와부품,20220408
078590,디아크,경기관련소비재,자동차와부품,20220408
007340,디티알오토모티브,경기관련소비재,자동차와부품,20220408
038880,아이에이,경기관련소비재,자동차와부품,20220408
214330,금호에이치티,경기관련소비재,자동차와부품,20220408
015750,성우하이텍,경기관련소비재,자동차와부품,20220408
002350,넥센타이어,경기관련소비재,자동차와부품,20220408
136510,에디슨EV,경기관련소비재,자동차와부품,20220408
353590,오토앤,경기관련소비재,자동차와부품,20220408
123040,엠에스오토텍,경기관련소비재,자동차와부품,20220408
088290,이원컴포텍,경기관련소비재,자동차와부품,20220408
105550,트루윈,경기관련소비재,자동차와부품,20220408
126600,코프라,경기관련소비재,자동차와부품,20220408
000430,대원강업,경기관련소비재,자동차와부품,20220408
013720,CBI,경기관련소비재,자동차와부품,20220408
033530,세종공업,경기관련소비재,자동차와부품,20220408
066590,우수AMS,경기관련소비재,자동차와부품,20220408
118990,모트렉스,경기관련소비재,자동차와부품,20220408
010690,화신,경기관련소비재,자동차와부품,20220408
092200,디아이씨,경기관련소비재,자동차와부품,20220408
122350,삼기,경기관련소비재,자동차와부품,20220408
215360,우리산업,경기관련소비재,자동차와부품,20220408
023800,인지컨트롤스,경기관련소비재,자동차와부품,20220408
041930,동아화성,경기관련소비재,자동차와부품,20220408
007860,서연,경기관련소비재,자동차와부품,20220408
265560,영화테크,경기관련소비재,자동차와부품,20220408
005720,넥센,경기관련소비재,자동차와부품,20220408
011320,유니크,경기관련소비재,자동차와부품,20220408
234100,세원,경기관련소비재,자동차와부품,20220408
036530,SNT홀딩스,경기관련소비재,자동차와부품,20220408
003570,SNT중공업,경기관련소비재,자동차와부품,20220408
043370,피에이치에이,경기관련소비재,자동차와부품,20220408
009680,모토닉,경기관련소비재,자동차와부품,20220408
067570,엔브이에이치코리아,경기관련소비재,자동차와부품,20220408
308170,센트랄모텍,경기관련소비재,자동차와부품,20220408
200880,서연이화,경기관련소비재,자동차와부품,20220408
000300,대유플러스,경기관련소비재,자동차와부품,20220408
105330,케이엔더블유,경기관련소비재,자동차와부품,20220408
012860,모베이스전자,경기관련소비재,자동차와부품,20220408
013310,아진산업,경기관련소비재,자동차와부품,20220408
241690,유니테크노,경기관련소비재,자동차와부품,20220408
045520,크린앤사이언스,경기관련소비재,자동차와부품,20220408
009320,대우부품,경기관련소비재,자동차와부품,20220408
047400,유니온머티리얼,경기관련소비재,자동차와부품,20220408
024740,한일단조,경기관련소비재,자동차와부품,20220408
002880,대유에이텍,경기관련소비재,자동차와부품,20220408
089470,HDC현대EP,경기관련소비재,자동차와부품,20220408
012200,계양전기,경기관련소비재,자동차와부품,20220408
104040,대성파인텍,경기관련소비재,자동차와부품,20220408
053700,삼보모터스,경기관련소비재,자동차와부품,20220408
282690,동아타이어,경기관련소비재,자동차와부품,20220408
006660,삼성공조,경기관련소비재,자동차와부품,20220408
024900,덕양산업,경기관련소비재,자동차와부품,20220408
123410,코리아에프티,경기관련소비재,자동차와부품,20220408
012280,영화금속,경기관련소비재,자동차와부품,20220408
016740,두올,경기관련소비재,자동차와부품,20220408
046070,코다코,경기관련소비재,자동차와부품,20220408
024910,경창산업,경기관련소비재,자동차와부품,20220408
170030,현대공업,경기관련소비재,자동차와부품,20220408
023810,인팩,경기관련소비재,자동차와부품,20220408
038110,에코플라스틱,경기관련소비재,자동차와부품,20220408
010100,한국프랜지,경기관련소비재,자동차와부품,20220408
023000,삼원강재,경기관련소비재,자동차와부품,20220408
031510,오스템,경기관련소비재,자동차와부품,20220408
101330,모베이스,경기관련소비재,자동차와부품,20220408
013870,지엠비코리아,경기관련소비재,자동차와부품,20220408
005710,대원산업,경기관련소비재,자동차와부품,20220408
007530,영신금속,경기관련소비재,자동차와부품,20220408
021820,세원정공,경기관련소비재,자동차와부품,20220408
013520,화승코퍼레이션,경기관련소비재,자동차와부품,20220408
054300,팬스타엔터프라이즈,경기관련소비재,자동차와부품,20220408
019180,티에이치엔,경기관련소비재,자동차와부품,20220408
126640,화신정공,경기관련소비재,자동차와부품,20220408
000040,KR모터스,경기관련소비재,자동차와부품,20220408
378850,화승알앤에이,경기관련소비재,자동차와부품,20220408
002920,유성기업,경기관련소비재,자동차와부품,20220408
075180,새론오토모티브,경기관련소비재,자동차와부품,20220408
090150,아이윈,경기관련소비재,자동차와부품,20220408
130500,GH신소재,경기관련소비재,자동차와부품,20220408
025440,대성엘텍,경기관련소비재,자동차와부품,20220408
071850,캐스텍코리아,경기관련소비재,자동차와부품,20220408
065500,오리엔트정공,경기관련소비재,자동차와부품,20220408
021650,한국큐빅,경기관련소비재,자동차와부품,20220408
085910,네오티스,경기관련소비재,자동차와부품,20220408
041650,상신브레이크,경기관련소비재,자동차와부품,20220408
001620,케이비아이동국실업,경기관련소비재,자동차와부품,20220408
143210,핸즈코퍼레이션,경기관련소비재,자동차와부품,20220408
090080,평화산업,경기관련소비재,자동차와부품,20220408
048430,유라테크,경기관련소비재,자동차와부품,20220408
092780,동양피스톤,경기관련소비재,자동차와부품,20220408
053270,구영테크,경기관련소비재,자동차와부품,20220408
310870,디와이씨,경기관련소비재,자동차와부품,20220408
128540,에코캡,경기관련소비재,자동차와부품,20220408
154040,솔루에타,경기관련소비재,자동차와부품,20220408
123700,SJM,경기관련소비재,자동차와부품,20220408
017370,우신시스템,경기관련소비재,자동차와부품,20220408
001380,SG글로벌,경기관련소비재,자동차와부품,20220408
163560,동일고무벨트,경기관련소비재,자동차와부품,20220408
212560,네오오토,경기관련소비재,자동차와부품,20220408
018500,동원금속,경기관련소비재,자동차와부품,20220408
019770,서연탑메탈,경기관련소비재,자동차와부품,20220408
005030,부산주공,경기관련소비재,자동차와부품,20220408
004840,DRB동일,경기관련소비재,자동차와부품,20220408
080470,성창오토텍,경기관련소비재,자동차와부품,20220408
093380,풍강,경기관련소비재,자동차와부품,20220408
004100,태양금속,경기관련소비재,자동차와부품,20220408
145210,다이나믹디자인,경기관련소비재,자동차와부품,20220408
010770,평화홀딩스,경기관련소비재,자동차와부품,20220408
122690,서진오토모티브,경기관련소비재,자동차와부품,20220408
019540,일지테크,경기관련소비재,자동차와부품,20220408
001420,태원물산,경기관련소비재,자동차와부품,20220408
033250,체시스,경기관련소비재,자동차와부품,20220408
161570,THE MIDONG,경기관련소비재,자동차와부품,20220408
024120,KB오토시스,경기관련소비재,자동차와부품,20220408
130740,티피씨글로벌,경기관련소비재,자동차와부품,20220408
072470,우리산업홀딩스,경기관련소비재,자동차와부품,20220408
113810,디젠스,경기관련소비재,자동차와부품,20220408
290120,대유에이피,경기관련소비재,자동차와부품,20220408
025530,SJM홀딩스,경기관련소비재,자동차와부품,20220408
053060,세동,경기관련소비재,자동차와부품,20220408
020400,대동금속,경기관련소비재,자동차와부품,20220408
010580,지코,경기관련소비재,자동차와부품,20220408
051900,LG생활건강,경기관련소비재,내구소비재와의류,20220408
090430,아모레퍼시픽,경기관련소비재,내구소비재와의류,20220408
021240,코웨이,경기관련소비재,내구소비재와의류,20220408
383220,F&F,경기관련소비재,내구소비재와의류,20220408
081660,휠라홀딩스,경기관련소비재,내구소비재와의류,20220408
002790,아모레G,경기관련소비재,내구소비재와의류,20220408
