종목코드,R1D,R1W,R1M,R3M,R6M,R1Y
025860,4.79,3.36,4.46,-13.3,-5.84,8.97
051500,-0.52,-0.91,37.28,31.84,12.81,74.89
181710,-2.74,-1.89,-18.87,-30.73,-6.23,-10.51
003300,-1.63,-1.63,-5.47,-1.76,-1.39,19.07
052400,-3.33,-1.59,-15.84,-16.97,-33.15,-40.34
006730,-1.93,-2.48,-4.31,-3.23,4.44,9.08
053030,-4.69,-5.06,-11.27,-19.21,-30.68,-63.03
037070,-5.72,-7.87,-6.9,1.6,34.04,40.82
271560,-2.53,-2.23,-5.59,-11.65,-16.62,-28.93
000020,-3.95,-2.41,-5.08,-11.96,-15.92,-22.36
081000,-3.33,-1.99,-9.38,-28.55,-50.1,-52.14
011040,-2.83,-1.44,-1.44,-10.43,0.0,-0.48
053210,-0.24,-1.98,-0.24,-10.51,-14.15,-4.1
050890,-4.45,-0.5,-3.53,-10.7,-6.09,-40.89
000100,-0.36,-0.88,-4.75,-1.65,-0.98,-9.54
004170,-2.32,-2.88,5.42,8.58,1.0,-4.17
111770,-3.3,-6.17,-14.57,-5.85,1.48,6.62
035600,-2.56,-2.83,-7.3,-1.15,-8.53,-11.37
014830,-4.32,-1.33,-14.33,-23.81,-33.14,31.46
028260,-1.36,-2.69,-2.69,-6.06,-16.22,-14.57
194480,-4.44,-7.44,-26.51,-48.53,-17.04,15.35
235980,-2.48,-4.02,-11.87,-40.57,-42.61,-56.74
285130,-5.6,-5.98,-17.19,-19.45,-38.16,-52.14
003530,-4.14,-5.98,-14.48,-14.33,15.59,59.83
041510,-1.54,5.86,1.88,-1.26,7.47,130.39
068270,-5.92,-5.33,-7.65,-27.26,-43.23,-51.08
215000,-2.4,-2.2,-18.62,-21.25,8.28,120.15
216080,-1.91,3.8,17.82,-11.45,-37.5,-3.76
064290,-1.84,0.95,-4.98,2.5,10.1,7.01
025770,-2.39,-2.05,-1.15,-12.27,-3.81,-7.74
001200,2.8,5.1,0.76,-14.95,-13.27,-19.32
063080,-3.72,-4.59,-29.77,4.19,300.95,215.96
009830,-3.53,-7.65,-15.14,-12.53,-16.6,-38.79
029960,-4.24,-4.83,-7.69,-13.61,-11.21,-14.0
334970,-3.48,-0.83,-14.06,-37.3,-50.28,
115390,-2.09,-4.47,-10.55,-6.29,-16.96,-26.57
079160,-2.93,-2.74,3.54,-8.97,-8.81,-6.4
265520,-3.33,-0.23,-7.04,-9.92,-19.56,-27.57
086790,-2.46,-5.44,8.78,16.59,15.5,36.13
000270,-5.9,-7.67,-8.36,-12.31,-8.71,-9.38
299030,-2.67,-1.52,-5.36,6.19,-4.74,0.03
060720,-3.4,2.16,-11.8,-15.48,-5.54,13.3
314130,-1.71,-7.03,-20.98,-30.27,-38.42,-56.71
103140,-0.78,-0.47,-1.86,-0.31,-6.21,-4.08
041830,0.0,2.27,7.91,-7.79,-24.75,14.8
053580,-2.52,-4.33,-4.92,-12.29,-29.8,-40.01
128940,-3.07,-1.56,-2.5,-2.86,-14.03,-26.52
054210,-7.2,-2.13,9.9,28.29,101.25,78.49
002030,0.7,-1.04,2.14,18.18,13.04,51.48
329180,-3.65,7.32,0.0,-4.95,,
091700,-3.38,-0.87,-9.49,4.57,19.27,-6.15
034830,-2.05,-6.11,-10.79,-9.09,-5.08,3.61
126560,-2.71,-2.58,-9.68,-26.3,-19.79,-9.32
071320,0.71,1.43,-4.07,-7.81,-9.23,-9.11
005610,-2.91,-0.62,10.79,11.25,4.03,8.24
122900,-1.1,-1.0,-1.1,-10.9,-8.0,10.87
319400,-5.98,-1.0,-4.68,14.57,-22.94,-39.19
291230,-7.05,-2.32,-22.11,-46.59,-15.81,196.64
008560,-1.48,-2.76,-7.14,17.03,21.3,57.78
041140,-2.86,3.34,-9.57,18.47,46.55,3.66
206650,-5.81,-8.47,-33.63,-34.77,-42.17,31.21
060150,-2.38,-3.76,-10.87,-11.64,-10.09,-22.05
016710,1.71,2.12,4.65,14.48,31.09,81.04
249420,4.99,33.24,84.83,196.79,227.21,153.01
032830,-2.76,-6.1,-7.98,-9.37,-16.78,-20.63
036830,-2.62,-4.62,-9.72,-31.06,-17.73,-39.19
098460,-3.66,-4.9,-7.98,-8.44,-20.13,-20.47
048530,0.0,0.29,-12.81,-19.86,-24.24,-21.14
059090,-4.87,-5.29,-16.99,-19.78,-13.31,-34.85
199800,-7.65,-12.29,-38.91,-67.02,-63.54,-61.49
006120,-1.99,-2.6,-12.44,-17.23,-21.51,-40.57
136510,-6.12,-2.39,-9.07,-26.61,189.57,1356.11
214150,-4.27,-1.1,9.12,-2.97,-30.02,16.56
000150,-7.63,8.39,-8.08,-25.02,11.29,86.72
011790,-3.02,-4.46,-17.36,-31.47,-21.41,-6.88
003230,-0.79,-4.13,0.23,10.1,8.08,-4.75
035900,-2.16,7.1,6.74,-4.62,17.87,28.38
089010,-4.01,-4.71,-3.49,-1.13,7.57,-13.49
000640,0.99,0.0,-3.3,-4.21,-9.69,-15.29
363280,0.77,5.22,2.14,5.22,-10.88,-0.57
082920,-3.65,-3.33,0.69,0.69,-7.94,-6.15
011070,-3.58,-0.62,-11.02,16.19,60.7,52.36
005490,0.54,-1.77,-1.42,-2.97,-11.32,4.91
145020,-4.57,-5.08,-1.48,-3.45,-37.5,-24.49
210980,-1.36,0.17,-1.02,-2.52,-22.04,-29.61
004890,-0.28,4.05,13.92,29.03,63.64,128.14
003240,-2.63,-3.57,-7.49,4.49,-6.28,3.2
097950,-1.71,0.13,3.46,1.22,-13.82,-15.0
005390,-4.65,1.04,-4.38,11.35,-5.71,110.9
003690,-1.01,-5.15,-1.11,-0.81,8.68,23.2
071840,0.88,-1.08,1.77,-12.07,-26.09,-38.72
003850,-4.71,-2.02,-5.45,-12.59,-27.89,-26.07
002020,-2.76,-2.59,-6.62,-14.8,-7.69,18.49
063170,-4.77,-6.78,-26.38,-36.57,12.08,152.85
339770,-3.33,-5.54,-4.61,-18.08,-18.99,-22.25
003380,-2.0,-0.41,9.13,-5.31,-2.0,12.0
104460,-3.03,-0.41,-10.56,-13.6,-7.06,32.32
001230,-3.12,0.0,-2.21,-5.49,-14.6,79.81
052690,0.0,8.58,10.16,-11.83,91.29,363.89
017670,-1.82,-2.7,-5.76,1.12,7.92,23.71
013580,-4.74,0.15,7.55,-3.53,5.39,14.38
036570,-3.24,-10.48,-20.62,-36.65,-47.42,-54.92
085660,-1.8,-0.3,-7.1,-13.49,-33.4,-12.33
010060,-2.32,6.85,1.9,-17.7,-8.34,-22.02
100120,-2.64,-6.23,-13.89,-5.51,-10.44,7.58
036460,4.18,9.78,13.37,3.51,15.84,18.6
007310,-1.79,-3.31,0.57,-5.09,-14.52,-23.87
018250,-3.41,2.79,5.14,-11.11,-23.65,-30.17
246710,-5.32,-6.89,-20.47,-40.28,-56.1,98.82
004370,-0.46,-1.96,5.51,11.47,9.78,13.41
004990,-1.2,0.88,3.05,-10.59,-16.45,-15.84
008930,-6.31,-0.88,-5.73,-15.68,-36.47,-32.76
064260,-6.31,-9.22,-16.89,-26.09,56.09,7.72
020150,-5.3,-6.32,-19.35,-30.83,14.08,8.29
000060,-2.68,0.0,-20.83,40.98,72.02,179.6
071050,-2.49,-1.64,2.22,-7.78,-13.3,-14.44
298540,-2.65,9.55,21.52,11.38,18.01,38.49
021240,-1.7,-3.62,-3.89,-6.99,-5.21,-0.86
100790,-6.44,-0.62,16.1,22.68,19.9,60.72
000250,-0.97,-0.14,-3.39,-20.18,-37.21,-40.67
030530,-2.38,-2.8,-4.34,-13.17,-13.17,-32.0
195870,-4.65,-2.33,-9.15,-3.51,24.1,25.06
280360,-1.7,-2.12,-4.94,-3.35,-10.12,-17.79
143240,1.32,5.34,-6.22,-3.87,-19.64,16.87
003000,-8.4,2.69,1.78,-12.26,-37.6,-48.07
064350,-2.31,0.8,-5.0,-10.38,-17.75,-2.81
035890,-2.48,0.32,0.0,-8.16,-19.02,0.0
226950,-1.83,-3.94,-17.38,-30.08,-41.25,-38.28
001510,-1.49,-2.06,-4.88,-14.3,-0.92,-3.16
067630,-4.22,-7.83,-20.57,-26.26,-11.18,31.58
000080,-1.25,2.3,18.11,8.55,15.24,4.25
094480,-6.27,-6.17,-9.56,-39.41,64.65,43.94
100090,-3.46,-0.59,-11.14,-15.4,-4.83,-7.71
001500,-3.15,-3.15,-5.29,-16.34,-11.16,-13.31
267980,-0.15,1.95,0.3,-2.73,-8.13,-8.25
091120,-5.72,-4.44,11.53,67.17,63.29,128.99
003550,-2.77,-4.29,-6.94,-13.9,-22.5,-22.76
122450,-2.58,-10.93,-5.78,-21.38,-30.72,-40.5
001720,0.0,0.48,3.44,5.52,0.16,10.7
005380,-4.16,-5.72,-13.5,-19.53,-16.22,-26.54
003520,-3.03,-1.59,-7.85,4.39,-10.17,-27.35
376300,-3.62,0.89,-32.89,-40.47,,
214330,-4.05,-7.78,-16.16,-28.29,-22.79,-28.76
042660,-4.81,21.8,20.66,-0.39,-2.28,-1.53
256840,-7.81,-9.51,-23.78,-14.52,-23.41,109.64
028300,-3.51,-5.1,-14.64,-27.24,-30.15,-4.91
383310,-5.18,-6.85,-25.51,-47.52,-60.98,
285490,-4.26,-4.52,-12.1,-8.74,11.18,1.18
145720,-3.01,-4.86,-7.43,-7.28,-33.41,5.79
139130,-1.18,-4.65,-3.85,-3.45,2.33,30.55
005420,-2.29,-3.03,-9.86,-20.99,-33.51,-1.54
185750,-1.57,-0.11,-1.87,-12.58,-19.02,-45.72
003540,-0.91,-2.98,-4.4,-18.3,-10.19,18.12
001630,-1.87,-2.29,-3.12,-12.56,-27.06,-37.43
011930,-5.78,-9.19,-16.41,-22.93,-26.91,-51.2
001520,-3.55,0.37,0.0,-13.1,-18.56,3.82
245620,-1.12,-9.16,10.29,17.66,-4.46,-5.84
093050,0.0,-0.57,6.79,-7.73,-0.29,6.46
010050,-4.02,-5.44,-1.65,-15.49,-8.54,18.27
048550,-2.31,7.93,7.78,-10.98,-22.17,116.48
298000,-4.72,-8.7,-14.91,-3.67,-18.48,15.38
298020,-0.63,7.95,-0.11,-12.2,-36.24,15.29
086280,-2.28,-0.58,3.94,8.54,-4.19,-15.72
046440,-4.15,-5.78,-14.67,-9.37,-14.4,-18.03
047050,1.25,1.76,-10.79,-0.25,-5.59,-12.53
066970,-6.05,-2.49,-9.27,-21.11,45.71,138.55
195940,-4.17,1.85,-7.29,-28.34,-33.09,
069960,-1.8,-0.91,3.24,1.19,-0.78,-4.97
108320,-4.31,-4.31,-20.54,-0.89,-4.23,57.89
196170,-2.13,0.4,-10.62,-28.97,-32.85,-45.19
010620,-3.68,8.73,3.15,3.84,9.79,56.69
183300,-3.8,-4.7,-16.06,-36.55,-39.93,-19.01
056190,-1.04,6.13,9.33,2.42,3.53,-14.77
066570,-1.2,0.0,-7.12,-3.12,-16.22,-27.49
009240,-1.91,-1.24,-8.42,-21.1,-34.73,-28.56
003280,12.7,26.28,54.46,20.14,122.51,122.51
072710,-0.67,-0.67,-2.51,-5.26,-0.54,-1.2
084990,-1.07,-2.63,-12.74,-9.39,-21.31,-24.1
286940,-1.11,0.99,-14.11,-10.21,-4.69,-13.49
095720,-3.48,-6.58,-9.62,-16.82,-17.8,2.4
253450,-1.4,0.24,1.81,-6.85,-1.52,-14.93
243840,-3.66,-4.71,-15.02,-13.06,-32.65,9.13
084680,-6.29,-4.42,-6.29,-3.36,-22.99,-40.41
151860,24.66,26.94,6.51,-15.5,-18.48,117.87
272290,-5.96,-7.69,-27.44,-1.11,5.37,59.52
114090,-4.65,-3.69,6.3,5.13,-2.05,-7.12
138930,-2.38,-6.71,-8.35,-10.36,3.45,33.39
002840,-0.78,-0.78,-1.29,-6.83,-8.61,28.19
240810,-4.34,-2.94,-6.56,-16.24,-12.41,-27.01
377300,-3.23,1.12,-6.9,-23.73,,
041960,-3.14,-5.2,-6.74,-2.67,-24.34,-27.42
218410,-2.66,-3.35,-11.45,-11.88,-13.41,-34.49
010950,2.7,-1.88,-6.38,-4.78,-4.89,-1.99
074600,-4.04,-4.22,-3.11,-13.82,-4.95,24.13
033640,-4.35,-3.34,-17.17,-23.5,-17.42,-36.71
007700,-4.1,-5.51,-13.32,-39.39,-34.94,-63.42
012450,-1.51,-3.59,-14.77,3.17,-4.7,7.42
030610,-1.83,-3.09,-5.88,-14.45,-8.07,-0.4
080160,-5.13,-5.71,9.22,1.09,5.96,1.54
141080,-3.12,-1.41,-15.96,-12.72,-20.44,-23.63
272550,0.0,-0.65,-6.5,-1.5,-22.82,7.98
216050,-0.71,-1.75,-11.66,-12.49,-15.82,-23.68
220630,-3.18,3.73,4.4,39.13,58.02,99.38
002350,-3.55,-3.85,-7.13,-8.09,-23.41,-15.54
319660,-3.05,-0.73,2.36,-2.95,24.35,23.54
001430,-3.86,1.45,12.58,-15.29,-35.85,20.76
022100,-3.35,-5.52,-11.33,-15.69,-21.6,-30.72
034810,-2.02,-3.97,-19.87,-16.55,-14.79,0.93
194370,0.0,2.73,7.93,2.08,25.32,145.0
012330,-2.84,-2.63,-6.51,-8.81,-13.59,-30.03
036540,-3.92,-1.85,-5.48,-12.72,-1.09,-28.15
048260,0.0,0.0,0.0,25.51,1.21,98.19
293480,-1.33,-1.6,-2.12,-5.37,-14.94,-16.7
008730,-6.92,-2.81,-0.41,5.68,23.16,-10.37
189300,-1.38,1.16,-6.1,2.88,41.19,-4.63
138250,0.72,4.09,17.65,-1.06,-2.44,14.75
352820,0.53,8.85,-0.7,-27.9,-0.7,18.37
293780,-5.67,-6.07,-22.98,-46.16,-57.76,-15.84
267270,-2.35,-3.91,-24.89,-14.32,-33.2,-7.39
036420,-4.67,-6.68,-17.8,-8.92,39.74,25.24
067000,-4.36,-6.73,-8.25,-6.7,12.86,30.08
277810,0.45,5.46,-3.9,12.41,10.72,-26.25
007340,-2.0,7.2,-17.17,6.7,59.3,156.55
009540,-2.58,4.84,-3.24,-11.62,-21.54,-16.63
003580,-6.67,-4.11,-29.11,-24.32,-43.89,258.51
064760,-2.58,-5.81,-11.68,-18.18,-31.93,-29.87
000210,-1.16,3.65,-1.16,-2.77,-14.59,-31.14
248070,-3.71,-8.32,-6.17,-10.91,-16.48,-15.19
016360,-2.0,-1.3,-0.83,-11.28,-7.33,8.59
003470,-1.69,-4.5,-8.74,-18.13,-16.57,10.06
230360,-7.05,-2.0,13.58,-4.72,-22.75,-35.89
001740,-2.04,-2.48,-9.04,-15.2,-19.91,-16.83
039490,-1.52,-2.31,1.68,-9.67,-14.45,-32.33
361610,-3.23,1.69,-18.09,-27.49,-43.93,
217270,-6.3,-9.05,-22.5,-29.01,-11.43,-34.04
064550,-4.33,-1.01,-18.16,-23.89,-36.92,82.67
077970,7.76,35.38,24.53,26.32,28.16,86.44
078020,-1.74,-3.04,-6.02,-15.73,-14.65,4.11
002990,-2.91,-1.96,-4.76,-9.91,-15.61,12.11
006800,-1.47,-1.91,1.87,-4.39,4.06,-11.56
139480,-3.19,-4.71,-12.59,-24.06,-28.74,-32.69
293490,-4.3,-1.85,-3.9,-28.42,-9.33,27.54
222800,-1.71,8.19,16.29,15.88,60.59,101.23
006390,-2.92,-1.57,-9.58,-16.02,-12.25,-30.72
042420,-0.91,-3.25,-39.82,-21.01,61.88,133.57
043150,-1.14,-1.14,2.65,-3.2,-15.64,33.59
323990,-2.28,3.32,-10.34,-40.23,-54.15,-64.87
064960,-2.43,-2.21,1.2,-10.71,-22.04,-35.82
271940,-5.38,-10.01,-17.95,-39.43,,
298380,-4.03,-0.6,-24.36,21.07,37.74,18.76
030000,-1.73,-3.19,3.64,-4.81,0.89,14.32
008770,-1.47,-0.12,7.07,1.9,-5.08,-3.95
290650,-1.43,-4.48,-4.92,-9.77,-18.01,-0.8
016380,-2.88,0.5,-3.35,-8.18,-30.34,-14.04
010130,-0.57,0.0,-5.57,4.57,5.31,26.75
004980,-3.54,3.38,-15.22,-2.39,25.64,48.85
000400,-3.69,-4.24,6.94,-3.14,-1.74,-4.24
006360,-0.95,5.73,4.14,4.93,5.87,8.07
030520,-3.98,-5.39,-12.87,-35.45,-11.47,2.12
090460,-3.58,-2.84,-11.71,-8.5,-0.53,-3.33
049770,-1.45,-7.12,-7.88,-13.74,-13.08,-14.61
005930,-2.05,-4.67,-5.42,-5.05,-2.19,-12.91
347860,-5.74,-7.03,-20.4,-33.89,-28.21,-30.31
000880,-1.71,-2.54,-4.0,-11.66,-6.04,-9.72
272450,-4.39,-8.15,6.86,-13.49,-9.7,-8.48
004020,-2.63,-1.89,-7.61,-5.93,-16.45,-3.12
005070,-4.04,-3.03,-17.19,-21.43,-23.23,64.51
035080,-5.37,-0.99,28.54,3.63,-30.59,20.52
034730,-1.98,-0.67,-4.91,-8.62,-14.09,-23.14
099320,-2.81,-3.55,-14.99,-18.98,-28.71,-48.3
298690,-5.88,-7.69,2.61,-11.84,-18.49,-33.8
019680,-1.25,-1.53,-3.27,-11.69,-15.38,-8.39
005500,-1.39,-1.2,-0.4,-5.16,-8.15,-5.34
008490,-1.9,-2.15,-5.26,-8.28,-26.33,-27.57
023590,-1.19,-0.72,-1.42,-12.42,-18.43,-18.43
078340,-3.34,-4.12,-21.6,-27.39,6.14,-32.77
017960,-3.8,11.22,-2.15,8.57,12.87,-5.39
298050,-4.24,-3.61,-9.28,-33.23,-18.37,42.86
005690,-4.52,-5.8,-8.66,-14.23,-38.3,-34.47
009420,-3.52,-1.66,-5.57,-11.22,-22.61,-24.09
009150,-4.12,-1.81,-9.94,-8.17,-4.68,-18.09
004000,-2.0,1.03,9.93,-1.38,21.67,44.22
068240,-0.89,-2.8,0.36,-11.9,36.7,40.64
268600,-2.8,-6.65,-17.02,-34.73,-56.93,-80.98
383220,-2.15,-2.73,-6.83,-7.88,16.36,
278280,-5.7,-4.71,-9.33,-19.06,12.16,47.97
178920,-3.02,-4.35,-18.62,-17.0,-28.39,-7.73
006280,-2.8,3.8,0.26,-16.23,-37.58,-53.07
175330,-1.09,-3.67,-3.55,-3.33,6.27,39.15
088260,0.0,0.17,1.02,-1.49,2.58,14.4
092190,-2.86,-5.12,-20.31,-22.73,-39.64,-44.41
039840,-3.43,-3.58,-15.3,-11.17,-38.86,-20.92
317330,-4.53,-8.67,-11.9,-13.56,-7.74,40.15
080580,-4.69,-8.53,-16.81,-26.05,-4.93,-30.2
089030,-2.68,-3.46,-6.2,-19.15,-25.31,-18.97
005440,-1.77,0.48,2.72,-7.35,-10.44,-7.14
263720,-2.48,-3.6,-15.13,-25.54,-29.46,-25.63
020560,-4.6,-9.9,3.9,-8.13,2.75,13.66
382840,-6.41,-7.08,-23.37,-8.59,,
078160,-4.5,4.37,-4.74,-17.85,-26.11,-48.38
014820,-4.47,-8.23,-6.73,-3.93,16.46,-3.39
011690,0.0,0.0,0.0,0.0,0.0,0.0
112040,-3.51,-8.6,-27.81,-50.23,167.83,377.5
237880,-1.04,2.6,33.52,17.91,16.46,18.5
137310,0.94,-0.19,-2.0,5.48,-2.88,
263750,-2.4,-2.5,-17.81,-26.74,38.81,37.07
016800,-1.54,0.0,0.14,-6.39,-2.36,17.17
084850,-3.29,-1.02,-16.42,-24.44,-23.16,-32.84
078600,-5.11,-6.6,-19.17,-24.37,42.74,85.97
097520,-1.16,4.35,-10.1,-2.09,3.89,-19.95
204320,-2.56,-6.16,-17.36,-25.45,-22.28,-33.77
029530,-0.31,0.0,-3.04,-3.04,4.59,4.59
035720,-2.81,-0.66,-1.96,-27.71,-38.57,-10.5
037560,-1.2,-4.62,-0.1,-20.39,-33.95,5.31
130660,-1.7,6.45,8.45,-13.16,0.43,134.28
029780,-0.31,-0.46,3.38,-5.16,-5.16,1.74
024720,-4.29,-1.47,7.2,-5.85,-13.36,-29.23
344820,-1.73,-2.07,-7.79,-2.41,-12.35,16.39
357120,0.0,0.62,1.24,-5.22,9.73,36.53
011170,-2.41,2.06,5.2,4.46,-5.72,-25.34
045390,-3.51,-5.81,-8.65,-19.65,-27.01,-18.64
035760,-2.32,0.16,-4.96,-23.95,-13.9,-12.83
090430,-0.81,-1.87,15.36,3.95,-14.02,-22.03
402340,-4.16,2.03,-9.05,,,
377190,0.0,0.0,1.32,0.0,,
099190,-2.39,-2.03,-10.62,-11.81,-18.08,3.11
268280,-1.52,-1.27,-5.11,-8.02,2.63,81.4
003070,-2.2,2.04,-4.31,-18.03,-5.21,-5.44
357780,-1.73,-2.41,-10.43,-16.94,-21.32,-25.21
031980,-3.7,-8.33,-6.54,9.16,15.79,66.67
085370,-2.14,-3.75,9.89,38.38,1.23,98.55
030190,-1.32,0.81,1.63,-1.58,-15.38,-16.7
075580,-2.17,5.3,-6.12,10.66,20.32,19.05
026890,-3.81,-0.98,-11.79,-40.06,-24.34,-24.63
252990,-4.53,-4.53,-3.07,-3.22,-17.92,
018260,-1.07,0.36,-7.64,-9.74,-17.99,-30.33
241590,-1.18,2.76,12.04,-2.05,13.18,10.56
381970,-4.03,0.51,-3.88,-10.26,,
096770,-2.98,-7.57,-22.42,-10.93,-15.0,-33.95
102710,-3.65,-7.05,-15.55,-15.81,-12.34,-40.62
012630,-1.83,-0.53,5.94,-26.93,-31.6,-33.13
049070,-3.83,1.45,-7.51,36.52,23.38,-5.99
003670,-3.52,-4.78,-13.78,-27.0,-26.01,-32.62
018670,15.74,13.81,16.24,12.86,21.97,37.24
271980,-2.8,-4.4,-14.31,-15.42,-30.53,-41.85
182400,-5.21,-6.43,-20.92,-26.7,13.23,-26.14
287410,-4.02,-6.45,11.28,13.85,-11.48,98.13
298040,0.0,1.89,5.88,-19.28,-19.88,-31.47
034950,-1.15,-1.15,4.9,-5.51,-6.2,-13.47
058650,0.1,-1.96,-1.48,-9.5,0.0,34.77
005250,-3.38,-2.35,-4.58,-14.23,-23.67,-41.51
011210,-5.07,-5.79,-12.09,-20.67,-25.63,-28.14
144510,-2.48,-1.76,-15.23,-31.06,-32.18,-26.59
001450,0.17,1.76,9.26,12.89,12.89,41.67
051910,-6.79,-14.22,-20.89,-25.81,-38.59,-41.53
089980,-2.99,-1.76,-12.26,-35.96,-26.28,-31.34
140410,-2.14,-3.15,-11.79,-17.13,-6.76,4.44
166090,-3.94,-9.84,-10.16,-18.78,13.27,47.35
013890,-2.75,0.27,4.51,-12.71,-7.13,-15.55
161890,-2.57,9.77,20.37,10.04,-2.05,-20.87
028050,-2.63,-4.93,-4.93,-1.55,3.5,72.09
051370,-1.91,14.29,14.29,36.36,46.34,17.65
078930,1.12,-1.69,4.48,1.49,1.75,2.64
019170,1.46,-0.2,-3.56,-46.13,-63.82,-67.75
006110,0.35,3.64,1.06,-12.58,62.86,153.33
099430,3.39,13.85,6.8,18.26,,
005940,-2.13,-2.54,-1.29,-11.88,-6.88,0.88
348210,-3.96,-5.66,-8.58,0.38,3.7,-23.86
025540,-3.55,-5.93,-22.52,-23.15,-28.36,-31.2
039030,-3.93,-4.96,-12.52,-12.05,-19.17,-7.03
067310,-3.26,-0.56,-2.2,-10.71,50.62,95.73
136480,-2.21,-0.35,3.61,1.59,-7.57,-1.03
200130,-5.6,-0.43,13.28,1.02,-14.48,-35.3
131370,-2.93,-4.94,-18.24,-24.65,-32.73,-38.56
005950,-4.35,-4.72,-12.95,-16.26,-0.41,-16.55
348370,-13.93,-16.42,-24.12,-22.22,,
039200,-2.35,-6.12,-14.26,-1.85,-20.14,-17.54
299900,-2.71,9.49,-1.45,-20.26,109.54,306.32
323410,-0.42,-5.06,7.08,-27.73,-49.02,
058470,0.86,-2.17,-5.23,-12.31,0.17,9.94
192820,-1.58,-0.34,13.43,-13.86,-27.5,-21.46
300720,-5.19,-3.34,-13.47,-17.58,-24.89,52.86
123890,-1.49,-1.89,-5.35,-15.89,-17.43,-10.49
006650,-2.9,0.9,-3.18,-6.69,-23.17,-54.23
086450,-0.48,2.74,-3.29,-0.96,-13.08,-33.33
017810,-2.13,-4.46,-4.46,-4.75,-3.89,-8.29
010140,-3.04,4.74,4.17,1.59,6.38,-6.43
000120,-0.4,0.41,-0.4,-8.52,-26.05,-27.99
091990,-3.98,-4.44,-9.46,-27.33,-46.12,-54.79
024110,-2.75,-4.93,0.95,-4.5,6.0,26.19
004800,0.97,2.83,-4.57,-13.92,-25.78,-7.22
085620,-1.75,-2.11,-1.87,-8.37,-6.52,-2.35
183190,-2.07,-0.35,3.27,14.06,12.7,52.69
000050,-2.7,-1.37,-1.71,5.49,9.92,19.5
204270,-2.16,-4.24,-9.57,-14.57,-22.71,-41.66
