종목코드,종목명,IPO,종가,시가총액,거래량,거래대금,상장주식수,BPS,PER,PBR,EPS,DIV,DPS
007690,국도화학,1989-08-05,51300,462244600800,34469.0,1769988900.0,9010616.0,71901.0,12.32,0.71,4165.0,2.34,1200.0
005320,국동,1996-12-24,2265,124717640640,467420.0,1063002915.0,55062976.0,2309.0,4.95,0.98,458.0,2.21,50.0
014530,극동유화,1991-01-31,4555,158830208100,17338490.0,78319168965.0,34869420.0,4917.0,21.38,0.93,213.0,3.07,140.0
008350,남선알미늄,1978-05-22,2340,257819070600,1646405.0,3893612265.0,110179090.0,1716.0,24.62,1.36,95.0,0.0,0.0
353200,대덕전자,2020-05-21,22950,1134118428750,3463061.0,81944739150.0,49416925.0,12381.0,0.0,1.85,0.0,1.31,300.0
128820,대성산업,2010-07-30,5260,237938614280,18241060.0,95624039150.0,45235478.0,11151.0,3.72,0.47,1414.0,0.0,0.0
047040,대우건설,2001-03-23,6170,2564391676460,5556490.0,34105068640.0,415622638.0,6435.0,8.93,0.96,691.0,0.0,0.0
003090,대웅,1973-06-26,29300,1703560014000,74923.0,2198711100.0,58141980.0,11787.0,12.51,2.49,2343.0,0.34,100.0
145720,덴티움,2017-03-15,54800,606571884000,56429.0,3147338300.0,11068830.0,20715.0,20.95,2.65,2614.0,0.36,200.0
282690,동아타이어,2017-11-29,10950,150376514250,16205.0,176506850.0,13733015.0,26714.0,11.28,0.41,971.0,7.31,800.0
286940,롯데정보통신,2018-07-27,35600,548109383600,61411.0,2209020450.0,15396331.0,26847.0,18.03,1.33,1975.0,1.97,700.0
008560,메리츠증권,1992-01-15,5980,4076748862420,1759147.0,10553847890.0,681730579.0,6178.0,6.91,0.97,865.0,5.35,320.0
017180,명문제약,2008-07-10,3800,129023125200,106790.0,406890680.0,33953454.0,2568.0,0.0,1.48,0.0,0.0,0.0
204210,모두투어리츠,2016-09-22,4550,35612008250,122238.0,556842925.0,7826815.0,,,,,,
003850,보령제약,1988-10-24,12150,834583500000,224334.0,2753834700.0,68690000.0,5367.0,26.7,2.26,455.0,0.82,100.0
001270,부국증권,1988-07-19,23250,241099849500,4796.0,111214600.0,10369886.0,41949.0,3.43,0.55,6784.0,5.16,1200.0
006400,삼성SDI,1979-02-27,516000,35482497480000,377213.0,197663294000.0,68764530.0,184387.0,60.06,2.8,8593.0,0.19,1000.0
028050,삼성엔지니어링,1996-12-24,22200,4351200000000,1013023.0,22488666150.0,196000000.0,8167.0,17.77,2.72,1249.0,0.0,0.0
068290,삼성출판사,2002-08-05,27200,272000000000,62399.0,1748021100.0,10000000.0,14285.0,5.11,1.9,5322.0,0.74,200.0
003720,삼영화학공업,1976-06-30,3210,109140000000,767922.0,2505447075.0,34000000.0,1297.0,535.0,2.47,6.0,0.0,0.0
010960,삼호개발,2005-05-12,4450,111250000000,55254.0,245077440.0,25000000.0,8443.0,5.55,0.53,802.0,4.27,190.0
001290,상상인증권,1988-09-23,1120,109206512800,302847.0,342718635.0,97505815.0,1799.0,41.47,0.62,27.0,0.0,0.0
136490,선진,2011-02-16,10450,248496861800,88790.0,929626150.0,23779604.0,15558.0,2.97,0.67,3516.0,0.96,100.0
002420,세기상사,1968-12-27,9630,41181924600,29408.0,280290630.0,4276420.0,5066.0,0.0,1.9,0.0,0.0,0.0
004490,세방전지,1987-11-28,61500,861000000000,36330.0,2267946700.0,14000000.0,79003.0,12.51,0.78,4916.0,0.81,500.0
016590,신대양제지,1995-12-21,90700,365501227400,2663.0,241261000.0,4029782.0,112846.0,8.47,0.8,10710.0,0.69,625.0
029530,신도리코,1996-12-24,31900,321552925100,21263.0,674639500.0,10080029.0,84179.0,0.0,0.38,0.0,0.0,0.0
293940,신한알파리츠,2018-08-08,8030,420210887690,89149.0,712288850.0,52330123.0,,,,,,
055550,신한지주,2001-09-10,39800,20560662249200,1756366.0,70183426314.0,516599554.0,82515.0,5.98,0.48,6654.0,3.77,1500.0
003620,쌍용자동차,1975-05-29,2770,415056805540,0.0,0.0,149840002.0,0.0,0.0,0.0,0.0,0.0,0.0
078520,에이블씨엔씨,2011-09-07,6730,181935179070,71223.0,479383140.0,27033459.0,5784.0,0.0,1.16,0.0,0.0,0.0
012280,영화금속,1990-01-25,1290,68878911450,441848.0,574252060.0,53394505.0,1380.0,0.0,0.93,0.0,1.16,15.0
007310,오뚜기,1994-08-12,438500,1610163668500,3413.0,1495065500.0,3671981.0,381649.0,14.01,1.15,31296.0,1.82,8000.0
271560,오리온,2017-07-07,96300,3807329511600,152571.0,14627887100.0,39536132.0,46286.0,14.23,2.08,6769.0,0.78,750.0
105840,우진,2010-07-26,8000,162588912000,611531.0,5006635190.0,20323614.0,7381.0,4.65,1.08,1719.0,1.25,100.0
008600,윌비스,1989-07-28,1275,85725949725,679334.0,876726995.0,67236039.0,1552.0,0.0,0.82,0.0,0.0,0.0
033270,유나이티드,2007-10-23,45350,736702677700,125626.0,5694966100.0,16244822.0,17045.0,25.28,2.66,1794.0,0.77,350.0
023800,인지컨트롤스,1997-06-23,12950,198565108350,47077.0,617989500.0,15333213.0,11640.0,0.0,1.11,0.0,0.77,100.0
129260,인터지스,2011-12-16,3220,95788154280,174335.0,571855170.0,29747874.0,6245.0,17.89,0.52,180.0,0.0,0.0
013360,일성건설,1989-12-02,3305,178552228400,961690.0,3242092425.0,54024880.0,1673.0,67.44,1.98,49.0,0.45,15.0
081000,일진다이아,2004-12-22,24650,350103333750,31234.0,777465250.0,14202975.0,12787.0,48.25,1.93,511.0,1.22,300.0
033240,자화전자,1999-01-06,21650,387535000000,218941.0,4762822450.0,17900000.0,15221.0,0.0,1.42,0.0,0.0,0.0
271980,제일약품,2017-07-17,26050,383061915600,23153.0,608360250.0,14704872.0,11724.0,55.06,2.22,473.0,0.27,70.0
002620,제일파마홀딩스,1988-01-20,13000,207653615000,6307.0,82449550.0,15973355.0,25508.0,17.45,0.51,745.0,0.54,70.0
001550,조비,1976-12-28,21850,113450422150,430540.0,9235778750.0,5192239.0,9861.0,37.75,2.22,579.0,0.0,0.0
002600,조흥,1976-12-23,187500,112500000000,139.0,26120000.0,600000.0,222051.0,14.97,0.84,12528.0,3.2,6000.0
001630,종근당홀딩스,1976-06-30,68200,341672520200,4925.0,336262100.0,5009861.0,107821.0,4.34,0.63,15711.0,2.05,1400.0
071320,지역난방공사,2010-01-29,35400,409887537600,12726.0,448527350.0,11578744.0,155780.0,15.53,0.23,2279.0,2.73,965.0
120110,코오롱인더,2010-02-01,60300,1659401187300,190318.0,11628023800.0,27519091.0,73257.0,8.82,0.82,6834.0,1.66,1000.0
031820,콤텍시스템,1997-02-12,905,109551576730,4597669.0,4279591969.0,121051466.0,1163.0,0.0,0.78,0.0,0.0,0.0
020120,키다리스튜디오,1996-07-03,14750,511962263500,256499.0,3839572000.0,34709306.0,1469.0,3688.0,10.04,4.0,0.0,0.0
015890,태경산업,1996-01-30,6730,196709487500,211324.0,1415190010.0,29228750.0,7968.0,36.2,0.84,186.0,3.57,240.0
004100,태양금속공업,1976-05-25,1280,46976000000,1022637.0,1339675595.0,36700000.0,2467.0,0.0,0.52,0.0,0.39,5.0
005490,포스코,1988-06-10,278000,24237940130000,331201.0,91278296000.0,87186835.0,508464.0,13.79,0.55,20165.0,2.88,8000.0
058430,포스코강판,2002-08-16,44250,265500000000,30679.0,1369427700.0,6000000.0,37210.0,41.9,1.19,1056.0,1.13,500.0
005430,한국공항,1976-12-28,44600,141219433000,13515.0,600211150.0,3166355.0,86072.0,0.0,0.52,0.0,0.0,0.0
168490,한국패러랠,2013-04-19,2190,175243800000,96810.0,212087560.0,80020000.0,,,,,,
009240,한샘,2002-07-16,71800,1689736030400,66017.0,4795844000.0,23533928.0,25832.0,19.06,2.78,3766.0,1.81,1300.0
009180,한솔로지스틱스,1989-11-13,3335,91637212375,217756.0,735815315.0,27477425.0,1989.0,10.55,1.68,316.0,1.5,50.0
002220,한일철강,1988-10-07,3500,93441110000,159988.0,555247205.0,26697460.0,5895.0,0.0,0.59,0.0,0.0,0.0
009460,한창제지,1987-12-23,1960,116948272560,526544.0,1042824265.0,59667486.0,1587.0,11.07,1.24,177.0,1.02,20.0
088350,한화생명,2010-03-17,2940,2553478200000,2146225.0,6353618630.0,868530000.0,14584.0,15.98,0.2,184.0,1.02,30.0
000720,현대건설,1984-12-22,42300,4710348859500,423789.0,17983773650.0,111355765.0,57894.0,39.62,0.73,1067.0,1.42,600.0
042670,현대두산인프라코어,2001-02-02,6470,1277412738070,1054274.0,6890180470.0,197436281.0,7842.0,12.86,0.83,503.0,0.0,0.0
004560,현대비앤지스틸,1987-03-24,15800,238245213800,167929.0,2710310050.0,15078811.0,28211.0,10.17,0.56,1553.0,0.63,100.0
017800,현대엘리베이터,1996-07-03,36450,1487713711950,109132.0,3996434150.0,40815191.0,24732.0,15.26,1.47,2389.0,2.19,800.0
001500,현대차증권,1990-06-09,10750,340910041500,60629.0,658802450.0,31712562.0,27500.0,3.92,0.39,2739.0,6.28,675.0
111110,호전실업,2017-02-02,9360,88859880720,74696.0,710548890.0,9493577.0,12387.0,0.0,0.76,0.0,2.14,200.0
311690,CJ 바이오사이언스,2019-12-26,36700,215563762400,8285.0,309008400.0,5873672.0,8859.0,0.0,4.14,0.0,0.0,0.0
245620,EDGC,2018-06-26,3965,331850365730,7827797.0,32404229315.0,83694922.0,839.0,0.0,4.73,0.0,0.0,0.0
050120,ES큐브,2002-04-25,5480,74331191280,89926.0,493190030.0,13564086.0,5120.0,0.0,1.07,0.0,0.0,0.0
335870,IBKS제12호스팩,2019-12-09,2110,6583200000,66999.0,141680170.0,3120000.0,0.0,0.0,0.0,0.0,0.0,0.0
405350,IBKS제17호스팩,2022-02-18,2200,5984000000,487808.0,1079811765.0,2720000.0,0.0,0.0,0.0,0.0,0.0,0.0
095340,ISC,2007-10-01,30400,528943918400,199241.0,6006994850.0,17399471.0,12209.0,66.94,2.49,454.0,0.49,150.0
067290,JW신약,2003-02-11,4020,185432296740,471192.0,1926240780.0,46127437.0,1227.0,0.0,3.28,0.0,0.0,0.0
024120,KB오토시스,1994-12-07,5790,66585000000,8374.0,48889620.0,11500000.0,8921.0,20.03,0.65,289.0,2.94,170.0
060720,KH바텍,2002-05-21,21300,504329514600,345935.0,7494399300.0,23677442.0,7447.0,0.0,2.86,0.0,0.0,0.0
024940,PN풍년,1995-01-04,3760,37600000000,124233.0,485137200.0,10000000.0,3955.0,14.69,0.95,256.0,0.66,25.0
036120,SCI평가정보,1999-12-07,3230,114665000000,98338.0,320267510.0,35500000.0,718.0,18.05,4.5,179.0,1.08,35.0
032540,TJ미디어,1997-04-16,6890,95988786010,2603279.0,18411046670.0,13931609.0,5509.0,0.0,1.25,0.0,0.0,0.0
217730,강스템바이오텍,2015-12-21,2910,110399361750,134094.0,391314615.0,37937925.0,1800.0,0.0,1.62,0.0,0.0,0.0
053950,경남제약,2001-11-06,3840,76990329600,2010851.0,8071488170.0,20049565.0,2908.0,0.0,1.32,0.0,0.0,0.0
024910,경창산업,1994-12-29,3040,108889775200,147085.0,451064380.0,35819005.0,2329.0,22.52,1.31,135.0,0.0,0.0
331520,교보9호스팩,2019-10-29,2100,8148000000,16807.0,35328445.0,3880000.0,0.0,0.0,0.0,0.0,0.0,0.0
043650,국순당,2000-08-24,10400,185726361600,300732.0,3149748200.0,17858304.0,12355.0,8.81,0.84,1181.0,1.54,160.0
078130,국일제지,2004-10-22,3560,454318203880,748238.0,2693913910.0,127617473.0,548.0,0.0,6.5,0.0,0.0,0.0
204020,그리티,2018-07-23,2620,52786266600,97320.0,259718815.0,20147430.0,3573.0,53.47,0.73,49.0,1.15,30.0
019660,글로본,1992-06-04,2165,71252851920,235646.0,485925015.0,32911248.0,585.0,0.0,3.7,0.0,0.0,0.0
308100,까스텔바작,2019-06-10,9090,59964003000,21345.0,191726890.0,6596700.0,12351.0,12.5,0.74,727.0,0.0,0.0
286750,나노브릭,2019-08-19,2700,55254282300,352936.0,964080465.0,20464549.0,705.0,0.0,3.83,0.0,0.0,0.0
137080,나래나노텍,2022-02-08,12750,141007630500,824868.0,10927961100.0,11059422.0,5331.0,47.94,2.39,266.0,0.78,100.0
094860,네오리진,2007-04-16,785,78349761205,685010.0,542353063.0,99808613.0,137.0,0.0,5.73,0.0,0.0,0.0
095660,네오위즈,2007-07-02,22500,495758677500,416627.0,9548521500.0,22033719.0,17586.0,8.03,1.28,2802.0,0.0,0.0
085910,네오티스,2007-10-01,5460,75504800280,434396.0,2428484580.0,13828718.0,3729.0,287.2,1.46,19.0,4.58,250.0
007390,네이처셀,1992-11-30,14450,904962404200,773346.0,11355127700.0,62627156.0,1024.0,0.0,14.11,0.0,0.0,0.0
106520,노블엠앤비,2012-07-13,4400,98123374800,200662.0,886102850.0,22300767.0,1105.0,0.0,3.98,0.0,0.0,0.0
054050,농우바이오,2002-04-02,10850,173931586850,84545.0,915082950.0,16030561.0,14729.0,18.52,0.74,586.0,1.84,200.0
012340,뉴인텍,1997-02-12,3255,97794854010,551970.0,1834613095.0,30044502.0,915.0,250.4,3.56,13.0,0.0,0.0
340360,다보링크,2019-12-19,1600,65456256000,350400.0,564399935.0,40910160.0,0.0,0.0,0.0,0.0,0.0,0.0
078140,대봉엘에스,2005-12-23,9160,101553063640,193400.0,1791929900.0,11086579.0,9358.0,17.4,0.98,526.0,0.55,50.0
332290,대신밸런스제7호스팩,2019-10-11,2130,11086650000,85412.0,181430765.0,5205000.0,0.0,0.0,0.0,0.0,0.0,0.0
290380,대유,2018-08-10,5670,82092108420,3742309.0,21264985590.0,14478326.0,4330.0,17.3,1.31,328.0,0.0,0.0
290120,대유에이피,2018-12-07,5750,65748346250,6795.0,39724110.0,11434495.0,4593.0,10.85,1.25,530.0,3.48,200.0
003310,대주산업,1992-08-01,1890,66891541500,2382478.0,4439758975.0,35392350.0,1530.0,19.3,1.24,98.0,1.85,35.0
060900,대한그린파워,2002-09-17,1150,198704825750,2245890.0,2623153485.0,172786805.0,211.0,0.0,5.45,0.0,0.0,0.0
023910,대한약품,1994-11-23,27950,167700000000,6141.0,172473950.0,6000000.0,30321.0,9.65,0.92,2897.0,1.43,400.0
006620,동구바이오제약,2018-02-13,7020,199824243840,109429.0,773656640.0,28464992.0,3335.0,21.4,2.1,328.0,1.42,100.0
086450,동국제약,2007-05-29,20600,915876000000,100215.0,2050972850.0,44460000.0,9095.0,16.19,2.26,1273.0,0.87,180.0
203650,드림시큐리티,2014-10-13,3925,198627584450,600248.0,2415201180.0,50605754.0,1356.0,39.66,2.89,99.0,0.0,0.0
196490,디에이테크놀로지,2014-11-19,5670,136391362380,337244.0,1952898640.0,24054914.0,4264.0,0.0,1.33,0.0,0.0,0.0
066900,디에이피,2004-05-14,3910,88931006730,98563.0,393583125.0,22744503.0,4604.0,13.87,0.85,282.0,0.0,0.0
127120,디엔에이링크,2011-12-26,3140,51476192880,110106.0,345924000.0,16393692.0,2361.0,0.0,1.33,0.0,0.0,0.0
033130,디지틀조선,1997-08-06,2905,107819850635,487024.0,1436317440.0,37115267.0,2118.0,59.28,1.37,49.0,0.69,20.0
294140,레몬,2020-02-28,5090,188330000000,93204.0,476565750.0,37000000.0,1744.0,13.83,2.92,368.0,0.0,0.0
060240,룽투코리아,2002-01-04,5930,150795654120,288104.0,1733122500.0,25429284.0,3021.0,52.47,1.96,113.0,0.0,0.0
219420,링크제니시스,2018-02-05,7070,81089414490,70274.0,503703070.0,11469507.0,2973.0,128.5,2.38,55.0,0.0,0.0
078160,메디포스트,2005-07-29,19100,310646105400,67157.0,1298231650.0,16264194.0,7462.0,0.0,2.56,0.0,0.0,0.0
250060,모비스,2016-09-08,2075,66755476550,251923.0,533111250.0,32171314.0,747.0,0.0,2.78,0.0,0.0,0.0
118990,모트렉스,2017-08-04,5590,230705868250,374222.0,2126034490.0,41271175.0,2876.0,0.0,1.94,0.0,0.0,0.0
328380,미래에셋대우스팩3호,2019-08-20,2050,13288100000,0.0,0.0,6482000.0,0.0,0.0,0.0,0.0,0.0,0.0
214610,미코바이오메드,2020-10-22,6840,125149886280,158868.0,1111492790.0,18296767.0,3083.0,0.0,2.22,0.0,0.0,0.0
251120,바이오에프디엔씨,2022-02-21,20400,177392280000,1046732.0,22555762050.0,8695700.0,1680.0,61.1,12.14,334.0,0.0,0.0
019010,베뉴지,1993-11-05,2040,98328000000,74008.0,150246420.0,48200000.0,5453.0,9.44,0.37,216.0,1.47,30.0
337930,브랜드엑스코퍼레이션,2020-08-13,8180,241902362880,148061.0,1195122100.0,29572416.0,2202.0,29.42,3.71,278.0,1.34,110.0
083650,비에이치아이,2005-12-02,4550,118300000000,435001.0,2022570415.0,26000000.0,3770.0,26.16,1.21,174.0,0.0,0.0
023600,삼보판지,1996-05-29,13450,217486500000,34067.0,456086200.0,16170000.0,24231.0,5.94,0.56,2263.0,0.93,125.0
377630,삼성스팩4호,2021-05-21,3920,15758400000,46282.0,185590570.0,4020000.0,0.0,0.0,0.0,0.0,0.0,0.0
009300,삼아제약,2000-07-19,16350,104149500000,17369.0,282043200.0,6370000.0,26105.0,817.5,0.63,20.0,1.83,300.0
032280,삼일,1997-03-15,2445,39642227550,397763.0,992835725.0,16213590.0,3709.0,0.0,0.66,0.0,1.23,30.0
252990,샘씨엔에스,2021-05-20,6320,316972306720,346558.0,2226910610.0,50153846.0,61.0,40.5,103.6,156.0,0.0,0.0
086710,선진뷰티사이언스,2021-01-27,17550,107329657500,179987.0,3223239250.0,6115650.0,6402.0,28.22,2.74,622.0,0.11,20.0
080470,성창오토텍,2006-11-03,7310,53363000000,35804.0,261027870.0,7300000.0,5231.0,64.1,1.4,114.0,0.68,50.0
053450,세코닉스,2001-08-09,9890,146300821670,188789.0,1878152720.0,14792803.0,6723.0,0.0,1.47,0.0,0.0,0.0
208370,셀바스헬스케어,2014-12-17,3070,66559331480,393126.0,1226783720.0,21680564.0,1148.0,87.7,2.67,35.0,0.0,0.0
192440,슈피겐코리아,2014-11-05,41900,260465609700,10216.0,430743300.0,6216363.0,54056.0,4.72,0.78,8869.0,2.86,1200.0
115570,스타플렉스,2010-01-27,4875,38924476500,74261.0,355076045.0,7984508.0,8376.0,0.0,0.58,0.0,0.0,0.0
013810,스페코,1997-11-03,7140,104640055800,10440523.0,73347185390.0,14655470.0,2807.0,11.5,2.54,621.0,0.7,50.0
139050,시티랩스,2011-07-29,800,84878821600,517844.0,405530429.0,106098527.0,435.0,0.0,1.84,0.0,0.0,0.0
344050,신영스팩6호,2020-02-12,2100,9040500000,19353.0,40657175.0,4305000.0,0.0,0.0,0.0,0.0,0.0,0.0
010280,쌍용정보통신,2000-04-14,918,58718983212,162098.0,148471141.0,63964034.0,597.0,0.0,1.54,0.0,0.0,0.0
208640,썸에이지,2014-12-29,2045,279481483290,1300673.0,2695026425.0,136665762.0,176.0,0.0,11.62,0.0,0.0,0.0
900120,씨케이에이치,2010-03-31,285,34328154810,59397226.0,19221316485.0,120449666.0,,,,,,
339950,아이비김영,2019-12-24,2670,120007568850,490773.0,1346702615.0,44946655.0,649.0,0.0,4.11,0.0,0.0,0.0
099190,아이센스,2013-01-30,26500,364036807000,30576.0,817159500.0,13737238.0,15978.0,13.42,1.66,1974.0,0.94,250.0
068940,아이씨케이,2010-10-19,3700,128314971400,63740.0,235178330.0,34679722.0,496.0,0.0,7.46,0.0,0.0,0.0
069920,아이에스이커머스,2007-12-05,2615,67535936630,66603.0,175204620.0,25826362.0,1589.0,0.0,1.65,0.0,0.0,0.0
090150,아이윈,2006-10-20,2215,84453185535,842494.0,1908552155.0,38127849.0,1663.0,30.34,1.33,73.0,5.42,120.0
031310,아이즈비전,1997-07-25,3710,60992021580,75087.0,277428725.0,16439898.0,6777.0,4.53,0.55,819.0,0.0,0.0
059100,아이컴포넌트,2008-12-16,5890,41647365400,28127.0,166682440.0,7070860.0,4127.0,103.3,1.43,57.0,0.0,0.0
124500,아이티센,2014-12-23,5880,117055118040,26555212.0,161984740810.0,19907333.0,2832.0,18.84,2.08,312.0,0.0,0.0
361570,알비더블유,2021-11-22,17950,142354090500,50038.0,920818050.0,7930590.0,4224.0,26.98,4.25,665.0,0.0,0.0
096610,알에프세미,2007-11-20,4420,47953088300,439941.0,1980701245.0,10849115.0,3927.0,0.0,1.13,0.0,0.0,0.0
061040,알에프텍,2002-05-16,5260,168789502340,128055.0,685336510.0,32089259.0,5636.0,0.0,0.93,0.0,0.0,0.0
117670,알파홀딩스,2010-09-17,3065,68312572880,2010949.0,6635042655.0,22287952.0,3730.0,0.0,0.82,0.0,0.0,0.0
310200,애니플러스,2018-12-21,4435,130379460315,332859.0,1495507370.0,29397849.0,603.0,0.0,7.35,0.0,0.0,0.0
238090,앤디포스,2016-10-12,7700,181759624200,98872.0,772767780.0,23605146.0,6052.0,19.2,1.27,401.0,0.0,0.0
174900,앱클론,2017-09-18,12200,186392441800,117222.0,1448461250.0,15278069.0,1920.0,0.0,6.35,0.0,0.0,0.0
102120,어보브반도체,2009-06-05,11950,208642853350,125540.0,1513424500.0,17459653.0,5804.0,14.06,2.06,850.0,2.01,240.0
065420,에스아이리소스,2002-08-22,639,43500682854,0.0,0.0,68076186.0,203.0,35.5,3.15,18.0,0.0,0.0
103230,에스앤더블류,2009-08-05,2505,18036000000,0.0,0.0,7200000.0,5522.0,28.8,0.45,87.0,0.0,0.0
095910,에스에너지,2007-10-16,3505,67985324845,156762.0,557735220.0,19396669.0,6111.0,0.0,0.57,0.0,1.43,50.0
351320,에스에이티이엔지,2020-06-22,4490,91353028140,59154.0,261174510.0,20345886.0,0.0,0.0,0.0,0.0,0.0,0.0
056190,에스에프에이,2001-12-18,38100,1368123756000,205797.0,7885627750.0,35908760.0,28838.0,12.0,1.32,3176.0,2.49,950.0
043340,에쎈테크,2000-08-29,1085,78120000000,249740.0,272937345.0,72000000.0,379.0,0.0,2.86,0.0,0.0,0.0
200710,에이디테크놀로지,2014-12-16,17950,239270484400,63698.0,1151357000.0,13329832.0,11032.0,63.2,1.63,284.0,0.39,70.0
241840,에이스토리,2019-07-19,28450,271178572000,149609.0,4343092050.0,9531760.0,3296.0,0.0,8.63,0.0,0.0,0.0
224110,에이텍티앤,2015-08-25,13750,73425000000,192485.0,2729338250.0,5340000.0,9333.0,27.67,1.47,497.0,0.73,100.0
021080,에이티넘인베스트,1991-07-12,4760,228480000000,573036.0,2777231995.0,48000000.0,1915.0,15.61,2.49,305.0,2.1,100.0
950130,엑세스바이오,2013-05-30,16600,602837748200,975713.0,16655653700.0,36315527.0,,,,,,
092870,엑시콘,2015-10-22,13300,139332489100,63427.0,829503200.0,10476127.0,9128.0,10.61,1.46,1253.0,0.38,50.0
101400,엔시트론,2009-03-31,1170,39475905300,586884.0,693476385.0,33740090.0,539.0,0.0,2.17,0.0,0.0,0.0
365590,엔에이치스팩18호,2020-12-21,2090,9614000000,7289.0,15097680.0,4600000.0,0.0,0.0,0.0,0.0,0.0,0.0
182400,엔케이맥스,2015-10-23,14550,560407261650,439701.0,6441960750.0,38515963.0,3452.0,0.0,4.21,0.0,0.0,0.0
227950,엔투텍,2015-11-18,1650,147759466800,603644.0,1006595775.0,89551192.0,839.0,0.0,1.97,0.0,0.0,0.0
058630,엠게임,2008-12-19,8950,174917699150,698664.0,6353217990.0,19543877.0,2374.0,25.28,3.77,354.0,0.0,0.0
019590,엠벤처투자,1989-03-14,1345,105631534665,354848.0,481680085.0,78536457.0,501.0,0.0,2.68,0.0,0.0,0.0
090740,연이비앤티,2007-09-19,2105,40260402610,0.0,0.0,19126082.0,471.0,0.0,4.47,0.0,0.0,0.0
265560,영화테크,2017-10-26,16850,180129533000,203002.0,3476156150.0,10690180.0,4679.0,401.2,3.6,42.0,0.3,50.0
122640,예스티,2015-12-16,10100,174640402900,91693.0,949233150.0,17291129.0,4274.0,481.0,2.36,21.0,0.0,0.0
045060,오공,2000-08-10,3880,65734859120,49862.0,195256165.0,16941974.0,5096.0,8.47,0.76,458.0,1.55,60.0
080520,오디텍,2007-10-08,7050,82813593450,163135.0,1167953460.0,11746609.0,10316.0,14.07,0.68,501.0,1.42,100.0
049480,오픈베이스,2001-01-09,3050,95838268150,1051632.0,3267508595.0,31422383.0,2087.0,38.62,1.46,79.0,0.49,15.0
109080,옵티시스,2011-07-12,14550,82003800000,39796.0,598207300.0,5636000.0,6952.0,46.5,2.09,313.0,0.34,50.0
153710,옵티팜,2018-10-26,9990,145748685420,52886.0,525639700.0,14589458.0,2334.0,0.0,4.28,0.0,0.0,0.0
