종목코드,지수코드,지수명,날짜
008560,1028,코스피 200,20220224
002790,1028,코스피 200,20220224
267250,1028,코스피 200,20220224
078930,1028,코스피 200,20220224
271560,1028,코스피 200,20220224
036460,1028,코스피 200,20220224
016360,1028,코스피 200,20220224
029780,1028,코스피 200,20220224
003410,1028,코스피 200,20220224
180640,1028,코스피 200,20220224
006360,1028,코스피 200,20220224
241560,1028,코스피 200,20220224
139480,1028,코스피 200,20220224
028670,1028,코스피 200,20220224
005940,1028,코스피 200,20220224
047810,1028,코스피 200,20220224
052690,1028,코스피 200,20220224
128940,1028,코스피 200,20220224
010620,1028,코스피 200,20220224
008930,1028,코스피 200,20220224
008770,1028,코스피 200,20220224
004990,1028,코스피 200,20220224
000990,1028,코스피 200,20220224
000120,1028,코스피 200,20220224
002380,1028,코스피 200,20220224
042660,1028,코스피 200,20220224
272210,1028,코스피 200,20220224
282330,1028,코스피 200,20220224
007070,1028,코스피 200,20220224
012750,1028,코스피 200,20220224
000080,1028,코스피 200,20220224
138930,1028,코스피 200,20220224
047050,1028,코스피 200,20220224
047040,1028,코스피 200,20220224
039490,1028,코스피 200,20220224
030000,1028,코스피 200,20220224
004170,1028,코스피 200,20220224
001450,1028,코스피 200,20220224
088350,1028,코스피 200,20220224
026960,1028,코스피 200,20220224
001040,1028,코스피 200,20220224
010060,1028,코스피 200,20220224
012450,1028,코스피 200,20220224
014680,1028,코스피 200,20220224
023530,1028,코스피 200,20220224
375500,1028,코스피 200,20220224
000880,1028,코스피 200,20220224
006280,1028,코스피 200,20220224
336260,1028,코스피 200,20220224
204320,1028,코스피 200,20220224
112610,1028,코스피 200,20220224
004000,1028,코스피 200,20220224
004370,1028,코스피 200,20220224
298050,1028,코스피 200,20220224
285130,1028,코스피 200,20220224
298020,1028,코스피 200,20220224
064350,1028,코스피 200,20220224
069620,1028,코스피 200,20220224
111770,1028,코스피 200,20220224
081660,1028,코스피 200,20220224
003090,1028,코스피 200,20220224
004800,1028,코스피 200,20220224
009240,1028,코스피 200,20220224
120110,1028,코스피 200,20220224
011210,1028,코스피 200,20220224
069960,1028,코스피 200,20220224
093370,1028,코스피 200,20220224
010780,1028,코스피 200,20220224
000150,1028,코스피 200,20220224
001230,1028,코스피 200,20220224
005300,1028,코스피 200,20220224
051600,1028,코스피 200,20220224
007310,1028,코스피 200,20220224
014820,1028,코스피 200,20220224
017800,1028,코스피 200,20220224
006260,1028,코스피 200,20220224
019170,1028,코스피 200,20220224
079550,1028,코스피 200,20220224
020560,1028,코스피 200,20220224
000210,1028,코스피 200,20220224
000240,1028,코스피 200,20220224
000670,1028,코스피 200,20220224
001440,1028,코스피 200,20220224
003240,1028,코스피 200,20220224
005850,1028,코스피 200,20220224
185750,1028,코스피 200,20220224
010120,1028,코스피 200,20220224
013890,1028,코스피 200,20220224
032350,1028,코스피 200,20220224
042670,1028,코스피 200,20220224
178920,1028,코스피 200,20220224
009900,1028,코스피 200,20220224
001120,1028,코스피 200,20220224
001740,1028,코스피 200,20220224
005250,1028,코스피 200,20220224
006650,1028,코스피 200,20220224
016380,1028,코스피 200,20220224
294870,1028,코스피 200,20220224
073240,1028,코스피 200,20220224
079160,1028,코스피 200,20220224
161890,1028,코스피 200,20220224
192820,1028,코스피 200,20220224
241590,1028,코스피 200,20220224
031430,1028,코스피 200,20220224
001680,1028,코스피 200,20220224
284740,1028,코스피 200,20220224
003000,1028,코스피 200,20220224
003520,1028,코스피 200,20220224
003850,1028,코스피 200,20220224
004490,1028,코스피 200,20220224
005440,1028,코스피 200,20220224
006040,1028,코스피 200,20220224
009420,1028,코스피 200,20220224
020000,1028,코스피 200,20220224
069260,1028,코스피 200,20220224
103140,1028,코스피 200,20220224
105630,1028,코스피 200,20220224
114090,1028,코스피 200,20220224
192080,1028,코스피 200,20220224
001800,1028,코스피 200,20220224
000070,1028,코스피 200,20220224
002350,1028,코스피 200,20220224
006120,1028,코스피 200,20220224
192400,1028,코스피 200,20220224
057050,1028,코스피 200,20220224
064960,1028,코스피 200,20220224
049770,1028,코스피 200,20220224
138040,1003,코스피 중형주,20220224
000060,1003,코스피 중형주,20220224
052690,1003,코스피 중형주,20220224
000990,1003,코스피 중형주,20220224
282330,1003,코스피 중형주,20220224
002380,1003,코스피 중형주,20220224
272210,1003,코스피 중형주,20220224
030000,1003,코스피 중형주,20220224
026960,1003,코스피 중형주,20220224
001450,1003,코스피 중형주,20220224
012750,1003,코스피 중형주,20220224
088350,1003,코스피 중형주,20220224
138930,1003,코스피 중형주,20220224
039490,1003,코스피 중형주,20220224
047050,1003,코스피 중형주,20220224
004170,1003,코스피 중형주,20220224
000080,1003,코스피 중형주,20220224
023530,1003,코스피 중형주,20220224
001040,1003,코스피 중형주,20220224
375500,1003,코스피 중형주,20220224
014680,1003,코스피 중형주,20220224
010060,1003,코스피 중형주,20220224
336260,1003,코스피 중형주,20220224
012450,1003,코스피 중형주,20220224
000880,1003,코스피 중형주,20220224
204320,1003,코스피 중형주,20220224
064350,1003,코스피 중형주,20220224
285130,1003,코스피 중형주,20220224
004000,1003,코스피 중형주,20220224
298050,1003,코스피 중형주,20220224
004370,1003,코스피 중형주,20220224
069620,1003,코스피 중형주,20220224
336370,1003,코스피 중형주,20220224
111770,1003,코스피 중형주,20220224
069960,1003,코스피 중형주,20220224
093370,1003,코스피 중형주,20220224
004800,1003,코스피 중형주,20220224
009240,1003,코스피 중형주,20220224
003090,1003,코스피 중형주,20220224
011210,1003,코스피 중형주,20220224
120110,1003,코스피 중형주,20220224
010780,1003,코스피 중형주,20220224
042700,1003,코스피 중형주,20220224
051600,1003,코스피 중형주,20220224
007310,1003,코스피 중형주,20220224
175330,1003,코스피 중형주,20220224
000150,1003,코스피 중형주,20220224
139130,1003,코스피 중형주,20220224
006260,1003,코스피 중형주,20220224
005300,1003,코스피 중형주,20220224
014820,1003,코스피 중형주,20220224
001230,1003,코스피 중형주,20220224
017800,1003,코스피 중형주,20220224
012510,1003,코스피 중형주,20220224
020560,1003,코스피 중형주,20220224
330590,1003,코스피 중형주,20220224
079550,1003,코스피 중형주,20220224
363280,1003,코스피 중형주,20220224
365550,1003,코스피 중형주,20220224
181710,1003,코스피 중형주,20220224
042670,1003,코스피 중형주,20220224
000210,1003,코스피 중형주,20220224
018670,1003,코스피 중형주,20220224
000240,1003,코스피 중형주,20220224
000670,1003,코스피 중형주,20220224
178920,1003,코스피 중형주,20220224
010120,1003,코스피 중형주,20220224
001440,1003,코스피 중형주,20220224
009900,1003,코스피 중형주,20220224
300720,1003,코스피 중형주,20220224
032350,1003,코스피 중형주,20220224
013890,1003,코스피 중형주,20220224
003690,1003,코스피 중형주,20220224
005850,1003,코스피 중형주,20220224
353200,1003,코스피 중형주,20220224
185750,1003,코스피 중형주,20220224
003240,1003,코스피 중형주,20220224
248070,1003,코스피 중형주,20220224
073240,1003,코스피 중형주,20220224
005070,1003,코스피 중형주,20220224
001740,1003,코스피 중형주,20220224
011000,1003,코스피 중형주,20220224
006650,1003,코스피 중형주,20220224
005250,1003,코스피 중형주,20220224
001120,1003,코스피 중형주,20220224
031430,1003,코스피 중형주,20220224
294870,1003,코스피 중형주,20220224
161890,1003,코스피 중형주,20220224
039130,1003,코스피 중형주,20220224
016380,1003,코스피 중형주,20220224
017390,1003,코스피 중형주,20220224
241590,1003,코스피 중형주,20220224
089590,1003,코스피 중형주,20220224
214320,1003,코스피 중형주,20220224
079160,1003,코스피 중형주,20220224
003530,1003,코스피 중형주,20220224
268280,1003,코스피 중형주,20220224
192820,1003,코스피 중형주,20220224
082640,1003,코스피 중형주,20220224
036420,1003,코스피 중형주,20220224
002840,1003,코스피 중형주,20220224
023590,1003,코스피 중형주,20220224
009420,1003,코스피 중형주,20220224
344820,1003,코스피 중형주,20220224
348950,1003,코스피 중형주,20220224
005880,1003,코스피 중형주,20220224
192080,1003,코스피 중형주,20220224
103140,1003,코스피 중형주,20220224
114090,1003,코스피 중형주,20220224
069260,1003,코스피 중형주,20220224
001800,1003,코스피 중형주,20220224
105630,1003,코스피 중형주,20220224
020000,1003,코스피 중형주,20220224
004490,1003,코스피 중형주,20220224
003520,1003,코스피 중형주,20220224
298000,1003,코스피 중형주,20220224
272450,1003,코스피 중형주,20220224
097520,1003,코스피 중형주,20220224
003000,1003,코스피 중형주,20220224
003540,1003,코스피 중형주,20220224
003850,1003,코스피 중형주,20220224
284740,1003,코스피 중형주,20220224
016710,1003,코스피 중형주,20220224
195870,1003,코스피 중형주,20220224
005440,1003,코스피 중형주,20220224
006040,1003,코스피 중형주,20220224
034120,1003,코스피 중형주,20220224
001680,1003,코스피 중형주,20220224
005090,1003,코스피 중형주,20220224
280360,1003,코스피 중형주,20220224
006120,1003,코스피 중형주,20220224
010050,1003,코스피 중형주,20220224
383800,1003,코스피 중형주,20220224
033270,1003,코스피 중형주,20220224
014830,1003,코스피 중형주,20220224
000070,1003,코스피 중형주,20220224
003470,1003,코스피 중형주,20220224
192650,1003,코스피 중형주,20220224
085620,1003,코스피 중형주,20220224
057050,1003,코스피 중형주,20220224
267260,1003,코스피 중형주,20220224
005610,1003,코스피 중형주,20220224
000640,1003,코스피 중형주,20220224
267270,1003,코스피 중형주,20220224
049770,1003,코스피 중형주,20220224
003230,1003,코스피 중형주,20220224
001430,1003,코스피 중형주,20220224
005690,1003,코스피 중형주,20220224
210980,1003,코스피 중형주,20220224
009970,1003,코스피 중형주,20220224
034310,1003,코스피 중형주,20220224
009450,1003,코스피 중형주,20220224
002350,1003,코스피 중형주,20220224
017810,1003,코스피 중형주,20220224
192400,1003,코스피 중형주,20220224
097230,1003,코스피 중형주,20220224
145720,1003,코스피 중형주,20220224
064960,1003,코스피 중형주,20220224
001720,1003,코스피 중형주,20220224
025540,1003,코스피 중형주,20220224
003580,1003,코스피 중형주,20220224
001880,1003,코스피 중형주,20220224
001820,1003,코스피 중형주,20220224
170900,1003,코스피 중형주,20220224
084010,1003,코스피 중형주,20220224
001530,1003,코스피 중형주,20220224
286940,1003,코스피 중형주,20220224
071840,1003,코스피 중형주,20220224
034830,1003,코스피 중형주,20220224
000400,1003,코스피 중형주,20220224
005180,1003,코스피 중형주,20220224
145990,1003,코스피 중형주,20220224
115390,1003,코스피 중형주,20220224
093050,1003,코스피 중형주,20220224
001060,1003,코스피 중형주,20220224
003070,1003,코스피 중형주,20220224
298040,1003,코스피 중형주,20220224
018250,1003,코스피 중형주,20220224
030610,1003,코스피 중형주,20220224
006390,1003,코스피 중형주,20220224
000370,1003,코스피 중형주,20220224
002240,1003,코스피 중형주,20220224
102460,1003,코스피 중형주,20220224
027410,1003,코스피 중형주,20220224
068400,1003,코스피 중형주,20220224
007570,1003,코스피 중형주,20220224
008490,1003,코스피 중형주,20220224
012630,1003,코스피 중형주,20220224
226320,1003,코스피 중형주,20220224
123890,1003,코스피 중형주,20220224
108670,1003,코스피 중형주,20220224
002320,1003,코스피 중형주,20220224
281820,1003,코스피 중형주,20220224
026890,1003,코스피 중형주,20220224
271980,1003,코스피 중형주,20220224
037560,1003,코스피 중형주,20220224
081000,1003,코스피 중형주,20220224
011930,1003,코스피 중형주,20220224
001360,1003,코스피 중형주,20220224
249420,1004,코스피 소형주,20220224
007700,1004,코스피 소형주,20220224
003280,1004,코스피 소형주,20220224
007810,1004,코스피 소형주,20220224
007340,1004,코스피 소형주,20220224
008730,1004,코스피 소형주,20220224
183190,1004,코스피 소형주,20220224
020120,1004,코스피 소형주,20220224
017960,1004,코스피 소형주,20220224
117580,1004,코스피 소형주,20220224
005390,1004,코스피 소형주,20220224
025860,1004,코스피 소형주,20220224
004430,1004,코스피 소형주,20220224
161000,1004,코스피 소형주,20220224
138250,1004,코스피 소형주,20220224
037270,1004,코스피 소형주,20220224
357120,1004,코스피 소형주,20220224
007690,1004,코스피 소형주,20220224
009160,1004,코스피 소형주,20220224
003030,1004,코스피 소형주,20220224
007660,1004,코스피 소형주,20220224
004890,1004,코스피 소형주,20220224
060980,1004,코스피 소형주,20220224
004690,1004,코스피 소형주,20220224
082740,1004,코스피 소형주,20220224
293940,1004,코스피 소형주,20220224
298690,1004,코스피 소형주,20220224
071320,1004,코스피 소형주,20220224
002310,1004,코스피 소형주,20220224
003620,1004,코스피 소형주,20220224
092220,1004,코스피 소형주,20220224
053210,1004,코스피 소형주,20220224
058650,1004,코스피 소형주,20220224
001510,1004,코스피 소형주,20220224
003220,1004,코스피 소형주,20220224
016800,1004,코스피 소형주,20220224
011690,1004,코스피 소형주,20220224
001390,1004,코스피 소형주,20220224
000050,1004,코스피 소형주,20220224
075580,1004,코스피 소형주,20220224
002270,1004,코스피 소형주,20220224
033240,1004,코스피 소형주,20220224
126560,1004,코스피 소형주,20220224
138490,1004,코스피 소형주,20220224
055490,1004,코스피 소형주,20220224
104700,1004,코스피 소형주,20220224
130660,1004,코스피 소형주,20220224
001780,1004,코스피 소형주,20220224
009410,1004,코스피 소형주,20220224
024720,1004,코스피 소형주,20220224
088260,1004,코스피 소형주,20220224
009290,1004,코스피 소형주,20220224
339770,1004,코스피 소형주,20220224
002990,1004,코스피 소형주,20220224
016590,1004,코스피 소형주,20220224
317400,1004,코스피 소형주,20220224
002020,1004,코스피 소형주,20220224
005420,1004,코스피 소형주,20220224
091810,1004,코스피 소형주,20220224
072710,1004,코스피 소형주,20220224
003300,1004,코스피 소형주,20220224
001630,1004,코스피 소형주,20220224
