종목코드,종목명,IPO,종가,시가총액,거래량,거래대금,상장주식수,BPS,PER,PBR,EPS,DIV,DPS,DT
068050,팬엔터테인먼트,2006-07-07,4785,132516153660,1619967,8083769690,27694076,2690.0,32.33,1.78,148.0,0.0,0.0,20221212
251970,펌텍코리아,2019-07-04,17400,215760000000,21173,370294900,12400000,15974.0,11.89,1.09,1464.0,2.01,350.0,20221212
093380,풍강,2007-06-01,3835,37887165355,24089,92104710,9879313,6808.0,8.3,0.56,462.0,2.61,100.0,20221212
405000,플라즈맵,2022-10-21,6190,109667598620,844574,5332582000,17716898,675.0,0.0,9.17,0.0,0.0,0.0,20221212
237820,플레이디,2020-03-12,5000,64135700000,3761,18927320,12827140,5773.0,21.65,0.87,231.0,0.0,0.0,20221212
002230,피에스텍,1991-01-04,4000,78676972000,21200,84457860,19669243,8063.0,11.08,0.5,361.0,3.75,150.0,20221212
137400,피엔티,2012-07-06,46300,1052917467400,171197,7853012300,22741198,8383.0,19.24,5.52,2407.0,0.32,150.0,20221212
376180,피코그램,2021-11-03,6950,127306611100,2083379,14628929800,18317498,1573.0,34.75,4.42,200.0,0.0,0.0,20221212
087600,픽셀플러스,2015-06-12,8200,66965775600,11104,90446190,8166558,13240.0,13.95,0.62,588.0,0.0,0.0,20221212
291810,핀텔,2022-10-20,7340,79326404080,303585,2252655010,10807412,601.0,0.0,12.21,0.0,0.0,0.0,20221212
163730,핑거,2021-01-29,12650,117717636300,338972,4340350200,9305742,4903.0,24.56,2.58,515.0,0.79,100.0,20221212
418170,하나금융22호스팩,2022-05-26,1995,11989950000,19238,38379500,6010000,0.0,0.0,0.0,0.0,0.0,0.0,20221212
067310,하나마이크론,2005-10-11,10150,486406818100,277859,2819176550,47921854,5390.0,14.24,1.88,713.0,0.0,0.0,20221212
136480,하림,2011-05-02,2730,289952486460,212899,580172595,106209702,2803.0,21.67,0.97,126.0,1.1,30.0,20221212
400840,하이제7호스팩,2021-12-20,2000,10240000000,4325,8621995,5120000,0.0,0.0,0.0,0.0,0.0,0.0,20221212
053300,한국정보인증,2014-02-04,4900,204704021900,18714,92009890,41776331,4180.0,13.21,1.17,371.0,2.45,120.0,20221212
054040,한국컴퓨터,2002-01-15,4600,73927934000,72108,330076910,16071290,7532.0,4.63,0.61,993.0,3.91,180.0,20221212
047080,한빛소프트,2002-01-10,3285,81541459170,79813,261081295,24822362,693.0,328.5,4.74,10.0,0.0,0.0,20221212
007770,한일화학,1992-09-07,18350,64408500000,23910,439053450,3510000,32210.0,2.84,0.57,6465.0,0.65,120.0,20221212
234340,헥토파이낸셜,2019-07-12,24350,230180550000,13906,338462750,9453000,15144.0,10.25,1.61,2375.0,1.93,470.0,20221212
090850,현대이지웰,2013-12-27,6750,160287936750,133745,893893080,23746361,3403.0,10.42,1.98,648.0,1.04,70.0,20221212
290270,휴네시온,2018-08-02,4715,45300173480,11817,56170795,9607672,4361.0,2.99,1.08,1575.0,0.85,40.0,20221212
032860,휴먼엔,1997-07-04,3640,65288375880,0,0,17936367,1808.0,0.0,2.01,0.0,0.0,0.0,20221212
084110,휴온스글로벌,2006-12-19,19600,247381243200,9003,175258800,12621492,43390.0,60.87,0.45,322.0,2.55,500.0,20221212
189980,흥국에프엔비,2015-08-07,2780,111193803380,108866,303356265,39997771,2004.0,16.95,1.39,164.0,1.08,30.0,20221212
114920,대주이엔티,2013-07-01,2055,7129822500,0,0,3469500,,,,,,,20221212
233250,메디안디노스틱,2017-06-26,28950,50562159300,0,0,1746534,,,,,,,20221212
281310,바이오시네틱스,2017-12-15,7600,20146764000,0,0,2650890,,,,,,,20221212
267810,앙츠,2017-04-28,1150,2055050000,0,0,1787000,,,,,,,20221212
044990,에이치엔에스하이텍,2015-12-10,12150,91259427600,0,0,7511064,,,,,,,20221212
121060,유니포인트,2014-10-24,1340,8015437800,279,359800,5981670,,,,,,,20221212
279060,이노벡스,2019-04-12,4780,40101155140,1445,6198725,8389363,,,,,,,20221212
180060,탑선,2017-10-27,9800,90568326800,104,1010280,9241666,,,,,,,20221212
308700,테크엔,2018-12-21,649,2596000000,1,649,4000000,,,,,,,20221212
327610,펨토바이오메드,2019-07-10,13500,113417172000,745,9767500,8401272,,,,,,,20221212
282330,BGF리테일,2017-12-08,205000,3543200730000,15286,3117346000,17283906,46849.0,23.99,4.38,8547.0,1.46,3000.0,20221212
006360,GS건설,1981-08-03,22650,1938420748500,1141615,25904717900,85581490,54487.0,4.69,0.42,4834.0,5.74,1300.0,20221212
066570,LG전자,2002-04-22,89800,14695573697200,428570,38610555900,163647814,95691.0,15.69,0.94,5725.0,0.95,850.0,20221212
034120,SBS,2003-06-25,35900,655267693800,114510,4101951100,18252582,37150.0,4.67,0.97,7693.0,2.79,1000.0,20221212
001380,SG글로벌,1976-06-29,1680,75539760240,490642,836937820,44964143,2735.0,0.0,0.61,0.0,0.0,0.0,20221212
001770,SHD,1988-11-23,37150,45132717700,4986,187243050,1214878,33420.0,7.79,1.11,4768.0,0.27,100.0,20221212
034730,SK,2009-11-11,201500,14941089793500,135096,27167655000,74149329,375047.0,5.39,0.54,37408.0,3.97,8000.0,20221212
018670,SK가스,1997-08-27,120000,1107629280000,7154,864977500,9230244,235917.0,4.32,0.51,27773.0,4.25,5100.0,20221212
006120,SK디스커버리,1976-06-29,32200,613018931000,23761,761017450,19037855,121961.0,3.07,0.26,10478.0,4.66,1500.0,20221212
068400,SK렌터카,2012-07-27,7010,331473738400,13604,95616200,47285840,10651.0,15.47,0.66,453.0,0.0,0.0,20221212
395400,SK리츠,2021-09-14,5170,1016184588430,265463,1379930450,196554079,,,,,,,20221212
071970,STX중공업,2009-05-15,5000,141905210000,107351,538096840,28381042,5428.0,0.0,0.92,0.0,0.0,0.0,20221212
037270,YG PLUS,2003-08-01,4565,289555256650,3593505,16744794965,63429410,2125.0,13.12,2.15,348.0,0.0,0.0,20221212
012320,경동인베스트,1997-03-07,123500,292080340500,69873,8578965500,2365023,197979.0,18.39,0.62,6714.0,0.61,750.0,20221212
005320,국동,1996-12-24,1290,71727142440,257327,335464205,55602436,1901.0,0.0,0.68,0.0,0.0,0.0,20221212
002720,국제약품,1975-12-27,5600,113092834400,11910132,61102250685,20195149,3565.0,0.0,1.57,0.0,0.0,0.0,20221212
001570,금양,1976-12-17,27900,1619596032300,2135196,58646392150,58050037,2530.0,94.58,11.03,295.0,0.0,0.0,20221212
073240,금호타이어,2005-02-17,2980,856035655260,95982,286353195,287260287,4083.0,0.0,0.73,0.0,0.0,0.0,20221212
008350,남선알미늄,1978-05-22,2275,293654929750,3033337,6960207775,129079090,2135.0,6.03,1.07,377.0,0.0,0.0,20221212
072710,농심홀딩스,2003-07-30,67700,313978383000,1925,130006500,4637790,223666.0,6.4,0.3,10581.0,2.95,2000.0,20221212
058730,다스코,2004-08-02,5170,100282184970,279160,1429685330,19396941,7481.0,0.0,0.69,0.0,0.0,0.0,20221212
006650,대한유화,1999-08-11,169000,1098500000000,59427,10094844000,6500000,328546.0,6.96,0.51,24277.0,2.07,3500.0,20221212
192080,더블유게임즈,2019-03-12,49300,905862948600,28551,1405209750,18374502,49639.0,6.67,0.99,7391.0,1.42,700.0,20221212
007590,동방아그로,1977-06-29,6580,89603656660,4940,32439910,13617577,11814.0,11.54,0.56,570.0,5.32,350.0,20221212
026960,동서,2016-07-15,21000,2093700000000,25686,537181650,99700000,14531.0,18.28,1.45,1149.0,3.33,700.0,20221212
102260,동성케미컬,2008-06-23,4780,237516899840,48073,230234340,49689728,6992.0,12.88,0.68,371.0,4.18,200.0,20221212
001520,동양,1976-06-25,1075,256585367725,159701,171283415,238684063,4010.0,13.27,0.27,81.0,3.72,40.0,20221212
008970,동양철관,1977-03-05,1015,120668569350,254870,260020180,118885290,708.0,0.0,1.43,0.0,0.0,0.0,20221212
014820,동원시스템즈,1994-03-29,47200,1368388510400,15948,753355550,28991282,22662.0,31.49,2.08,1499.0,1.27,600.0,20221212
002690,동일제강,2015-09-24,2315,46995333400,36914,85617615,20300360,7761.0,4.27,0.3,542.0,0.86,20.0,20221212
013570,디와이,1989-05-30,5590,147126748470,35042,196225400,26319633,13963.0,0.0,0.4,0.0,2.15,120.0,20221212
027740,마니커,2002-10-29,1210,76848585880,198236,239516155,63511228,745.0,0.0,1.62,0.0,0.0,0.0,20221212
088980,맥쿼리인프라,2006-03-15,11200,4534270126400,593950,6640312200,404845547,,,,,,,20221212
138040,메리츠금융지주,2011-05-13,37500,4783943325000,411192,15488054050,127571822,29591.0,6.32,1.27,5932.0,0.56,210.0,20221212
090370,메타랩스,2006-12-26,2805,69857652645,10437,29606290,24904689,3520.0,0.0,0.8,0.0,0.0,0.0,20221212
009680,모토닉,1994-01-14,8560,282480000000,6198,52758890,33000000,19169.0,15.62,0.45,548.0,4.67,400.0,20221212
085620,미래에셋생명,2015-07-08,2840,502725976760,55760,158104290,177016189,14579.0,4.7,0.19,604.0,3.52,100.0,20221212
134380,미원화학,2011-02-15,70900,155928101200,1796,124265600,2199268,58718.0,12.73,1.21,5571.0,3.53,2500.0,20221212
035150,백산,1999-08-11,8730,204325650000,51083,444778820,23405000,6016.0,10.95,1.45,797.0,1.15,100.0,20221212
002410,범양건영,1988-05-25,3930,97589689260,260017,1036819985,24831982,3456.0,20.26,1.14,194.0,0.0,0.0,20221212
207940,삼성바이오로직스,2016-11-10,815000,58006810000000,37056,30224973000,71174000,74551.0,138.63,10.93,5879.0,0.0,0.0,20221212
016360,삼성증권,1988-03-28,35000,3125500000000,134629,4717657850,89300000,68096.0,3.24,0.51,10810.0,10.86,3800.0,20221212
029780,삼성카드,2007-06-27,32550,3771206902050,53805,1754634150,115858891,70408.0,6.3,0.46,5164.0,7.07,2300.0,20221212
002810,삼영무역,1988-03-28,13200,243763713600,22779,298534500,18466948,23697.0,5.77,0.56,2288.0,4.17,550.0,20221212
000520,삼일제약,1985-05-29,8500,116572825000,1258781,10574515040,13714450,5254.0,0.0,1.62,0.0,0.94,80.0,20221212
009770,삼정펄프,2006-10-17,26000,64999246000,1857,47931250,2499971,86449.0,8.54,0.3,3046.0,3.85,1000.0,20221212
001290,상상인증권,1988-09-23,852,92303226240,112239,92922783,108337120,2041.0,8.97,0.42,95.0,0.0,0.0,20221212
248170,샘표식품,2016-08-09,33000,150753438000,3790,125060050,4568286,47071.0,6.36,0.7,5188.0,0.61,200.0,20221212
200880,서연이화,2014-08-08,9320,251905032840,113579,1052102960,27028437,24588.0,9.58,0.38,973.0,1.61,150.0,20221212
003080,성보화학,1976-12-23,3315,66366300000,21518,70709950,20020000,6905.0,48.04,0.48,69.0,3.62,120.0,20221212
004980,성신양회,1976-06-30,11100,272128410300,219376,2399070000,24516073,16637.0,42.53,0.67,261.0,1.8,200.0,20221212
001430,세아베스틸지주,1991-03-12,18950,679587155050,105858,2012102800,35862119,51304.0,3.62,0.37,5231.0,7.92,1500.0,20221212
004430,송원산업,1977-06-25,17900,429600000000,91040,1631459850,24000000,22636.0,5.94,0.79,3011.0,1.12,200.0,20221212
011930,신성이엔지,1996-07-31,1775,365380468025,3081517,5485739235,205848151,1029.0,0.0,1.72,0.0,0.0,0.0,20221212
031440,신세계푸드,2010-04-29,50600,195947488000,6754,340855800,3872480,73553.0,81.09,0.69,624.0,1.48,750.0,20221212
003410,쌍용씨앤이,1975-05-03,5960,3003003186200,294456,1757411230,503859595,3296.0,16.11,1.81,370.0,7.38,440.0,20221212
004920,씨아이테크,1989-11-30,978,42650641614,423006,411698103,43610063,1202.0,0.0,0.81,0.0,0.0,0.0,20221212
002790,아모레퍼시픽그룹,1973-04-30,33950,2799455211000,775607,26748005350,82458180,36853.0,17.07,0.92,1989.0,1.33,450.0,20221212
010780,아이에스동서,1986-01-27,29350,906697986100,70515,2079435850,30892606,40644.0,8.51,0.72,3447.0,4.09,1200.0,20221212
139990,아주스틸,2021-08-20,10250,271134937250,45857,468803400,26452189,8901.0,7.03,1.15,1459.0,0.0,0.0,20221212
018250,애경산업,2018-03-22,19750,521596216250,225787,4546384350,26409935,13210.0,32.92,1.5,600.0,1.01,200.0,20221212
161000,애경케미칼,2012-09-17,9600,467027606400,97350,940080050,48648709,14384.0,4.17,0.67,2302.0,5.73,550.0,20221212
181710,엔에이치엔,2013-08-29,25300,911235109400,61507,1552205900,36017198,53297.0,7.57,0.47,3341.0,0.0,0.0,20221212
097520,엠씨넥스,2021-07-06,28050,504275382600,40772,1135836950,17977732,16767.0,12.58,1.67,2229.0,1.78,500.0,20221212
015360,예스코홀딩스,1996-12-24,33450,200700000000,898,30098300,6000000,114939.0,6.61,0.29,5064.0,6.73,2250.0,20221212
006980,우성,1988-10-10,24400,75396000000,914,22045100,3090000,67106.0,0.0,0.36,0.0,0.61,150.0,20221212
016880,웅진,1994-11-05,1200,95912496000,116698,139162260,79927080,762.0,4.15,1.57,289.0,0.0,0.0,20221212
011330,유니켐,1989-12-14,1295,94433188395,69373,89734785,72921381,1521.0,24.9,0.85,52.0,2.32,30.0,20221212
003460,유화증권,1987-08-24,2285,129565018275,35626,81427090,56702415,8013.0,14.65,0.29,156.0,5.69,130.0,20221212
025820,이구산업,1995-08-18,3010,100660420000,1087831,3363340690,33442000,3669.0,4.78,0.82,630.0,1.66,50.0,20221212
214320,이노션,2015-07-17,43550,871000000000,21042,916538750,20000000,41003.0,13.22,1.06,3294.0,4.13,1800.0,20221212
139480,이마트,2011-06-10,104500,2913023085500,277815,28620135100,27875819,369202.0,1.86,0.28,56152.0,1.91,2000.0,20221212
003120,일성신약,1985-01-14,92700,246582000000,7112,660234200,2660000,225529.0,0.0,0.41,0.0,0.81,750.0,20221212
194370,제이에스코퍼레이션,2016-02-04,13800,184031293800,50689,702602750,13335601,16003.0,3.56,0.86,3876.0,4.35,600.0,20221212
030000,제일기획,1998-03-03,23900,2749485277500,223630,5308031450,115041225,11030.0,14.63,2.17,1634.0,4.14,990.0,20221212
063160,종근당바이오,2001-12-11,24000,131663088000,8050,192754000,5485962,29437.0,0.0,0.82,0.0,0.42,100.0,20221212
071320,지역난방공사,2010-01-29,28900,334625701600,3846,110111850,11578744,157459.0,20.66,0.18,1399.0,2.76,797.0,20221212
035000,지투알,1999-08-11,6170,102220913530,2218,13641840,16567409,9942.0,5.78,0.62,1067.0,5.67,350.0,20221212
088790,진도,2006-03-28,2830,35227115520,56079,159263875,12447744,8077.0,9.86,0.35,287.0,1.41,40.0,20221212
051630,진양화학,2001-01-29,3755,59329000000,61930,232567065,15800000,1953.0,0.0,1.92,0.0,0.0,0.0,20221212
145270,케이탑리츠,2012-01-31,955,45898039170,52845,50145406,48060774,,,,,,,20221212
005070,코스모신소재,1987-09-28,55200,1691921731200,376672,20657971900,30650756,6831.0,91.39,8.08,604.0,0.0,0.0,20221212
007980,태평양물산,1994-12-27,1965,94613938455,2622722,5159510920,48149587,3585.0,0.0,0.55,0.0,0.0,0.0,20221212
078000,텔코웨어,2004-07-20,8970,87033272820,5204,46509250,9702706,19441.0,27.86,0.46,322.0,5.57,500.0,20221212
363280,티와이홀딩스,2020-09-22,11750,598418899000,41870,485425250,50929268,38262.0,2.93,0.31,4004.0,0.0,0.0,20221212
036580,팜스코,1999-10-25,3855,141586220265,27883,107732245,36727943,8484.0,43.81,0.45,88.0,2.59,100.0,20221212
071090,하이스틸,2003-02-17,4060,81977372260,712619,3020543970,20191471,6894.0,7.05,0.59,576.0,0.99,40.0,20221212
019490,하이트론씨스템즈,1998-11-04,2470,23739723280,0,0,9611224,2159.0,0.0,1.14,0.0,0.0,0.0,20221212
002200,한국수출포장공업,1974-06-28,30550,122200000000,84356,2677315700,4000000,68809.0,7.42,0.44,4120.0,2.29,700.0,20221212
000240,한국앤컴퍼니,1968-12-27,13850,1314853074000,30115,415042050,94935240,39349.0,6.61,0.35,2094.0,4.33,600.0,20221212
123890,한국자산신탁,2016-07-13,3350,415325469200,56452,188343930,123977752,6940.0,3.82,0.48,878.0,6.57,220.0,20221212
015760,한국전력공사,1989-08-10,20650,13256558190050,1093049,22668549950,641964077,99334.0,0.0,0.21,0.0,0.0,0.0,20221212
025890,한국주강,1997-07-18,2995,33871230705,398355,1213224765,11309259,2518.0,0.0,1.19,0.0,0.0,0.0,20221212
004150,한솔홀딩스,1972-05-17,3355,140938775835,72387,240686960,42008577,12394.0,6.53,0.27,514.0,3.58,120.0,20221212
011700,한신기계공업,1987-07-24,6680,216740288680,281345,1875952980,32446151,2791.0,50.23,2.39,133.0,0.67,45.0,20221212
300720,한일시멘트,2018-08-06,12300,851916942000,55352,687007250,69261540,20557.0,10.43,0.6,1179.0,4.39,540.0,20221212
012450,한화에어로스페이스,1987-05-27,68100,3447903000000,556236,37558256800,50630000,57134.0,13.65,1.19,4989.0,1.03,700.0,20221212
101530,해태제과식품,2016-05-11,6470,188385838340,22583,145815670,29116822,9762.0,0.0,0.66,0.0,3.09,200.0,20221212
086280,현대글로비스,2005-12-26,171500,6431250000000,51591,8818460500,37500000,154732.0,8.21,1.11,20877.0,2.22,3800.0,20221212
329180,현대중공업,2021-09-17,115000,10208908340000,49896,5742035000,88773116,63015.0,0.0,1.82,0.0,0.0,0.0,20221212
378850,화승알앤에이,2021-03-15,3790,71985831170,90128,341042160,18993623,3175.0,12.63,1.19,300.0,0.66,25.0,20221212
094280,효성 ITX,2007-10-25,14200,164126440000,4191,59354850,11558200,8676.0,11.75,1.64,1209.0,5.28,750.0,20221212
005870,휴니드테크놀러지스,1991-09-03,6130,86531171950,80533,492760360,14116015,10174.0,6.17,0.6,994.0,0.0,0.0,20221212
021320,KCC건설,2001-08-21,7190,153866000000,369153,2718200820,21400000,22186.0,3.04,0.32,2363.0,2.5,180.0,20221212
036670,KCI,2001-01-03,9170,103345900000,21748,199366790,11270000,7674.0,9.71,1.19,944.0,2.18,200.0,20221212
151860,KG ETS,2013-07-24,10050,361800000000,227794,2314721950,36000000,8862.0,7.24,1.13,1389.0,1.19,120.0,20221212
122450,KX,2011-05-25,5660,256601556240,100357,565218500,45335964,5636.0,6.32,1.0,896.0,0.0,0.0,20221212
160550,NEW,2014-12-23,7870,219621054220,1089594,8698580620,27906106,4617.0,0.0,1.7,0.0,0.0,0.0,20221212
950110,SBI핀테크솔루션즈,2012-12-17,3860,92842804400,3449,13414810,24052540,,,,,,,20221212
040610,SG&G,2000-04-27,1745,59482157020,30199,52184475,34087196,8743.0,3.96,0.2,441.0,0.0,0.0,20221212
184230,SGA솔루션즈,2013-12-20,900,48768501600,75560,67967283,54187224,793.0,24.32,1.13,37.0,0.0,0.0,20221212
016250,SGC이테크건설,1999-12-28,40150,104367716750,6440,258488350,2599445,84840.0,1.41,0.47,28436.0,3.74,1500.0,20221212
052220,iMBC,2005-01-21,3660,84180000000,786170,2914822650,23000000,2403.0,76.25,1.52,48.0,0.0,0.0,20221212
078890,가온미디어,2005-07-12,8050,131479716200,1203056,9410926310,16332884,11854.0,5.79,0.68,1391.0,1.24,100.0,20221212
053950,경남제약,2001-11-06,2015,62161873475,804887,1693706375,30849565,3199.0,0.0,0.63,0.0,0.0,0.0,20221212
198440,고려시멘트,2014-08-13,2750,87944890000,146058,402800520,31979960,3663.0,18.97,0.75,145.0,0.55,15.0,20221212
014570,고려제약,2000-12-07,7850,86350000000,85225,661168110,11000000,7112.0,9.48,1.1,828.0,2.17,170.0,20221212
900280,골든센츄리,2016-10-19,400,82161715200,10774473,4289989541,205404288,,,,,,,20221212
060480,국일신동,2014-12-29,2795,30996550000,23173,65262235,11090000,4285.0,35.83,0.65,78.0,1.79,50.0,20221212
307750,국전약품,2018-12-19,7070,346919731830,354695,2485139740,49069269,1695.0,77.69,4.17,91.0,0.14,10.0,20221212
035080,그래디언트,1999-07-05,15050,233690139200,71207,1065266150,15527584,18460.0,0.0,0.82,0.0,1.66,250.0,20221212
049080,기가레인,2013-12-19,1910,151354588400,31855208,65874231925,79243240,785.0,38.98,2.43,49.0,0.0,0.0,20221212
187790,나노,2014-05-08,1145,31394264940,138080,160140915,27418572,1171.0,0.0,0.98,0.0,0.0,0.0,20221212
190510,나무가,2015-11-12,15000,227945115000,654046,9728812100,15196341,4157.0,12.89,3.61,1164.0,0.0,0.0,20221212
267320,나인테크,2017-06-22,3165,124690093410,182800,577301990,39396554,656.0,0.0,4.82,0.0,0.0,0.0,20221212
111710,남화산업,2018-11-29,8240,169645120000,46858,388864790,20588000,7377.0,12.35,1.12,667.0,2.43,200.0,20221212
091590,남화토건,2012-01-31,9030,106012200000,332032,3135063390,11740000,12722.0,8.36,0.71,1080.0,1.66,150.0,20221212
137940,넥스트아이,2011-06-14,645,50517039840,87812,56303823,78320992,1378.0,0.0,0.47,0.0,0.0,0.0,20221212
039560,다산네트웍스,2000-06-22,4630,168443279940,139631,658240700,36380838,4962.0,0.0,0.93,0.0,0.0,0.0,20221212
007720,대명소노시즌,1994-01-06,837,84369976650,1562667,1343221249,100800450,1359.0,0.0,0.62,0.0,0.0,0.0,20221212
036480,대성미생물,2000-04-04,10650,40470000000,6031,64558400,3800000,9738.0,46.92,1.09,227.0,0.7,75.0,20221212
025440,대성엘텍,1995-05-22,667,95047500000,114269,76275139,142500000,345.0,0.0,1.93,0.0,0.0,0.0,20221212
005710,대원산업,1993-06-21,5700,114214320000,5294,30257680,20037600,18556.0,3.49,0.31,1634.0,2.19,125.0,20221212
010170,대한광통신,1994-11-07,3030,224112092610,1271031,3913358540,73964387,1401.0,0.0,2.16,0.0,0.0,0.0,20221212
298540,더네이쳐홀딩스,2020-07-27,32900,478519182400,299220,9769862250,14544656,15132.0,8.21,2.17,4009.0,0.61,200.0,20221212
299170,더블유에스아이,2018-09-21,1960,58854807480,286852,559857805,30027963,1105.0,8.0,1.77,245.0,0.0,0.0,20221212
067990,도이치모터스,2004-12-03,6440,205372546680,164853,1054362460,31890147,10950.0,5.4,0.59,1193.0,5.43,350.0,20221212
086450,동국제약,2007-05-29,16700,742482000000,68477,1141768200,44460000,10165.0,14.57,1.64,1146.0,1.08,180.0,20221212
032960,동일기연,1997-07-18,12350,44894102500,9843,121205600,3635150,17895.0,5.34,0.69,2312.0,0.32,40.0,20221212
073190,듀오백,2004-02-06,2295,27466651800,25620,58383245,11968040,2193.0,0.0,1.05,0.0,0.0,0.0,20221212
180400,디엑스앤브이엑스,2015-11-20,7740,222082929900,0,0,28692885,1235.0,0.0,6.27,0.0,0.0,0.0,20221212
043360,디지아이,2001-07-20,3200,28800000000,19056,61272880,9000000,5102.0,0.0,0.63,0.0,0.0,0.0,20221212
068930,디지털대성,2003-10-17,7370,219723571430,18687,137445410,29813239,5502.0,11.13,1.34,662.0,4.07,300.0,20221212
105740,디케이락,2010-11-12,12250,104025922000,44912,543298050,8491912,11709.0,11.5,1.05,1065.0,1.63,200.0,20221212
141080,레고켐바이오,2013-05-10,38900,948112734200,235931,9347143150,24373078,9497.0,0.0,4.1,0.0,0.0,0.0,20221212
090360,로보스타,2011-10-17,19600,191100000000,23200,455734600,9750000,8829.0,116.67,2.22,168.0,0.0,0.0,20221212
038060,루멘스,2006-08-08,1135,54596983315,34275,38936460,48103069,1568.0,0.0,0.72,0.0,0.0,0.0,20221212
012700,리드코프,1996-01-19,8140,215271538900,66332,538934150,26446135,16788.0,5.18,0.48,1570.0,9.83,800.0,20221212
049950,미래컴퍼니,2005-01-04,19550,167872331000,20779,404202000,8586820,13548.0,23.36,1.44,837.0,0.51,100.0,20221212
222160,바이옵트로,2021-11-18,5210,42429541860,35026,182086820,8143866,2907.0,86.83,1.79,60.0,0.0,0.0,20221212
323990,박셀바이오,2020-09-22,37700,573907100000,97490,3695106950,15223000,1976.0,0.0,19.08,0.0,0.0,0.0,20221212
267790,배럴,2018-02-01,7250,57169875000,9978,72773830,7885500,4611.0,0.0,1.57,0.0,0.0,0.0,20221212
331520,밸로프,2019-10-29,1260,60315316740,15181499,18888820320,47869299,0.0,0.0,0.0,0.0,0.0,0.0,20221212
177350,베셀,2015-06-19,6060,75106391640,461266,2844205350,12393794,3268.0,8.44,1.85,718.0,0.0,0.0,20221212
299910,베스파,2018-12-03,3165,25974889140,0,0,8206916,0.0,0.0,0.0,0.0,0.0,0.0,20221212
099390,브레인즈컴퍼니,2021-08-19,7590,62300867970,5064,38262490,8208283,4960.0,11.59,1.53,655.0,1.58,120.0,20221212
064480,브리지텍,2008-06-04,4060,48527150000,38998,158620095,11952500,3458.0,16.57,1.17,245.0,2.96,120.0,20221212
138580,비즈니스온,2017-11-30,7150,161276565450,9360,67169570,22556163,2830.0,27.39,2.53,261.0,2.8,200.0,20221212
018310,삼목에스폼,1996-05-03,17750,260925000000,92391,1639795250,14700000,29100.0,7.3,0.61,2432.0,0.56,100.0,20221212
054090,삼진엘앤디,2004-02-06,2795,69761053440,249134,693961420,24959232,3830.0,69.88,0.73,40.0,1.79,50.0,20221212
024950,삼천리자전거,1995-01-04,7640,101410128280,50482,386030540,13273577,8181.0,21.22,0.93,360.0,1.96,150.0,20221212
017480,삼현철강,2001-01-09,4880,76630103200,11655,57309105,15702890,11401.0,2.97,0.43,1644.0,6.15,300.0,20221212
107600,새빗켐,2022-08-04,92500,439795412500,43813,4062316000,4754545,3828.0,73.53,24.16,1258.0,0.0,0.0,20221212
378800,샤페론,2022-10-19,6060,136148692860,1388225,8437747410,22466781,1258.0,0.0,4.82,0.0,0.0,0.0,20221212
079650,서산,2005-01-21,1970,39400000000,11339,22407360,20000000,3352.0,10.0,0.59,197.0,0.0,0.0,20221212
189860,서전기전,2014-12-24,6300,61102314000,54399,343315160,9698780,3845.0,0.0,1.64,0.0,0.0,0.0,20221212
171090,선익시스템,2017-09-20,18900,174839571900,374504,7189161750,9250771,9655.0,0.0,1.96,0.0,0.0,0.0,20221212
086710,선진뷰티사이언스,2021-01-27,7250,88473780000,988266,7248945590,12203280,3825.0,73.23,1.9,99.0,0.28,20.0,20221212
043260,성호전자,2001-11-29,1310,69961053040,90338,118265865,53405384,1762.0,21.83,0.74,60.0,0.0,0.0,20221212
100700,세운메디칼,2008-09-30,2930,128334000000,47233,138645240,43800000,2636.0,10.32,1.11,284.0,1.71,50.0,20221212
036630,세종텔레콤,2000-01-04,760,211156072120,4030825,3228511513,277836937,1274.0,7.1,0.6,107.0,0.0,0.0,20221212
068940,셀피글로벌,2010-10-19,1675,64086499975,1449126,2477435035,38260597,235.0,0.0,7.13,0.0,0.0,0.0,20221212
253450,스튜디오드래곤,2017-11-24,88900,2672200472200,657415,57746576600,30058498,22785.0,68.33,3.9,1301.0,0.0,0.0,20221212
020710,시공테크,1999-08-13,4625,92721861250,15974,74224755,20047970,5886.0,31.68,0.79,146.0,1.08,50.0,20221212
131090,시큐브,2011-12-21,1125,49500000000,44625,50434905,44000000,927.0,9.45,1.21,119.0,2.22,25.0,20221212
290520,신도기연,2020-07-06,6050,96372640100,152379,914935490,15929362,4001.0,58.74,1.51,103.0,0.0,0.0,20221212
215600,신라젠,2016-12-06,9520,979295030000,734000,7023040780,102867125,1051.0,0.0,9.06,0.0,0.0,0.0,20221212
226330,신테카바이오,2019-12-17,8760,118415192160,46045,405440030,13517716,2046.0,0.0,4.28,0.0,0.0,0.0,20221212
222420,쎄노텍,2015-08-06,1850,80549786250,369647,669921465,43540425,775.0,59.68,2.39,31.0,0.0,0.0,20221212
297090,씨에스베어링,2019-11-21,8790,237330000000,219750,1898390070,27000000,2705.0,0.0,3.25,0.0,0.0,0.0,20221212
101240,씨큐브,2011-11-08,7070,71676960880,17298,121626210,10138184,6651.0,18.04,1.06,392.0,1.7,120.0,20221212
260930,씨티케이,2017-12-07,5580,107926077780,72929,406434010,19341591,9048.0,0.0,0.62,0.0,1.79,100.0,20221212
357580,아모센스,2021-06-25,13700,153441041200,49640,683971050,11200076,3025.0,0.0,4.53,0.0,0.0,0.0,20221212
