종목코드,R1D,R1W,R1M,R3M,R6M,R1Y,날짜
004140,0.19,4.54,-1.85,26.49,-2.03,-30.99,20230111
099410,1.14,8.33,-1.84,1.72,-10.57,-16.72,20230111
007590,0.31,3.06,-2.74,3.23,-5.47,-8.44,20230111
005965,1.96,-12.73,-3.11,33.33,26.06,-12.85,20230111
026960,1.27,5.29,-5.24,1.79,-20.24,-34.0,20230111
002210,0.62,0.46,-4.67,-6.71,-15.96,-22.45,20230111
102260,0.11,-1.32,-5.86,-5.46,13.07,-5.76,20230111
025950,0.34,9.36,-1.68,15.42,-28.78,-60.65,20230111
088130,2.74,2.28,-0.15,4.33,-0.15,-32.94,20230111
282690,0.0,1.79,-8.8,-1.3,-0.44,-2.56,20230111
041930,1.09,5.2,-6.16,23.83,21.89,-17.33,20230111
001520,0.49,3.5,-3.72,8.95,-7.17,-27.62,20230111
001527,0.39,-0.39,-5.49,0.78,4.88,-14.57,20230111
084670,0.0,-0.37,-9.03,1.12,-8.42,-19.29,20230111
082640,-0.85,-1.06,-16.04,-5.54,-14.04,-30.9,20230111
060380,2.5,10.22,-1.91,-1.68,-12.02,-42.82,20230111
001525,0.62,-0.31,-3.73,5.74,3.53,-18.66,20230111
079960,1.01,3.82,2.4,25.63,12.83,-16.71,20230111
008970,14.16,17.78,6.4,8.0,3.35,-11.84,20230111
228340,0.47,1.1,-10.79,-16.12,-5.15,-38.22,20230111
092780,0.9,5.57,-2.9,21.55,6.13,-18.51,20230111
088910,0.75,2.29,-2.89,0.94,0.0,-13.53,20230111
049770,-2.19,0.97,6.12,12.23,3.65,-19.38,20230111
013120,0.0,1.33,-4.99,-2.28,-20.05,-38.64,20230111
018500,1.6,2.63,-3.33,10.57,20.12,8.56,20230111
030720,1.78,4.58,-2.25,7.53,-1.08,-7.11,20230111
163560,0.48,5.56,-7.93,7.0,-15.61,-14.11,20230111
109860,4.38,11.58,-4.63,-0.66,26.89,60.07,20230111
004890,-0.26,1.83,2.64,11.46,15.43,31.86,20230111
002690,2.3,9.63,-4.1,-1.11,-28.27,-26.12,20230111
005290,1.25,1.41,2.21,15.33,0.15,-17.68,20230111
000020,0.85,1.5,-0.53,8.6,-13.52,-34.01,20230111
000150,-1.12,9.52,6.62,9.52,34.24,-20.18,20230111
000157,0.48,3.1,-4.04,1.84,-9.87,-15.55,20230111
241560,2.78,6.19,-0.71,19.76,22.05,-16.51,20230111
000155,0.4,5.39,-1.96,-0.6,11.14,-37.78,20230111
131970,2.07,9.76,9.01,39.05,13.85,-29.79,20230111
336260,-0.16,5.98,-2.0,20.15,9.43,-23.68,20230111
33626K,1.75,6.45,1.02,10.86,8.91,-27.21,20230111
33626L,0.0,6.01,-3.14,11.26,2.07,-22.81,20230111
016740,1.22,5.98,-3.5,5.53,-9.16,-37.37,20230111
073190,0.26,4.53,-14.6,-2.0,-8.41,-30.5,20230111
203650,3.05,12.36,4.1,21.31,-2.25,-28.35,20230111
060570,0.0,2.94,-4.92,2.19,-12.36,-50.7,20230111
187870,0.0,1.71,-0.33,5.67,-8.87,-46.69,20230111
066670,1.32,5.5,-3.97,-4.17,-20.0,-42.64,20230111
092200,0.0,5.52,-5.93,-4.36,-6.28,-36.78,20230111
110990,-0.16,11.31,3.92,2.18,-14.45,-37.24,20230111
263690,0.47,4.88,-0.46,18.65,22.16,-2.27,20230111
377190,1.94,7.75,7.43,6.81,-14.1,-31.12,20230111
263720,9.13,-0.75,38.42,112.1,27.05,-32.82,20230111
109740,1.06,9.96,7.49,-11.01,8.71,-20.17,20230111
066900,0.54,2.78,-4.31,9.9,-17.41,-31.48,20230111
180400,0.0,0.0,0.0,0.0,0.0,0.0,20230111
092070,1.42,5.15,-2.05,13.49,4.76,-30.75,20230111
013570,2.22,4.73,-1.07,2.98,-16.84,-15.44,20230111
210540,3.48,6.25,-3.25,22.68,2.15,-13.14,20230111
104460,-0.36,0.85,0.98,1.1,9.39,1.22,20230111
113810,1.23,4.45,-4.73,-5.19,-3.33,11.04,20230111
043360,1.64,4.38,-3.12,-4.76,-8.42,-2.67,20230111
033130,-2.79,-0.76,14.47,28.26,21.96,-10.31,20230111
263020,0.85,5.88,-7.76,2.77,-0.17,-32.11,20230111
290550,6.21,7.41,2.4,-8.06,-4.36,-44.12,20230111
131180,1.72,7.66,-7.52,11.32,-7.23,-35.45,20230111
042510,6.37,18.16,10.11,12.33,-7.9,-38.68,20230111
171120,1.65,3.5,-9.31,-12.11,-3.52,-18.68,20230111
069540,2.32,2.69,-7.73,-5.29,-23.6,-35.62,20230111
285770,0.0,0.0,0.0,0.0,0.0,-13.12,20230111
403360,-2.81,1.68,12.04,10.0,-6.92,21.61,20230111
217500,-0.67,11.72,3.5,3.14,-9.36,-36.99,20230111
092590,1.71,-0.67,-23.59,-13.37,-30.7,-62.66,20230111
038390,0.27,1.91,-3.37,-3.37,6.27,-8.13,20230111
294140,-1.36,6.76,-2.94,0.55,-29.92,-32.9,20230111
228850,1.77,-0.43,4.55,20.29,22.08,-1.71,20230111
281740,4.15,7.61,6.7,-7.72,11.56,-0.2,20230111
215100,0.56,10.0,19.97,21.81,2.58,-2.05,20230111
090360,-0.48,10.55,6.89,20.75,16.71,-18.32,20230111
067730,0.63,6.25,-7.74,-5.11,-16.77,-54.45,20230111
071280,1.15,0.64,-6.18,26.2,32.11,30.79,20230111
089860,0.74,3.02,-3.2,-9.92,-24.83,-25.14,20230111
330590,-0.37,2.29,-0.74,-14.65,-22.84,-26.51,20230111
000400,1.35,6.76,0.0,4.53,-5.06,-10.98,20230111
023530,1.64,6.92,7.85,11.0,9.77,15.94,20230111
004000,1.26,3.7,-6.97,-5.08,-14.87,-23.47,20230111
286940,2.9,9.45,17.14,14.62,2.11,-31.67,20230111
004990,0.93,9.58,0.31,-16.84,-4.82,13.59,20230111
005300,-0.62,-1.53,-1.83,11.46,-5.59,16.73,20230111
005305,-0.7,1.14,-3.52,6.59,1.86,3.49,20230111
011170,0.27,9.41,-2.36,14.46,10.71,-15.45,20230111
071840,-0.78,3.69,-3.44,1.2,-23.1,-48.16,20230111
038060,0.5,0.0,-11.45,-9.05,-8.64,-16.6,20230111
253610,8.07,13.64,-14.77,-10.29,-24.55,-8.76,20230111
060240,-2.08,-4.82,-2.24,12.09,-34.05,-58.87,20230111
058470,0.31,3.53,4.26,16.19,29.93,-12.51,20230111
016100,0.95,1.11,2.08,19.03,17.5,1.92,20230111
012700,1.71,7.94,-4.79,-13.21,-4.67,-11.12,20230111
302550,3.08,6.77,7.63,17.03,5.1,-43.58,20230111
377450,-3.37,5.29,22.46,36.5,-9.63,-31.02,20230111
042500,0.58,3.96,-1.37,14.7,-6.88,-45.19,20230111
219420,1.74,8.22,13.16,21.93,19.0,-27.28,20230111
027740,1.22,4.62,2.89,2.05,-18.63,3.75,20230111
098120,0.84,9.12,2.57,21.42,0.84,-54.18,20230111
147760,3.52,6.16,-0.79,29.37,8.46,-39.61,20230111
038290,0.99,1.49,1.24,17.19,-21.95,-29.24,20230111
001080,2.0,8.52,-18.47,29.8,46.46,43.91,20230111
267980,0.9,1.82,-0.4,5.22,-12.8,-25.66,20230111
005990,1.54,2.75,-2.17,13.34,-5.09,-7.14,20230111
093520,1.99,3.69,-1.58,43.66,15.96,2.95,20230111
088980,0.0,0.44,0.89,-4.24,-6.61,-18.12,20230111
094800,-0.37,-0.49,-1.45,-1.33,-8.43,-12.93,20230111
067280,0.0,7.29,8.51,14.18,3.94,-20.97,20230111
072870,0.0,1.87,-6.03,-0.91,-1.8,-15.5,20230111
215200,1.0,1.51,3.59,6.04,3.99,5.21,20230111
133750,-0.67,5.54,1.37,11.3,13.44,-33.3,20230111
200580,0.0,-2.99,-5.11,-11.56,0.78,23.22,20230111
041920,1.85,3.19,-3.34,33.98,9.78,-11.0,20230111
233250,-0.17,2.76,2.76,-8.46,-9.16,-7.03,20230111
014100,0.31,5.79,-0.93,7.2,-20.0,-48.39,20230111
078160,1.72,-3.59,-0.34,7.27,-24.74,-26.62,20230111
241770,-2.22,-2.22,-2.65,9.45,8.37,-18.22,20230111
059210,2.08,2.72,3.37,14.19,8.15,-15.92,20230111
058110,-2.88,0.15,24.54,77.4,11.57,-25.99,20230111
017180,0.69,-1.68,5.98,20.87,-9.72,-35.14,20230111
009900,1.63,6.12,-5.17,-3.41,-8.24,-44.09,20230111
267060,0.0,0.0,0.0,0.0,0.0,-45.15,20230111
012690,0.51,4.98,-2.32,3.69,-13.24,-22.77,20230111
005360,0.46,5.14,0.15,5.14,-10.76,-26.57,20230111
080420,2.5,4.97,3.97,9.17,2.34,-28.42,20230111
080160,1.89,3.29,10.88,12.2,30.45,-8.05,20230111
204210,1.13,2.57,-23.29,-19.69,-21.44,-24.58,20230111
101330,0.0,10.4,5.52,33.0,16.55,-14.34,20230111
250060,1.17,3.92,-9.21,5.83,-31.27,-25.49,20230111
033200,2.4,8.53,0.0,-5.97,10.54,-30.47,20230111
009680,0.12,2.02,-5.72,6.46,-3.35,-19.06,20230111
006920,3.97,8.12,0.51,12.13,2.34,-20.77,20230111
009580,1.06,3.12,-2.27,4.24,12.71,-1.71,20230111
001810,2.24,6.41,-3.01,18.1,3.59,-17.84,20230111
009200,1.42,3.94,-2.34,3.09,0.6,0.2,20230111
135160,-0.63,-1.65,2.15,-1.65,-1.86,3.03,20230111
033920,0.0,4.6,-3.17,-3.74,-24.07,-42.2,20230111
008420,1.79,7.91,-1.02,-16.52,-1.59,-14.54,20230111
279600,4.44,5.28,-13.67,22.75,29.89,-8.8,20230111
025560,0.39,4.84,2.36,53.85,25.6,-6.47,20230111
396690,-1.02,1.3,-0.51,0.39,-14.66,-27.51,20230111
353490,0.0,0.0,0.0,-4.46,-5.13,-4.24,20230111
357250,0.82,5.01,5.16,1.94,-11.88,-24.64,20230111
085620,0.66,6.68,6.87,13.67,-1.14,-26.42,20230111
00680K,0.0,1.55,-4.38,-2.96,-4.38,-21.48,20230111
006805,-0.83,0.84,-3.13,2.2,-0.83,-24.82,20230111
208890,0.0,0.0,0.0,-8.33,-21.15,-45.0,20230111
268280,0.71,-4.41,-14.29,-18.97,-26.94,-35.17,20230111
107590,1.41,-6.51,-10.27,-21.18,-23.28,-31.86,20230111
134380,-0.15,1.5,-4.8,11.75,2.43,-15.09,20230111
003650,0.96,1.52,-0.41,-0.95,-7.22,-5.78,20230111
059090,1.75,5.72,-6.34,-3.9,2.65,-41.09,20230111
201490,2.13,3.43,-6.21,-6.43,-6.11,-37.98,20230111
950190,1.2,2.02,-10.0,-8.03,-22.22,-39.28,20230111
155900,0.34,0.68,-1.17,-9.36,-11.39,-1.01,20230111
206640,2.36,2.84,8.5,13.85,-24.13,-32.82,20230111
035620,3.38,5.94,-19.55,31.94,3.38,-29.14,20230111
053030,1.35,0.45,-3.85,3.21,-25.5,-20.21,20230111
064550,2.29,1.4,-13.82,18.85,-21.3,-32.95,20230111
314930,2.64,7.45,25.62,31.85,-12.33,-24.74,20230111
038460,0.69,6.91,5.36,14.85,-19.49,-33.42,20230111
281310,0.0,0.0,0.0,0.0,0.0,-2.69,20230111
266470,2.9,-11.25,-6.58,-29.24,-46.62,-55.62,20230111
086040,0.0,4.49,3.16,11.19,-2.98,3.3,20230111
222160,0.59,6.54,-1.54,21.28,-17.66,-49.21,20230111
043150,3.79,2.5,3.63,11.36,12.89,4.95,20230111
323990,1.26,1.83,-4.24,-5.0,-11.84,-9.75,20230111
003610,0.0,13.71,-31.46,6.06,98.23,117.9,20230111
267790,1.72,17.09,14.34,48.57,10.39,2.35,20230111
001340,0.11,1.98,1.04,9.76,5.16,-16.32,20230111
046310,4.31,5.66,-0.91,45.43,24.14,-20.46,20230111
002410,0.41,4.73,-7.12,17.74,-16.28,-43.67,20230111
019010,0.95,-2.51,-0.23,0.0,4.66,0.47,20230111
322190,0.0,-7.24,-53.77,-70.25,-80.66,-88.63,20230111
299910,0.0,0.0,0.0,0.0,0.0,-16.49,20230111
096300,1.9,-3.59,-34.02,-48.89,-21.46,-4.73,20230111
007210,-0.23,5.88,1.65,19.34,-15.62,-44.26,20230111
225530,0.84,1.88,-4.48,10.56,-5.54,-10.09,20230111
250000,0.87,8.92,4.98,11.54,-0.85,-11.79,20230111
002760,-1.04,17.23,26.16,36.56,15.45,-4.99,20230111
003850,0.22,2.53,-17.61,-3.22,-11.33,-33.02,20230111
006910,4.26,11.29,1.13,0.87,-26.68,1.76,20230111
226340,2.94,8.7,4.17,26.35,8.36,-19.35,20230111
003000,0.55,-0.76,1.67,28.13,3.76,-23.45,20230111
001270,-0.54,1.09,-4.88,-15.33,-13.15,-22.92,20230111
001275,0.27,1.94,-4.66,-4.42,-8.46,-16.36,20230111
026940,1.05,7.84,-2.46,7.32,-3.58,-21.72,20230111
014470,7.03,12.11,7.27,48.43,8.26,-4.26,20230111
011390,1.57,6.46,-6.86,19.63,-6.07,-22.6,20230111
008470,0.1,5.24,-4.09,-6.11,-2.77,-11.03,20230111
100120,2.31,3.51,-1.12,-4.47,-11.68,-27.49,20230111
064480,12.67,24.03,22.66,26.88,4.84,-17.69,20230111
018290,1.9,3.27,-2.72,6.34,3.27,-21.26,20230111
044480,1.98,1.31,14.44,15.73,-33.41,-58.69,20230111
033560,0.52,4.03,-3.97,-4.44,-60.59,-66.35,20230111
191600,-14.67,-29.17,-41.07,-7.53,25.71,6.76,20230111
318410,0.34,4.34,-6.51,-0.56,-13.59,-35.27,20230111
002070,0.74,6.69,-10.56,6.69,-18.37,-54.68,20230111
100220,1.32,4.42,0.49,5.14,1.66,-20.26,20230111
200780,0.0,3.04,3.67,27.75,-23.69,-40.98,20230111
141000,-0.23,1.14,2.55,9.11,6.36,-16.42,20230111
083650,6.55,14.93,6.71,2.87,-4.66,63.84,20230111
215050,0.0,0.0,0.0,0.0,0.0,-30.11,20230111
065170,2.28,10.34,-7.95,-17.24,-28.74,-47.91,20230111
086220,0.0,4.55,15.29,0.0,-11.54,-6.12,20230111
138580,4.87,7.11,5.31,9.45,-4.56,-41.63,20230111
082920,3.28,5.2,7.2,21.98,29.82,1.43,20230111
042370,2.11,11.2,11.03,36.02,9.02,-21.96,20230111
050090,0.48,4.75,-10.09,-5.63,-16.7,-49.03,20230111
357880,12.7,20.52,15.67,23.92,-26.52,-57.98,20230111
032850,2.69,8.7,10.17,30.65,-8.71,-30.18,20230111
238200,1.24,4.3,-0.22,50.42,10.05,-16.47,20230111
093190,3.55,9.05,5.27,0.13,27.78,10.48,20230111
065450,1.24,-0.87,7.75,0.88,13.1,5.36,20230111
005180,0.25,1.67,-3.18,2.59,-12.68,-25.14,20230111
072950,0.51,4.26,-2.81,0.51,-14.04,-24.13,20230111
266170,-8.54,0.0,3.69,0.0,-17.81,-60.87,20230111
003960,-2.01,6.55,9.94,17.2,25.21,4.64,20230111
008040,0.85,3.7,-6.93,-10.42,-35.97,-10.84,20230111
007160,-0.11,1.72,-2.64,6.12,-1.99,-7.23,20230111
014710,0.21,3.57,0.42,2.57,-3.43,-16.98,20230111
006090,0.74,2.52,2.65,7.53,-8.54,-16.85,20230111
122350,0.41,5.71,-2.88,12.27,23.09,-22.49,20230111
014970,3.18,8.92,-1.7,8.24,-10.21,-24.45,20230111
018310,-0.58,3.03,-4.23,9.68,-3.95,17.65,20230111
009620,2.77,8.92,-9.02,-8.57,-13.27,-38.54,20230111
023600,0.0,3.96,-0.47,9.26,13.88,-32.91,20230111
006400,1.96,3.48,-4.0,2.3,18.18,-0.48,20230111
006405,2.3,4.7,-4.14,0.35,7.42,-9.53,20230111
006660,-0.6,1.44,-5.0,-2.18,-5.9,-29.18,20230111
380320,-0.15,7.45,-3.83,-0.88,-19.0,2.42,20230111
028260,-0.43,1.3,-0.43,8.33,2.18,2.18,20230111
02826K,0.0,1.95,-4.57,6.52,0.97,-1.42,20230111
032830,-0.14,0.14,-4.05,9.06,19.93,6.45,20230111
377630,-1.15,5.73,-6.34,-10.24,-8.5,9.88,20230111
018260,-0.4,3.33,-2.36,5.53,-3.88,-18.15,20230111
028050,-1.85,5.52,3.69,1.7,19.5,-1.44,20230111
009150,-1.02,1.05,5.07,23.93,9.85,-20.11,20230111
009155,0.14,1.46,2.06,13.42,-5.2,-29.14,20230111
005930,0.17,4.67,1.68,8.42,4.13,-23.32,20230111
005935,-0.55,4.99,0.74,8.32,3.4,-23.92,20230111
001360,1.11,3.79,-5.35,0.0,-20.12,-41.08,20230111
010140,1.19,1.39,0.0,-3.4,-4.12,-12.78,20230111
010145,24.05,48.94,25.15,12.8,-7.03,3.17,20230111
016360,-1.02,4.8,-3.29,8.15,6.95,-19.69,20230111
068290,-0.4,3.53,-4.23,1.22,-0.99,-26.98,20230111
029780,-0.33,3.77,-6.91,0.17,-0.49,-3.66,20230111
000810,-0.25,2.82,-4.3,6.93,-0.5,-6.31,20230111
000815,0.0,1.99,-6.38,-0.96,-1.91,-5.81,20230111
006110,4.31,-1.56,18.76,57.36,147.89,62.01,20230111
009300,-1.2,0.61,0.0,13.45,7.87,-10.6,20230111
145990,-0.12,5.27,0.0,15.35,2.5,-35.0,20230111
145995,0.99,3.39,-3.02,-0.81,-9.9,-22.88,20230111
003230,1.29,0.43,0.43,12.92,15.69,25.4,20230111
002170,-0.2,-2.69,-3.06,-0.39,-3.06,-12.28,20230111
000070,-0.85,2.33,-2.36,12.5,-1.82,-25.79,20230111
000075,0.0,0.9,-1.4,-1.57,-6.17,-16.59,20230111
002810,0.0,3.59,-1.52,4.0,-3.35,-9.09,20230111
361670,0.76,4.05,1.53,31.79,14.37,-34.49,20230111
054540,-0.27,2.6,-6.71,-7.17,-29.55,-19.25,20230111
065570,0.53,5.38,-4.27,-35.1,-3.19,-37.43,20230111
005680,0.43,0.22,-1.58,-1.89,-7.26,-16.79,20230111
003720,1.36,8.75,2.55,9.43,5.88,-10.92,20230111
023000,-0.19,2.75,-7.76,4.81,0.58,-16.19,20230111
004380,-0.38,10.59,6.53,15.49,8.75,-5.09,20230111
002450,0.39,2.0,-4.14,9.44,-6.25,-29.17,20230111
032280,1.54,4.21,-1.0,8.79,-6.16,-26.53,20230111
002290,1.76,6.51,-10.14,-11.2,5.02,-11.72,20230111
004440,0.54,2.0,-10.1,-10.24,-22.83,-43.79,20230111
009770,0.2,-1.36,-2.69,1.2,-0.78,-10.92,20230111
037460,1.18,2.28,-3.06,6.22,-10.58,-27.32,20230111
054090,1.1,5.35,-1.43,15.76,-9.38,-15.49,20230111
005500,-0.4,-0.4,-9.85,1.02,0.82,-0.8,20230111
000250,0.88,5.29,-3.38,64.45,41.36,20.21,20230111
004690,-2.84,7.38,17.0,60.87,141.3,383.13,20230111
024950,0.91,4.0,2.09,5.69,6.56,-32.17,20230111
038500,1.9,6.26,-7.45,4.82,-7.57,-35.91,20230111
017480,0.73,4.9,-1.33,1.58,-8.29,-17.69,20230111
010960,0.0,3.1,-6.59,0.39,-1.29,-24.31,20230111
046390,-0.59,-4.8,0.75,43.92,-1.32,9.4,20230111
004450,0.12,11.05,5.7,26.36,16.16,-1.53,20230111
009470,0.0,7.89,-0.66,5.61,-13.51,-52.07,20230111
001820,-0.13,7.7,14.74,24.59,-4.43,-45.76,20230111
000390,0.0,3.54,-5.95,-2.5,-11.76,-36.55,20230111
038540,0.5,1.68,-4.72,-9.57,-28.74,-26.31,20230111
101000,0.73,3.2,-1.96,-8.8,-27.19,-45.37,20230111
041650,1.36,9.14,-3.18,28.16,3.88,-10.32,20230111
263810,0.47,4.21,-0.77,4.72,-1.23,-19.4,20230111
089980,6.37,11.75,9.96,29.02,9.19,-33.33,20230111
042600,1.62,1.95,-9.77,-10.54,-18.23,-30.22,20230111
075180,1.42,-0.2,-2.06,1.42,3.1,-10.02,20230111
252990,0.12,3.65,9.09,12.7,-8.39,-34.06,20230111
007540,1.24,4.81,1.24,-5.77,-8.41,13.03,20230111
248170,0.15,1.49,3.33,9.82,-1.87,-23.37,20230111
294630,0.97,4.79,-13.33,-8.97,-22.68,-42.06,20230111
079650,0.52,4.31,-1.78,7.2,-0.26,-24.41,20230111
100660,2.17,10.09,-3.48,17.27,-14.06,5.53,20230111
007860,3.23,4.85,-4.3,41.89,6.52,-43.68,20230111
200880,6.06,8.07,-8.05,31.04,6.99,21.73,20230111
019770,2.28,8.25,-5.01,1.55,-26.21,-42.9,20230111
017390,-0.45,2.3,9.59,48.01,83.33,170.82,20230111
092190,5.08,9.18,-0.36,8.54,-17.43,-59.2,20230111
046890,1.43,3.9,-0.47,6.5,4.93,-35.65,20230111
004415,-0.18,0.37,-1.8,-5.87,-14.04,-29.68,20230111
027040,0.34,0.34,-5.14,-1.01,-6.79,-21.85,20230111
021050,2.06,5.98,-1.98,6.44,-7.12,-37.84,20230111
093920,0.35,1.42,-7.29,2.33,1.6,-12.27,20230111
189860,3.32,12.18,3.81,6.51,-30.43,-14.29,20230111
140070,-0.13,4.57,10.2,56.85,18.24,-3.83,20230111
011370,0.43,4.44,-3.69,12.98,-8.91,-28.35,20230111
065710,0.29,-0.28,-12.25,5.09,-0.85,-13.55,20230111
008490,0.77,0.46,0.62,3.5,1.72,-22.41,20230111
035890,0.42,4.41,-2.87,3.95,-12.87,-32.29,20230111
357550,1.81,1.81,2.02,17.13,42.94,45.82,20230111
003100,-0.56,4.34,12.8,35.27,54.24,138.09,20230111
007610,0.0,0.0,0.0,0.0,0.0,-9.37,20230111
136490,0.61,7.91,10.59,22.29,-1.5,-14.24,20230111
014620,0.8,0.0,-4.91,-15.72,16.67,50.36,20230111
037350,1.61,5.01,-6.9,4.89,-5.22,-13.39,20230111
014910,0.59,4.89,-1.72,12.83,-0.87,-31.94,20230111
014915,-0.12,0.86,-4.11,1.74,0.25,-7.89,20230111
003080,0.16,1.61,-4.52,9.71,-8.79,-20.48,20230111
004980,1.84,2.29,-15.32,18.84,5.86,-39.74,20230111
004985,1.15,2.33,-2.94,17.33,3.94,-19.51,20230111
011300,-0.44,18.55,29.16,16.22,90.36,42.95,20230111
081580,1.15,3.95,-4.19,-2.05,-6.41,-29.77,20230111
015750,1.21,3.93,-8.89,21.55,20.96,-11.93,20230111
000180,-1.12,2.55,8.07,22.1,13.04,-12.3,20230111
080470,0.42,0.42,-4.56,6.44,7.24,-11.46,20230111
043260,0.39,6.69,-2.67,-9.25,-12.67,-32.0,20230111
148150,3.14,5.62,-8.04,13.85,-21.96,-50.93,20230111
053060,1.94,12.9,2.27,46.51,8.62,19.32,20230111
017510,3.62,8.08,-2.63,6.61,-15.91,-24.94,20230111
004360,-1.83,6.68,40.37,143.83,273.63,226.52,20230111
004365,-1.38,0.0,2.5,19.11,29.32,19.28,20230111
004490,0.89,5.83,-0.87,23.2,-6.39,-33.33,20230111
011560,1.7,2.51,3.19,7.63,0.91,9.3,20230111
001430,0.3,7.4,-11.87,-2.91,15.57,-19.32,20230111
306200,2.31,5.56,-6.34,-5.67,-10.14,36.13,20230111
003030,3.81,0.0,-2.6,2.74,14.07,44.93,20230111
019440,0.86,4.48,-8.14,-0.57,29.63,19.05,20230111
058650,1.98,0.98,-6.36,8.76,6.74,-0.48,20230111
013000,0.87,6.42,-6.45,35.94,11.9,8.07,20230111
100700,-0.17,4.9,2.39,12.15,-15.01,-23.76,20230111
024830,3.18,2.53,29.14,29.14,29.14,29.14,20230111
021820,2.56,4.4,-20.89,-20.89,-20.89,-20.89,20230111
067830,2.61,4.49,-5.36,0.0,-11.72,-19.12,20230111
033530,-0.17,7.56,-2.83,29.56,12.55,-30.76,20230111
039310,0.75,4.67,-5.11,11.62,0.94,-26.0,20230111
075580,3.56,11.71,2.46,0.17,5.43,-12.35,20230111
067770,0.47,7.07,-6.06,6.89,-11.42,-35.1,20230111
053450,5.88,3.78,10.13,-6.49,-23.71,-47.64,20230111
027970,0.84,9.13,-2.85,8.14,-7.72,-25.78,20230111
252500,0.36,6.56,-2.13,35.29,8.24,-13.75,20230111
347000,0.84,0.84,1.27,-3.63,-3.24,-27.79,20230111
308170,0.37,2.24,-6.8,5.38,-7.43,-36.13,20230111
331920,0.84,3.81,-7.12,-6.98,-17.58,-56.68,20230111
299660,2.42,4.53,-9.29,-10.88,-48.37,-71.59,20230111
208370,0.23,7.41,6.88,18.85,-1.36,-33.49,20230111
258250,2.57,4.53,0.11,-30.4,-37.18,-49.83,20230111
290690,2.55,8.24,-2.15,14.41,-20.67,-32.38,20230111
032685,-1.46,-2.42,-3.58,5.76,-19.04,-35.15,20230111
258790,5.33,8.54,15.96,26.69,4.4,-38.83,20230111
248070,2.79,6.02,16.38,14.41,8.0,-8.58,20230111
035610,5.22,11.46,1.6,35.35,11.76,-20.94,20230111
357780,2.58,2.67,8.82,15.01,9.33,-9.5,20230111
036830,2.76,5.25,0.58,20.6,42.74,-19.35,20230111
004430,1.32,11.59,7.54,15.27,4.9,-10.88,20230111
050960,3.7,8.21,-3.03,10.34,4.19,-34.31,20230111
017550,-1.32,14.84,1.71,18.25,0.17,-1.0,20230111
236200,1.56,4.35,-0.44,-11.28,7.29,-8.43,20230111
317770,1.27,6.71,1.92,18.22,2.58,-3.64,20230111
094840,1.85,4.35,-2.99,7.6,-8.0,-31.85,20230111
192440,-0.15,0.9,-1.17,7.64,-10.46,-23.96,20230111
136510,0.0,0.0,0.0,0.0,0.0,-68.56,20230111
053210,-0.97,1.11,-9.58,3.4,-10.27,-7.96,20230111
033790,0.0,0.0,0.0,0.0,0.0,0.0,20230111
159910,1.38,-5.17,-18.22,8.91,-3.51,-16.35,20230111
115570,2.57,10.93,5.48,18.72,26.82,-11.85,20230111
026890,1.29,3.77,-5.82,-0.72,-22.43,-55.65,20230111
013810,0.73,2.22,0.21,-3.49,-11.91,-15.59,20230111
049830,0.39,6.2,-4.46,9.36,-8.54,-7.55,20230111
020710,0.22,7.64,-2.49,3.2,-13.77,-28.86,20230111
033170,1.78,5.53,-5.37,-4.58,-26.13,-53.46,20230111
134790,1.35,3.52,-1.2,4.17,-24.95,-31.33,20230111
232830,3.25,-1.55,-16.8,4.03,40.41,31.27,20230111
016590,0.0,-0.35,0.47,4.39,-1.61,-4.14,20230111
029530,-0.15,1.22,-3.77,2.79,5.4,1.37,20230111
004970,1.82,3.7,-1.75,2.75,8.21,-14.5,20230111
001000,0.74,0.25,6.84,7.69,16.33,-18.47,20230111
025870,0.4,16.43,48.86,56.96,11.71,-7.12,20230111
215600,1.33,1.18,-27.73,-43.14,-43.14,-43.14,20230111
065350,0.0,8.85,-8.44,-8.44,-16.0,-54.73,20230111
005390,0.43,-0.22,0.0,1.98,-15.66,-31.2,20230111
004170,0.64,8.78,6.8,4.67,12.95,-1.46,20230111
034300,0.56,7.42,0.56,-3.98,-25.97,-50.68,20230111
031440,2.18,4.12,-2.67,0.92,-12.68,-35.37,20230111
006880,-1.56,0.8,-8.95,-25.33,-46.53,20.65,20230111
002800,0.0,1.28,4.55,7.18,8.45,-10.1,20230111
344050,0.27,6.0,14.68,62.36,62.36,74.59,20230111
001720,-0.18,-0.7,-0.7,2.16,3.47,-7.5,20230111
001725,0.17,0.0,0.17,0.7,0.7,-6.51,20230111
017000,-0.59,5.6,-0.2,10.17,-26.34,-59.28,20230111
002700,2.37,4.01,1.04,12.43,-7.16,-9.74,20230111
002870,1.32,8.49,-13.21,-8.73,-25.32,-48.55,20230111
019170,0.97,0.24,-6.5,5.3,-19.81,-28.23,20230111
019175,0.82,-0.35,-8.37,43.45,-6.99,19.31,20230111
404990,-0.38,4.37,4.37,5.48,-19.49,-19.82,20230111
366330,0.74,1.0,1.25,-2.4,-4.47,-2.87,20230111
393360,1.49,1.24,2.0,-1.68,-3.99,-2.62,20230111
056700,3.17,2.52,-1.52,0.46,-30.85,5.69,20230111
187270,0.33,6.89,-5.86,7.53,-21.19,1.35,20230111
