종목코드,R1D,R1W,R1M,R3M,R6M,R1Y,날짜
192080,0.54,1.2,6.77,14.81,-7.19,-24.39,20221012
012510,0.0,-7.73,-17.72,-16.07,-32.06,-69.5,20221012
302920,-2.71,-5.39,-18.2,-26.63,-42.48,2.71,20221012
317330,-1.56,0.0,-24.46,3.96,-37.87,-30.46,20221012
004830,-1.7,-8.94,-15.42,-24.02,-47.45,-71.65,20221012
004835,-1.84,-15.99,-7.9,-8.69,-43.77,-71.0,20221012
090410,-1.89,-5.45,-24.64,-22.96,-32.17,-28.77,20221012
024900,0.0,-5.06,-23.34,-8.91,-31.3,-24.87,20221012
263600,-1.11,-0.64,-17.79,-0.32,-18.86,-17.89,20221012
348840,0.0,0.0,7.14,0.0,20.69,-12.5,20221012
199150,-3.38,-4.31,-6.54,-4.31,-37.5,-32.89,20221012
261200,1.57,-1.93,-14.22,-18.35,-24.26,-27.79,20221012
145720,0.37,-6.19,-8.3,10.99,7.92,17.36,20221012
002150,7.51,0.25,-13.39,-7.82,3.89,1.01,20221012
006620,0.0,-0.7,-7.78,-14.56,-25.43,-27.24,20221012
100130,0.19,-7.98,-24.67,-4.24,-14.64,-5.81,20221012
005160,1.25,-13.04,14.03,60.79,30.51,15.95,20221012
075970,4.13,38.69,25.27,28.37,-4.9,-28.85,20221012
001230,-2.16,1.35,-12.06,-8.13,-29.6,-34.68,20221012
086450,3.59,-3.35,-13.62,-19.95,-26.28,-29.08,20221012
023450,-0.19,-3.77,-9.15,-8.06,-12.7,-15.59,20221012
099410,-0.76,-5.76,-22.49,-11.64,-33.67,-21.08,20221012
007590,0.32,-1.9,-9.75,-9.36,-21.52,-13.77,20221012
005965,-2.3,-2.7,-11.2,-4.68,-26.65,-36.59,20221012
026960,-3.69,-3.22,-10.73,-23.33,-24.81,-32.12,20221012
002210,2.19,7.03,-5.15,-9.33,-17.45,-24.08,20221012
102260,-0.63,1.28,1.93,18.85,-0.21,-16.34,20221012
025950,-2.69,-5.6,-25.37,-37.68,-45.24,-68.49,20221012
088130,3.36,-1.82,-19.15,-5.69,-31.28,-36.67,20221012
282690,-0.43,-1.7,-9.06,0.0,-8.33,-7.6,20221012
041930,-0.27,-1.18,-22.9,-2.85,-35.81,-48.21,20221012
001520,-0.21,2.7,-12.44,-15.18,-37.7,-36.88,20221012
001527,2.4,8.02,-1.16,4.07,-24.71,-8.24,20221012
084670,-0.37,-2.89,-14.06,-10.33,-29.4,-35.49,20221012
082640,0.4,1.22,-7.98,-10.47,-25.86,-36.25,20221012
060380,-1.42,-3.47,-12.58,-18.07,-38.68,-38.77,20221012
001525,-1.29,-1.13,-4.54,-2.09,-25.97,-18.34,20221012
079960,-0.83,-3.64,-12.5,-10.86,-31.41,-43.6,20221012
008970,0.0,-2.91,-9.09,-3.38,-20.0,-25.93,20221012
228340,17.4,48.74,12.76,10.17,-22.48,-14.84,20221012
092780,0.0,-1.67,-15.54,-13.05,-34.34,-55.92,20221012
088910,0.76,-2.21,-3.27,-1.12,-19.15,-11.04,20221012
049770,-1.42,-3.47,-7.64,-8.85,-20.57,-33.81,20221012
013120,2.93,5.41,-6.9,-17.61,-30.22,-35.6,20221012
018500,-5.85,-3.87,-1.71,8.77,1.77,-8.02,20221012
006040,1.27,3.9,4.81,11.4,4.36,5.51,20221012
030720,-1.85,-1.96,-8.11,-7.71,-33.59,-7.91,20221012
163560,0.17,-1.51,-12.67,-20.05,-15.32,-28.01,20221012
004890,0.29,-0.57,-2.51,3.56,-0.57,25.09,20221012
005290,2.94,1.08,-11.37,-14.22,-23.15,-14.61,20221012
000020,1.4,0.81,-6.14,-20.37,-31.87,-53.49,20221012
000150,2.53,4.79,12.21,24.08,-17.62,-9.41,20221012
000157,-1.45,-1.92,-7.48,-11.3,-35.49,-25.14,20221012
241560,-0.34,0.51,-10.24,2.09,-24.45,-23.96,20221012
000155,2.34,-2.14,4.15,11.18,-37.33,-24.96,20221012
131970,1.1,7.21,-10.83,-18.98,-42.73,-42.23,20221012
336260,-2.57,-9.69,-22.59,-8.13,-30.77,-44.4,20221012
33626K,-1.76,-5.7,-19.19,-2.3,-24.96,-43.48,20221012
33626L,-1.33,-6.72,-19.86,-7.88,-29.75,-42.64,20221012
016740,-2.08,-3.29,-15.47,-15.92,-36.57,-51.24,20221012
073190,-2.91,-6.54,-15.25,-13.61,-32.09,-29.7,20221012
203650,-3.46,-5.46,-18.77,-23.71,-41.08,-38.48,20221012
060570,2.24,-1.08,-14.38,-14.77,-41.58,-38.43,20221012
187870,-0.35,-2.42,-16.32,-14.8,-38.83,-45.56,20221012
066670,4.35,2.35,-11.44,-17.24,-37.66,-48.88,20221012
003160,0.96,-4.88,-27.17,-28.9,-43.92,-40.83,20221012
092200,-4.06,-4.53,-3.94,-5.34,-27.1,-26.0,20221012
110990,-0.5,-2.61,-23.56,-16.85,-31.3,-38.26,20221012
263690,0.0,6.34,0.55,2.49,-9.22,-21.56,20221012
377190,-4.17,-13.53,-23.42,-19.49,-35.87,-34.54,20221012
263720,-0.4,-9.82,-28.53,-45.61,-62.42,-68.45,20221012
066900,-6.48,-7.17,-18.42,-27.34,-40.02,-30.15,20221012
092070,0.0,0.8,-18.18,-8.7,-34.72,-35.38,20221012
013570,-1.29,-7.41,-19.49,-21.26,-39.66,7.51,20221012
210540,-0.31,-3.48,-15.28,-16.02,-31.45,-24.81,20221012
104460,-0.37,0.12,-4.77,9.5,18.55,11.9,20221012
113810,2.97,-0.48,-30.9,0.97,4.0,-6.31,20221012
043360,2.2,3.17,2.2,-0.15,-15.45,-0.76,20221012
033130,-1.69,-1.21,-0.97,-6.22,-31.6,-31.83,20221012
290550,0.22,-6.44,-19.83,4.49,-31.87,-17.7,20221012
131180,0.76,-3.64,-14.79,-17.45,-38.23,-30.63,20221012
042510,-1.98,-4.29,-15.85,-18.17,-38.74,-50.77,20221012
171120,2.06,1.45,-34.73,9.07,-0.94,0.96,20221012
069540,1.0,-5.32,-17.12,-19.55,-30.62,-26.84,20221012
285770,0.0,0.0,0.0,0.0,0.0,-38.63,20221012
217500,-1.55,-2.39,-20.86,-13.7,-35.91,-12.92,20221012
092590,5.52,5.2,8.18,-28.78,-42.09,-70.24,20221012
038390,-0.26,-1.28,-2.77,9.35,-17.87,-22.65,20221012
294140,-2.04,-5.12,-39.33,-31.76,-22.78,-42.88,20221012
228670,6.75,0.87,-22.67,-26.74,-26.27,-37.07,20221012
228850,-2.05,-2.94,-3.34,-0.21,-23.21,-25.31,20221012
281740,-0.37,-10.53,-21.39,20.09,17.49,44.49,20221012
277810,-3.4,6.86,12.18,46.31,35.68,74.4,20221012
215100,0.86,-3.14,-21.1,-17.21,-38.92,79.79,20221012
090360,-0.57,-1.7,-9.16,-4.14,-28.45,-9.4,20221012
900260,-0.34,-0.34,-3.61,-3.61,-3.29,0.34,20221012
067730,-1.64,-7.78,-24.82,-12.38,-38.0,-38.54,20221012
071280,-2.34,-6.85,5.03,4.16,15.71,25.2,20221012
089860,-0.17,-4.87,-14.79,-17.8,-33.37,-19.01,20221012
330590,-1.05,-3.78,-5.71,-9.07,-18.09,-15.29,20221012
000400,0.7,3.24,-9.46,-10.59,-26.22,-24.47,20221012
023530,0.79,1.6,-8.8,-1.55,-4.81,-12.22,20221012
004000,2.43,3.68,-14.1,-10.59,-30.22,-34.7,20221012
286940,-0.21,-0.43,-13.08,-11.93,-38.65,-33.67,20221012
004990,5.8,0.77,-4.16,18.43,21.55,20.99,20221012
005300,-1.71,-6.19,-10.28,-18.64,-20.66,-2.7,20221012
005305,-0.6,-2.05,-3.75,-7.09,-14.47,-6.83,20221012
011170,6.21,6.91,-7.67,-3.85,-17.09,-32.29,20221012
071840,-0.79,-4.58,-19.09,-24.01,-46.92,-54.87,20221012
038060,9.95,3.76,2.31,-1.34,-14.01,12.07,20221012
253610,-1.88,6.09,13.28,-16.4,-16.06,-25.62,20221012
060240,-1.44,-6.83,-27.78,-45.83,-67.38,-40.85,20221012
058470,0.94,5.86,1.46,9.62,-20.93,-18.24,20221012
016100,1.52,-1.65,10.29,-2.9,-16.25,-30.93,20221012
012700,-2.93,-7.27,6.56,9.98,-5.2,-17.31,20221012
042500,-0.13,-5.51,-18.29,-18.9,-39.11,-34.8,20221012
219420,0.19,-4.34,-16.43,-2.94,-36.57,-26.12,20221012
098120,-0.51,-2.09,-20.56,-18.46,-56.03,-32.63,20221012
147760,1.31,1.98,-21.44,-15.33,-39.61,-48.54,20221012
001080,0.99,-1.54,-11.76,13.84,-6.76,20.85,20221012
267980,1.38,-5.34,-13.85,-18.12,-30.78,-31.77,20221012
005990,-2.07,-2.57,-13.98,-16.26,-26.5,-22.99,20221012
093520,-1.62,-3.8,-20.65,-21.47,-42.46,0.33,20221012
088980,0.43,1.29,-6.35,-2.48,-15.41,-8.88,20221012
094800,1.6,-1.2,-6.46,-6.88,-15.54,-14.32,20221012
067280,0.75,-0.15,-6.56,-12.19,-20.8,-2.9,20221012
072870,0.0,-0.9,1.85,-1.79,-14.4,-19.71,20221012
215200,-0.78,-1.17,7.63,-2.31,-23.49,4.81,20221012
133750,-2.39,-4.84,-16.77,-0.38,-28.05,-37.89,20221012
200580,5.0,-2.0,-2.65,11.79,-2.65,29.52,20221012
233250,0.0,-3.27,0.31,-0.31,-11.08,-4.41,20221012
014100,0.34,-2.77,-23.07,-24.81,-51.85,-51.85,20221012
078160,0.36,-3.17,-22.97,-29.67,-46.6,-39.29,20221012
065650,-5.05,-7.54,-1.4,-12.96,-39.22,-48.45,20221012
241770,0.5,0.6,-12.61,0.0,-22.39,-10.27,20221012
059210,-1.15,-1.15,-5.49,-7.73,-28.09,-24.3,20221012
058110,-0.78,-5.35,-23.9,-39.12,-46.1,-59.0,20221012
017180,-1.43,-6.74,-19.6,-27.22,-38.19,-49.79,20221012
009900,-0.92,-5.56,-31.42,-7.18,-25.92,-44.02,20221012
012690,-1.9,-2.4,-17.89,-15.2,-19.52,-23.62,20221012
005360,-4.45,1.63,-11.51,-13.23,-37.01,-31.91,20221012
080420,-0.66,-4.76,-23.27,-8.26,-18.7,-13.67,20221012
080160,2.13,-6.93,-4.27,11.63,-30.0,-36.6,20221012
204210,0.22,-1.54,-3.35,-3.87,-13.71,7.71,20221012
100030,1.05,-7.66,-16.63,-3.02,-10.65,9.35,20221012
101330,-2.14,-5.63,-17.94,-13.28,-29.25,-23.32,20221012
250060,-2.1,-4.68,-21.07,-30.79,-26.91,-24.36,20221012
033200,2.75,3.58,-14.97,16.7,-2.9,-5.22,20221012
009680,-0.52,-2.94,-8.89,-10.3,-17.52,-28.15,20221012
006920,-4.1,-6.28,-20.79,-10.7,-33.87,-37.19,20221012
009580,0.24,-4.29,-14.24,7.42,-7.72,-6.25,20221012
001810,-4.13,-1.07,-18.6,-12.45,-34.83,-26.81,20221012
009200,-5.81,13.55,-2.02,-2.41,-14.13,-8.82,20221012
135160,-0.62,-3.01,-5.1,-6.56,-16.84,1.89,20221012
033920,-0.39,-3.97,-21.0,-21.12,-46.86,-52.08,20221012
008420,-3.43,-4.56,10.7,16.88,-14.98,0.37,20221012
279600,-3.65,-9.83,4.46,6.57,-18.53,-14.57,20221012
025560,-0.71,2.18,-13.07,-21.03,-38.99,-33.73,20221012
353490,1.19,-0.93,-1.39,-0.23,-5.75,0.95,20221012
357250,-1.1,-5.26,-13.88,-13.57,-28.43,-28.14,20221012
085620,-0.19,-0.37,-11.3,-13.45,-33.42,-43.97,20221012
00680K,0.68,0.41,-3.01,-1.85,-17.09,-21.31,20221012
006805,0.0,-2.39,-10.6,-3.31,-23.55,-24.68,20221012
208890,0.0,0.0,-4.0,-13.98,-14.29,-65.71,20221012
002840,-0.88,-2.88,-3.44,-4.53,-3.44,-19.38,20221012
268280,-1.69,-4.4,-5.43,-10.31,-18.5,-19.26,20221012
107590,-0.39,-0.78,-3.04,-3.41,-11.76,-1.92,20221012
134380,-1.15,-3.36,-9.85,-9.04,-15.41,-24.12,20221012
003650,0.41,0.0,-5.25,-6.33,-9.65,-5.85,20221012
201490,0.0,-4.29,-19.35,-1.14,-30.98,-10.67,20221012
950190,1.11,-2.49,-23.46,-15.95,-32.68,-32.51,20221012
155900,-0.46,-0.46,1.88,-2.25,0.46,6.89,20221012
206640,-1.85,4.15,-6.11,-32.89,-47.06,-38.91,20221012
053030,2.35,-3.54,-19.85,-29.68,-27.57,-33.74,20221012
314930,1.06,-12.16,-28.68,-32.92,-35.63,-37.62,20221012
038460,1.44,0.32,-20.78,-29.67,-35.74,-37.2,20221012
281310,0.0,0.0,0.0,0.0,0.0,-9.52,20221012
266470,0.0,-2.27,-0.66,-22.82,-42.99,-53.33,20221012
086040,-2.27,2.52,-0.95,-14.77,-7.57,-10.94,20221012
043150,-1.01,-4.68,-13.24,0.17,-30.75,-23.97,20221012
323990,0.8,-4.88,-27.2,-8.32,-11.73,-38.51,20221012
003610,2.72,8.64,9.66,82.07,32.0,99.25,20221012
267790,0.36,-2.11,-8.97,-23.67,-47.36,-37.93,20221012
001340,0.0,-3.97,-5.33,-4.2,-22.43,-31.48,20221012
046310,-3.02,-6.46,-17.16,-14.31,-42.44,-30.28,20221012
002410,0.32,-4.47,-23.27,-29.3,-44.44,-55.33,20221012
019010,-0.23,1.91,-3.83,4.15,-9.92,7.29,20221012
322190,8.47,20.92,-5.58,-32.29,-58.05,-62.38,20221012
299910,0.0,0.0,0.0,0.0,0.0,-68.25,20221012
096300,-25.0,3.28,343.66,54.41,63.21,34.04,20221012
007210,-3.98,-8.59,-25.05,-29.3,-51.34,-50.82,20221012
225530,0.37,-0.92,-12.48,-12.34,-26.53,-46.27,20221012
250000,2.46,-1.89,-15.79,-12.24,-24.36,-17.79,20221012
002760,0.0,-2.79,-15.2,-15.96,-27.53,-32.28,20221012
003850,4.79,-3.32,-7.94,-7.5,-26.84,-32.73,20221012
006910,0.75,-6.86,-26.65,-24.15,-41.53,17.11,20221012
226340,-2.81,-8.28,-15.03,-17.8,-46.83,-46.53,20221012
003000,0.71,-4.69,-15.36,-17.23,-40.5,-45.1,20221012
001270,0.46,2.34,-1.58,3.8,-11.36,-10.27,20221012
001275,0.0,0.52,-3.27,-3.99,-13.87,-15.57,20221012
026940,-2.18,-3.98,-12.66,-10.54,-34.24,-37.2,20221012
014470,-0.93,-6.19,-26.9,-28.54,-31.76,-34.3,20221012
011390,-1.22,-5.27,-22.7,-23.25,-37.49,-46.53,20221012
008470,0.96,0.0,2.34,4.17,-6.26,-9.5,20221012
100120,-3.85,-6.35,-17.53,-7.29,-23.65,-15.05,20221012
337930,-0.96,-3.93,-28.71,-29.2,-41.86,-50.58,20221012
064480,-0.63,-4.27,-18.48,-17.37,-37.7,-13.26,20221012
018290,2.23,1.51,-0.39,-2.32,-29.27,-36.4,20221012
033560,-0.74,-27.55,-56.22,-58.33,-62.15,-55.88,20221012
191600,0.0,1.27,4.82,22.06,42.6,-3.63,20221012
318410,-0.44,-0.78,-18.64,-14.35,-32.45,-35.84,20221012
002070,-1.17,-3.05,-23.03,-23.49,-50.68,-57.38,20221012
100220,-0.68,-1.52,-2.99,-3.63,-26.91,-28.69,20221012
200780,-0.9,-1.78,-19.15,-39.73,-47.8,-60.06,20221012
141000,1.12,-1.93,-10.67,-3.56,-20.78,-14.07,20221012
083650,-1.14,4.66,-26.89,-1.56,14.29,55.36,20221012
215050,0.0,0.0,0.0,0.0,0.0,-47.89,20221012
086220,0.22,0.88,4.55,-14.81,-10.33,-25.81,20221012
082920,-0.43,0.0,-10.08,8.92,-13.43,-23.68,20221012
042370,-0.19,-4.99,-17.75,-19.73,-42.38,-53.04,20221012
050090,-0.22,-1.99,-17.47,-11.73,-44.5,-55.6,20221012
032850,0.2,-2.26,-19.89,-28.62,-45.15,-38.43,20221012
238200,-3.24,-5.69,-19.11,-26.48,-31.38,-44.72,20221012
093190,-1.17,-10.3,-4.89,27.39,15.55,33.45,20221012
065450,-8.43,-9.6,0.53,10.57,-20.87,16.86,20221012
005180,-1.03,-2.53,-12.77,-14.98,-30.7,-31.68,20221012
072950,-2.5,-2.99,-11.09,-15.58,-25.76,-19.64,20221012
266170,2.39,2.39,-6.44,-15.89,-50.0,-64.21,20221012
003960,0.4,2.67,-0.99,6.38,-14.53,-5.48,20221012
008040,-4.91,-7.79,-17.76,-28.04,-23.38,-11.62,20221012
007160,0.6,1.71,-4.69,-6.71,-15.33,-16.1,20221012
014710,0.0,-1.99,-12.05,-6.13,-23.44,-6.13,20221012
006090,-1.3,-5.73,-12.59,-14.75,-31.18,-22.6,20221012
122350,-3.23,-13.73,-22.35,5.94,-19.12,-44.35,20221012
014970,1.91,-4.67,-17.33,-14.98,-23.65,-33.31,20221012
018310,-4.02,-6.34,-11.68,-12.43,-46.18,1.64,20221012
023600,0.73,0.63,-9.77,2.78,-29.34,-26.64,20221012
006400,1.67,7.21,6.83,15.53,5.72,-7.99,20221012
006405,0.87,3.59,0.7,6.46,-1.37,-20.52,20221012
006660,1.71,-1.46,-26.81,-3.81,-27.86,-39.34,20221012
380320,-2.15,-9.16,-21.83,-29.63,-10.0,-15.35,20221012
028260,-1.37,1.41,-6.9,-4.85,-0.46,-8.86,20221012
02826K,-0.51,1.45,-3.82,-5.22,-6.57,-8.32,20221012
032830,0.0,4.16,0.93,10.9,-0.61,-5.79,20221012
377630,1.77,-4.32,-19.67,-21.53,2.86,3.41,20221012
018260,2.62,0.86,-4.08,-11.65,-13.6,-21.67,20221012
028050,1.73,-1.47,3.75,21.76,-1.05,-6.93,20221012
009150,0.0,0.0,-14.91,-12.03,-24.52,-26.42,20221012
009155,-0.65,-0.16,-14.19,-16.64,-32.04,-29.61,20221012
005930,0.72,-0.36,0.36,-3.79,-16.72,-19.13,20221012
005935,0.6,-0.98,-2.88,-3.99,-16.53,-21.71,20221012
001360,-1.26,-3.86,-13.43,-19.65,-31.84,-54.26,20221012
010145,-1.32,-3.35,-10.29,-17.04,-18.83,-24.09,20221012
016360,0.81,0.16,-4.43,-1.11,-22.72,-32.18,20221012
068290,0.82,5.58,-2.96,-3.91,-19.74,-25.68,20221012
029780,0.17,-0.49,-2.1,0.33,-7.63,-11.29,20221012
000810,-2.09,-1.32,-2.34,-5.54,-13.39,-21.71,20221012
000815,0.32,-0.32,-1.27,-0.64,-5.76,-12.39,20221012
006110,-1.69,6.73,-11.21,57.06,3.16,-8.25,20221012
009300,1.75,0.35,-13.69,-3.33,-22.25,-37.37,20221012
145990,1.57,-2.07,-11.03,-11.47,-32.25,-49.07,20221012
145995,0.0,0.49,-3.3,-7.24,-18.76,-30.27,20221012
003230,-2.79,-2.34,-4.57,-0.95,0.48,28.85,20221012
002170,0.59,4.95,-3.6,-3.42,-13.58,-19.72,20221012
000070,0.65,-0.95,-7.42,-15.22,-25.27,-40.29,20221012
000075,-1.55,-2.22,-4.19,-4.51,-8.48,-17.93,20221012
002810,-1.19,-1.57,-4.94,-7.06,-13.49,-17.49,20221012
361670,1.51,-5.77,-28.86,-13.09,-36.49,-55.75,20221012
054540,0.37,-2.41,-17.78,-20.53,-16.43,-16.77,20221012
005680,0.42,-0.42,-10.8,-6.86,-12.44,-16.3,20221012
003720,0.63,-3.44,-21.03,-4.02,-23.8,-17.33,20221012
023000,1.22,-0.2,-7.59,-3.48,-24.05,-21.29,20221012
004380,-0.88,-5.04,-9.6,-5.44,-12.4,-3.42,20221012
002450,-1.27,-4.12,-15.27,-14.65,-32.07,-33.99,20221012
032280,-3.45,-7.85,-15.15,-14.55,-31.71,-73.08,20221012
002290,0.0,9.28,6.94,19.1,-22.91,-16.21,20221012
004440,-0.32,-3.85,-27.07,-14.15,-41.86,-44.2,20221012
009770,-0.79,-3.85,-15.82,-3.1,-13.04,-17.49,20221012
037460,0.25,-0.62,-18.95,-16.25,-33.83,-32.44,20221012
054090,1.93,-1.65,-21.06,-29.27,-21.45,-35.5,20221012
005500,-1.41,-10.28,-1.21,0.0,-2.0,-1.81,20221012
000250,-2.11,-11.16,-15.73,-16.74,-18.69,-35.98,20221012
004690,-4.33,-2.13,27.19,48.79,153.21,176.0,20221012
024950,14.42,9.17,-6.94,2.36,-38.76,-18.18,20221012
017480,0.21,-1.56,-9.37,-10.06,-26.51,-17.85,20221012
010960,0.13,-4.63,-12.8,-1.68,-23.7,-26.07,20221012
046390,-0.21,-6.57,-22.35,-34.68,-55.08,-35.04,20221012
004450,-1.35,-3.08,-20.77,-9.22,-23.52,-21.89,20221012
009470,-0.7,-7.47,-29.46,-19.94,-46.73,-45.3,20221012
011230,1.85,-1.96,-12.7,-7.87,-29.31,-24.45,20221012
001820,0.33,-0.66,-22.51,-24.63,-45.11,-44.51,20221012
000390,0.17,0.17,-20.63,-15.25,-38.9,-36.71,20221012
038540,-1.33,-9.23,-22.03,-22.48,-41.06,-27.2,20221012
101000,-2.11,-2.43,-15.33,-18.43,-35.34,-34.71,20221012
041650,-0.76,-2.61,-18.44,-20.06,-31.85,-37.41,20221012
263810,-0.81,0.33,-6.82,-4.65,-25.81,-40.75,20221012
042600,0.29,2.33,-17.41,-11.14,-35.0,-26.42,20221012
075180,-1.21,1.34,-4.0,1.03,-14.97,-14.52,20221012
252990,-1.31,-1.56,-17.65,-18.62,-39.62,-40.94,20221012
007540,-4.59,-7.8,12.92,-2.99,1.17,16.46,20221012
248170,0.0,-3.57,-13.63,-13.75,-31.0,-33.3,20221012
079650,-3.99,0.0,-12.38,-10.2,-32.02,-34.6,20221012
100660,2.56,1.56,-16.1,-26.1,-5.79,-6.46,20221012
007860,1.17,-2.45,-12.94,-27.75,-38.84,-56.29,20221012
200880,0.62,-7.76,-26.35,-26.43,-3.4,-8.4,20221012
019770,4.09,-1.29,-15.92,-29.05,-13.85,-32.26,20221012
017390,0.33,2.03,13.16,23.61,63.59,70.06,20221012
092190,-0.77,-7.04,-19.53,-26.01,-44.26,-63.35,20221012
046890,0.3,-1.96,-9.91,-4.31,-25.65,-29.82,20221012
004415,-0.86,-3.5,-4.77,-10.51,-26.89,-36.79,20221012
027040,2.41,-0.83,-7.17,-8.31,-22.9,-20.0,20221012
018680,0.0,0.0,-11.74,-21.75,-35.33,-39.42,20221012
021050,-0.43,-4.51,-15.27,-13.06,-41.9,-43.99,20221012
093920,-1.06,-0.53,-5.89,-0.53,-11.27,-5.89,20221012
189860,-1.6,-8.63,-27.68,-32.45,-27.08,-49.26,20221012
140070,-0.8,-2.17,-23.93,-25.53,-45.67,-36.16,20221012
011370,0.0,0.0,-18.75,-19.69,-36.78,-46.39,20221012
065710,-3.19,-3.19,-10.22,-5.65,-18.54,-15.87,20221012
008490,-3.53,-3.97,-3.82,-1.72,-19.05,-33.58,20221012
035890,-1.3,-4.6,-17.99,-16.79,-36.49,-36.67,20221012
357550,0.47,-2.26,-1.59,28.57,39.35,0.7,20221012
003100,1.06,3.45,2.14,12.8,51.37,92.12,20221012
007610,0.0,0.0,0.0,0.0,0.0,-34.78,20221012
136490,-1.11,-5.75,-19.3,-19.3,-32.24,-37.27,20221012
014620,0.0,-1.32,-9.67,41.71,64.47,87.11,20221012
037350,-0.55,-3.74,-19.21,-9.27,-19.06,-14.77,20221012
014910,-3.18,-6.17,-17.62,-14.12,-36.4,-36.93,20221012
014915,0.37,1.9,-1.35,-1.11,-13.1,-13.66,20221012
003080,-2.53,-4.63,-15.15,-18.62,-29.72,-27.88,20221012
004980,-0.63,-0.88,-21.29,-10.92,-42.89,-22.07,20221012
004985,-0.44,1.81,-17.88,-12.79,-48.63,-20.49,20221012
011300,-2.22,0.52,-5.1,50.31,23.0,23.0,20221012
081580,-0.56,-1.29,-10.8,-4.28,-27.43,-1.1,20221012
015750,1.98,-2.71,-25.18,-8.12,-12.96,-31.96,20221012
000180,-0.82,-2.69,-15.02,-6.7,-26.72,-27.45,20221012
080470,1.98,0.15,-6.05,-0.45,-15.12,-25.03,20221012
043260,-0.35,-1.4,-6.33,-3.44,-9.35,-8.17,20221012
148150,-4.15,-12.83,-31.45,-31.04,-48.55,-51.27,20221012
053060,-1.83,-5.29,-21.82,-30.65,-15.69,-1.83,20221012
017510,-1.34,-1.5,-20.27,-19.62,-30.09,-42.04,20221012
004360,0.0,0.0,6.57,53.23,29.41,26.23,20221012
004365,-1.9,-1.37,-5.5,7.44,0.0,2.56,20221012
004490,-0.94,-7.53,-30.47,-25.4,-50.87,-55.92,20221012
011560,3.3,-3.09,-17.79,-6.85,9.41,18.78,20221012
001430,6.5,-3.1,-12.47,19.44,-1.71,-29.8,20221012
306200,1.44,-3.75,-19.89,-3.42,8.88,36.89,20221012
003030,2.46,-7.01,-14.12,11.88,14.96,16.33,20221012
019440,3.53,-0.85,-18.52,30.37,11.75,11.04,20221012
058650,0.0,-1.15,-14.3,-1.66,-20.42,-16.56,20221012
013000,-1.92,-3.4,-16.61,-17.95,-31.91,-56.61,20221012
100700,0.0,-2.37,-13.99,-21.55,-30.16,-30.97,20221012
024830,0.0,0.0,0.0,0.0,0.0,0.0,20221012
021820,0.0,0.0,0.0,0.0,0.0,0.0,20221012
067830,-1.54,-2.29,-8.57,-12.03,-30.81,-20.12,20221012
033530,-0.11,-4.66,-26.95,-13.13,-41.56,-61.37,20221012
039310,0.21,-8.88,-10.07,-9.74,-34.86,-33.52,20221012
075580,-1.02,-6.74,-22.12,8.19,-11.16,0.69,20221012
067770,6.25,-1.16,-10.39,-17.13,-28.05,-46.88,20221012
053450,-3.9,-2.84,-20.41,-18.95,-39.9,-28.7,20221012
027970,-3.91,-5.96,-17.23,-14.34,-30.72,-35.57,20221012
347000,0.0,2.9,-7.81,-2.75,-14.48,-39.36,20221012
308170,-0.76,-2.62,-24.64,-13.62,-29.35,-56.81,20221012
331920,-0.77,-6.52,-30.5,-16.12,-37.07,-56.12,20221012
299660,0.35,-6.86,-21.49,-38.04,-47.8,-79.84,20221012
208370,0.0,-4.94,-22.78,-18.67,-50.07,-21.29,20221012
290690,1.88,-5.09,-26.02,-30.34,-51.66,-43.68,20221012
032685,-4.02,-0.52,-19.92,-21.24,-46.5,-39.94,20221012
258790,0.0,-3.77,-19.25,-20.85,-41.21,-47.67,20221012
066910,-1.64,-4.51,-10.45,-20.0,-30.23,-30.1,20221012
154040,-10.43,-19.06,-28.22,-26.3,-35.12,-32.57,20221012
248070,-0.56,-7.09,-15.51,-5.85,-30.04,-38.75,20221012
035610,0.16,-4.23,-17.54,-17.43,-41.92,-38.9,20221012
357780,1.8,7.15,-2.25,-5.34,-12.87,-16.65,20221012
036830,2.61,-3.14,-4.42,13.09,-22.3,-36.56,20221012
004430,2.14,2.77,-11.17,-13.25,-29.98,-5.65,20221012
050960,3.47,-0.49,-6.45,-7.73,-19.76,-41.5,20221012
017550,4.13,3.07,-9.03,-14.72,-12.65,-3.82,20221012
236200,4.68,6.64,-0.77,21.51,2.19,6.86,20221012
317770,0.75,-1.82,-12.94,-17.99,-24.65,-14.06,20221012
094840,-0.58,-2.84,-14.21,-15.35,-32.59,-32.94,20221012
192440,-2.94,-4.56,-10.16,-15.36,-28.96,-32.76,20221012
053210,0.0,-2.58,-11.28,-18.4,-15.53,-18.23,20221012
033790,0.0,0.0,0.0,0.0,0.0,0.0,20221012
115570,-1.78,-4.76,-12.96,7.92,0.11,12.98,20221012
253450,-1.3,-7.31,-17.14,-17.37,-33.0,-30.72,20221012
026890,-0.72,-3.99,-24.93,-21.64,-43.35,-62.18,20221012
013810,-7.55,-6.52,-13.75,-8.06,-28.69,-11.93,20221012
049830,0.43,-1.26,-19.52,-10.31,-4.08,-6.37,20221012
020710,0.34,-0.91,-18.92,-15.64,-40.05,-27.17,20221012
033170,-0.83,-6.25,-22.58,-21.57,-50.41,-20.79,20221012
134790,-0.13,-7.38,-23.5,-20.1,-32.74,-41.49,20221012
