종목코드,R1D,R1W,R1M,R3M,R6M,R1Y,날짜
000157,0.0,-3.38,-18.21,30.41,-5.76,63.11,20220502
241560,-1.08,1.61,6.2,10.93,8.02,-9.97,20220502
000155,-1.55,-3.92,-9.52,3.68,3.68,67.4,20220502
336260,-1.58,-2.83,-14.68,-0.29,-34.29,-23.95,20220502
33626K,0.85,-1.25,-8.85,5.8,-25.24,-20.47,20220502
33626L,-0.34,-7.5,-11.9,9.23,-24.68,-18.9,20220502
073190,-1.83,-0.67,0.86,21.69,1.9,-31.51,20220502
203650,-0.73,-1.09,-7.66,3.67,-9.39,-17.75,20220502
060570,-1.56,-7.52,-7.71,-4.22,-5.54,-22.69,20220502
187870,1.28,-0.42,-2.87,-1.87,-19.42,-37.68,20220502
066670,1.26,-1.59,-0.37,11.63,-11.62,66.19,20220502
024090,1.3,-10.51,4.81,21.92,21.92,76.38,20220502
003160,3.2,8.66,13.87,12.45,14.16,15.18,20220502
092200,-3.82,-2.4,2.12,-4.68,-6.87,16.52,20220502
110990,0.11,0.57,-5.36,-1.89,-13.43,-28.5,20220502
263690,0.1,2.88,-7.83,9.89,-13.79,-31.03,20220502
263720,0.47,-5.08,3.93,-3.2,-24.4,-27.18,20220502
066900,-1.54,-5.78,-6.52,1.22,11.69,-13.26,20220502
127120,-0.26,7.19,21.79,10.3,11.11,-46.02,20220502
013570,-0.22,-0.67,-6.82,-6.62,62.04,56.61,20220502
210540,0.67,7.17,2.4,11.99,17.72,-23.53,20220502
104460,0.0,0.4,7.6,-6.02,-2.98,33.93,20220502
113810,5.08,10.22,32.34,58.77,22.17,70.1,20220502
043360,1.65,-8.78,17.65,29.45,17.82,23.46,20220502
033130,-0.49,3.76,-5.3,3.94,-12.66,-20.03,20220502
105740,-0.83,0.0,8.11,31.0,-4.76,-6.61,20220502
007340,-1.67,-0.65,4.64,-1.79,32.01,137.83,20220502
131180,-0.74,-1.7,-9.62,5.48,-3.81,17.78,20220502
171120,-0.12,-0.6,-4.15,7.49,-8.77,-21.51,20220502
285770,0.0,0.0,0.0,-12.03,-29.97,-50.36,20220502
217500,1.13,-0.34,-10.26,-0.56,18.93,-12.55,20220502
092590,-1.04,-3.56,-4.05,-32.02,-43.66,-25.13,20220502
038390,3.06,2.17,-5.42,20.46,-5.8,-11.3,20220502
294140,0.0,-5.1,-9.71,-1.76,-29.8,-49.03,20220502
228850,0.0,-0.81,-2.0,9.38,-6.84,-7.55,20220502
281740,-0.33,-0.11,-3.81,-4.11,-2.47,15.36,20220502
090360,0.0,1.26,-5.1,7.08,19.21,-8.68,20220502
238500,0.29,-5.03,89.52,226.92,79.14,-42.95,20220502
067730,-0.91,0.0,-12.75,-5.52,-8.71,-25.2,20220502
071280,-0.18,2.58,-1.94,7.12,4.31,-5.91,20220502
330590,0.34,-0.67,2.76,15.06,5.3,10.17,20220502
000400,-0.25,-8.06,6.4,34.34,8.42,6.97,20220502
023530,0.0,1.5,-3.08,18.57,-10.0,-23.79,20220502
004000,0.74,-7.75,-0.85,20.74,-3.53,20.74,20220502
286940,-2.34,-3.14,-10.58,-2.34,-7.19,-6.82,20220502
280360,0.0,-0.79,5.49,7.76,-2.72,-8.09,20220502
004990,0.15,3.0,5.21,29.19,4.89,-6.28,20220502
00499K,-0.77,0.78,0.0,13.56,-1.72,-17.6,20220502
005305,2.86,0.98,5.75,17.45,16.46,4.02,20220502
011170,0.76,3.12,-3.88,1.54,-11.8,-34.87,20220502
071840,-0.85,-1.47,-5.84,10.9,-15.37,-39.61,20220502
038060,0.0,0.0,8.14,29.17,40.48,0.72,20220502
253610,-0.95,-9.57,-17.62,-4.81,-25.58,-35.5,20220502
060240,0.15,-12.58,-7.17,-5.71,9.82,2.96,20220502
058470,-1.41,-2.08,-3.05,-4.8,1.99,7.12,20220502
012700,0.55,-1.18,5.03,21.91,-8.2,2.91,20220502
042500,0.83,-0.98,-8.6,0.83,-6.63,-6.91,20220502
098120,-1.21,1.67,13.49,-8.27,50.43,108.19,20220502
147760,-2.92,-1.81,-12.06,-21.0,-25.99,-29.23,20220502
204320,0.0,1.68,7.09,5.84,-12.82,-6.37,20220502
001080,-0.36,1.67,5.17,24.21,24.77,15.34,20220502
220630,0.0,0.0,0.0,5.03,32.45,80.47,20220502
267980,-1.59,-2.71,1.64,1.34,-3.12,-8.69,20220502
005990,-1.83,-2.27,7.93,20.65,8.59,7.5,20220502
127160,0.0,0.0,0.0,0.0,0.0,0.0,20220502
093520,0.91,8.87,-6.36,46.16,45.59,86.34,20220502
094800,-0.4,-0.6,6.65,10.44,0.4,1.95,20220502
067280,2.02,9.85,8.48,13.22,27.7,42.71,20220502
072870,0.0,-0.41,-5.45,6.58,-12.27,-9.67,20220502
133750,0.13,0.81,-8.37,-3.5,-18.95,-38.71,20220502
200580,-1.26,5.03,9.44,54.19,29.34,95.62,20220502
233250,2.5,-5.38,5.13,9.99,11.31,-7.52,20220502
014100,0.0,0.0,0.0,0.0,0.0,0.0,20220502
078160,-0.22,4.34,-0.44,29.46,0.66,-32.79,20220502
000060,0.0,-0.22,-6.93,-3.27,60.11,122.31,20220502
059210,0.17,3.66,3.3,8.18,-2.94,8.38,20220502
058110,-0.79,-0.63,-22.73,-27.87,-33.79,-66.0,20220502
017180,-0.13,0.0,-6.95,-3.97,-33.86,-31.82,20220502
012690,0.38,-3.41,7.03,15.96,-0.38,-23.26,20220502
005360,1.5,4.98,6.86,26.34,8.12,-9.8,20220502
080420,-0.96,-0.41,-12.12,-13.48,-3.46,-4.61,20220502
080160,-0.66,-0.44,-6.22,9.44,-12.4,0.0,20220502
204210,-0.75,-0.19,5.94,6.26,19.27,41.78,20220502
100030,-0.23,4.53,-0.45,20.66,16.8,7.09,20220502
087260,-0.13,2.45,-1.85,4.74,6.57,-9.86,20220502
101330,1.24,1.81,-3.17,-2.66,5.17,-26.51,20220502
250060,-0.9,2.55,-7.14,8.07,-3.28,-30.94,20220502
033200,12.67,19.43,8.78,-2.7,4.28,-24.78,20220502
009680,-0.55,0.33,-4.44,-0.11,-18.47,-29.02,20220502
006920,0.46,12.85,15.25,40.09,7.97,4.84,20220502
009580,2.57,-8.79,16.5,36.22,16.11,-2.26,20220502
001810,2.39,-7.66,16.62,27.39,17.33,10.29,20220502
009200,-0.14,9.47,33.33,63.96,33.09,27.94,20220502
033920,-1.05,-1.26,-6.2,19.95,-3.5,15.23,20220502
008420,-0.74,-2.55,6.77,38.32,21.68,-7.27,20220502
007120,1.23,1.72,-8.22,2.74,-23.52,-28.17,20220502
353490,-0.44,2.74,3.69,5.88,5.88,3.45,20220502
328380,0.98,0.79,25.12,25.12,20.71,20.42,20220502
357250,-0.2,-0.2,1.39,5.82,0.2,1.39,20220502
085620,-0.25,-0.63,-1.0,7.15,-7.13,-1.37,20220502
00680K,0.23,-0.89,-0.89,1.49,-8.17,-9.2,20220502
006805,0.0,5.41,7.01,11.66,-0.7,-19.29,20220502
208890,0.0,7.66,0.36,-21.94,-59.86,-45.86,20220502
207760,-0.12,-0.25,-5.95,-0.12,-8.82,-26.06,20220502
002840,-1.17,-2.31,-3.97,-6.87,-18.31,-21.71,20220502
268280,0.24,-0.95,5.81,2.7,-2.78,19.71,20220502
107590,-0.72,-3.48,-1.77,-3.15,-0.36,11.24,20220502
134380,-0.56,-1.39,-0.7,-7.8,-11.49,-8.87,20220502
003650,0.25,2.25,-1.8,11.9,3.15,0.62,20220502
201490,0.7,1.94,-3.51,-1.37,-1.87,-14.37,20220502
155900,0.77,-0.46,2.18,8.99,3.64,26.2,20220502
206640,8.33,6.48,-11.36,2.63,-2.8,-36.33,20220502
053030,0.0,2.3,-1.89,9.09,-5.45,-46.11,20220502
314930,0.36,2.03,-4.66,-9.8,-12.1,-51.83,20220502
208710,0.0,-3.12,-13.65,-25.84,-57.0,-49.84,20220502
038460,-0.41,-0.41,-8.93,-32.24,-10.28,-29.88,20220502
266470,0.9,8.32,-2.61,24.44,-6.51,-1.41,20220502
032980,0.0,0.0,3.97,-14.0,-32.98,-39.93,20220502
043150,4.08,1.82,4.99,28.4,3.7,38.1,20220502
323990,-1.22,8.02,-5.02,29.78,-31.09,-51.1,20220502
003610,-0.25,-1.26,7.24,45.37,44.83,40.18,20220502
267790,3.1,5.91,12.02,45.81,22.37,22.63,20220502
001340,3.27,3.45,12.45,36.61,1.25,11.79,20220502
046310,1.99,-0.39,-3.87,8.62,-4.71,16.52,20220502
002410,5.12,12.83,4.48,39.3,-11.96,69.25,20220502
019010,-0.41,0.83,2.75,18.0,5.9,2.97,20220502
096300,1.97,0.98,11.89,25.45,-13.39,-12.66,20220502
007210,-1.27,1.3,7.14,22.26,6.56,-10.96,20220502
225530,-1.46,4.93,-0.86,33.72,-3.11,12.83,20220502
250000,2.72,-8.48,9.03,33.04,6.71,-2.58,20220502
002760,3.26,0.45,11.0,24.37,6.73,-1.99,20220502
226340,-2.68,4.21,3.82,36.0,0.18,-11.83,20220502
206950,9.27,3.12,8.55,7.42,7.42,7.42,20220502
003000,0.0,4.39,-5.18,12.26,-8.81,-45.03,20220502
001270,1.23,0.61,2.28,3.78,0.2,-2.37,20220502
001275,0.0,-0.91,-1.36,3.07,-4.8,-0.91,20220502
026940,-0.19,-1.64,5.48,41.66,13.35,5.69,20220502
014470,1.07,10.67,35.79,53.0,31.75,-1.92,20220502
011390,1.74,11.43,7.34,44.27,-5.26,-10.0,20220502
008470,2.83,8.42,6.92,20.47,1.31,-19.74,20220502
100120,1.49,2.51,-0.49,-0.12,3.03,8.51,20220502
064480,-1.28,-2.71,-11.07,1.13,12.08,-3.93,20220502
251630,-0.49,0.5,-9.01,2.96,18.13,-9.42,20220502
191600,-6.01,9.47,-15.91,-20.2,-29.38,-0.13,20220502
100220,-0.52,-1.8,-4.37,11.35,-9.47,-4.37,20220502
200780,-0.82,0.0,-9.74,-3.21,-28.91,-31.92,20220502
141000,-1.36,0.93,2.36,11.51,4.83,-10.33,20220502
083650,0.0,-3.17,-5.53,49.74,15.51,32.05,20220502
215050,0.0,0.0,0.0,-17.09,-44.05,-50.7,20220502
086220,3.82,-1.41,-0.81,9.64,-17.68,15.06,20220502
086670,-1.95,-2.33,4.58,17.84,6.36,-2.71,20220502
082920,0.38,0.77,-7.75,-7.42,-19.63,-8.71,20220502
050090,-1.98,3.67,0.25,20.76,-22.07,-37.47,20220502
032850,0.33,1.23,-4.85,-1.2,5.61,-3.53,20220502
238200,-0.8,3.09,-7.26,2.0,-21.09,-16.54,20220502
093190,1.39,6.72,11.77,11.09,31.0,33.88,20220502
065450,2.32,2.17,-1.53,29.07,28.83,-5.61,20220502
005180,-0.55,-1.26,0.55,2.63,-1.8,-11.77,20220502
072950,1.9,2.03,0.5,14.18,2.16,15.16,20220502
266170,4.3,-11.27,-12.26,5.0,-41.67,-12.26,20220502
143240,6.79,11.01,9.52,15.59,-2.29,28.51,20220502
003960,3.66,-10.99,14.67,30.77,22.3,81.82,20220502
008040,12.11,9.2,72.12,118.4,82.28,74.06,20220502
007160,0.0,-2.44,12.34,30.84,17.4,18.02,20220502
014710,3.95,-9.44,11.81,37.86,36.02,20.95,20220502
006090,1.35,-4.64,4.63,22.03,16.02,9.18,20220502
122350,-0.12,-0.74,-4.64,-12.64,-23.18,-9.79,20220502
014970,0.16,0.95,-2.15,10.23,-12.76,-21.19,20220502
018310,-3.2,-6.72,-14.62,83.57,59.13,73.06,20220502
023600,0.0,-0.36,-0.73,-1.44,-5.21,-14.42,20220502
006400,0.0,5.71,4.09,4.62,-16.76,-6.57,20220502
006405,0.16,2.69,0.66,-0.33,-19.21,-32.3,20220502
006660,2.73,-0.75,-5.73,-16.51,-19.82,0.0,20220502
028260,2.16,9.26,4.89,10.28,3.51,-13.24,20220502
02826K,2.74,5.14,4.17,11.94,2.27,-16.04,20220502
032830,-0.46,-0.15,-0.92,7.28,-3.71,-20.69,20220502
018260,0.34,8.76,6.81,6.05,-2.61,-18.58,20220502
028050,0.38,10.59,1.16,21.11,5.24,50.43,20220502
009150,1.51,3.37,4.33,-5.34,5.97,-5.87,20220502
009155,0.11,1.63,2.87,-3.01,-2.3,-14.4,20220502
005930,-0.15,1.51,-2.6,-8.19,-3.58,-17.42,20220502
005935,0.51,0.17,-5.4,-10.11,-6.87,-18.69,20220502
010145,-0.59,-0.98,11.92,25.5,-5.41,-24.33,20220502
016360,0.13,1.02,-5.81,-0.62,-16.05,-6.8,20220502
068290,-2.27,0.67,-9.61,16.44,-12.37,-30.08,20220502
029780,-0.15,0.3,3.73,7.92,-2.48,-5.38,20220502
000810,-1.9,-1.9,-6.36,2.74,-10.82,4.04,20220502
000815,-0.31,-0.92,-1.52,3.85,-8.22,3.18,20220502
006110,-0.98,-3.45,-3.27,0.0,-5.27,118.7,20220502
009300,0.79,2.41,0.79,18.63,10.4,24.84,20220502
145990,3.27,-0.7,8.6,-7.79,-16.84,-3.24,20220502
145995,0.85,-3.95,10.58,12.08,-6.46,-8.73,20220502
003230,-0.1,-3.73,0.2,15.8,20.05,6.05,20220502
002170,0.35,-1.2,-3.34,2.66,-9.69,-30.11,20220502
000070,-0.81,-0.46,2.13,-0.12,-16.31,-38.43,20220502
000075,0.31,2.66,5.97,0.31,-4.64,-17.67,20220502
002810,1.06,-0.69,0.0,4.38,-8.04,-15.63,20220502
054540,-1.23,-4.1,14.61,34.86,9.14,-6.34,20220502
005680,0.0,0.47,-0.92,1.41,-10.37,-12.2,20220502
003720,-0.78,0.32,-3.34,-4.5,1.27,8.53,20220502
023000,0.3,0.0,4.2,13.95,1.67,-18.39,20220502
004380,-0.74,0.75,-0.37,7.57,12.97,-17.93,20220502
002450,-0.29,0.29,-2.54,6.13,-4.95,-0.57,20220502
032280,0.0,6.18,-6.28,10.74,-42.38,-17.59,20220502
002290,1.73,6.6,-25.78,10.23,13.73,-15.23,20220502
004440,-0.89,2.78,-5.93,17.83,5.71,-25.25,20220502
009770,0.17,-0.5,5.1,7.94,-1.16,-8.56,20220502
037460,0.0,-1.23,-5.86,16.43,-1.23,-12.68,20220502
054090,-0.17,-1.37,-5.43,1.23,-31.38,-23.94,20220502
005500,-0.6,0.2,-0.4,0.2,-2.72,-7.56,20220502
000250,-1.99,8.29,24.2,29.26,-5.63,-14.29,20220502
004690,0.0,2.26,6.1,19.58,19.7,33.25,20220502
024950,0.47,3.41,-15.87,-3.2,8.61,-24.29,20220502
017480,0.0,7.96,15.2,19.47,26.31,-7.54,20220502
010960,0.77,3.37,2.76,14.0,2.36,0.0,20220502
046390,-3.79,-10.96,-13.71,18.89,7.17,12.35,20220502
004450,0.0,1.82,3.7,5.29,2.63,10.07,20220502
009470,0.58,-0.76,-4.9,-6.09,-9.19,-23.95,20220502
011230,0.91,2.1,-6.49,-8.9,5.42,0.65,20220502
001820,-1.27,-2.5,-2.15,-15.48,-3.7,-15.35,20220502
038540,-5.26,-9.62,12.62,17.39,20.81,58.82,20220502
041650,0.75,0.75,5.93,16.02,-10.96,-13.36,20220502
263810,-2.1,-1.56,4.12,14.36,-4.23,-8.3,20220502
042600,2.46,-1.38,-6.38,25.38,-22.52,125.79,20220502
075180,0.0,0.69,0.69,5.03,6.36,-1.85,20220502
007540,11.97,10.26,69.69,100.25,80.68,54.97,20220502
248170,3.42,-8.68,12.75,17.81,8.23,4.61,20220502
079650,0.0,3.62,7.3,24.84,-0.17,-5.13,20220502
100660,-0.33,6.35,8.45,19.88,0.67,4.87,20220502
007860,0.74,-0.73,-9.8,-30.89,-47.67,-57.23,20220502
200880,1.16,5.29,2.8,5.93,-9.6,-20.98,20220502
019770,-1.88,6.09,-0.95,-19.29,-27.36,-53.3,20220502
017390,0.0,0.82,0.54,6.94,11.45,84.08,20220502
092190,-0.78,0.56,-10.4,-23.09,-36.23,-48.21,20220502
046890,-0.74,1.12,-3.57,-8.78,-9.4,-28.19,20220502
004415,2.17,-6.29,6.26,14.42,-5.25,-21.39,20220502
027040,-0.59,-1.39,10.98,26.91,13.96,-9.0,20220502
018680,0.64,1.63,-6.58,-2.5,-11.35,-30.25,20220502
021050,1.45,1.94,-0.47,20.0,-1.64,-21.35,20220502
093920,0.0,-0.61,3.01,9.98,1.88,-16.13,20220502
189860,4.95,8.37,-1.69,57.43,-22.85,145.78,20220502
122690,3.19,7.72,6.27,19.26,21.92,31.85,20220502
140070,0.1,-4.77,3.71,23.77,13.57,-16.61,20220502
011370,-0.86,3.92,-3.36,19.38,-10.85,-0.29,20220502
065710,0.24,-1.91,-3.75,11.68,-1.91,1.73,20220502
008490,0.39,0.26,-2.74,-0.89,-18.29,-27.05,20220502
035890,0.53,4.14,-0.79,20.45,2.45,-2.58,20220502
357550,1.17,7.14,8.49,20.63,-15.23,-18.25,20220502
003100,-1.24,-1.37,5.74,15.97,28.85,92.25,20220502
007610,0.0,0.0,0.0,3.45,-36.84,-28.06,20220502
136490,3.38,-5.82,14.11,31.58,6.18,-30.38,20220502
014620,-1.34,-0.52,11.27,20.65,4.47,-9.62,20220502
037350,-0.52,0.35,2.48,20.17,5.09,-8.98,20220502
014910,2.36,3.24,-3.04,6.94,-9.3,7.9,20220502
014915,-1.5,-0.65,-1.5,3.95,-4.36,3.6,20220502
003080,2.94,-0.33,10.71,26.74,6.31,-4.11,20220502
004980,-0.38,-0.75,-7.69,-15.65,18.92,26.92,20220502
004985,0.5,1.27,-0.5,38.06,27.07,22.77,20220502
011300,0.67,4.68,-23.25,-23.25,-23.25,-23.25,20220502
081580,-0.71,2.95,-2.24,1.9,23.14,9.94,20220502
015750,-1.21,-0.81,-1.31,-3.17,-18.8,-13.48,20220502
000180,0.86,3.71,14.2,29.87,15.32,1.56,20220502
080470,0.26,-1.27,-2.38,5.83,-12.06,-13.43,20220502
043260,0.63,2.89,2.56,6.31,-3.32,-12.81,20220502
017510,-1.0,4.19,-0.44,11.18,-16.51,-5.79,20220502
004360,-0.81,0.83,4.72,12.96,-2.01,-19.74,20220502
004365,1.92,2.06,4.07,7.07,3.63,-17.0,20220502
004490,-4.34,-4.84,9.0,18.4,-11.12,-15.86,20220502
011560,1.25,7.04,2.96,19.28,16.43,3.25,20220502
001430,1.1,0.27,0.0,22.59,-14.78,-29.45,20220502
306200,9.79,17.7,51.48,87.57,74.27,52.77,20220502
003030,7.96,7.59,31.09,49.28,24.3,110.81,20220502
019440,0.59,-1.44,7.21,20.85,8.57,-3.39,20220502
058650,-1.24,-1.24,1.71,16.67,7.21,19.12,20220502
013000,-2.05,-3.28,-5.67,38.77,-31.85,-22.47,20220502
100700,-0.13,0.26,-3.77,8.97,-10.21,-35.28,20220502
024830,0.0,0.0,0.0,0.0,0.0,0.0,20220502
021820,0.0,0.0,0.0,0.0,0.0,0.0,20220502
067830,1.51,2.79,17.33,28.12,15.67,-8.21,20220502
033530,-0.7,-0.83,-6.42,0.0,-34.79,-17.46,20220502
039310,2.84,1.54,-9.6,-3.33,-7.41,29.23,20220502
075580,3.8,5.28,10.48,5.43,13.54,2.22,20220502
067770,-0.57,-0.23,0.35,-2.58,-14.33,-19.72,20220502
027970,0.0,2.69,8.18,16.22,-7.53,-26.18,20220502
308170,-1.12,-3.02,-6.37,-9.02,-38.61,-38.82,20220502
331920,-0.31,-0.73,-14.93,-14.55,-37.45,-52.15,20220502
108860,-0.5,0.13,-17.7,-8.68,104.87,55.34,20220502
208370,-0.64,-2.2,-6.61,12.27,29.05,13.09,20220502
290690,0.0,1.29,-7.84,-1.67,3.07,-38.48,20220502
032685,1.23,1.07,-5.86,8.21,9.47,2.97,20220502
258790,0.0,-2.51,-7.34,-4.3,-13.2,-35.85,20220502
066910,-2.69,4.23,3.04,14.35,-7.67,-23.66,20220502
336370,0.41,-1.36,12.71,7.54,-11.66,44.25,20220502
33637K,-0.89,-0.6,0.6,-16.08,-22.69,1.21,20220502
33637L,-1.03,-1.29,-9.88,-10.3,-36.69,-30.87,20220502
035610,0.79,0.0,-8.94,10.65,-3.42,-40.81,20220502
357780,-0.49,3.25,2.47,-0.08,-6.42,-31.2,20220502
036830,-1.41,0.9,-5.25,-3.78,-35.93,-33.25,20220502
004430,2.57,11.82,21.83,43.81,55.87,32.23,20220502
086980,-1.17,-7.34,1.89,32.81,-14.55,40.36,20220502
050960,0.82,4.66,-3.52,-6.44,-31.01,-60.67,20220502
017550,0.15,10.36,12.91,42.08,28.68,-43.73,20220502
185190,-6.72,-7.99,9.29,12.71,29.43,32.27,20220502
236200,2.06,-2.94,-4.25,9.98,0.0,-7.12,20220502
094840,1.31,2.37,-1.9,12.63,-0.39,-21.85,20220502
192440,-1.46,-1.01,-3.51,10.0,-3.72,-29.26,20220502
053210,0.0,-0.33,3.5,12.93,-9.21,3.62,20220502
033790,0.0,0.0,0.0,0.0,0.0,0.0,20220502
026890,-0.96,0.0,0.98,1.98,-30.64,-26.43,20220502
013810,3.56,2.8,6.4,24.64,14.43,-21.75,20220502
049830,-0.38,4.86,-1.89,13.1,-16.99,-40.73,20220502
020710,0.79,3.91,-16.49,33.45,21.84,-9.09,20220502
033170,1.75,5.45,17.3,15.74,49.14,89.13,20220502
025320,0.34,6.59,3.93,23.31,-2.84,-22.5,20220502
134790,-1.4,-1.57,-4.24,-1.4,-15.42,-18.0,20220502
232830,-1.15,-2.28,0.17,0.0,-14.04,-32.66,20220502
016590,-0.53,0.54,-4.41,5.8,6.4,16.67,20220502
290520,-3.02,-17.43,1.05,0.35,-6.77,-13.47,20220502
029530,0.3,0.3,2.33,4.11,0.3,2.81,20220502
004970,-1.49,-1.12,5.18,7.76,2.72,13.79,20220502
001000,1.65,-1.2,1.86,11.06,-1.99,-27.65,20220502
025870,0.35,-8.36,17.28,41.09,14.46,-18.57,20220502
065350,-1.43,-3.17,-6.78,-2.48,-15.38,39.74,20220502
005390,-0.42,1.58,-11.64,7.29,-1.94,101.14,20220502
004170,-0.8,2.28,-6.27,6.25,-0.6,-19.05,20220502
034300,2.02,2.02,-1.8,14.75,-7.09,-22.28,20220502
031440,0.55,-3.57,-6.41,-3.05,-19.25,-9.77,20220502
006880,7.49,-7.22,80.21,138.75,126.35,142.06,20220502
002800,-0.5,0.0,-2.77,10.56,-16.15,-27.37,20220502
323280,-0.17,0.0,18.55,38.68,39.34,35.48,20220502
344050,-0.44,1.11,3.89,7.58,5.83,6.32,20220502
001720,0.17,0.52,-3.02,-3.83,-7.81,-7.07,20220502
001725,0.52,0.35,-3.51,-4.63,-9.28,-6.63,20220502
009275,0.0,-2.92,0.87,-2.37,-27.49,-14.55,20220502
002700,0.87,-1.07,0.65,14.36,19.07,4.05,20220502
138070,-1.99,0.79,-14.44,4.92,-6.16,-20.6,20220502
019170,-2.61,-2.77,-20.82,24.9,-42.37,-57.23,20220502
019175,-3.82,-6.75,-34.07,44.9,-27.87,-32.72,20220502
002870,4.09,-5.95,11.71,21.81,-12.6,-34.66,20220502
333050,0.0,0.0,4.33,5.34,-0.69,0.93,20220502
366330,0.45,0.68,4.0,6.25,0.45,4.0,20220502
055550,-1.07,-0.83,0.6,9.31,9.02,4.25,20220502
056700,-0.49,-0.16,1.16,6.29,-13.02,-13.14,20220502
187270,-0.32,-2.08,3.86,17.9,3.97,32.3,20220502
004080,0.3,-0.3,-1.2,0.3,3.12,15.38,20220502
222800,-1.71,-6.5,-9.78,4.04,59.54,114.47,20220502
036710,1.83,0.36,0.72,9.0,92.73,99.64,20220502
160980,-1.59,-1.06,-5.58,9.09,13.76,-24.08,20220502
003410,-0.6,-0.72,1.1,7.99,4.97,6.19,20220502
003620,0.0,0.0,0.0,0.0,0.0,0.0,20220502
004770,3.31,0.88,2.54,-8.41,-13.16,-3.92,20220502
217320,2.44,-2.32,21.06,-0.12,-15.36,33.17,20220502
222420,0.51,5.65,6.5,20.92,0.51,-4.84,20220502
037760,2.89,2.89,12.67,31.05,25.76,28.35,20220502
049960,-1.82,0.62,-7.69,6.93,-8.99,-14.06,20220502
236030,-4.16,-6.51,-35.23,-35.4,-38.45,-31.66,20220502
245450,-1.03,-15.16,10.6,2.12,-5.16,-22.65,20220502
297090,-7.51,-3.9,-16.01,25.49,-22.52,-45.76,20220502
112610,-2.01,-5.33,-5.48,23.63,-15.56,-23.9,20220502
286000,-2.14,-8.67,-0.36,-16.97,-25.85,-36.94,20220502
115530,2.25,-13.35,-13.35,-13.35,-13.35,-13.35,20220502
101240,-1.5,0.7,3.14,8.41,-2.83,-9.07,20220502
260930,0.97,-3.69,-10.3,11.05,30.46,12.97,20220502
013990,1.53,5.94,-2.32,9.69,-12.45,-10.42,20220502
008700,3.78,10.27,9.53,19.04,4.44,-10.18,20220502
058220,0.0,0.0,0.0,0.0,0.0,0.0,20220502
125210,1.65,12.79,14.35,21.08,-27.57,-7.14,20220502
002790,1.6,10.55,9.01,24.51,2.42,-30.88,20220502
00279K,0.26,6.36,7.1,17.94,-1.16,-14.56,20220502
002795,0.79,6.94,7.54,33.68,5.48,-22.38,20220502
090435,0.0,6.9,-4.17,7.51,5.42,-14.72,20220502
052710,-1.37,-2.71,10.6,20.59,-7.42,-5.75,20220502
074430,0.0,2.11,16.67,27.11,-4.73,-11.38,20220502
083930,-2.31,-1.86,-10.59,-1.4,2.43,-17.9,20220502
149950,0.34,0.0,-15.9,-23.42,-34.16,-27.25,20220502
036010,2.07,-0.4,17.06,7.39,9.29,60.81,20220502
002030,0.63,0.63,0.63,19.92,28.11,23.64,20220502
002310,-0.56,-0.23,1.96,-6.54,-3.49,-20.47,20220502
267850,0.27,-0.27,-4.64,14.55,-8.87,-17.41,20220502
020560,-0.49,-1.23,-11.23,14.81,-10.64,34.78,20220502
154030,5.08,-3.98,11.73,44.22,7.1,12.25,20220502
143160,1.55,2.75,3.76,17.49,3.15,-5.42,20220502
054800,1.64,2.06,-0.4,-3.12,-3.12,-6.77,20220502
332370,5.68,5.16,3.51,10.45,10.88,1.54,20220502
122900,0.0,0.0,-1.38,11.86,-1.83,-11.89,20220502
339950,0.93,5.02,-8.59,3.18,-20.47,23.38,20220502
289010,1.63,0.97,-18.99,-0.48,-12.13,-26.1,20220502
214430,0.0,-0.25,-5.26,11.86,16.13,-4.58,20220502
068940,1.74,-3.31,3.24,-4.23,39.84,-8.36,20220502
010780,-1.12,1.92,-4.5,11.58,17.26,-20.66,20220502
069920,-5.96,-9.69,26.39,213.46,165.2,167.62,20220502
059100,2.03,-2.96,19.15,20.29,5.31,1.89,20220502
149010,-1.75,-1.64,-3.64,26.62,50.59,56.08,20220502
262840,-0.44,-1.42,-3.53,-7.2,-8.7,-38.43,20220502
052460,0.25,0.0,-8.27,-14.92,-28.95,-49.56,20220502
124500,-0.77,0.0,-2.65,13.94,7.74,-12.56,20220502
032080,-0.17,-4.03,-8.73,8.36,-25.59,9.76,20220502
013310,0.49,1.48,3.34,9.77,-12.59,-12.59,20220502
059120,0.39,4.05,-11.07,-16.29,41.83,81.5,20220502
158430,-2.73,-5.75,-12.81,-16.87,4.84,27.31,20220502
067160,-2.0,-17.39,-27.89,-29.54,-44.15,20.72,20220502
001540,-0.9,-1.35,-3.51,12.82,6.28,-15.38,20220502
053800,7.69,0.09,-6.35,46.41,36.59,69.95,20220502
251280,-2.64,-9.32,-3.7,-2.85,-12.81,-27.46,20220502
131370,0.0,1.52,-13.59,-23.82,-24.89,-40.47,20220502
123750,-0.11,3.11,-13.35,-4.07,-7.15,-25.95,20220502
018250,-0.51,1.03,2.07,22.74,-11.26,-24.67,20220502
052790,0.0,-3.67,-7.09,-3.67,5.83,33.18,20220502
290740,1.25,7.02,3.19,-1.34,3.72,-19.6,20220502
255440,-1.5,-4.71,-2.23,-16.51,2.33,-25.71,20220502
030960,0.95,3.4,14.89,18.33,-4.05,-25.52,20220502
102120,-2.16,-1.45,7.51,1.87,3.03,-19.53,20220502
