종목코드,R1D,R1W,R1M,R3M,R6M,R1Y
003530,1.56,1.56,0.0,-14.0,8.92,71.1
071840,2.16,4.64,11.27,-3.27,-25.59,-35.51
037270,0.56,1.83,16.26,-12.59,-9.07,20.13
003520,1.65,4.79,5.47,14.29,-7.87,-20.39
069080,1.73,-0.21,2.4,-5.62,-12.48,-36.05
319660,0.84,-0.73,5.76,5.18,21.66,23.7
136510,-2.44,0.78,15.3,-4.41,201.34,1530.09
008490,0.0,0.0,-1.66,-5.51,-26.76,-25.48
089980,4.87,9.25,5.25,-27.81,-28.05,-13.02
093370,0.24,8.74,2.42,-15.74,44.86,94.04
006110,3.5,-0.71,5.64,-13.8,21.91,158.99
020000,0.14,3.31,8.95,-2.97,-5.28,-7.35
007810,-3.96,2.71,6.32,32.03,107.53,95.48
143240,0.25,4.62,-1.98,-0.63,-20.16,27.74
299900,6.84,16.26,24.19,-9.57,150.82,392.28
082920,1.08,-6.62,-2.76,4.44,-10.76,-7.84
122450,3.08,1.94,4.1,-13.62,-28.89,-31.53
243070,3.21,10.93,11.57,10.07,-6.79,-7.28
170900,-0.44,0.59,3.19,-4.9,-12.39,-19.07
057050,-0.51,-1.69,-4.76,-9.38,-20.44,-26.11
071320,1.4,4.18,1.12,-5.12,-10.31,-5.99
126700,0.25,-6.98,-0.74,8.11,15.27,31.15
243840,1.31,-0.18,-8.74,-7.65,-37.94,17.92
114090,0.68,-1.67,12.64,16.21,-6.37,-10.64
003470,0.28,0.28,0.99,-13.5,-16.55,13.58
104460,-1.37,-3.74,-7.81,-13.88,-10.22,31.15
055550,-2.18,-6.03,-0.26,4.09,-1.16,16.46
192820,0.93,-3.56,19.09,-10.62,-30.08,-17.72
088260,0.5,1.68,3.6,-0.49,4.14,16.38
002790,-0.51,0.94,20.02,9.97,-14.67,-26.22
003000,-0.4,-3.14,18.18,-4.26,-39.31,-42.82
033160,2.34,2.0,-0.65,-21.54,-31.39,28.57
204320,0.22,-2.68,-11.4,-21.09,-24.75,-32.87
048260,0.0,0.0,0.0,26.73,-7.88,105.32
035250,1.51,2.67,9.57,14.23,-0.19,6.32
241560,0.39,2.13,1.19,1.32,-9.46,9.59
016380,3.83,8.61,10.71,4.83,-27.67,-12.15
083790,1.41,1.23,7.88,-13.79,-19.24,-37.52
161890,-0.54,-1.71,27.36,15.35,-4.08,-20.95
079160,1.35,1.95,24.47,8.94,-10.12,-6.93
086520,7.98,26.05,49.92,-27.46,0.05,114.9
017960,2.09,19.02,13.49,20.79,16.75,1.67
053580,-1.43,3.64,1.26,-6.74,-25.31,-35.39
042600,19.52,20.98,14.81,-16.5,79.06,135.07
028260,0.91,1.37,4.23,0.0,-15.59,-10.84
047050,-0.48,4.58,-3.07,1.23,-4.42,-10.85
001430,0.85,4.71,19.46,-8.01,-36.88,21.92
206650,2.92,2.7,-34.13,-30.42,-39.76,37.22
095720,1.23,1.05,-0.34,-9.12,-17.78,8.85
248070,1.11,-1.3,2.24,-9.33,-15.99,-4.59
307750,0.13,0.38,-12.01,-29.37,-9.99,15.86
084690,0.33,4.18,8.21,-2.02,-11.67,-9.06
088350,-0.68,-2.0,-2.0,-4.4,-12.78,-11.86
298690,1.55,-1.08,12.22,1.32,-15.78,-31.55
089860,0.13,-0.39,16.72,-2.19,-22.66,
033640,1.76,1.05,-7.81,-13.21,-17.66,-30.53
052400,2.8,13.64,-2.14,0.0,-29.49,-35.14
069260,-0.23,2.56,3.76,-3.29,-8.32,-10.73
003690,-3.11,-4.49,-5.55,-3.41,2.97,18.48
075580,6.11,13.73,6.58,24.62,19.12,35.0
009900,2.76,2.76,-4.35,-13.11,-18.38,-26.67
088980,0.36,0.0,3.38,-2.83,12.7,23.32
122870,0.76,7.12,38.78,14.34,10.33,43.45
004370,0.33,-5.23,-4.64,7.5,1.15,8.45
041190,2.23,5.2,12.11,-17.92,3.33,80.69
064350,1.77,6.9,7.47,-0.74,-15.87,-1.23
048530,2.18,9.01,9.01,-19.87,-16.85,-8.09
004800,-0.24,3.67,4.05,-10.74,-24.62,-0.59
005880,4.32,7.61,35.51,16.94,-0.51,-7.53
194480,1.58,0.87,-17.43,-45.98,-20.39,-1.53
210980,3.18,6.57,12.0,6.57,-19.05,-19.58
383310,11.69,16.37,38.81,-36.7,-37.58,
085370,8.73,12.99,30.23,55.74,22.93,137.63
003490,-2.22,-3.7,5.33,5.33,-3.86,0.35
330590,0.55,-0.18,5.78,-2.83,-4.69,9.91
002270,1.44,0.79,-2.0,-6.47,-26.3,-20.0
095340,-0.63,7.01,1.62,13.0,13.41,41.31
298020,-0.73,3.57,11.54,-6.18,-34.81,13.93
078340,4.73,5.89,-15.06,-28.42,11.64,-21.43
015750,-0.52,-0.83,-4.2,-14.92,-20.56,-33.19
045390,1.38,2.46,-0.62,-14.71,-25.47,-12.36
079550,7.05,19.12,22.11,30.88,55.11,82.94
089590,-4.68,-3.1,32.14,13.06,-0.7,-2.45
014680,3.96,5.69,-2.19,-27.83,-22.97,-6.89
106240,5.02,2.26,20.89,28.91,46.55,169.84
041960,1.21,3.2,-4.44,-8.9,-23.38,-19.33
140860,1.18,3.26,1.18,-15.27,-2.19,4.7
081000,3.85,7.78,7.36,-19.04,-44.67,-45.34
013120,0.62,1.98,0.2,-3.64,-15.46,-7.64
241820,-3.12,4.53,31.39,13.35,-8.16,42.41
272550,-1.06,2.42,-0.85,3.1,-21.81,3.79
189300,3.68,6.96,6.69,15.91,46.96,-1.79
265520,1.12,4.87,2.03,-2.16,-20.42,-23.91
034230,0.3,-1.77,14.04,15.62,1.52,-3.76
376980,2.34,7.01,15.09,-3.95,-5.48,
222080,3.27,10.08,-12.07,-4.38,6.77,-6.89
181710,5.92,8.05,8.67,-19.46,3.56,2.24
000240,-1.87,-1.13,0.77,-15.16,-24.86,-41.29
001440,-1.25,10.1,-5.67,-10.73,-32.1,65.97
000050,0.34,1.38,3.52,9.7,9.7,24.05
086390,0.76,1.73,-7.18,-11.07,6.21,8.38
067630,0.0,4.43,-2.3,-14.52,-11.67,35.46
066970,3.85,5.74,6.24,-13.2,76.7,197.8
302440,-0.34,-0.68,-13.91,-47.85,-52.14,
001800,-1.06,-1.06,-1.76,-10.0,-12.54,-1.41
090430,0.82,-1.59,20.85,9.44,-17.74,-23.19
068240,2.09,5.2,6.34,-3.14,45.3,51.72
272210,0.64,6.76,4.64,4.29,-16.18,-11.64
004990,1.38,1.73,8.87,-4.69,-17.16,-13.38
207940,-1.41,0.27,2.65,-10.68,-18.71,2.25
098460,-2.62,-0.54,-13.11,-7.02,-18.82,-7.99
000140,1.14,-2.55,13.62,1.52,-5.32,-12.75
012510,-3.21,-8.33,-16.67,-39.68,-42.07,-55.9
001450,-5.9,-1.63,3.04,10.16,4.84,24.31
048410,1.56,3.17,34.23,56.87,-1.81,-27.18
001520,1.07,2.17,8.85,-4.39,-17.49,11.42
089010,1.7,-0.92,2.87,3.47,9.59,-10.05
078130,1.61,2.99,9.24,-5.96,-28.85,-14.85
006730,0.78,2.62,1.12,3.28,5.78,17.28
225570,5.06,2.32,2.92,8.62,46.47,18.06
104830,3.14,0.98,2.12,12.62,14.22,6.64
064760,1.11,4.67,-7.97,-12.57,-29.56,-25.92
247540,4.88,13.14,19.79,-27.05,24.13,131.61
348950,0.37,0.75,2.67,0.0,2.28,4.05
115450,-1.68,18.62,17.67,-1.68,41.55,-19.51
029780,0.16,0.78,5.75,-4.17,-4.87,1.9
069620,0.0,0.61,28.19,19.86,-0.9,15.68
178320,0.44,2.1,-10.38,-19.48,-8.58,-21.52
246710,3.27,0.55,-4.47,-34.97,-54.96,120.97
336260,4.9,13.69,6.27,-16.51,-12.47,-27.32
245620,-0.86,0.0,-1.82,17.05,-3.11,-2.64
036540,0.46,0.46,1.24,-1.66,-3.4,-23.8
182400,2.88,5.59,-12.77,-16.84,24.42,-19.55
289220,7.09,12.13,6.25,-29.74,20.73,
377300,-1.0,6.47,8.03,-33.48,,
016580,1.19,3.03,1.49,-1.16,-13.71,-14.57
056190,1.99,0.13,11.81,8.03,1.86,-13.63
036930,6.37,28.44,31.5,64.97,123.08,158.69
006400,-0.18,1.11,-13.59,-23.28,-28.96,-22.96
033290,0.38,-2.72,-2.6,1.16,-2.23,31.55
001200,-0.45,8.24,11.11,-9.83,-15.4,-14.43
298000,0.0,0.0,-3.17,4.36,-18.03,15.55
000020,1.19,0.39,7.56,-7.91,-16.34,-11.11
119860,2.21,3.12,1.09,-18.66,-25.96,-35.92
004020,1.13,2.42,0.37,2.16,-15.74,-3.25
332570,1.85,9.4,61.33,2.74,2.86,-31.17
053210,-0.47,0.12,4.84,-8.65,-17.96,-1.17
222800,-1.13,9.36,20.37,29.08,67.52,120.08
036570,1.92,-2.27,-19.57,-34.96,-46.64,-51.45
008930,-1.21,-7.23,1.24,-15.71,-37.98,-28.82
011780,-1.25,-0.63,7.46,0.63,-15.47,-31.53
194370,-1.1,15.95,17.98,23.11,36.9,134.93
001880,1.11,3.79,5.18,1.48,-10.31,-16.72
195940,1.17,2.85,6.64,-22.45,-26.65,
277810,1.1,9.5,4.54,22.61,11.35,-16.18
004430,-0.99,-1.72,8.67,8.97,12.32,4.7
085660,0.87,6.1,4.19,-6.45,-29.84,-3.06
064290,2.43,-4.53,-11.85,7.66,-0.2,6.08
017940,0.86,2.39,3.52,-2.18,-13.1,15.3
010140,3.95,8.81,15.02,11.62,6.23,-5.05
060250,2.34,1.9,-0.82,-24.08,-20.37,-21.16
030200,-1.25,-1.4,0.64,1.44,-3.07,20.15
042670,2.22,5.66,14.98,-8.23,-39.77,2.32
013580,1.0,0.28,15.79,1.44,2.03,19.73
137400,5.62,13.32,12.47,-2.8,70.83,73.8
091990,-0.94,-2.33,-0.79,-24.73,-46.65,-49.34
178920,1.5,3.77,5.77,-16.98,-24.79,-2.44
122900,1.01,0.8,1.82,-9.05,-11.06,13.95
096530,2.14,3.35,-6.6,-27.12,-20.24,-20.29
039130,0.77,1.81,16.03,13.04,5.48,23.28
001820,0.89,1.97,-9.41,0.18,-3.73,-16.96
084990,-0.5,8.7,-0.74,-7.4,-16.54,-13.59
321550,2.15,2.47,2.79,-13.32,-18.83,1.84
018000,4.75,17.99,13.61,-4.34,-16.89,-33.13
214150,0.54,0.0,17.55,5.34,-24.24,26.26
077360,0.86,11.11,2.94,21.95,20.69,29.15
298870,0.12,0.24,-3.22,,,
241590,-0.62,-2.12,16.61,5.21,8.03,7.31
003240,0.1,-0.49,-1.07,6.61,-1.74,7.06
059090,4.39,7.21,-2.46,-14.39,-10.19,-25.39
041140,6.98,3.95,3.66,25.17,62.83,13.93
041510,1.35,4.74,24.3,7.43,4.3,148.18
064260,2.45,2.45,-3.37,-34.74,62.62,17.96
183300,-1.11,3.5,-7.3,-24.93,-34.44,-6.65
033240,1.37,0.45,4.22,14.1,33.23,23.61
095700,0.97,4.69,-4.29,-22.86,-45.53,-51.2
151860,0.37,24.54,12.55,-7.56,-28.84,104.72
272450,-1.8,-5.49,18.48,-4.94,-18.21,-18.79
009150,-0.6,0.3,-5.98,-3.23,-3.79,-15.38
004170,0.76,1.93,12.37,20.05,0.57,-3.83
000670,1.98,4.37,5.69,3.72,2.14,5.69
228670,4.77,3.13,-6.49,-15.26,-30.36,-13.83
271560,0.66,-6.78,-5.25,-11.87,-26.9,-31.01
008730,-0.21,-4.79,6.0,4.84,21.99,-1.85
001390,7.71,12.34,12.76,-4.3,-9.62,9.67
086280,-0.57,2.94,12.54,14.01,-4.37,-14.84
034220,0.0,0.0,-11.37,-10.31,-6.27,-24.44
009450,-1.58,-4.07,-5.22,-24.44,-35.6,-16.31
108670,-0.18,6.19,0.92,-6.15,-35.26,-26.99
097520,-0.87,1.23,-7.73,-0.44,4.49,-19.59
046440,2.95,1.28,-1.47,-3.11,-12.36,-14.93
381970,6.97,8.55,20.44,-8.46,,
294570,1.32,-1.68,-8.03,-38.83,-23.77,
139130,-4.32,-2.99,-1.73,-2.99,-0.77,26.15
005090,2.14,13.94,17.94,25.16,24.08,44.99
055490,1.01,4.3,17.82,-9.71,7.38,110.8
138040,-2.44,-10.46,-23.43,-0.55,41.81,193.47
064960,-1.39,0.47,-3.63,-4.71,-21.0,-35.11
000480,0.25,0.9,1.81,-5.17,-9.63,-0.38
251270,0.49,2.49,-10.82,-14.17,-21.97,-17.93
329180,6.39,14.22,20.6,4.48,,
054210,0.33,-11.75,12.41,30.51,88.73,84.65
004000,-1.13,-1.01,12.16,-2.61,17.89,43.07
326030,0.95,7.29,9.07,-13.39,-27.01,-42.1
091810,-1.83,0.87,18.14,9.59,-4.26,24.24
009420,0.27,1.9,5.34,-7.18,-17.76,-16.67
281740,2.85,7.62,1.56,11.19,-8.46,41.78
121440,0.0,2.1,1.98,-14.42,-5.61,42.0
002990,1.4,7.39,10.1,-3.96,-9.92,21.65
051910,-1.77,-5.93,-16.42,-23.02,-29.48,-37.29
100130,2.33,15.38,9.04,22.51,11.21,-4.21
131370,1.32,1.32,-16.98,-31.93,-30.94,-32.01
063170,1.9,2.87,-10.97,-37.41,13.16,144.32
082640,-0.16,0.33,2.5,-11.4,15.63,40.5
123890,0.4,1.49,2.47,-12.73,-15.5,-6.86
012630,0.79,2.8,6.21,-24.51,-31.25,-30.94
012750,3.3,4.34,3.0,-4.12,-11.53,-12.29
027710,11.18,6.65,31.14,23.82,36.41,57.65
230360,-1.71,-7.75,20.63,-4.7,-21.95,-31.55
035890,0.93,1.24,5.84,0.93,-19.7,3.49
102710,0.87,-0.52,-7.07,0.52,-12.56,-35.85
214370,-1.36,-1.36,-10.77,-13.17,-21.83,-14.45
139990,3.25,2.91,-6.19,-18.04,-51.08,
002310,0.54,-0.32,-8.25,-9.69,-7.14,-1.39
006360,0.47,5.9,11.38,11.96,5.77,13.74
027360,0.69,-0.54,1.38,-9.17,-37.24,-9.17
285490,0.13,6.16,-8.18,6.91,16.07,8.33
280360,-1.3,-1.72,-2.98,-4.6,-16.18,-13.96
011000,0.0,7.72,12.26,-20.58,-37.99,52.27
000720,0.92,4.17,8.57,-5.92,-11.41,7.32
348210,1.62,2.92,2.17,11.46,4.44,-20.56
013890,-2.53,2.67,9.92,-10.42,-10.09,-17.65
032350,0.56,0.0,15.53,4.08,-4.29,-7.03
151910,5.44,5.87,-1.98,-40.57,-29.86,-40.83
166090,2.9,1.92,-1.85,-11.33,13.19,45.16
130660,2.41,10.87,29.18,-5.2,4.08,155.26
101490,1.97,1.24,-9.81,-16.18,-8.95,-22.13
206560,5.34,8.95,-1.43,-44.35,65.6,214.11
347860,2.21,0.79,-6.95,-35.32,-25.58,-29.5
100790,0.0,6.82,34.64,24.14,26.67,80.48
034830,-1.37,-1.82,-8.09,-13.77,-8.09,3.35
009290,1.1,4.54,10.83,6.35,-10.34,-19.89
084010,6.96,12.17,60.95,66.78,16.02,95.75
282330,-3.83,0.62,3.16,9.76,-5.78,-2.1
192080,1.62,1.62,-0.79,-14.02,-13.87,-13.87
048550,0.87,3.16,29.73,1.12,-34.09,138.6
033500,2.27,11.39,11.39,6.64,6.64,-3.85
298040,3.58,7.43,25.93,-10.94,-13.08,-23.24
095610,-0.39,-2.7,1.41,-5.08,-10.3,-16.11
249420,-5.63,27.86,78.39,228.19,285.37,196.51
091700,-1.3,-0.87,-7.72,2.25,14.19,-4.62
007690,4.36,6.78,2.99,-2.99,-15.88,32.69
012450,4.81,20.31,12.14,26.6,12.84,34.9
138490,7.92,9.0,8.46,-16.15,55.27,80.17
259960,1.02,8.96,7.78,-41.11,-35.22,
015760,-0.22,3.12,11.57,4.99,-4.14,-2.11
058820,1.71,3.63,2.18,-4.37,-26.87,-29.39
025770,-0.57,0.46,1.15,-3.09,-4.04,0.0
051370,-3.5,7.22,26.97,54.4,46.77,34.49
034730,2.64,5.42,6.38,-8.61,-11.89,-15.25
078930,3.37,2.99,8.39,5.89,0.49,0.12
145720,2.98,11.87,13.09,10.87,-27.08,27.98
036830,1.74,3.55,-1.02,-23.66,-13.1,-34.97
035720,1.28,3.81,9.67,-24.06,-36.04,-2.51
051900,-1.05,-6.65,-1.98,-17.69,-35.17,-40.69
361610,0.4,2.48,-9.82,-23.69,-39.22,
097230,1.91,4.04,4.18,-4.84,-12.53,5.81
006280,-2.75,-10.15,1.43,-22.54,-45.54,-52.55
074600,-1.77,-2.34,0.0,-8.76,-10.87,21.65
006040,-0.48,-4.13,-6.28,-3.02,-11.06,-22.59
316140,-4.2,-6.16,-4.53,6.2,25.11,42.71
383220,-3.71,6.33,4.26,1.42,22.25,
267260,1.23,6.17,20.41,-13.05,-11.37,9.84
268280,-0.77,-2.28,-4.23,-7.67,3.49,72.65
023590,1.4,5.31,9.0,-4.8,-16.31,-18.05
080160,-0.21,0.41,20.05,17.15,2.75,2.75
038540,3.01,0.31,-0.93,20.78,17.67,44.21
000080,0.28,-3.25,21.43,15.35,10.53,5.15
145990,1.36,2.75,-13.98,-17.12,-16.85,-11.36
019170,2.45,50.32,46.9,2.75,-46.38,-57.01
005490,-0.53,1.8,5.19,4.23,-11.41,1.43
003540,4.72,8.23,8.9,-8.97,-5.08,32.96
267980,0.15,2.25,0.74,0.0,-7.71,-6.7
001040,0.0,1.57,8.38,-1.29,-16.32,-12.4
175330,-1.82,-1.71,-0.62,-3.12,1.89,38.66
012330,0.0,-1.1,-2.18,-3.86,-14.67,-31.08
271940,-3.67,-5.75,-5.18,-37.93,,
066570,0.0,1.65,-4.26,1.23,-13.03,-21.59
052690,-1.57,6.3,20.44,-5.29,86.41,386.43
084370,1.27,-0.34,-8.35,-11.22,0.69,15.22
011790,1.09,4.91,-5.76,-30.33,-7.02,9.45
092220,1.35,0.33,-3.54,-19.68,38.25,7.53
267270,2.99,3.6,-12.66,-12.66,-29.3,-10.51
077500,-0.45,0.91,0.91,7.28,5.24,-10.16
084850,0.57,2.93,-10.67,-19.2,-20.56,-26.54
067000,-0.85,15.97,11.55,-3.73,34.49,64.18
049070,-1.98,4.88,-7.59,41.14,23.33,-6.79
007390,0.0,7.26,-0.91,-10.96,-32.29,102.87
080420,2.21,-5.27,-7.27,21.88,28.84,29.79
111770,0.24,4.16,-6.06,7.98,3.78,5.32
009970,0.21,1.63,-4.98,-0.32,2.97,12.79
028050,0.65,4.94,8.35,6.14,8.6,72.32
067160,-2.87,-0.59,-10.76,-35.12,-13.89,77.66
115390,1.5,1.0,-0.98,-4.69,-18.8,-29.27
100120,1.69,2.76,-6.24,-0.13,-6.58,21.65
046890,1.5,1.89,-8.78,-8.78,-18.18,-32.5
068400,0.95,2.42,16.48,1.44,-12.76,-9.79
034950,0.0,0.13,9.23,-3.7,-4.99,-13.99
009410,0.0,1.54,-0.2,-2.28,-14.91,-17.41
009520,0.94,3.45,7.0,3.17,-3.97,15.77
035420,-0.31,1.28,1.28,-18.61,-27.54,-18.82
000400,0.0,-0.86,13.16,-1.71,-3.64,-0.86
086790,-4.62,-9.28,4.62,11.26,4.97,26.91
002960,0.2,0.99,2.83,-7.64,-4.51,3.04
340570,0.25,4.57,5.95,-1.23,-12.93,105.38
003300,0.8,4.55,0.4,3.89,4.7,25.63
086900,0.74,5.23,4.69,-10.2,-31.85,-31.63
001230,0.0,6.45,13.4,9.63,-16.03,86.23
085620,-0.98,2.41,6.04,-1.94,-7.02,-0.49
086980,4.75,4.54,14.1,-13.52,32.99,15.88
112610,5.87,23.73,26.2,7.86,-13.09,-14.15
005380,-2.57,-6.06,-10.26,-17.03,-18.62,-30.27
078600,1.23,4.14,-7.84,-27.95,64.25,112.94
034020,1.68,13.71,18.16,-4.94,5.6,99.21
256840,2.87,8.03,-18.02,-16.14,-19.91,123.19
226320,0.7,4.36,50.17,13.12,-3.79,-24.65
005500,-0.2,0.2,0.8,-2.51,-7.86,-0.98
395400,0.0,0.48,2.64,2.47,,
140410,1.41,2.35,-8.56,-12.66,-7.39,11.67
138930,-3.55,-4.64,-5.24,-10.69,0.0,29.47
036810,0.72,0.97,-8.75,-11.46,-24.59,-38.59
042700,-0.45,-0.15,-7.89,-1.77,-3.34,46.48
061970,1.79,3.65,-5.42,-9.56,-12.02,-11.33
000150,-1.76,17.0,15.54,-7.47,22.93,128.95
053800,1.54,-1.93,-14.29,-2.65,0.92,-30.75
298380,-3.61,0.59,-11.96,18.69,30.26,25.43
036030,0.82,1.15,-3.14,-22.88,-28.59,-45.16
183190,-1.01,3.17,9.33,22.59,16.27,59.76
032300,1.89,-0.14,-1.55,-26.0,-44.18,-22.39
003410,1.72,1.31,-0.52,0.13,-3.26,11.74
064550,4.17,17.3,2.43,-21.41,-41.61,134.6
377030,3.75,9.28,-6.7,-35.01,-32.29,
010130,3.45,8.17,9.21,9.42,12.01,31.41
