종목코드,종목명,IPO,종가,시가총액,거래량,거래대금,상장주식수,BPS,PER,PBR,EPS,DIV,DPS
402340,SK스퀘어,2021-11-29,50800,7186552606800,1049413.0,53695134400.0,141467571.0,0.0,0.0,0.0,0.0,0.0,0.0
096770,SK이노베이션,2007-07-25,206000,19047906184000,409544.0,85319187000.0,92465564.0,155153.0,0.0,1.33,0.0,0.0,0.0
011810,STX,1990-09-12,4085,116918639590,129492.0,540100900.0,28621454.0,1314.0,0.0,3.11,0.0,0.0,0.0
024070,WISCOM,1996-11-22,3060,46898900280,10814.0,33241180.0,15326438.0,7616.0,0.0,0.4,0.0,1.63,50.0
011420,갤럭시아에스엠,1989-11-14,2335,64328418740,147462.0,347012190.0,27549644.0,752.0,64.9,3.11,36.0,0.0,0.0
002100,경농,1977-06-30,13350,260626376250,396996.0,5381895250.0,19522575.0,8886.0,18.9,1.5,706.0,1.87,250.0
012320,경동인베스트,1997-03-07,34500,81593293500,1075.0,37019450.0,2365023.0,178373.0,4.96,0.19,6956.0,1.45,500.0
007690,국도화학,1989-08-05,57000,513605112000,48509.0,2788847800.0,9010616.0,71901.0,13.69,0.79,4165.0,2.11,1200.0
005320,국동,1996-12-24,2290,126428170320,329897.0,764437015.0,55208808.0,2309.0,5.0,0.99,458.0,2.18,50.0
014530,극동유화,1991-01-31,4265,148718076300,1350004.0,5813905800.0,34869420.0,4917.0,20.02,0.87,213.0,3.28,140.0
008350,남선알미늄,1978-05-22,2490,274345934100,1044101.0,2621281860.0,110179090.0,1716.0,26.16,1.45,95.0,0.0,0.0
353200,대덕전자,2020-05-21,24150,1193418738750,657059.0,16020328800.0,49416925.0,12381.0,0.0,1.95,0.0,1.24,300.0
128820,대성산업,2010-07-30,5040,227986809120,824001.0,4181664510.0,45235478.0,11151.0,3.56,0.45,1414.0,0.0,0.0
047040,대우건설,2001-03-23,7050,2930139597900,3896999.0,27185280380.0,415622638.0,6435.0,10.2,1.1,691.0,0.0,0.0
003090,대웅,1973-06-26,31200,1814029776000,48021.0,1487726900.0,58141980.0,11787.0,13.32,2.65,2343.0,0.32,100.0
145720,덴티움,2017-03-15,73300,811345239000,207671.0,15335787400.0,11068830.0,20715.0,28.05,3.54,2614.0,0.27,200.0
282690,동아타이어,2017-11-29,11800,162049577000,52782.0,627214550.0,13733015.0,26714.0,12.15,0.44,971.0,6.78,800.0
286940,롯데정보통신,2018-07-27,35400,545030117400,18289.0,648179050.0,15396331.0,26847.0,17.88,1.31,1975.0,1.98,700.0
008560,메리츠증권,1992-01-15,5790,3947220052410,1318015.0,7600778030.0,681730579.0,6178.0,6.69,0.94,865.0,5.53,320.0
017180,명문제약,2008-07-10,3930,133437074220,99438.0,393221000.0,33953454.0,2568.0,0.0,1.53,0.0,0.0,0.0
204210,모두투어리츠,2016-09-22,4720,36942566800,8674.0,41086335.0,7826815.0,,,,,,
003850,보령제약,1988-10-24,12450,855190500000,72618.0,907383700.0,68690000.0,5367.0,27.36,2.32,455.0,0.8,100.0
001270,부국증권,1988-07-19,23250,241099849500,970.0,22742750.0,10369886.0,41949.0,3.43,0.55,6784.0,5.16,1200.0
006400,삼성SDI,1979-02-27,514000,35344968420000,238430.0,121824160000.0,68764530.0,184387.0,59.7,2.78,8593.0,0.19,1000.0
028050,삼성엔지니어링,1996-12-24,26800,5252800000000,4820479.0,128016009850.0,196000000.0,8167.0,21.5,3.29,1249.0,0.0,0.0
068290,삼성출판사,2002-08-05,29300,293000000000,70635.0,2109176350.0,10000000.0,14285.0,5.48,2.04,5322.0,0.69,200.0
003720,삼영화학공업,1976-06-30,3100,105400000000,147289.0,455397535.0,34000000.0,1297.0,516.0,2.39,6.0,0.0,0.0
010960,삼호개발,2005-05-12,4675,116875000000,28673.0,133905495.0,25000000.0,8443.0,5.83,0.55,802.0,4.06,190.0
001290,상상인증권,1988-09-23,1165,113594274475,150814.0,175073080.0,97505815.0,1799.0,43.16,0.65,27.0,0.0,0.0
136490,선진,2011-02-16,10650,253252782600,48968.0,524541000.0,23779604.0,15558.0,3.01,0.68,3516.0,0.94,100.0
004490,세방전지,1987-11-28,63100,883400000000,33697.0,2144652300.0,14000000.0,79003.0,12.84,0.8,4916.0,0.79,500.0
016590,신대양제지,1995-12-21,94400,380411420800,12137.0,1176673000.0,4029782.0,112846.0,8.81,0.84,10710.0,0.66,625.0
029530,신도리코,1996-12-24,31900,321552925100,7677.0,244830200.0,10080029.0,84179.0,0.0,0.38,0.0,0.0,0.0
293940,신한알파리츠,2018-08-08,7900,413407971700,58315.0,461611800.0,52330123.0,,,,,,
055550,신한지주,2001-09-10,37050,19140013475700,1013616.0,37659650250.0,516599554.0,82515.0,5.58,0.45,6654.0,4.04,1500.0
003620,쌍용자동차,1975-05-29,2770,415056805540,0.0,0.0,149840002.0,0.0,0.0,0.0,0.0,0.0,0.0
078520,에이블씨엔씨,2011-09-07,6530,176528487270,19659.0,128538120.0,27033459.0,5784.0,0.0,1.13,0.0,0.0,0.0
012280,영화금속,1990-01-25,1340,71548636700,119598.0,160392785.0,53394505.0,1380.0,0.0,0.97,0.0,1.12,15.0
007310,오뚜기,1994-08-12,430500,1580787820500,2353.0,1016098000.0,3671981.0,381649.0,13.76,1.13,31296.0,1.86,8000.0
271560,오리온,2017-07-07,86500,3419875418000,192127.0,16682274800.0,39536132.0,46286.0,12.78,1.87,6769.0,0.87,750.0
105840,우진,2010-07-26,9680,196732583520,4085260.0,41197767830.0,20323614.0,7381.0,5.64,1.31,1719.0,1.03,100.0
008600,윌비스,1989-07-28,1245,83708868555,768368.0,965892790.0,67236039.0,1552.0,0.0,0.8,0.0,0.0,0.0
033270,유나이티드,2007-10-23,45550,739951642100,45076.0,2049515600.0,16244822.0,17045.0,25.39,2.67,1794.0,0.77,350.0
023800,인지컨트롤스,1997-06-23,12600,193198483800,36056.0,454702150.0,15333213.0,11640.0,0.0,1.08,0.0,0.79,100.0
129260,인터지스,2011-12-16,3305,98316723570,100452.0,333382085.0,29747874.0,6245.0,18.36,0.53,180.0,0.0,0.0
249420,일동제약,2016-08-31,49800,1235203593000,3435581.0,173619181200.0,24803285.0,10694.0,0.0,4.66,0.0,0.0,0.0
013360,일성건설,1989-12-02,3250,175580860000,2282151.0,7465779610.0,54024880.0,1673.0,66.5,1.95,49.0,0.46,15.0
081000,일진다이아,2004-12-22,26250,372828093750,22483.0,593357050.0,14202975.0,12787.0,51.38,2.05,511.0,1.14,300.0
033240,자화전자,1999-01-06,21350,382165000000,122027.0,2604820150.0,17900000.0,15221.0,0.0,1.4,0.0,0.0,0.0
271980,제일약품,2017-07-17,26800,394090569600,24771.0,661710250.0,14704872.0,11724.0,56.66,2.29,473.0,0.26,70.0
002620,제일파마홀딩스,1988-01-20,13050,208452282750,4626.0,60706350.0,15973355.0,25508.0,17.52,0.51,745.0,0.54,70.0
001550,조비,1976-12-28,23700,123056064300,1529359.0,36741730650.0,5192239.0,9861.0,40.94,2.4,579.0,0.0,0.0
002600,조흥,1976-12-23,188500,113100000000,30.0,5653000.0,600000.0,222051.0,15.05,0.85,12528.0,3.18,6000.0
001630,종근당홀딩스,1976-06-30,68500,343175478500,2242.0,153735900.0,5009861.0,107821.0,4.36,0.64,15711.0,2.04,1400.0
071320,지역난방공사,2010-01-29,36200,419150532800,1534.0,55186450.0,11578744.0,155780.0,15.88,0.23,2279.0,2.67,965.0
120110,코오롱인더,2010-02-01,57400,1579595823400,146234.0,8482022300.0,27519091.0,73257.0,8.41,0.78,6834.0,1.74,1000.0
031820,콤텍시스템,1997-02-12,912,110398936992,578460.0,530963169.0,121051466.0,1163.0,0.0,0.78,0.0,0.0,0.0
020120,키다리스튜디오,1996-07-03,15200,528354979200,51234.0,771959150.0,34760196.0,1469.0,3800.0,10.35,4.0,0.0,0.0
015890,태경산업,1996-01-30,6610,193202037500,396708.0,2685763400.0,29228750.0,7968.0,35.53,0.83,186.0,3.63,240.0
004100,태양금속공업,1976-05-25,1345,49361500000,180264.0,243172235.0,36700000.0,2467.0,0.0,0.55,0.0,0.37,5.0
058430,포스코강판,2002-08-16,48800,292800000000,41227.0,2009901000.0,6000000.0,37210.0,46.22,1.31,1056.0,1.02,500.0
005430,한국공항,1976-12-28,44650,141377750750,4689.0,209329000.0,3166355.0,86072.0,0.0,0.52,0.0,0.0,0.0
168490,한국패러랠,2013-04-19,2215,177244300000,9899.0,21931285.0,80020000.0,,,,,,
009240,한샘,2002-07-16,78700,1852120133600,79452.0,6230849500.0,23533928.0,25832.0,20.9,3.05,3766.0,1.65,1300.0
009180,한솔로지스틱스,1989-11-13,3450,94797116250,218563.0,769408570.0,27477425.0,1989.0,10.92,1.73,316.0,1.45,50.0
002220,한일철강,1988-10-07,3445,91972749700,27324.0,93774230.0,26697460.0,5895.0,0.0,0.58,0.0,0.0,0.0
009460,한창제지,1987-12-23,2025,120826659150,190527.0,384473780.0,59667486.0,1587.0,11.44,1.28,177.0,0.99,20.0
088350,한화생명,2010-03-17,2865,2488338450000,2398479.0,6905532640.0,868530000.0,14584.0,15.57,0.2,184.0,1.05,30.0
000720,현대건설,1984-12-22,45750,5094526248750,571409.0,25985787800.0,111355765.0,57894.0,42.84,0.79,1067.0,1.31,600.0
042670,현대두산인프라코어,2001-02-02,6960,1374156515760,927815.0,6483702050.0,197436281.0,7842.0,13.86,0.89,503.0,0.0,0.0
004560,현대비앤지스틸,1987-03-24,17650,266141014150,173358.0,3078160500.0,15078811.0,28211.0,11.37,0.63,1553.0,0.57,100.0
017800,현대엘리베이터,1996-07-03,37950,1548936498450,92023.0,3505878400.0,40815191.0,24732.0,15.91,1.54,2389.0,2.11,800.0
001500,현대차증권,1990-06-09,10850,344081297700,81990.0,895992550.0,31712562.0,27500.0,3.96,0.39,2739.0,6.22,675.0
111110,호전실업,2017-02-02,10350,98258521950,137244.0,1423022750.0,9493577.0,12387.0,0.0,0.83,0.0,1.94,200.0
311690,CJ 바이오사이언스,2019-12-26,38500,226136372000,5385.0,207327650.0,5873672.0,8859.0,0.0,4.35,0.0,0.0,0.0
245620,EDGC,2018-06-26,3920,328084094240,446439.0,1758239695.0,83694922.0,839.0,0.0,4.67,0.0,0.0,0.0
050120,ES큐브,2002-04-25,5230,70940169780,54460.0,288774210.0,13564086.0,5120.0,0.0,1.02,0.0,0.0,0.0
335870,IBKS제12호스팩,2019-12-09,2120,6614400000,479.0,1005095.0,3120000.0,0.0,0.0,0.0,0.0,0.0,0.0
405350,IBKS제17호스팩,2022-02-18,2235,6079200000,32470.0,72115595.0,2720000.0,0.0,0.0,0.0,0.0,0.0,0.0
095340,ISC,2007-10-01,29200,508064553200,171849.0,5052441350.0,17399471.0,12209.0,64.3,2.39,454.0,0.51,150.0
067290,JW신약,2003-02-11,4260,196502881620,296382.0,1252889830.0,46127437.0,1227.0,0.0,3.47,0.0,0.0,0.0
024120,KB오토시스,1994-12-07,5900,67850000000,2769.0,16393800.0,11500000.0,8921.0,20.42,0.66,289.0,2.88,170.0
060720,KH바텍,2002-05-21,20900,494858537800,235762.0,4945085150.0,23677442.0,7447.0,0.0,2.81,0.0,0.0,0.0
024940,PN풍년,1995-01-04,4220,42200000000,133696.0,567151985.0,10000000.0,3955.0,16.48,1.07,256.0,0.59,25.0
036120,SCI평가정보,1999-12-07,3160,112180000000,49376.0,156053610.0,35500000.0,718.0,17.66,4.4,179.0,1.11,35.0
032540,TJ미디어,1997-04-16,6880,95849469920,617267.0,4304056490.0,13931609.0,5509.0,0.0,1.25,0.0,0.0,0.0
217730,강스템바이오텍,2015-12-21,2970,112675637250,112716.0,333321100.0,37937925.0,1800.0,0.0,1.65,0.0,0.0,0.0
053950,경남제약,2001-11-06,3755,75286116575,344111.0,1295169105.0,20049565.0,2908.0,0.0,1.29,0.0,0.0,0.0
024910,경창산업,1994-12-29,3115,111576200575,84890.0,264152240.0,35819005.0,2329.0,23.06,1.34,135.0,0.0,0.0
331520,교보9호스팩,2019-10-29,2100,8148000000,7642.0,16053215.0,3880000.0,0.0,0.0,0.0,0.0,0.0,0.0
043650,국순당,2000-08-24,10300,183940531200,139520.0,1441533900.0,17858304.0,12355.0,8.68,0.83,1181.0,1.56,160.0
078130,국일제지,2004-10-22,3775,481755960575,490380.0,1849316235.0,127617473.0,548.0,0.0,6.89,0.0,0.0,0.0
204020,그리티,2018-07-23,2745,55304695350,37468.0,102448640.0,20147430.0,3573.0,55.8,0.77,49.0,1.1,30.0
019660,글로본,1992-06-04,2195,72240189360,55296.0,122938910.0,32911248.0,585.0,0.0,3.75,0.0,0.0,0.0
308100,까스텔바작,2019-06-10,9190,60623673000,13384.0,123882040.0,6596700.0,12351.0,12.64,0.74,727.0,0.0,0.0
286750,나노브릭,2019-08-19,2850,58323964650,110294.0,314023210.0,20464549.0,705.0,0.0,4.04,0.0,0.0,0.0
137080,나래나노텍,2022-02-08,12900,142666543800,151806.0,1933190150.0,11059422.0,5331.0,48.3,2.41,266.0,0.78,100.0
094860,네오리진,2007-04-16,937,93520670381,2501551.0,2405487834.0,99808613.0,137.0,0.0,6.84,0.0,0.0,0.0
095660,네오위즈,2007-07-02,24600,542029487400,215878.0,5312745450.0,22033719.0,17586.0,8.78,1.4,2802.0,0.0,0.0
085910,네오티스,2007-10-01,5330,73707066940,222549.0,1191406640.0,13828718.0,3729.0,280.5,1.43,19.0,4.69,250.0
007390,네이처셀,1992-11-30,16300,1020822642800,248094.0,3945773450.0,62627156.0,1024.0,0.0,15.92,0.0,0.0,0.0
106520,노블엠앤비,2012-07-13,4870,108905628240,184190.0,908360680.0,22362552.0,1105.0,0.0,4.41,0.0,0.0,0.0
054050,농우바이오,2002-04-02,11600,185954507600,235231.0,2734794950.0,16030561.0,14729.0,19.8,0.79,586.0,1.72,200.0
012340,뉴인텍,1997-02-12,3295,98996634090,419702.0,1393451725.0,30044502.0,915.0,253.5,3.6,13.0,0.0,0.0
270870,뉴트리,2018-12-13,19300,177178323200,9820.0,190745200.0,9180224.0,7732.0,8.9,2.5,2168.0,1.3,250.0
340360,다보링크,2019-12-19,1630,69707210800,241932.0,395289405.0,42765160.0,0.0,0.0,0.0,0.0,0.0,0.0
078140,대봉엘에스,2005-12-23,9460,104879037340,140282.0,1346690130.0,11086579.0,9358.0,17.98,1.01,526.0,0.53,50.0
290380,대유,2018-08-10,5550,124754709300,2456946.0,13745365520.0,22478326.0,4330.0,16.92,1.28,328.0,0.0,0.0
290120,대유에이피,2018-12-07,5900,67463520500,7856.0,46518170.0,11434495.0,4593.0,11.13,1.28,530.0,3.39,200.0
003310,대주산업,1992-08-01,1895,67068503250,651186.0,1246161575.0,35392350.0,1530.0,19.34,1.24,98.0,1.85,35.0
060900,대한그린파워,2002-09-17,1150,198704825750,624306.0,722493730.0,172786805.0,211.0,0.0,5.45,0.0,0.0,0.0
023910,대한약품,1994-11-23,28950,173700000000,7208.0,209022300.0,6000000.0,30321.0,9.99,0.95,2897.0,1.38,400.0
006620,동구바이오제약,2018-02-13,7250,206371192000,23631.0,171833470.0,28464992.0,3335.0,22.1,2.17,328.0,1.38,100.0
086450,동국제약,2007-05-29,20550,913653000000,38282.0,784253600.0,44460000.0,9095.0,16.1,2.25,1273.0,0.88,180.0
203650,드림시큐리티,2014-10-13,4055,205206332470,224695.0,915930340.0,50605754.0,1356.0,40.97,2.99,99.0,0.0,0.0
196490,디에이테크놀로지,2014-11-19,5940,142886189160,117479.0,703374280.0,24054914.0,4264.0,0.0,1.39,0.0,0.0,0.0
066900,디에이피,2004-05-14,4080,92797572240,92822.0,380908210.0,22744503.0,4604.0,14.47,0.89,282.0,0.0,0.0
127120,디엔에이링크,2011-12-26,3185,52213909020,37147.0,119431980.0,16393692.0,2361.0,0.0,1.35,0.0,0.0,0.0
033130,디지틀조선,1997-08-06,2915,108191003305,319022.0,936514070.0,37115267.0,2118.0,59.5,1.38,49.0,0.69,20.0
294140,레몬,2020-02-28,5110,189070000000,22937.0,117957030.0,37000000.0,1744.0,13.89,2.93,368.0,0.0,0.0
060240,룽투코리아,2002-01-04,6490,165036053160,269391.0,1724474780.0,25429284.0,3021.0,57.62,2.15,113.0,0.0,0.0
219420,링크제니시스,2018-02-05,7440,85333132080,39004.0,290732420.0,11469507.0,2973.0,135.2,2.5,55.0,0.0,0.0
078160,메디포스트,2005-07-29,19650,319591412100,78246.0,1537786950.0,16264194.0,7462.0,0.0,2.64,0.0,0.0,0.0
250060,모비스,2016-09-08,2170,69811751380,76110.0,165438525.0,32171314.0,747.0,0.0,2.9,0.0,0.0,0.0
118990,모트렉스,2017-08-04,5750,237309256250,339479.0,1959210450.0,41271175.0,2876.0,0.0,2.0,0.0,0.0,0.0
328380,미래에셋대우스팩3호,2019-08-20,2050,13288100000,0.0,0.0,6482000.0,0.0,0.0,0.0,0.0,0.0,0.0
214610,미코바이오메드,2020-10-22,7230,132285625410,36213.0,263210470.0,18296767.0,3083.0,0.0,2.34,0.0,0.0,0.0
251120,바이오에프디엔씨,2022-02-21,19150,166522655000,190620.0,3685614400.0,8695700.0,1680.0,57.34,11.4,334.0,0.0,0.0
019010,베뉴지,1993-11-05,2120,102184000000,70994.0,149210490.0,48200000.0,5453.0,9.81,0.39,216.0,1.42,30.0
337930,브랜드엑스코퍼레이션,2020-08-13,8090,239240845440,83303.0,669586650.0,29572416.0,2202.0,29.1,3.67,278.0,1.36,110.0
365900,브이씨,2022-02-24,12800,89443840000,219136.0,2836541300.0,6987800.0,0.0,0.0,0.0,0.0,0.0,0.0
146320,비씨엔씨,2022-03-03,20850,257871194550,351542.0,7408517550.0,12367923.0,1111.0,89.1,18.77,234.0,0.0,0.0
023600,삼보판지,1996-05-29,13850,223954500000,8320.0,115608150.0,16170000.0,24231.0,6.12,0.57,2263.0,0.9,125.0
377630,삼성스팩4호,2021-05-21,4010,16120200000,16776.0,66388030.0,4020000.0,0.0,0.0,0.0,0.0,0.0,0.0
009300,삼아제약,2000-07-19,16550,105423500000,6242.0,102852850.0,6370000.0,26105.0,827.5,0.63,20.0,1.81,300.0
032280,삼일,1997-03-15,2770,44911644300,338483.0,957876750.0,16213590.0,3709.0,0.0,0.75,0.0,1.08,30.0
252990,샘씨엔에스,2021-05-20,6340,317975383640,113556.0,719715310.0,50153846.0,61.0,40.62,103.94,156.0,0.0,0.0
086710,선진뷰티사이언스,2021-01-27,21250,129957562500,279338.0,6038897700.0,6115650.0,6402.0,34.16,3.32,622.0,0.09,20.0
080470,성창오토텍,2006-11-03,7480,54604000000,10620.0,79576140.0,7300000.0,5231.0,65.6,1.43,114.0,0.67,50.0
053450,세코닉스,2001-08-09,10300,152365870900,151361.0,1539897200.0,14792803.0,6723.0,0.0,1.53,0.0,0.0,0.0
208370,셀바스헬스케어,2014-12-17,3090,66992942760,156865.0,493961840.0,21680564.0,1148.0,88.3,2.69,35.0,0.0,0.0
192440,슈피겐코리아,2014-11-05,42700,265438700100,6411.0,274810400.0,6216363.0,54056.0,4.81,0.79,8869.0,2.81,1200.0
115570,스타플렉스,2010-01-27,4810,38405483480,46546.0,225319720.0,7984508.0,8376.0,0.0,0.57,0.0,0.0,0.0
330730,스톤브릿지벤처스,2022-02-25,8180,146248829400,16985474.0,138302904370.0,17878830.0,2751.0,9.34,2.98,878.0,1.67,137.0
013810,스페코,1997-11-03,6100,89398367000,380744.0,2366774540.0,14655470.0,2807.0,9.82,2.17,621.0,0.82,50.0
139050,시티랩스,2011-07-29,807,85621511289,157410.0,126647042.0,106098527.0,435.0,0.0,1.86,0.0,0.0,0.0
344050,신영스팩6호,2020-02-12,2100,9040500000,2219.0,4665005.0,4305000.0,0.0,0.0,0.0,0.0,0.0,0.0
010280,쌍용정보통신,2000-04-14,922,58974839348,80791.0,73595182.0,63964034.0,597.0,0.0,1.54,0.0,0.0,0.0
208640,썸에이지,2014-12-29,2170,296564703540,223321.0,483556375.0,136665762.0,176.0,0.0,12.33,0.0,0.0,0.0
900120,씨케이에이치,2010-03-31,275,33123658150,447496.0,122392608.0,120449666.0,,,,,,
339950,아이비김영,2019-12-24,2635,118434435925,278825.0,735616695.0,44946655.0,649.0,0.0,4.05,0.0,0.0,0.0
099190,아이센스,2013-01-30,27750,381208354500,19478.0,539278950.0,13737238.0,15978.0,14.06,1.74,1974.0,0.9,250.0
068940,아이씨케이,2010-10-19,4530,157099140660,1817308.0,8176973285.0,34679722.0,496.0,0.0,9.13,0.0,0.0,0.0
069920,아이에스이커머스,2007-12-05,2825,72959472650,38535.0,109022050.0,25826362.0,1589.0,0.0,1.78,0.0,0.0,0.0
090150,아이윈,2006-10-20,2480,95472753440,773766.0,1925389525.0,38497078.0,1663.0,33.97,1.49,73.0,4.84,120.0
031310,아이즈비전,1997-07-25,3795,62389412910,24070.0,91926580.0,16439898.0,6777.0,4.63,0.56,819.0,0.0,0.0
059100,아이컴포넌트,2008-12-16,5920,41859491200,20542.0,122852540.0,7070860.0,4127.0,103.9,1.43,57.0,0.0,0.0
124500,아이티센,2014-12-23,5390,107300524870,3496590.0,19324647430.0,19907333.0,2832.0,17.23,1.9,312.0,0.0,0.0
361570,알비더블유,2021-11-22,18500,146715915000,27150.0,507429700.0,7930590.0,4224.0,27.81,4.38,665.0,0.0,0.0
096610,알에프세미,2007-11-20,4430,48061579450,104391.0,466102665.0,10849115.0,3927.0,0.0,1.13,0.0,0.0,0.0
061040,알에프텍,2002-05-16,5420,173923783780,65835.0,358056100.0,32089259.0,5636.0,0.0,0.96,0.0,0.0,0.0
117670,알파홀딩스,2010-09-17,2870,64491101290,300215.0,862339190.0,22470767.0,3730.0,0.0,0.77,0.0,0.0,0.0
310200,애니플러스,2018-12-21,4565,134201180685,371089.0,1714880990.0,29397849.0,603.0,0.0,7.57,0.0,0.0,0.0
238090,앤디포스,2016-10-12,7950,187660910700,35492.0,283585510.0,23605146.0,6052.0,19.83,1.31,401.0,0.0,0.0
174900,앱클론,2017-09-18,12950,197850993550,66780.0,868139400.0,15278069.0,1920.0,0.0,6.74,0.0,0.0,0.0
102120,어보브반도체,2009-06-05,11900,207769870700,95558.0,1141030150.0,17459653.0,5804.0,14.0,2.05,850.0,2.02,240.0
065420,에스아이리소스,2002-08-22,639,43500682854,0.0,0.0,68076186.0,203.0,35.5,3.15,18.0,0.0,0.0
103230,에스앤더블류,2009-08-05,2505,18036000000,0.0,0.0,7200000.0,5522.0,28.8,0.45,87.0,0.0,0.0
095910,에스에너지,2007-10-16,3845,74580192305,120936.0,474161280.0,19396669.0,6111.0,0.0,0.63,0.0,1.3,50.0
351320,에스에이티이엔지,2020-06-22,4615,93896263890,10352.0,47995875.0,20345886.0,0.0,0.0,0.0,0.0,0.0,0.0
056190,에스에프에이,2001-12-18,39150,1405827954000,89143.0,3461686100.0,35908760.0,28838.0,12.34,1.36,3176.0,2.42,950.0
043340,에쎈테크,2000-08-29,1180,84960000000,197628.0,231971995.0,72000000.0,379.0,0.0,3.11,0.0,0.0,0.0
200710,에이디테크놀로지,2014-12-16,18300,243935925600,38952.0,711015850.0,13329832.0,11032.0,64.44,1.66,284.0,0.38,70.0
241840,에이스토리,2019-07-19,32550,310258788000,343640.0,11082663700.0,9531760.0,3296.0,0.0,9.89,0.0,0.0,0.0
224110,에이텍티앤,2015-08-25,13950,74493000000,674437.0,9148939750.0,5340000.0,9333.0,27.97,1.49,497.0,0.72,100.0
021080,에이티넘인베스트,1991-07-12,5010,240480000000,1200416.0,6039877985.0,48000000.0,1915.0,16.44,2.62,305.0,2.0,100.0
950130,엑세스바이오,2013-05-30,16000,581048432000,368377.0,5977760950.0,36315527.0,,,,,,
092870,엑시콘,2015-10-22,12900,135142038300,19747.0,254276200.0,10476127.0,9128.0,10.3,1.41,1253.0,0.39,50.0
101400,엔시트론,2009-03-31,1305,44030817450,374258.0,485930880.0,33740090.0,539.0,0.0,2.42,0.0,0.0,0.0
365590,엔에이치스팩18호,2020-12-21,2105,9683000000,3758.0,7898115.0,4600000.0,0.0,0.0,0.0,0.0,0.0,0.0
182400,엔케이맥스,2015-10-23,15700,604749681600,141000.0,2193624600.0,38519088.0,3452.0,0.0,4.55,0.0,0.0,0.0
138690,엘아이에스,2011-06-02,2460,50887525560,453686.0,1127006675.0,20685986.0,2801.0,15.77,0.88,156.0,0.0,0.0
058630,엠게임,2008-12-19,9410,183907882570,367705.0,3480808100.0,19543877.0,2374.0,26.58,3.96,354.0,0.0,0.0
019590,엠벤처투자,1989-03-14,1340,105238852380,2432987.0,3231237385.0,78536457.0,501.0,0.0,2.67,0.0,0.0,0.0
090740,연이비앤티,2007-09-19,2105,40260402610,0.0,0.0,19126082.0,471.0,0.0,4.47,0.0,0.0,0.0
265560,영화테크,2017-10-26,17700,189216186000,137001.0,2431534750.0,10690180.0,4679.0,421.5,3.78,42.0,0.28,50.0
122640,예스티,2015-12-16,10900,188473306100,18794.0,203126900.0,17291129.0,4274.0,519.0,2.55,21.0,0.0,0.0
045060,오공,2000-08-10,4015,68022025610,10954.0,44083375.0,16941974.0,5096.0,8.77,0.79,458.0,1.49,60.0
080520,오디텍,2007-10-08,7220,84810516980,106874.0,778843510.0,11746609.0,10316.0,14.41,0.7,501.0,1.39,100.0
049480,오픈베이스,2001-01-09,3110,97723611130,583482.0,1836193245.0,31422383.0,2087.0,39.38,1.49,79.0,0.48,15.0
109080,옵티시스,2011-07-12,15450,87076200000,10177.0,158079800.0,5636000.0,6952.0,49.38,2.22,313.0,0.32,50.0
