종목코드,종목명,IPO,종가,시가총액,거래량,거래대금,상장주식수,BPS,PER,PBR,EPS,DIV,DPS,날짜
221840,하이즈항공,2015-11-25,6700,119272165580,6855204,46858485740,17696167,3536.0,0.0,1.89,0.0,0.0,0.0,20220509
039340,한국경제TV,2004-07-30,6880,156170000000,12286,83650720,23000000,7224.0,5.97,0.95,1152.0,2.91,200.0,20220509
222980,한국맥널티,2015-12-23,7890,84108484200,353182,2791262730,10783139,3503.0,43.35,2.25,182.0,0.38,30.0,20220509
025550,한국선재,1995-06-19,5680,135804244640,584332,3386165810,23909198,4452.0,11.23,1.28,506.0,0.0,0.0,20220509
409570,한국제10호스팩,2022-02-21,2215,12010200000,7891,17530555,5410000,0.0,0.0,0.0,0.0,0.0,0.0,20220509
053590,한국테크놀로지,2001-08-23,815,102078595965,313397,256117172,125249811,137.0,0.0,5.95,0.0,0.0,0.0,20220509
070590,한솔인티큐브,2004-01-08,2595,36086754600,122355,324887630,13879521,1931.0,108.13,1.34,24.0,0.0,0.0,20220509
078350,한양디지텍,2004-05-14,16300,247721207500,223796,3690320750,15244382,5630.0,9.63,2.9,1693.0,0.0,0.0,20220509
386580,한화플러스제2호스팩,2021-08-05,2335,9776000000,26761,62828110,4160000,0.0,0.0,0.0,0.0,0.0,0.0,20220509
319400,현대무벡스,2019-05-08,3635,408724020560,645597,2362353440,112907188,1206.0,45.44,3.01,80.0,0.83,30.0,20220509
048410,현대바이오,2002-08-08,28900,1146545632400,553945,16244910550,39468008,1593.0,0.0,18.14,0.0,0.0,0.0,20220509
052260,현대바이오랜드,2001-05-17,16900,253500000000,24944,423483200,15000000,8357.0,0.0,2.02,0.0,0.41,70.0,20220509
039610,화성밸브,2000-03-16,6990,72872800000,270442,1919295710,10410400,7465.0,30.52,0.94,229.0,0.0,0.0,20220509
032860,휴먼엔,1997-07-04,3640,65288375880,0,0,17936367,1808.0,0.0,2.01,0.0,0.0,0.0,20220509
263920,휴엠앤씨,2017-09-28,4555,223400585370,0,0,49045134,772.0,0.0,5.9,0.0,0.0,0.0,20220509
037440,희림,2000-02-03,8340,115695767250,193003,1620011590,13922475,4769.0,17.02,1.75,490.0,1.8,150.0,20220509
076340,관악산업,2015-05-18,7000,34100220000,6360,44790540,4871460,,,,,,,20220509
243870,굿센,2016-10-31,16400,42374402000,50,820000,2583805,,,,,,,20220509
244880,나눔테크,2016-06-01,3110,15612200000,30,88155,5020000,,,,,,,20220509
323350,다원넥스뷰,2019-05-21,60000,55050000000,0,0,917500,,,,,,,20220509
271850,다이오진,2017-06-19,1690,5277870000,0,0,3123000,,,,,,,20220509
