종목코드,종목명,산업,섹터,날짜
234100,폴라리스세원,경기관련소비재,자동차와부품,20221005
023800,인지컨트롤스,경기관련소비재,자동차와부품,20221005
053700,삼보모터스,경기관련소비재,자동차와부품,20221005
009680,모토닉,경기관련소비재,자동차와부품,20221005
013310,아진산업,경기관련소비재,자동차와부품,20221005
024740,한일단조,경기관련소비재,자동차와부품,20221005
067570,엔브이에이치코리아,경기관련소비재,자동차와부품,20221005
010580,에스엠벡셀,경기관련소비재,자동차와부품,20221005
041930,동아화성,경기관련소비재,자동차와부품,20221005
011320,유니크,경기관련소비재,자동차와부품,20221005
089470,HDC현대EP,경기관련소비재,자동차와부품,20221005
007860,서연,경기관련소비재,자동차와부품,20221005
043370,피에이치에이,경기관련소비재,자동차와부품,20221005
047400,유니온머티리얼,경기관련소비재,자동차와부품,20221005
308170,센트랄모텍,경기관련소비재,자동차와부품,20221005
282690,동아타이어,경기관련소비재,자동차와부품,20221005
265560,영화테크,경기관련소비재,자동차와부품,20221005
012860,모베이스전자,경기관련소비재,자동차와부품,20221005
013720,CBI,경기관련소비재,자동차와부품,20221005
000300,대유플러스,경기관련소비재,자동차와부품,20221005
009320,대우부품,경기관련소비재,자동차와부품,20221005
123410,코리아에프티,경기관련소비재,자동차와부품,20221005
025440,대성엘텍,경기관련소비재,자동차와부품,20221005
012200,계양전기,경기관련소비재,자동차와부품,20221005
170030,현대공업,경기관련소비재,자동차와부품,20221005
024900,덕양산업,경기관련소비재,자동차와부품,20221005
021820,세원정공,경기관련소비재,자동차와부품,20221005
006660,삼성공조,경기관련소비재,자동차와부품,20221005
010100,한국프랜지,경기관련소비재,자동차와부품,20221005
005710,대원산업,경기관련소비재,자동차와부품,20221005
005030,부산주공,경기관련소비재,자동차와부품,20221005
104040,대성파인텍,경기관련소비재,자동차와부품,20221005
019180,티에이치엔,경기관련소비재,자동차와부품,20221005
023000,삼원강재,경기관련소비재,자동차와부품,20221005
002880,대유에이텍,경기관련소비재,자동차와부품,20221005
128540,에코캡,경기관련소비재,자동차와부품,20221005
013870,지엠비코리아,경기관련소비재,자동차와부품,20221005
378850,화승알앤에이,경기관련소비재,자동차와부품,20221005
016740,두올,경기관련소비재,자동차와부품,20221005
002920,유성기업,경기관련소비재,자동차와부품,20221005
101330,모베이스,경기관련소비재,자동차와부품,20221005
007530,영신금속,경기관련소비재,자동차와부품,20221005
023810,인팩,경기관련소비재,자동차와부품,20221005
241690,유니테크노,경기관련소비재,자동차와부품,20221005
013520,화승코퍼레이션,경기관련소비재,자동차와부품,20221005
024910,경창산업,경기관련소비재,자동차와부품,20221005
000040,KR모터스,경기관련소비재,자동차와부품,20221005
012280,영화금속,경기관련소비재,자동차와부품,20221005
075180,새론오토모티브,경기관련소비재,자동차와부품,20221005
031510,오스템,경기관련소비재,자동차와부품,20221005
018500,동원금속,경기관련소비재,자동차와부품,20221005
126640,화신정공,경기관련소비재,자동차와부품,20221005
085910,네오티스,경기관련소비재,자동차와부품,20221005
053270,구영테크,경기관련소비재,자동차와부품,20221005
046070,코다코,경기관련소비재,자동차와부품,20221005
145210,다이나믹디자인,경기관련소비재,자동차와부품,20221005
065500,오리엔트정공,경기관련소비재,자동차와부품,20221005
090150,아이윈,경기관련소비재,자동차와부품,20221005
045520,크린앤사이언스,경기관련소비재,자동차와부품,20221005
054300,팬스타엔터프라이즈,경기관련소비재,자동차와부품,20221005
001620,케이비아이동국실업,경기관련소비재,자동차와부품,20221005
123700,SJM,경기관련소비재,자동차와부품,20221005
154040,솔루에타,경기관련소비재,자동차와부품,20221005
041650,상신브레이크,경기관련소비재,자동차와부품,20221005
071850,캐스텍코리아,경기관련소비재,자동차와부품,20221005
143210,핸즈코퍼레이션,경기관련소비재,자동차와부품,20221005
163560,동일고무벨트,경기관련소비재,자동차와부품,20221005
310870,디와이씨,경기관련소비재,자동차와부품,20221005
019770,서연탑메탈,경기관련소비재,자동차와부품,20221005
212560,네오오토,경기관련소비재,자동차와부품,20221005
130500,GH신소재,경기관련소비재,자동차와부품,20221005
090080,평화산업,경기관련소비재,자동차와부품,20221005
080470,성창오토텍,경기관련소비재,자동차와부품,20221005
093380,풍강,경기관련소비재,자동차와부품,20221005
004840,DRB동일,경기관련소비재,자동차와부품,20221005
021650,한국큐빅,경기관련소비재,자동차와부품,20221005
113810,디젠스,경기관련소비재,자동차와부품,20221005
004100,태양금속,경기관련소비재,자동차와부품,20221005
048430,유라테크,경기관련소비재,자동차와부품,20221005
017370,우신시스템,경기관련소비재,자동차와부품,20221005
092780,동양피스톤,경기관련소비재,자동차와부품,20221005
122690,서진오토모티브,경기관련소비재,자동차와부품,20221005
025530,SJM홀딩스,경기관련소비재,자동차와부품,20221005
001380,SG글로벌,경기관련소비재,자동차와부품,20221005
072470,우리산업홀딩스,경기관련소비재,자동차와부품,20221005
010770,평화홀딩스,경기관련소비재,자동차와부품,20221005
033250,체시스,경기관련소비재,자동차와부품,20221005
001420,태원물산,경기관련소비재,자동차와부품,20221005
019540,일지테크,경기관련소비재,자동차와부품,20221005
130740,티피씨글로벌,경기관련소비재,자동차와부품,20221005
290120,대유에이피,경기관련소비재,자동차와부품,20221005
053060,세동,경기관련소비재,자동차와부품,20221005
024120,KB오토시스,경기관련소비재,자동차와부품,20221005
161570,THE MIDONG,경기관련소비재,자동차와부품,20221005
020400,대동금속,경기관련소비재,자동차와부품,20221005
051900,LG생활건강,경기관련소비재,내구소비재와의류,20221005
090430,아모레퍼시픽,경기관련소비재,내구소비재와의류,20221005
021240,코웨이,경기관련소비재,내구소비재와의류,20221005
383220,F&F,경기관련소비재,내구소비재와의류,20221005
081660,휠라홀딩스,경기관련소비재,내구소비재와의류,20221005
111770,영원무역,경기관련소비재,내구소비재와의류,20221005
048410,현대바이오,경기관련소비재,내구소비재와의류,20221005
002790,아모레G,경기관련소비재,내구소비재와의류,20221005
298020,효성티앤씨,경기관련소비재,내구소비재와의류,20221005
161890,한국콜마,경기관련소비재,내구소비재와의류,20221005
192820,코스맥스,경기관련소비재,내구소비재와의류,20221005
020000,한섬,경기관련소비재,내구소비재와의류,20221005
005440,현대그린푸드,경기관련소비재,내구소비재와의류,20221005
031430,신세계인터내셔날,경기관련소비재,내구소비재와의류,20221005
009970,영원무역홀딩스,경기관련소비재,내구소비재와의류,20221005
093050,LF,경기관련소비재,내구소비재와의류,20221005
009450,경동나비엔,경기관련소비재,내구소비재와의류,20221005
007700,F&F홀딩스,경기관련소비재,내구소비재와의류,20221005
105630,한세실업,경기관련소비재,내구소비재와의류,20221005
298540,더네이쳐홀딩스,경기관련소비재,내구소비재와의류,20221005
001530,DI동일,경기관련소비재,내구소비재와의류,20221005
241590,화승엔터프라이즈,경기관련소비재,내구소비재와의류,20221005
284740,쿠쿠홈시스,경기관련소비재,내구소비재와의류,20221005
065350,신성델타테크,경기관련소비재,내구소비재와의류,20221005
006060,화승인더,경기관련소비재,내구소비재와의류,20221005
024720,한국콜마홀딩스,경기관련소비재,내구소비재와의류,20221005
033290,코웰패션,경기관련소비재,내구소비재와의류,20221005
000050,경방,경기관련소비재,내구소비재와의류,20221005
110790,크리스에프앤씨,경기관련소비재,내구소비재와의류,20221005
052260,현대바이오랜드,경기관련소비재,내구소비재와의류,20221005
214260,라파스,경기관련소비재,내구소비재와의류,20221005
270660,에브리봇,경기관련소비재,내구소비재와의류,20221005
005390,신성통상,경기관련소비재,내구소비재와의류,20221005
001070,대한방직,경기관련소비재,내구소비재와의류,20221005
003610,방림,경기관련소비재,내구소비재와의류,20221005
003200,일신방직,경기관련소비재,내구소비재와의류,20221005
192400,쿠쿠홀딩스,경기관련소비재,내구소비재와의류,20221005
004250,NPC,경기관련소비재,내구소비재와의류,20221005
121440,골프존뉴딘홀딩스,경기관련소비재,내구소비재와의류,20221005
018290,브이티지엠피,경기관련소비재,내구소비재와의류,20221005
002700,신일전자,경기관련소비재,내구소비재와의류,20221005
035150,백산,경기관련소비재,내구소비재와의류,20221005
018250,애경산업,경기관련소비재,내구소비재와의류,20221005
036620,감성코퍼레이션,경기관련소비재,내구소비재와의류,20221005
102280,쌍방울,경기관련소비재,내구소비재와의류,20221005
004700,조광피혁,경기관련소비재,내구소비재와의류,20221005
126560,현대퓨처넷,경기관련소비재,내구소비재와의류,20221005
244460,올리패스,경기관련소비재,내구소비재와의류,20221005
001460,BYC,경기관련소비재,내구소비재와의류,20221005
056080,유진로봇,경기관련소비재,내구소비재와의류,20221005
092730,네오팜,경기관련소비재,내구소비재와의류,20221005
337930,브랜드엑스코퍼레이션,경기관련소비재,내구소비재와의류,20221005
068290,삼성출판사,경기관련소비재,내구소비재와의류,20221005
019660,글로본,경기관련소비재,내구소비재와의류,20221005
009270,신원,경기관련소비재,내구소비재와의류,20221005
306040,에스제이그룹,경기관련소비재,내구소비재와의류,20221005
044340,위닉스,경기관련소비재,내구소비재와의류,20221005
013990,아가방컴퍼니,경기관련소비재,내구소비재와의류,20221005
037070,파세코,경기관련소비재,내구소비재와의류,20221005
079980,휴비스,경기관련소비재,내구소비재와의류,20221005
064800,젬백스링크,경기관련소비재,내구소비재와의류,20221005
237880,클리오,경기관련소비재,내구소비재와의류,20221005
042600,새로닉스,경기관련소비재,내구소비재와의류,20221005
027050,코리아나,경기관련소비재,내구소비재와의류,20221005
352700,씨앤투스성진,경기관련소비재,내구소비재와의류,20221005
194370,제이에스코퍼레이션,경기관련소비재,내구소비재와의류,20221005
226320,잇츠한불,경기관련소비재,내구소비재와의류,20221005
011330,유니켐,경기관련소비재,내구소비재와의류,20221005
002170,삼양통상,경기관련소비재,내구소비재와의류,20221005
168330,내츄럴엔도텍,경기관련소비재,내구소비재와의류,20221005
024890,대원화성,경기관련소비재,내구소비재와의류,20221005
002450,삼익악기,경기관련소비재,내구소비재와의류,20221005
090370,메타랩스,경기관련소비재,내구소비재와의류,20221005
260930,씨티케이,경기관련소비재,내구소비재와의류,20221005
067170,오텍,경기관련소비재,내구소비재와의류,20221005
005320,국동,경기관련소비재,내구소비재와의류,20221005
004060,SG세계물산,경기관련소비재,내구소비재와의류,20221005
217480,에스디생명공학,경기관련소비재,내구소비재와의류,20221005
000950,전방,경기관련소비재,내구소비재와의류,20221005
366030,공구우먼,경기관련소비재,내구소비재와의류,20221005
024950,삼천리자전거,경기관련소비재,내구소비재와의류,20221005
004830,덕성,경기관련소비재,내구소비재와의류,20221005
123690,한국화장품,경기관련소비재,내구소비재와의류,20221005
159580,제로투세븐,경기관련소비재,내구소비재와의류,20221005
005800,신영와코루,경기관련소비재,내구소비재와의류,20221005
352480,씨앤씨인터내셔널,경기관련소비재,내구소비재와의류,20221005
241710,코스메카코리아,경기관련소비재,내구소비재와의류,20221005
016090,대현,경기관련소비재,내구소비재와의류,20221005
101140,인바이오젠,경기관련소비재,내구소비재와의류,20221005
114840,아이패밀리에스씨,경기관련소비재,내구소비재와의류,20221005
088390,이녹스,경기관련소비재,내구소비재와의류,20221005
066910,손오공,경기관련소비재,내구소비재와의류,20221005
082660,코스나인,경기관련소비재,내구소비재와의류,20221005
014470,부방,경기관련소비재,내구소비재와의류,20221005
317870,엔바이오니아,경기관련소비재,내구소비재와의류,20221005
039830,오로라,경기관련소비재,내구소비재와의류,20221005
078520,에이블씨엔씨,경기관련소비재,내구소비재와의류,20221005
114630,폴라리스우노,경기관련소비재,내구소비재와의류,20221005
376180,피코그램,경기관련소비재,내구소비재와의류,20221005
083550,케이엠,경기관련소비재,내구소비재와의류,20221005
005360,모나미,경기관련소비재,내구소비재와의류,20221005
011300,성안,경기관련소비재,내구소비재와의류,20221005
215480,토박스코리아,경기관련소비재,내구소비재와의류,20221005
008600,윌비스,경기관련소비재,내구소비재와의류,20221005
038530,골드퍼시픽,경기관련소비재,내구소비재와의류,20221005
007980,태평양물산,경기관련소비재,내구소비재와의류,20221005
204020,그리티,경기관련소비재,내구소비재와의류,20221005
369370,블리츠웨이,경기관련소비재,내구소비재와의류,20221005
159910,스킨앤스킨,경기관련소비재,내구소비재와의류,20221005
265740,엔에프씨,경기관련소비재,내구소비재와의류,20221005
066130,하츠,경기관련소비재,내구소비재와의류,20221005
018700,바른손,경기관련소비재,내구소비재와의류,20221005
365900,브이씨,경기관련소비재,내구소비재와의류,20221005
256150,한독크린텍,경기관련소비재,내구소비재와의류,20221005
016450,한세예스24홀딩스,경기관련소비재,내구소비재와의류,20221005
002070,비비안,경기관련소비재,내구소비재와의류,20221005
003350,한국화장품제조,경기관련소비재,내구소비재와의류,20221005
252500,세화피앤씨,경기관련소비재,내구소비재와의류,20221005
069640,한세엠케이,경기관련소비재,내구소비재와의류,20221005
214420,토니모리,경기관련소비재,내구소비재와의류,20221005
111110,호전실업,경기관련소비재,내구소비재와의류,20221005
024940,PN풍년,경기관련소비재,내구소비재와의류,20221005
093240,형지엘리트,경기관련소비재,내구소비재와의류,20221005
026040,제이에스티나,경기관련소비재,내구소비재와의류,20221005
032940,원익,경기관련소비재,내구소비재와의류,20221005
065060,지엔코,경기관련소비재,내구소비재와의류,20221005
025620,제이준코스메틱,경기관련소비재,내구소비재와의류,20221005
047770,코데즈컴바인,경기관련소비재,내구소비재와의류,20221005
227610,아우딘퓨쳐스,경기관련소비재,내구소비재와의류,20221005
263020,디케이앤디,경기관련소비재,내구소비재와의류,20221005
071460,위니아,경기관련소비재,내구소비재와의류,20221005
000680,LS네트웍스,경기관련소비재,내구소비재와의류,20221005
014100,메디앙스,경기관련소비재,내구소비재와의류,20221005
080530,코디,경기관련소비재,내구소비재와의류,20221005
032080,아즈텍WB,경기관련소비재,내구소비재와의류,20221005
267790,배럴,경기관련소비재,내구소비재와의류,20221005
123750,알톤스포츠,경기관련소비재,내구소비재와의류,20221005
323230,엠에프엠코리아,경기관련소비재,내구소비재와의류,20221005
086710,선진뷰티사이언스,경기관련소비재,내구소비재와의류,20221005
083660,CSA 코스믹,경기관련소비재,내구소비재와의류,20221005
123330,제닉,경기관련소비재,내구소비재와의류,20221005
226340,본느,경기관련소비재,내구소비재와의류,20221005
084870,TBH글로벌,경기관련소비재,내구소비재와의류,20221005
014990,인디에프,경기관련소비재,내구소비재와의류,20221005
225590,패션플랫폼,경기관련소비재,내구소비재와의류,20221005
088790,진도,경기관련소비재,내구소비재와의류,20221005
234920,자이글,경기관련소비재,내구소비재와의류,20221005
308100,까스텔바작,경기관련소비재,내구소비재와의류,20221005
011080,형지I&C,경기관련소비재,내구소비재와의류,20221005
098660,에스티오,경기관련소비재,내구소비재와의류,20221005
035250,강원랜드,경기관련소비재,"호텔,레스토랑,레저등",20221005
008770,호텔신라,경기관련소비재,"호텔,레스토랑,레저등",20221005
034230,파라다이스,경기관련소비재,"호텔,레스토랑,레저등",20221005
039130,하나투어,경기관련소비재,"호텔,레스토랑,레저등",20221005
114090,GKL,경기관련소비재,"호텔,레스토랑,레저등",20221005
032350,롯데관광개발,경기관련소비재,"호텔,레스토랑,레저등",20221005
025980,아난티,경기관련소비재,"호텔,레스토랑,레저등",20221005
080160,모두투어,경기관련소비재,"호텔,레스토랑,레저등",20221005
006730,서부T&D,경기관련소비재,"호텔,레스토랑,레저등",20221005
031440,신세계푸드,경기관련소비재,"호텔,레스토랑,레저등",20221005
094850,참좋은여행,경기관련소비재,"호텔,레스토랑,레저등",20221005
070960,용평리조트,경기관련소비재,"호텔,레스토랑,레저등",20221005
084680,이월드,경기관련소비재,"호텔,레스토랑,레저등",20221005
020710,시공테크,경기관련소비재,"호텔,레스토랑,레저등",20221005
065150,엠피대산,경기관련소비재,"호텔,레스토랑,레저등",20221005
217620,디딤,경기관련소비재,"호텔,레스토랑,레저등",20221005
080010,이상네트웍스,경기관련소비재,"호텔,레스토랑,레저등",20221005
111710,남화산업,경기관련소비재,"호텔,레스토랑,레저등",20221005
004170,신세계,경기관련소비재,소매(유통),20221005
139480,이마트,경기관련소비재,소매(유통),20221005
282330,BGF리테일,경기관련소비재,소매(유통),20221005
023530,롯데쇼핑,경기관련소비재,소매(유통),20221005
007070,GS리테일,경기관련소비재,소매(유통),20221005
069960,현대백화점,경기관련소비재,소매(유통),20221005
057050,현대홈쇼핑,경기관련소비재,소매(유통),20221005
063170,서울옥션,경기관련소비재,소매(유통),20221005
230360,에코마케팅,경기관련소비재,소매(유통),20221005
381970,케이카,경기관련소비재,소매(유통),20221005
060280,큐렉소,경기관련소비재,소매(유통),20221005
290510,코리아센터,경기관련소비재,소매(유통),20221005
043090,한창바이오텍,경기관련소비재,소매(유통),20221005
035080,그래디언트,경기관련소비재,소매(유통),20221005
067990,도이치모터스,경기관련소비재,소매(유통),20221005
071840,롯데하이마트,경기관련소비재,소매(유통),20221005
027410,BGF,경기관련소비재,소매(유통),20221005
037710,광주신세계,경기관련소비재,소매(유통),20221005
119860,다나와,경기관련소비재,소매(유통),20221005
036030,케이티알파,경기관련소비재,소매(유통),20221005
009810,플레이그램,경기관련소비재,소매(유통),20221005
362320,청담글로벌,경기관련소비재,소매(유통),20221005
053280,예스24,경기관련소비재,소매(유통),20221005
257720,실리콘투,경기관련소비재,소매(유통),20221005
069920,아이에스이커머스,경기관련소비재,소매(유통),20221005
006370,대구백화점,경기관련소비재,소매(유통),20221005
102370,케이옥션,경기관련소비재,소매(유통),20221005
019010,베뉴지,경기관련소비재,소매(유통),20221005
067830,세이브존I&C,경기관련소비재,소매(유통),20221005
007720,대명소노시즌,경기관련소비재,소매(유통),20221005
377460,위니아에이드,경기관련소비재,소매(유통),20221005
038620,위즈코프,경기관련소비재,소매(유통),20221005
064090,에프앤리퍼블릭,경기관련소비재,소매(유통),20221005
013000,세우글로벌,경기관련소비재,소매(유통),20221005
002420,세기상사,경기관련소비재,소매(유통),20221005
051390,YW,경기관련소비재,소매(유통),20221005
215200,메가스터디교육,경기관련소비재,교육서비스,20221005
096240,크레버스,경기관련소비재,교육서비스,20221005
068930,디지털대성,경기관련소비재,교육서비스,20221005
072870,메가스터디,경기관련소비재,교육서비스,20221005
095720,웅진씽크빅,경기관련소비재,교육서비스,20221005
215100,로보로보,경기관련소비재,교육서비스,20221005
067280,멀티캠퍼스,경기관련소비재,교육서비스,20221005
040420,정상제이엘에스,경기관련소비재,교육서비스,20221005
019680,대교,경기관련소비재,교육서비스,20221005
100220,비상교육,경기관련소비재,교육서비스,20221005
057030,YBM넷,경기관련소비재,교육서비스,20221005
133750,메가엠디,경기관련소비재,교육서비스,20221005
053290,NE능률,경기관련소비재,교육서비스,20221005
289010,아이스크림에듀,경기관련소비재,교육서비스,20221005
339950,아이비김영,경기관련소비재,교육서비스,20221005
134060,이퓨쳐,경기관련소비재,교육서비스,20221005
035290,골드앤에스,경기관련소비재,교육서비스,20221005
051500,CJ프레시웨이,필수소비재,식품과기본식료품소매,20221005
051160,지어소프트,필수소비재,식품과기본식료품소매,20221005
227840,현대코퍼레이션홀딩스,필수소비재,식품과기본식료품소매,20221005
006880,신송홀딩스,필수소비재,식품과기본식료품소매,20221005
311390,네오크레마,필수소비재,식품과기본식료품소매,20221005
004590,한국가구,필수소비재,식품과기본식료품소매,20221005
250000,보라티알,필수소비재,식품과기본식료품소매,20221005
033780,KT&G,필수소비재,"식품,음료,담배",20221005
097950,CJ제일제당,필수소비재,"식품,음료,담배",20221005
271560,오리온,필수소비재,"식품,음료,담배",20221005
004990,롯데지주,필수소비재,"식품,음료,담배",20221005
004370,농심,필수소비재,"식품,음료,담배",20221005
000080,하이트진로,필수소비재,"식품,음료,담배",20221005
026960,동서,필수소비재,"식품,음료,담배",20221005
005300,롯데칠성,필수소비재,"식품,음료,담배",20221005
007310,오뚜기,필수소비재,"식품,음료,담배",20221005
003230,삼양식품,필수소비재,"식품,음료,담배",20221005
001680,대상,필수소비재,"식품,음료,담배",20221005
016790,카나리아바이오,필수소비재,"식품,음료,담배",20221005
003580,HLB글로벌,필수소비재,"식품,음료,담배",20221005
001800,오리온홀딩스,필수소비재,"식품,음료,담배",20221005
140410,메지온,필수소비재,"식품,음료,담배",20221005
280360,롯데제과,필수소비재,"식품,음료,담배",20221005
006040,동원산업,필수소비재,"식품,음료,담배",20221005
000070,삼양홀딩스,필수소비재,"식품,음료,담배",20221005
003380,하림지주,필수소비재,"식품,음료,담배",20221005
005180,빙그레,필수소비재,"식품,음료,담배",20221005
267980,매일유업,필수소비재,"식품,음료,담배",20221005
049770,동원F&B,필수소비재,"식품,음료,담배",20221005
017810,풀무원,필수소비재,"식품,음료,담배",20221005
005860,한일사료,필수소비재,"식품,음료,담배",20221005
005610,SPC삼립,필수소비재,"식품,음료,담배",20221005
035810,이지홀딩스,필수소비재,"식품,음료,담배",20221005
001130,대한제분,필수소비재,"식품,음료,담배",20221005
136480,하림,필수소비재,"식품,음료,담배",20221005
145990,삼양사,필수소비재,"식품,음료,담배",20221005
003920,남양유업,필수소비재,"식품,음료,담배",20221005
001790,대한제당,필수소비재,"식품,음료,담배",20221005
136490,선진,필수소비재,"식품,음료,담배",20221005
072710,농심홀딩스,필수소비재,"식품,음료,담배",20221005
007160,사조산업,필수소비재,"식품,음료,담배",20221005
084690,대상홀딩스,필수소비재,"식품,음료,담배",20221005
353810,이지바이오,필수소비재,"식품,음료,담배",20221005
010600,웰바이오텍,필수소비재,"식품,음료,담배",20221005
002140,고려산업,필수소비재,"식품,음료,담배",20221005
003310,대주산업,필수소비재,"식품,음료,담배",20221005
003960,사조대림,필수소비재,"식품,음료,담배",20221005
027710,팜스토리,필수소비재,"식품,음료,담배",20221005
004410,서울식품,필수소비재,"식품,음료,담배",20221005
008040,사조동아원,필수소비재,"식품,음료,담배",20221005
000890,보해양조,필수소비재,"식품,음료,담배",20221005
276730,제주맥주,필수소비재,"식품,음료,담배",20221005
036580,팜스코,필수소비재,"식품,음료,담배",20221005
000140,하이트진로홀딩스,필수소비재,"식품,음료,담배",20221005
004650,창해에탄올,필수소비재,"식품,음료,담배",20221005
073560,우리손에프앤지,필수소비재,"식품,음료,담배",20221005
043650,국순당,필수소비재,"식품,음료,담배",20221005
002760,보락,필수소비재,"식품,음료,담배",20221005
248170,샘표식품,필수소비재,"식품,음료,담배",20221005
033920,무학,필수소비재,"식품,음료,담배",20221005
027740,마니커,필수소비재,"식품,음료,담배",20221005
004970,신라교역,필수소비재,"식품,음료,담배",20221005
011150,CJ씨푸드,필수소비재,"식품,음료,담배",20221005
007540,샘표,필수소비재,"식품,음료,담배",20221005
101530,해태제과식품,필수소비재,"식품,음료,담배",20221005
023900,풍국주정,필수소비재,"식품,음료,담배",20221005
018120,진로발효,필수소비재,"식품,음료,담배",20221005
339770,교촌에프앤비,필수소비재,"식품,음료,담배",20221005
260970,에스앤디,필수소비재,"식품,음료,담배",20221005
189980,흥국에프엔비,필수소비재,"식품,음료,담배",20221005
357230,에이치피오,필수소비재,"식품,음료,담배",20221005
222980,한국맥널티,필수소비재,"식품,음료,담배",20221005
277410,인산가,필수소비재,"식품,음료,담배",20221005
005740,크라운해태홀딩스,필수소비재,"식품,음료,담배",20221005
195500,마니커에프앤지,필수소비재,"식품,음료,담배",20221005
218150,미래생명자원,필수소비재,"식품,음료,담배",20221005
264900,크라운제과,필수소비재,"식품,음료,담배",20221005
208140,정다운,필수소비재,"식품,음료,담배",20221005
002600,조흥,필수소비재,"식품,음료,담배",20221005
014710,사조씨푸드,필수소비재,"식품,음료,담배",20221005
088910,동우팜투테이블,필수소비재,"식품,음료,담배",20221005
290720,푸드나무,필수소비재,"식품,음료,담배",20221005
006980,우성,필수소비재,"식품,음료,담배",20221005
025880,케이씨피드,필수소비재,"식품,음료,담배",20221005
005990,매일홀딩스,필수소비재,"식품,음료,담배",20221005
009780,엠에스씨,필수소비재,"식품,음료,담배",20221005
006090,사조오양,필수소비재,"식품,음료,담배",20221005
030720,동원수산,필수소비재,"식품,음료,담배",20221005
005670,푸드웰,필수소비재,"식품,음료,담배",20221005
002680,한탑,필수소비재,"식품,음료,담배",20221005
051780,큐로홀딩스,필수소비재,"식품,음료,담배",20221005
023150,MH에탄올,필수소비재,"식품,음료,담배",20221005
103840,우양,필수소비재,"식품,음료,담배",20221005
003680,한성기업,필수소비재,"식품,음료,담배",20221005
025870,신라에스지,필수소비재,"식품,음료,담배",20221005
317240,TS트릴리온,필수소비재,가정용품과개인용품,20221005
012690,모나리자,필수소비재,가정용품과개인용품,20221005
203690,프로스테믹스,필수소비재,가정용품과개인용품,20221005
044480,블루베리 NFT,필수소비재,가정용품과개인용품,20221005
318410,비비씨,필수소비재,가정용품과개인용품,20221005
053620,태양,필수소비재,가정용품과개인용품,20221005
009770,삼정펄프,필수소비재,가정용품과개인용품,20221005
225430,케이엠제약,필수소비재,가정용품과개인용품,20221005
048260,오스템임플란트,건강관리,건강관리장비와서비스,20221005
137310,에스디바이오센서,건강관리,건강관리장비와서비스,20221005
145720,덴티움,건강관리,건강관리장비와서비스,20221005
085370,루트로닉,건강관리,건강관리장비와서비스,20221005
099190,아이센스,건강관리,건강관리장비와서비스,20221005
144510,지씨셀,건강관리,건강관리장비와서비스,20221005
294090,이오플로우,건강관리,건강관리장비와서비스,20221005
290650,엘앤씨바이오,건강관리,건강관리장비와서비스,20221005
287410,제이시스메디칼,건강관리,건강관리장비와서비스,20221005
256840,한국비엔씨,건강관리,건강관리장비와서비스,20221005
100120,뷰웍스,건강관리,건강관리장비와서비스,20221005
043150,바텍,건강관리,건강관리장비와서비스,20221005
119610,인터로조,건강관리,건강관리장비와서비스,20221005
328130,루닛,건강관리,건강관리장비와서비스,20221005
041830,인바디,건강관리,건강관리장비와서비스,20221005
039840,디오,건강관리,건강관리장비와서비스,20221005
216080,제테마,건강관리,건강관리장비와서비스,20221005
048870,시너지이노베이션,건강관리,건강관리장비와서비스,20221005
228670,레이,건강관리,건강관리장비와서비스,20221005
179290,엠아이텍,건강관리,건강관리장비와서비스,20221005
138610,나이벡,건강관리,건강관리장비와서비스,20221005
340570,티앤엘,건강관리,건강관리장비와서비스,20221005
228760,지노믹트리,건강관리,건강관리장비와서비스,20221005
372910,한컴라이프케어,건강관리,건강관리장비와서비스,20221005
054950,제이브이엠,건강관리,건강관리장비와서비스,20221005
108860,셀바스AI,건강관리,건강관리장비와서비스,20221005
253840,수젠텍,건강관리,건강관리장비와서비스,20221005
214150,클래시스,건강관리,건강관리장비와서비스,20221005
156100,엘앤케이바이오,건강관리,건강관리장비와서비스,20221005
032620,유비케어,건강관리,건강관리장비와서비스,20221005
263700,케어랩스,건강관리,건강관리장비와서비스,20221005
336570,원텍,건강관리,건강관리장비와서비스,20221005
335890,비올,건강관리,건강관리장비와서비스,20221005
104540,코렌텍,건강관리,건강관리장비와서비스,20221005
311690,CJ 바이오사이언스,건강관리,건강관리장비와서비스,20221005
056090,이노시스,건강관리,건강관리장비와서비스,20221005
304840,피플바이오,건강관리,건강관리장비와서비스,20221005
122310,제노레이,건강관리,건강관리장비와서비스,20221005
258830,세종메디칼,건강관리,건강관리장비와서비스,20221005
042520,한스바이오메드,건강관리,건강관리장비와서비스,20221005
226330,신테카바이오,건강관리,건강관리장비와서비스,20221005
214680,디알텍,건강관리,건강관리장비와서비스,20221005
214610,미코바이오메드,건강관리,건강관리장비와서비스,20221005
261200,덴티스,건강관리,건강관리장비와서비스,20221005
065510,휴비츠,건강관리,건강관리장비와서비스,20221005
099750,이지케어텍,건강관리,건강관리장비와서비스,20221005
314930,바이오다인,건강관리,건강관리장비와서비스,20221005
032850,비트컴퓨터,건강관리,건강관리장비와서비스,20221005
225220,제놀루션,건강관리,건강관리장비와서비스,20221005
071200,인피니트헬스케어,건강관리,건강관리장비와서비스,20221005
142280,녹십자엠에스,건강관리,건강관리장비와서비스,20221005
263690,디알젬,건강관리,건강관리장비와서비스,20221005
100700,세운메디칼,건강관리,건강관리장비와서비스,20221005
164060,이루다,건강관리,건강관리장비와서비스,20221005
