종목코드,R1D,R1W,R1M,R3M,R6M,R1Y
002360,-0.47,-1.38,-11.2,12.04,8.41,16.56
009160,-0.12,3.37,14.82,28.33,-7.27,152.74
123700,0.56,0.78,5.52,-7.42,-4.87,12.66
025530,0.27,2.05,8.41,-2.35,-3.11,9.04
337450,0.48,-3.71,0.24,0.24,-7.98,-0.24
340350,0.24,-0.24,1.2,0.72,-1.87,2.19
011790,-0.34,2.12,6.64,-13.47,-17.9,18.44
018670,0.91,-0.45,-7.53,-15.97,-31.79,4.25
001740,1.09,1.54,4.28,-8.32,-12.64,-17.03
001745,1.58,1.14,5.04,-18.99,-29.2,-34.14
006120,0.38,2.44,-1.96,-15.72,-18.3,-38.73
006125,-0.31,1.28,3.76,-14.78,-23.15,-32.12
068400,3.24,1.83,8.78,8.25,-11.16,7.21
326030,-1.1,0.0,9.89,-7.31,-15.89,-13.46
03473K,0.24,2.44,6.33,-6.25,-14.11,-16.33
096770,1.94,2.19,4.48,-6.25,-15.66,0.48
096775,1.16,0.38,8.3,-3.69,-14.43,-14.98
001510,0.22,0.11,0.22,-10.95,-0.22,4.92
001515,3.16,7.69,11.21,-2.0,-7.33,-14.6
000660,0.0,-3.28,-4.07,-6.35,13.46,-12.59
950180,-0.14,-0.41,-0.41,2.79,93.95,40.38
064960,0.88,6.91,5.43,-5.68,-12.21,-25.16
100840,-1.03,1.32,2.13,1.86,-8.37,10.06
003570,-0.94,1.32,1.2,-5.39,-15.46,13.17
036530,0.3,0.0,3.44,-5.7,-11.02,-14.69
005610,0.33,-1.62,12.48,28.9,14.47,25.52
077970,-5.67,-0.37,3.5,40.0,26.07,67.09
071970,-1.8,0.41,0.82,3.81,-5.41,6.64
002820,1.69,8.84,13.03,8.84,-2.34,21.8
289080,-0.27,0.82,4.23,19.35,1.37,-19.04
084870,2.72,10.37,14.64,-8.19,-35.05,14.33
161570,0.66,1.32,2.0,3.03,-0.97,-14.76
032540,0.76,0.3,-6.71,35.85,28.76,74.61
024070,0.45,4.08,9.75,-1.92,-24.55,-6.48
057030,2.51,0.33,2.0,-12.8,-9.99,-12.43
040300,1.12,5.24,8.4,23.38,4.18,-11.51
051390,-1.34,1.49,5.36,6.51,10.36,-5.56
052220,-4.96,-1.82,3.36,-6.51,-2.05,-23.45
079940,0.0,1.15,6.43,-2.21,-1.49,-16.14
000500,-0.2,1.02,6.9,3.55,-14.48,-9.16
000860,2.2,1.79,5.13,7.79,-3.94,-0.58
035250,0.55,0.36,5.16,14.58,-2.31,4.96
094480,3.76,8.87,15.71,-12.99,87.29,79.09
011420,0.57,2.32,14.47,-13.11,25.3,59.64
267290,-0.44,-2.36,-18.46,-1.3,-4.81,17.88
012320,0.58,2.05,1.16,0.0,-8.3,-7.2
011040,0.45,0.91,6.73,-8.26,4.23,11.78
000050,3.04,3.39,4.45,11.31,12.13,17.31
214390,-0.11,-0.76,4.94,-13.87,-17.38,-24.86
009140,-1.95,-1.36,11.43,-11.64,26.55,16.61
024910,0.0,-0.65,-3.49,-14.47,-23.01,5.36
013580,-2.25,6.19,19.42,22.8,5.64,30.38
012200,0.0,0.0,0.0,-11.7,-18.89,-17.49
012205,0.0,0.0,0.0,-1.88,-12.76,-3.01
002140,2.38,2.1,10.94,24.36,6.41,-12.78
198440,0.78,2.39,33.14,19.36,13.64,17.34
049720,-0.12,0.7,12.16,0.46,-13.73,27.5
010130,-0.51,3.51,11.55,10.51,15.04,45.25
002240,-0.43,2.86,11.96,20.93,-28.22,30.36
014570,-0.11,0.33,11.27,2.11,-6.61,-16.92
035290,0.0,0.0,0.0,0.0,0.0,0.0
215000,0.0,1.77,0.67,-11.95,5.95,63.32
121440,0.49,0.98,1.6,-7.09,-5.71,13.64
183410,-0.13,24.56,52.07,56.71,51.18,157.86
076340,4.96,2.57,-5.39,-12.32,-26.1,19.04
009290,0.13,1.49,3.59,0.54,-7.51,-11.12
017040,-0.18,3.85,22.51,12.97,-2.08,15.51
017900,0.88,3.6,3.04,-11.38,3.78,24.68
037710,-0.26,-1.55,3.8,7.3,-2.55,16.46
026910,3.65,12.15,20.81,26.17,-8.16,15.14
355150,-0.93,-1.16,0.71,-1.16,-3.19,1.67
331520,0.24,-0.47,0.71,0.0,-4.05,1.43
030610,0.26,0.53,1.2,-13.11,-9.61,1.2
339770,-2.6,-2.91,3.09,-9.64,-23.08,-16.2
053270,0.0,0.71,3.28,-16.27,-21.06,-43.51
066620,-2.66,-2.44,18.33,2.81,3.05,0.92
043650,0.4,1.21,-6.98,10.74,14.55,29.53
006050,4.86,12.33,31.41,12.02,-3.3,-25.72
060480,2.51,3.88,8.98,5.0,-1.89,-9.02
002720,-0.73,-1.27,6.26,-11.71,-21.76,-29.57
204020,-0.34,4.22,9.41,11.47,-9.05,-4.66
083420,-0.97,6.99,8.58,10.69,-5.09,-22.64
014530,-0.49,-0.25,-7.39,1.37,-7.5,-22.33
900070,-0.21,-1.69,-2.82,-7.0,-10.14,-21.19
204620,4.98,-1.42,3.88,18.37,0.0,10.48
014285,1.41,3.6,12.94,12.5,4.73,17.07
053260,8.27,49.35,65.94,57.91,51.04,10.21
008870,1.35,0.6,4.81,4.16,-6.11,1.2
002990,0.0,-2.98,13.43,-5.0,-12.64,18.26
002995,2.73,0.16,11.13,-1.69,-4.77,3.4
011785,0.11,0.79,8.12,-28.64,-26.58,-3.25
073240,0.5,1.39,2.43,-13.2,-31.1,4.97
036190,-1.67,-0.31,2.05,-1.97,1.41,9.85
035460,-2.85,4.99,8.17,38.83,8.33,21.19
092440,0.1,1.05,6.27,15.27,10.53,-10.89
000270,-0.28,1.28,-3.25,-15.8,-13.56,-11.41
013700,1.74,13.4,45.48,25.34,21.32,50.23
308100,-0.11,0.54,1.65,-12.51,-34.77,-29.0
004540,2.66,-0.45,8.28,8.55,-10.74,-31.72
004545,3.45,3.69,3.45,-2.17,-5.46,-25.0
121600,-0.69,6.92,7.92,-11.32,33.96,99.3
091970,0.0,0.0,0.0,0.0,-8.0,-21.65
244880,0.81,-0.16,6.91,23.8,23.8,35.15
051490,-2.54,3.25,7.59,-4.56,-0.97,-4.36
257990,-1.33,-1.43,-1.93,-9.55,-24.53,-44.93
138610,-3.97,-5.08,4.05,-22.16,-44.16,-42.36
130580,1.13,1.98,6.05,1.45,-3.35,-1.9
036800,0.69,-0.34,2.1,-4.43,-13.24,-2.67
267320,-2.27,-0.86,6.15,-14.5,1.77,-22.3
008350,29.91,36.27,48.19,40.4,-12.69,-12.91
008355,29.98,32.82,37.33,35.49,-19.28,-20.13
004270,-1.36,-6.15,-1.86,-8.81,-6.75,-26.95
003920,-0.76,-5.64,-1.01,-3.44,-12.56,32.05
003925,1.04,0.0,1.57,-2.02,-11.01,11.49
025860,-2.05,12.74,22.19,18.91,8.64,33.97
111710,0.0,0.8,7.45,6.41,-9.37,-7.17
091590,0.1,5.04,24.37,11.36,-8.84,-5.31
212560,2.01,6.28,5.96,1.57,-12.0,-24.84
095660,-2.92,-0.99,6.4,-15.28,-12.15,7.08
042420,-2.6,2.54,1.55,-31.19,100.38,54.87
092730,0.0,-0.61,-1.99,-1.6,-15.75,-25.45
153460,0.23,0.57,9.76,16.93,13.16,41.68
086220,-7.51,0.21,0.0,9.09,-22.58,17.07
033640,-1.01,-0.68,3.71,-21.73,-16.62,-22.56
005720,0.58,1.16,3.07,-4.69,-12.87,-4.17
005725,0.0,0.0,-1.59,2.88,-6.86,15.28
002350,1.29,1.79,-0.48,-8.6,-22.3,-14.69
002355,0.48,1.94,-0.32,-4.4,-14.52,7.88
041140,-7.13,10.43,47.25,33.33,147.8,92.42
090350,4.72,3.83,16.75,-1.61,15.09,20.79
090355,3.23,2.46,0.97,0.48,-6.52,67.07
000320,2.06,2.06,9.25,-1.59,-3.88,3.33
000325,0.4,-1.68,-29.63,2.56,-22.76,133.85
194700,-2.43,-1.95,1.77,14.53,-7.9,-6.29
285490,1.59,6.97,1.72,-8.69,25.74,-5.31
006280,-1.74,0.51,1.8,-11.04,-42.67,-44.68
142280,-3.11,-3.8,-12.63,12.36,-14.48,-19.1
234690,0.11,0.75,1.19,-7.88,-8.33,-27.8
005250,-1.24,0.63,2.8,-13.09,-25.2,-32.2
005257,2.77,0.3,3.09,-4.76,-33.51,-44.44
004370,-0.17,-1.34,-5.76,-7.54,1.73,4.8
072710,0.0,0.14,-1.9,-6.36,-4.12,-3.87
054050,-1.16,1.59,18.06,15.38,7.14,1.59
069140,1.54,-4.37,13.5,6.64,-13.93,-4.87
040160,-0.25,-0.76,5.65,-9.24,-0.51,8.56
060260,0.44,-1.3,4.11,-5.79,-19.72,-18.57
012340,-1.35,-2.38,-3.1,-8.51,-9.27,-15.57
144960,-2.31,-11.31,-6.95,-15.41,-37.54,-13.68
119860,1.51,3.52,4.43,-11.96,-25.94,-26.98
064260,-1.67,0.43,21.38,-21.93,94.54,54.2
023590,-0.68,-2.88,4.29,-3.31,-14.12,-18.59
032190,1.07,0.71,5.2,-3.08,2.91,10.98
271850,9.5,15.57,-18.89,-27.48,-30.48,-4.99
019680,-0.53,-1.32,4.78,-3.62,-17.93,-11.4
019685,-0.57,-1.87,3.95,-3.31,-29.96,-0.75
006370,-1.43,-0.96,6.37,-12.66,-8.81,0.49
008060,-0.89,2.78,5.86,-5.24,7.92,13.6
00806K,0.0,-0.91,3.81,1.87,0.93,38.68
353200,-0.34,9.4,16.17,22.53,68.21,109.35
35320K,-0.66,2.38,7.89,-0.66,6.74,66.85
000490,2.72,0.67,31.3,51.3,44.5,65.93
178600,-3.39,-0.13,-6.23,-5.0,-7.42,1.01
008830,2.68,10.64,36.47,50.36,17.6,115.62
048470,1.46,4.03,13.33,16.36,-1.55,27.89
008110,-4.64,-4.84,-14.35,3.7,19.97,57.31
004780,-1.09,-0.55,5.64,5.03,-7.81,-7.97
005750,1.41,2.33,18.26,7.78,6.04,29.3
017650,-0.91,0.0,4.33,-3.98,-5.65,-19.63
006570,-0.75,-3.31,5.34,16.54,3.68,-0.63
007720,0.0,-0.81,4.26,0.41,-13.43,-16.38
317850,0.92,0.92,18.61,1.48,-2.14,8.73
078140,0.31,1.69,2.02,15.78,0.42,-5.32
001680,-0.44,1.11,1.79,-3.61,-7.35,-10.1
001685,-0.29,0.59,3.0,-2.83,-9.26,0.88
084690,-0.66,0.11,-0.11,-6.0,-13.52,-7.35
084695,-4.74,-3.49,-0.9,-1.34,-5.96,36.42
036480,2.79,11.32,16.6,4.61,-12.98,-18.51
128820,6.49,3.7,-0.83,7.45,1.28,16.38
117580,-5.33,-6.48,-29.36,35.72,34.3,114.29
027830,2.51,3.07,15.12,-2.73,-13.75,-17.84
104040,-1.23,0.21,2.99,15.04,-1.23,-11.88
016710,-1.23,1.26,10.18,20.56,37.99,100.71
336570,0.0,0.0,0.0,0.0,16.3,28.61
020180,-2.78,1.86,52.99,57.38,-14.86,-2.29
003540,0.56,0.56,9.2,-14.01,-15.24,14.47
003547,0.68,0.68,4.2,-14.61,-18.36,20.65
003545,0.0,0.33,3.7,-14.92,-18.3,19.84
045390,0.34,4.62,-5.86,-21.44,-32.6,-16.22
108380,0.68,-1.0,-1.99,-2.31,-15.67,-10.57
006580,0.0,0.0,0.0,0.0,0.0,0.0
014160,0.66,-0.22,0.22,-10.33,-9.45,-21.37
047040,0.14,1.29,15.5,22.28,1.43,9.43
009320,0.46,-0.46,4.05,-11.9,-9.71,-15.8
042660,0.39,7.25,0.39,13.85,-3.18,-8.96
003090,-0.79,0.48,5.41,-1.27,-9.04,-3.85
069620,-1.79,1.23,-1.49,12.63,8.91,28.4
000430,-0.47,-1.56,3.44,-15.62,-25.82,-26.17
048910,-2.17,-2.7,7.76,-11.3,-52.06,25.35
005710,0.17,2.38,-3.68,-10.01,-11.47,-11.34
006340,0.53,1.87,-5.22,11.73,-4.99,23.3
006345,0.0,2.17,0.16,2.68,-16.94,19.26
003220,-0.53,-2.35,-2.35,10.32,3.89,15.08
024890,-2.33,-2.18,-0.79,-23.23,-8.05,12.95
120240,-3.29,0.98,21.89,-6.79,-24.95,-19.69
003310,2.57,-1.79,22.28,16.14,-12.2,3.78
114920,14.83,52.3,73.33,1.11,38.93,59.65
012800,-0.49,-0.25,5.73,12.15,-5.36,11.54
096350,-0.83,2.35,7.87,-3.42,-20.4,1.27
131220,0.49,0.98,27.62,1.97,1.47,-17.53
010170,1.12,2.04,13.6,-9.62,-33.48,-31.77
054670,-0.8,8.77,14.81,12.73,16.98,11.21
001070,-1.57,-1.57,1.62,4.91,15.14,23.49
023910,-0.34,2.63,2.63,2.09,-3.93,-19.62
006650,0.0,-0.62,-4.48,-17.31,-30.89,-51.81
001440,-1.74,-4.39,-5.35,-18.91,-43.96,25.78
084010,-1.88,-0.71,-8.33,33.55,-5.0,30.62
001130,1.42,5.29,6.87,15.11,7.19,23.88
003490,0.0,-0.67,2.94,3.3,-13.14,6.06
003495,0.8,0.13,2.86,2.44,-7.25,-9.25
003830,0.4,1.2,0.0,4.53,-11.19,-5.58
016090,-3.8,2.31,11.53,18.49,-13.64,24.59
021045,-0.68,-0.34,3.55,-1.02,-8.18,13.18
067080,-0.22,0.11,6.89,-3.23,-16.67,-25.0
192080,0.58,0.78,5.07,-10.23,-17.12,-22.11
302920,-1.84,11.25,7.23,55.96,88.03,64.61
317330,-2.35,5.05,-3.05,-8.15,-9.38,39.07
077360,0.78,9.27,17.17,1.04,38.93,57.49
004830,0.81,5.88,-34.65,-33.56,-42.27,-41.25
004835,0.0,2.98,-40.39,-28.4,-46.1,-40.54
090410,1.05,8.62,34.55,4.36,-10.13,69.26
024900,-0.92,-1.23,-5.29,-1.08,4.55,18.17
263600,2.98,0.85,6.41,1.84,-0.48,1.22
348840,-0.39,-0.39,-4.09,-4.44,-1.53,-29.12
145720,-6.46,-2.21,24.17,2.46,-14.27,6.62
227420,0.0,-7.2,-4.62,-45.03,-21.55,-53.03
002150,-1.27,-1.27,4.28,1.04,-3.71,-5.23
100130,-0.5,6.25,-1.82,11.84,4.75,-9.3
005160,-0.43,2.06,4.68,-3.34,-8.2,-1.7
075970,1.82,-1.86,5.79,2.4,2.99,-20.09
001230,0.29,1.47,10.19,7.79,-7.49,41.8
086450,-0.47,-1.62,0.95,-5.13,-9.96,-24.51
023450,0.0,-0.49,0.16,-6.39,-13.01,-5.67
099410,0.13,2.33,1.54,29.3,18.98,136.53
007590,-0.13,1.89,10.06,3.85,-0.4,9.42
005965,2.67,3.7,-3.45,-22.22,-41.78,31.06
026960,-0.37,-0.37,0.19,-8.16,-8.47,-17.93
002210,0.6,4.25,-0.24,-1.18,-19.81,-31.07
025950,10.31,56.81,25.31,-6.41,-34.89,-17.49
088130,-1.1,-2.18,6.7,-0.7,-15.91,8.21
282690,0.0,-0.41,10.91,-5.43,-2.4,8.44
041930,2.22,3.14,11.11,-8.0,-27.22,-0.86
001520,0.0,3.87,16.25,6.98,-1.83,15.41
001527,1.27,0.63,3.9,2.24,-0.62,32.23
001529,-0.15,-0.92,-29.26,2.21,-14.96,32.24
084670,-0.26,1.86,0.26,11.99,-13.93,-19.87
082640,1.24,3.65,6.18,-5.77,-3.69,59.85
060380,0.0,5.65,-2.02,3.85,-10.11,66.82
001525,-0.13,-0.25,3.11,1.66,-3.98,22.09
079960,0.83,-2.67,8.66,-3.96,-21.72,0.55
008970,0.82,2.5,6.03,-1.6,-17.17,-4.28
228340,-3.32,-1.32,21.86,24.76,1.95,-20.85
092780,2.07,2.07,11.89,4.58,-29.52,11.11
088910,-0.9,3.45,4.44,8.93,9.11,-4.77
049770,1.13,2.87,5.29,-7.97,-12.25,-6.77
013120,0.0,-1.87,8.9,-1.13,-9.78,-3.49
018500,-0.56,-0.67,1.48,-4.51,-11.88,-25.52
006040,4.97,9.93,8.64,-0.21,0.22,-10.92
030720,0.0,33.64,56.11,54.26,46.67,62.5
014825,2.31,4.11,8.24,7.75,-6.46,6.46
004890,-0.56,0.0,-0.56,20.14,54.39,122.5
005290,-0.12,6.9,16.31,-9.54,30.0,17.84
025900,-0.91,6.74,7.95,-16.58,-4.64,53.23
000020,-1.08,-0.72,10.44,-7.72,-23.4,-3.17
000150,0.0,-7.33,2.38,-7.33,10.82,116.52
000157,-1.75,4.46,44.85,36.41,16.6,144.77
241560,0.38,2.04,7.82,-1.23,-1.11,1.14
000155,0.96,-0.59,16.71,5.62,23.9,114.47
336260,3.71,4.48,14.93,-16.27,-14.48,-17.58
33626K,2.05,2.47,7.79,-15.31,-21.2,-19.42
33626L,5.5,4.15,14.79,-8.68,-20.29,-11.65
073190,1.31,2.65,7.1,-5.4,-17.73,-30.92
203650,0.11,1.92,11.1,6.12,-6.24,7.9
060570,1.05,1.05,12.59,-15.11,1.15,-10.72
187870,1.23,1.65,9.53,-17.94,-20.58,-38.02
066670,2.72,1.93,19.82,-10.1,-4.69,63.3
024090,7.08,10.3,18.43,15.77,34.2,65.81
003160,0.37,2.16,6.78,-10.68,-2.07,17.06
092200,-0.71,-2.59,2.41,-12.7,-15.13,60.0
110990,-0.11,2.91,10.06,4.91,-9.46,-1.71
263690,0.99,4.06,8.24,-15.64,-18.97,-21.76
263720,-0.47,3.74,7.77,-20.55,-22.1,-11.02
131030,0.14,-0.95,-1.35,6.26,3.11,-7.48
066900,2.51,5.9,12.25,14.39,12.39,2.86
127120,1.55,1.08,2.02,-17.05,-19.09,-30.84
013570,0.5,3.4,25.94,52.74,87.5,81.08
210540,2.38,-0.66,9.85,18.04,11.48,-20.37
104460,2.4,-6.44,0.0,-6.2,0.41,31.05
113810,-0.46,7.55,-3.01,-1.59,-32.11,-3.77
043360,0.44,-0.73,3.33,11.99,-2.01,22.66
033130,-0.93,-2.74,9.98,9.98,0.95,-2.74
105740,-0.9,0.0,-2.22,1.38,-17.91,-14.73
007340,-0.29,1.03,-1.72,10.27,45.71,127.48
131180,-1.26,3.53,14.39,14.67,11.93,37.13
171120,1.97,4.39,12.97,4.89,-18.52,2.56
285770,0.0,0.0,-4.79,-7.33,-43.5,-43.95
084650,0.41,12.71,70.37,49.29,16.46,109.69
217500,-1.14,6.56,25.3,22.93,40.54,-2.99
092590,-6.8,-12.87,-25.73,-29.46,-41.68,-0.17
038390,1.69,-0.62,2.78,13.21,-10.78,11.63
294140,-1.35,-1.14,-5.84,-18.16,-35.13,-46.93
228850,-1.2,2.07,7.86,0.0,-18.48,0.41
281740,-1.04,-3.25,-0.52,-6.1,-1.85,36.09
090360,0.0,2.24,18.1,5.38,19.13,17.6
071280,2.17,2.72,6.79,-5.51,-0.35,-7.82
330590,0.0,1.97,3.64,0.88,3.07,10.25
000400,2.17,7.41,8.96,18.18,2.17,4.72
023530,0.74,-1.34,13.66,7.53,-9.72,-24.65
004000,-1.5,2.2,-0.25,3.4,-15.05,37.63
286940,-0.66,-3.59,3.72,7.57,-0.13,-1.18
280360,-1.23,4.33,5.7,-1.23,-8.37,-5.86
004990,1.25,3.34,12.28,5.36,-6.21,-3.57
00499K,1.19,1.39,7.02,7.58,-1.73,-12.8
005305,1.33,3.26,5.55,6.28,0.66,20.99
011170,0.5,-2.43,-8.24,-12.64,-21.68,-34.15
071840,-1.21,-2.98,7.49,-5.79,-19.21,-41.06
038060,-2.7,3.28,10.53,3.28,20.0,-27.59
253610,-0.96,-0.58,8.88,17.31,-12.56,-19.53
060240,-3.91,1.78,-16.5,-35.74,-22.87,-4.62
058470,-1.83,-2.36,0.33,-8.12,-3.7,20.2
012700,0.0,1.73,7.8,-5.45,-10.53,11.76
042500,2.38,2.23,13.72,7.84,7.0,11.87
305090,-2.93,3.11,7.58,-26.78,-48.53,-20.74
