종목코드,R1D,R1W,R1M,R3M,R6M,R1Y
095570,0.35,0.18,9.88,6.18,-4.22,42.82
006840,3.39,1.91,8.1,2.64,-21.22,-25.48
054620,1.26,-0.82,7.11,-8.02,-33.97,59.39
027410,0.97,1.36,5.76,0.58,-17.38,-12.98
282330,3.24,8.36,6.71,15.89,-2.78,1.16
138930,1.47,-1.3,-11.73,-12.44,-2.69,18.2
001460,-0.44,-1.73,-2.99,5.83,8.61,26.29
001465,1.42,0.85,-1.11,5.64,3.49,11.6
001040,1.0,-2.17,-3.34,-5.37,-21.74,-13.0
035760,-1.02,-2.33,-8.91,-11.79,-16.14,-10.21
00104K,0.14,-2.06,-2.19,-2.33,-15.42,0.28
000120,0.75,1.52,7.2,-0.74,-20.94,-20.71
011150,1.72,-4.35,0.92,1.58,-7.23,-12.5
011155,1.79,2.45,4.47,2.58,2.45,15.57
001045,1.03,-0.31,0.82,-11.39,-21.85,-9.26
097950,-1.69,-6.82,-8.53,-7.31,-20.34,-11.77
097955,0.31,-2.42,-1.52,-9.52,-19.05,-9.52
051500,3.82,-0.25,10.66,38.91,12.23,77.7
058820,-0.15,1.06,-2.05,-10.93,-23.74,-22.33
023460,1.42,-0.92,-3.16,-19.06,-42.42,-6.74
056730,0.0,0.0,0.0,0.0,0.0,0.0
056000,0.0,0.0,0.0,0.0,0.0,0.0
000590,1.34,-2.01,5.4,6.06,8.41,15.18
012030,1.23,3.56,-0.22,-6.24,-19.1,8.41
367340,0.47,0.24,0.0,-0.47,-2.75,2.66
016610,2.08,1.59,-3.19,-7.95,-6.6,10.98
005830,-2.21,-1.87,-11.25,1.05,-4.16,31.21
000990,-1.83,0.29,-1.41,1.01,17.68,35.47
000995,0.32,-0.21,-3.55,-11.21,-13.24,2.37
139130,0.89,-0.22,-7.82,-6.39,0.78,15.52
001880,2.39,5.09,9.51,10.31,-6.11,-3.07
000215,0.96,-0.81,-0.14,-3.02,-14.76,-5.5
375500,0.75,2.29,15.02,7.63,-5.63,16.52
37550K,1.01,2.19,7.35,-2.5,-9.55,0.57
068790,0.31,-0.62,-1.23,-3.3,-16.02,-19.78
004840,0.0,-1.96,-1.96,-5.12,-22.6,-24.7
155660,2.53,-0.7,2.16,3.65,-52.07,7.78
069730,1.94,-0.11,2.82,-0.11,-53.07,-10.57
017940,-1.61,-4.58,-4.18,-5.46,-21.08,12.93
079190,0.37,-0.73,8.84,-15.58,-51.26,-51.26
050120,3.6,5.5,0.0,29.5,19.79,36.42
114090,7.09,2.72,4.86,16.6,-4.13,-9.04
900290,-0.4,-4.6,-12.32,0.4,30.91,30.91
078930,0.12,-3.8,-1.1,0.5,-2.53,3.32
083450,-1.75,-5.93,-9.5,-14.15,9.75,55.14
001250,0.84,-6.6,5.48,3.0,-11.58,7.13
078935,0.15,-1.15,1.47,-5.22,-4.83,9.7
078150,0.41,-0.41,6.78,-3.94,-14.39,-14.98
012630,-0.13,-1.13,1.94,-23.96,-31.27,-27.13
089470,1.66,-2.68,-0.61,-15.72,-17.56,-20.5
294870,0.54,2.79,13.89,-21.32,-34.69,-31.54
097230,0.13,-2.64,5.74,-6.97,-20.21,10.89
036640,8.72,0.0,31.08,19.59,7.12,50.0
335870,0.47,0.47,-1.39,0.95,-5.33,0.47
351340,0.0,0.23,-0.7,-0.23,-3.61,2.15
003560,2.6,-0.42,-2.47,-21.52,-26.63,-38.92
099520,0.0,0.0,0.0,0.0,0.0,-51.05
175330,-1.49,-2.21,-7.12,-5.91,1.14,27.97
950170,4.77,6.33,13.21,3.25,-7.35,-15.65
234080,-1.68,-3.62,9.33,-3.62,-15.32,-26.57
035900,2.5,5.34,19.78,11.86,32.92,55.39
024840,1.3,-5.11,-4.65,3.72,-20.25,-17.37
024120,1.02,-0.67,-3.09,-7.6,-17.79,-40.7
002380,3.03,-1.97,-13.73,0.94,-27.87,61.75
021320,4.34,3.97,6.08,4.71,-24.58,6.97
344820,8.62,7.69,5.88,4.65,-18.39,49.29
036670,-0.12,-0.93,-1.62,-8.19,-7.09,-5.96
009070,1.58,-2.2,-2.2,-5.56,-18.04,-37.28
009440,1.87,-1.8,-1.92,-6.31,-33.58,-2.51
112190,-1.52,-0.24,5.25,23.64,-24.82,82.65
151860,-3.08,-3.08,0.4,-20.5,-25.88,115.75
016380,-0.47,-4.04,1.9,-3.6,-27.7,-15.42
016385,3.33,3.83,-4.41,7.43,-5.24,-0.91
046440,2.08,-0.11,-5.35,-20.0,-14.59,-8.68
035600,1.98,2.27,-4.26,-0.83,-4.76,-2.44
001390,-0.17,-4.49,4.94,-10.17,-18.0,14.8
001940,1.92,-4.79,1.92,3.25,-30.57,2.91
058400,0.81,-0.4,-4.58,-7.41,-32.07,-24.01
114450,0.16,-0.96,-14.79,-9.86,-32.02,-29.8
025000,0.38,0.0,2.3,-1.66,-12.6,-11.3
092230,-0.17,-0.33,-1.31,-6.5,-9.31,9.22
000040,-0.13,-3.89,-6.36,-13.07,-29.82,-38.8
044450,0.0,-5.2,1.72,0.0,6.76,12.32
030200,0.78,-1.23,-0.62,3.72,-1.53,19.78
033780,-0.5,-0.87,1.91,-6.74,-1.35,-0.37
030210,1.1,-3.07,-3.81,-19.59,-29.96,24.38
058850,2.47,0.22,-0.65,-9.5,-18.97,-15.68
058860,1.75,1.75,-0.64,-6.25,-11.76,-17.41
060370,6.94,6.15,4.4,8.57,-7.47,8.37
093050,2.01,-0.28,4.41,0.28,-4.05,10.59
034220,-0.8,0.27,-6.05,-16.55,-7.44,-16.74
051900,-2.67,-4.11,-5.89,-21.8,-33.7,-41.23
051905,-1.96,-3.85,-8.76,-18.43,-25.37,-28.06
032640,-0.74,1.13,-0.37,-3.24,-8.5,12.08
011070,-0.57,4.0,4.31,15.08,58.47,66.35
066570,1.24,-1.21,-5.43,-3.17,-13.78,-17.29
066575,0.0,-2.49,-4.23,-5.31,-16.24,-13.66
037560,1.95,-0.57,8.41,-9.06,-35.56,16.91
051910,-4.93,-11.78,-22.62,-36.22,-36.9,-49.73
051915,-1.17,-4.5,-16.56,-25.04,-28.41,-37.32
079550,3.16,0.8,20.51,23.28,48.03,104.63
006260,2.57,1.37,1.17,-4.24,-22.19,-17.75
010120,1.22,2.24,3.98,-15.21,-34.71,-22.8
000680,2.09,-3.67,-11.3,14.79,-10.13,30.59
229640,0.13,0.65,2.79,-3.25,-9.67,2.65
108320,-1.3,-0.08,-2.26,-15.54,0.66,76.68
001120,1.49,-2.84,10.02,23.0,11.41,10.81
108670,9.01,7.49,8.63,-4.04,-31.67,-12.48
108675,6.39,7.54,13.88,0.84,-26.86,-9.52
023150,0.0,-0.11,-5.84,-6.4,-42.4,16.27
160550,3.11,-1.69,3.11,-13.11,11.54,-1.28
053290,-8.16,-30.87,-40.5,-37.37,-45.2,6.79
104200,-2.13,-1.53,27.38,-26.38,148.07,145.41
005945,0.0,-0.89,1.37,-12.6,-7.5,25.57
338100,0.1,0.0,1.56,1.56,1.35,15.66
034310,0.6,2.11,-1.74,3.68,-6.63,-3.43
030190,0.27,-0.54,0.82,5.44,-11.75,-19.65
008260,0.44,-3.72,6.71,33.97,-2.89,29.02
004250,2.83,-1.41,5.83,36.34,29.9,122.28
004255,0.45,-0.88,1.58,32.45,32.84,87.47
010060,4.67,1.82,17.03,1.36,-20.57,-6.67
178920,-2.75,-0.34,2.91,-14.58,-25.38,7.93
024940,19.19,10.35,12.34,-5.06,-29.26,8.56
005490,-0.53,-3.26,0.0,0.18,-21.56,-6.93
091340,0.59,-1.74,-6.27,-10.09,-12.41,0.79
010950,-4.31,-5.91,-4.09,-4.09,-12.72,-0.59
010955,-2.31,-5.06,-3.61,-8.65,-10.11,5.96
019550,0.35,-1.71,-4.97,-11.96,-15.84,-6.21
034120,-1.08,-3.75,-6.91,-12.46,-23.32,83.07
046140,2.23,1.04,7.46,-5.93,5.28,19.14
036120,0.96,-1.56,-4.83,-4.11,-5.69,-21.25
036540,-0.3,-0.3,-0.15,-5.82,-0.45,-16.9
040610,5.05,16.34,21.3,15.11,-5.58,11.55
005090,1.74,-7.39,-5.4,14.72,15.73,40.27
001380,3.66,-0.27,-6.12,2.22,-31.47,-29.64
004060,6.03,2.08,-2.42,-3.52,-9.74,-1.29
001770,0.0,-0.17,-0.33,2.03,1.01,35.81
002360,-5.07,-10.04,1.48,10.99,-3.29,11.35
009160,0.64,1.56,25.88,11.22,-11.53,133.73
123700,2.79,3.03,1.61,-5.25,-6.15,9.67
025530,2.43,-0.28,4.07,0.0,-9.82,3.32
337450,0.0,-0.48,-0.96,-0.72,-13.84,-1.91
340350,0.24,0.0,-0.24,-0.24,-5.03,1.47
011790,0.38,-3.68,-7.75,-27.82,-20.61,14.91
018670,-2.63,-4.72,-10.48,-14.62,-19.86,20.92
001740,1.44,0.22,-2.77,-8.96,-16.3,-12.79
001745,-0.29,-1.85,2.53,-21.05,-31.68,-32.68
006120,-1.14,-2.25,-5.1,-16.38,-20.31,-35.02
006125,0.0,-4.57,-1.94,-15.5,-30.7,-39.5
068400,2.83,3.32,5.83,3.81,-14.84,-2.68
326030,0.34,2.34,4.93,-18.03,-23.76,-17.64
03473K,2.42,3.68,3.17,-5.37,-13.67,-11.13
096770,-2.96,-7.08,-8.58,-9.43,-20.24,-18.43
096775,-0.78,-3.03,-3.4,-3.03,-17.68,-24.93
001510,0.7,-2.92,-4.0,-14.88,-6.59,-1.03
001515,2.96,2.38,-0.54,-12.26,-13.81,-27.0
000660,-2.5,-6.02,-7.14,-2.9,13.59,-14.6
950180,-0.14,-0.14,2.65,86.11,90.44,59.87
064960,-0.12,-3.9,-3.46,-8.71,-22.41,-33.49
100840,7.61,5.88,11.55,3.66,-8.12,21.47
003570,0.24,-1.28,2.29,-4.62,-17.37,15.87
036530,0.0,-1.53,-2.73,-9.32,-14.85,-13.94
005610,3.3,-2.23,8.27,25.11,10.04,22.49
077970,4.55,-1.64,48.02,59.21,31.14,119.21
071970,1.74,-0.4,10.67,10.3,-14.87,46.9
002820,0.39,-0.2,-0.58,6.24,-10.98,16.67
289080,2.43,-2.58,-9.01,13.63,-4.53,-15.75
084870,-0.53,-0.27,-4.81,-22.31,-42.33,11.57
161570,-0.99,-1.63,2.73,2.38,-5.05,-14.25
032540,-2.26,-3.89,4.53,38.12,37.03,75.41
024070,0.51,-5.1,-4.03,-15.12,-33.07,-14.27
057030,1.51,-1.63,-4.58,-17.26,-17.93,-10.25
040300,-0.88,0.3,-0.73,11.17,-8.14,-18.82
051390,-0.23,-0.12,1.54,-0.12,0.59,-0.58
052220,4.21,-4.0,-5.93,-14.45,-10.44,0.0
079940,4.76,5.18,9.54,-0.75,-2.58,-9.9
000500,1.22,1.84,5.74,0.0,-16.89,20.05
000860,2.3,-0.81,-3.36,2.73,-12.05,-2.59
035250,3.55,3.17,5.93,14.23,0.18,8.41
094480,4.34,1.76,-3.43,-27.84,58.62,62.81
011420,6.09,1.46,-2.59,-23.99,6.78,58.44
267290,-3.38,-10.89,3.15,0.88,-2.55,21.81
012320,0.15,-2.01,-2.44,-2.58,-6.58,0.44
011040,1.36,0.0,2.29,-10.08,5.19,16.63
000050,-0.69,0.0,-1.37,5.49,5.11,10.34
214390,1.54,-0.22,-2.84,-0.75,-22.11,-21.11
009140,4.6,4.27,6.63,8.57,16.84,18.31
024910,-0.48,-4.47,-6.49,-1.74,-20.92,4.2
013580,9.78,7.27,25.51,12.73,-1.97,39.82
012200,0.0,0.0,-6.15,-13.09,-22.57,-21.55
012205,0.0,0.0,0.15,-14.3,-14.84,-0.88
002140,-0.88,1.35,2.74,15.16,-7.65,-10.94
198440,3.01,15.07,19.58,4.27,4.4,29.94
049720,1.43,1.19,7.59,-0.93,-13.97,34.92
010130,-0.7,-0.18,6.16,10.92,12.45,41.37
002240,0.45,-2.2,5.95,7.23,-14.42,34.44
014570,4.09,0.93,0.82,-1.14,-13.5,-19.91
035290,0.0,0.0,0.0,0.0,0.0,0.0
215000,-1.7,-4.56,-12.42,-18.04,1.05,103.52
121440,-0.6,-3.18,-2.83,-11.22,-7.53,19.8
183410,6.16,5.3,-3.36,4.02,4.87,80.77
076340,-1.32,-1.32,-2.47,-6.25,-17.13,20.97
009290,-0.95,-1.89,1.54,0.14,-13.26,-12.0
017040,10.62,9.52,11.74,7.81,-8.31,13.81
017900,2.3,0.52,-4.63,-6.94,1.76,29.08
037710,2.36,3.44,10.14,9.83,-11.14,20.31
026910,5.12,3.36,-10.47,1.99,-23.89,-0.32
355150,0.47,-0.47,-1.4,0.0,-3.64,2.17
331520,0.47,0.95,-0.24,0.24,-5.36,1.68
030610,0.27,-1.72,-6.88,-14.95,-11.52,-1.72
339770,3.86,4.53,7.31,0.94,-21.03,-8.5
053270,1.1,-2.14,-7.26,-10.29,-28.79,-40.97
066620,6.25,5.15,5.7,-3.32,-0.97,2.77
043650,-1.49,-5.69,-15.32,10.56,8.27,32.49
006050,9.31,7.69,9.64,-4.21,-18.39,-32.47
060480,0.84,-3.09,-0.28,-3.35,-13.34,-15.87
204020,-0.19,-4.1,4.26,4.67,-22.03,-5.94
083420,-1.67,-5.43,-10.05,-0.84,-18.26,-18.97
014530,-2.28,-2.04,2.64,7.8,-5.12,15.93
900070,0.64,-1.26,-7.13,-5.73,-9.81,-24.35
014285,1.43,1.79,7.98,3.27,-2.74,37.86
053260,0.9,-0.98,-3.45,-1.56,-11.73,-20.63
008870,-0.46,-1.23,2.06,3.2,-12.72,-2.42
002990,2.74,1.35,8.7,-9.27,-12.45,28.13
002995,1.65,2.5,1.65,-5.82,-13.38,2.67
011785,0.36,0.36,-1.87,-32.99,-32.99,-3.89
073240,0.13,-2.57,-2.45,-13.21,-30.63,1.02
036190,8.03,7.52,12.83,1.93,4.41,17.67
035460,3.11,-1.63,1.22,29.24,-4.74,21.88
092440,1.5,1.93,2.93,10.21,4.74,-0.84
000270,-0.99,-4.24,-12.83,-18.03,-18.6,-14.95
013700,16.48,23.35,3.36,25.42,12.23,-10.29
308100,1.21,-2.86,-4.08,-16.92,-40.0,-30.98
004540,-0.36,-4.19,-7.31,-4.96,-21.07,5.64
004545,1.2,-4.98,-3.89,-9.29,-14.46,20.69
121600,-1.31,-6.05,-10.36,-24.68,24.38,105.85
091970,0.0,0.0,0.0,0.0,-19.3,-17.22
244880,0.0,0.0,-0.69,28.57,21.26,9.3
051490,-0.91,-4.07,-10.92,-7.23,-7.62,-11.91
257990,0.2,1.01,-0.4,-12.78,-27.19,-44.36
138610,3.16,4.43,-6.19,-26.64,-34.67,-36.9
130580,0.1,0.52,3.77,1.37,-4.65,0.31
036800,0.17,3.26,7.51,2.56,-10.3,7.32
267320,-1.47,-5.23,-14.52,-0.15,-5.49,-23.84
008350,1.72,-6.14,2.16,-7.06,-37.22,-43.84
008355,3.77,2.41,2.41,-1.68,-34.55,-39.06
004270,0.5,-2.6,-8.95,-3.23,-13.29,-25.09
003920,-0.51,-1.64,-2.38,-6.25,-17.29,32.88
003925,0.0,-1.05,-2.84,-8.29,-20.34,5.32
025860,-0.2,-5.9,6.01,-7.23,-4.54,16.37
111710,3.02,1.79,3.9,2.65,-10.32,-19.24
091590,10.92,10.66,13.65,6.82,-8.51,-22.68
212560,0.75,-1.61,-10.77,-6.68,-21.43,22.0
095660,2.17,1.57,-10.21,-20.15,-5.12,15.85
042420,6.7,4.9,-7.01,-19.16,110.19,77.67
092730,0.2,-1.18,2.44,1.41,-15.58,-21.98
153460,-0.13,-1.99,-12.24,-2.47,0.51,24.06
086220,0.0,13.54,6.46,-8.08,-17.59,2.36
033640,1.91,0.69,-1.68,-18.59,-13.04,-20.35
005720,0.0,-1.4,-0.59,-8.62,-14.08,-8.32
005725,1.73,-0.56,-1.26,0.71,-5.24,23.04
002350,-1.48,-5.22,-9.38,-12.81,-24.27,-23.4
002355,-0.16,-6.89,-5.74,-5.74,-15.56,4.65
041140,-0.22,1.11,21.22,14.82,109.63,74.43
090350,7.76,7.76,2.61,-17.48,5.83,23.3
090355,6.35,1.7,-4.56,-14.84,-8.32,68.27
000320,5.49,3.31,4.6,-4.94,-5.3,10.13
000325,2.62,-13.37,-33.07,-8.59,-16.15,178.06
194700,0.71,5.69,13.26,16.51,-6.15,6.35
229500,-1.03,1.06,1.59,-8.81,-15.45,-15.64
006280,2.93,3.2,2.11,-18.35,-49.01,-39.91
