종목코드,R1D,R1W,R1M,R3M,R6M,R1Y
024120,1.68,0.17,3.95,-9.01,-9.82,-38.6
002380,-0.44,1.8,2.41,9.16,-22.04,49.56
021320,1.94,-0.47,25.45,27.27,-3.67,16.28
344820,-1.25,-3.66,9.17,4.99,-11.13,24.95
036670,-0.67,-1.67,3.03,-3.59,-0.34,-7.72
009070,7.68,9.69,18.13,2.06,4.71,-0.31
009440,-0.7,0.23,5.04,1.43,-22.36,-8.27
112190,0.75,-2.78,-2.19,11.96,-30.48,66.67
151860,-2.44,-5.51,-10.45,-19.19,-26.83,98.35
016380,0.0,-5.11,6.7,4.21,-20.07,-26.16
016385,-1.36,2.84,10.38,13.26,-2.25,-10.7
046440,-3.78,-1.19,8.15,-24.61,-2.97,-6.53
035600,-2.54,26.3,32.09,18.51,30.59,19.74
001390,-1.3,1.68,8.78,-1.14,-8.58,11.38
001940,-0.87,-0.29,7.55,16.33,-20.09,-2.01
122450,0.62,4.34,14.57,1.61,-15.67,-30.09
058400,5.42,8.55,17.27,6.18,-11.78,-25.32
114450,-2.28,-4.32,12.44,-37.26,-18.99,-19.93
025000,-0.55,1.5,2.65,1.12,-12.98,-14.62
092230,-0.49,0.16,0.99,-4.68,-7.0,2.0
000040,-0.68,0.8,12.37,1.73,-14.05,-33.26
030200,-2.41,0.73,7.5,10.97,6.01,23.74
033780,-0.25,0.5,1.38,1.51,0.0,-0.25
030210,0.78,1.36,3.17,-2.44,-19.5,11.23
058850,-0.63,1.28,8.7,-9.52,-12.2,-20.57
058860,0.0,2.09,8.67,-4.86,-5.23,-19.97
060370,-2.2,-2.69,14.88,6.63,-1.36,-4.77
093050,-1.67,-1.39,-1.12,3.21,-2.75,7.6
034220,-2.2,-1.23,7.22,-17.49,2.82,-10.09
051900,0.47,0.12,-9.16,-22.32,-35.74,-45.69
051905,-1.17,-0.97,-3.05,-17.5,-22.53,-26.66
032640,-0.72,-1.08,4.94,1.1,-6.12,11.74
011070,-1.15,-2.89,18.35,5.16,82.98,88.32
066570,0.83,-1.63,-2.02,-13.88,-8.68,-20.39
066575,0.17,-0.85,-2.01,-12.71,-13.35,-17.75
037560,0.0,0.19,7.62,-3.59,-26.94,11.99
051910,0.38,3.35,-7.08,-16.4,-32.35,-35.02
051915,-0.56,3.47,-0.92,-9.15,-30.3,-29.1
079550,0.69,-3.45,6.75,7.23,44.53,85.93
006260,-0.58,-2.65,5.54,-4.64,-19.94,-24.41
010120,-0.79,-5.76,2.79,-21.16,-35.36,-27.5
000680,-0.72,-2.54,-1.0,15.91,-10.01,22.91
229640,0.0,-0.63,3.43,-1.88,-10.31,0.26
108320,-2.86,-1.38,25.18,-10.59,39.63,82.95
001120,-0.74,-1.46,13.87,27.22,3.86,4.67
108670,-1.83,5.42,16.73,2.23,-20.54,-24.47
108675,0.16,5.32,18.28,11.42,-15.47,-18.09
023150,0.73,0.94,5.36,-5.95,-33.29,9.92
160550,0.0,-6.44,1.4,-21.58,-7.23,-18.05
053290,-1.76,-7.8,-33.94,-27.98,-42.14,-30.08
104200,-2.62,-2.11,16.98,-0.27,212.08,183.11
005945,-0.44,0.44,5.61,-4.64,-8.13,21.51
338100,0.61,1.12,2.7,3.56,2.27,12.5
034310,0.29,-0.87,2.4,5.88,-3.39,-1.44
030190,-0.25,0.51,6.72,9.07,-2.22,-20.28
008260,0.2,-1.93,17.36,50.22,19.15,45.06
004250,-0.33,-1.52,3.54,-11.18,28.51,116.49
004255,-0.12,-2.86,-2.75,0.35,30.82,81.02
010060,-0.48,-5.45,-0.95,-0.95,-33.55,-11.86
178920,-1.31,0.67,4.27,-15.04,-22.2,-0.55
024940,2.28,10.79,84.6,52.17,23.75,47.49
005490,-3.01,-5.38,1.75,3.94,-13.56,-10.08
091340,0.0,0.19,5.72,-8.06,-3.94,5.93
010950,-1.02,8.28,14.56,10.25,-15.83,17.19
010955,-0.53,4.87,9.8,-0.18,-12.36,20.43
019550,0.0,-0.65,5.86,-6.4,-7.53,-14.01
034120,1.71,0.48,-4.24,-12.47,-29.83,92.84
046140,-1.16,0.26,7.09,-6.44,2.12,12.41
036120,0.47,1.41,0.93,-2.99,-3.28,-33.54
036540,0.0,-1.12,8.92,-7.81,10.8,-7.81
040610,2.45,-2.33,23.92,14.77,0.74,-1.09
005090,-1.4,-5.57,-12.14,4.35,-5.75,24.09
001380,2.26,2.01,18.31,11.2,-13.59,-28.35
004060,-1.19,5.06,13.68,11.64,3.74,2.47
001770,-1.1,-4.86,7.36,5.73,9.62,32.0
002360,-1.43,-5.48,-10.0,6.92,-8.81,10.22
009160,0.0,-0.85,13.42,25.96,-4.76,154.26
123700,1.32,2.79,7.73,-3.66,0.77,10.98
025530,0.94,1.62,5.75,0.8,2.03,4.43
337450,0.24,-1.19,0.48,0.48,-6.32,-0.95
340350,0.24,0.0,1.21,0.72,-0.95,2.44
011790,0.0,3.17,6.55,-15.32,-23.9,13.57
018670,0.9,0.45,-5.88,-13.18,-32.73,5.16
001740,-0.32,0.97,5.78,-7.26,-9.77,-15.95
001745,-1.08,3.39,8.62,-13.59,-25.41,-32.94
006120,1.37,2.01,0.37,-13.13,-15.91,-34.14
006125,1.89,2.37,5.02,-10.99,-18.9,-27.92
068400,-1.33,2.3,5.71,5.71,-8.26,4.72
326030,-1.31,1.12,6.86,-7.57,-13.49,-13.08
03473K,-0.69,3.12,6.45,-3.6,-11.18,-17.82
096770,0.95,0.48,5.49,-11.51,-18.97,-5.16
096775,-0.38,-0.77,6.15,-7.5,-18.3,-19.57
001510,-0.56,-0.89,-0.22,-12.75,1.02,1.37
001515,-1.29,3.64,8.02,-3.27,-8.24,-17.15
000660,0.83,-2.02,-2.02,-4.72,16.91,-10.04
950180,0.0,-0.41,-0.41,2.36,96.79,40.46
064960,2.73,5.73,9.16,-2.79,-7.93,-23.87
100840,-1.05,-1.82,-0.53,1.34,-16.37,6.48
003570,-1.31,-0.6,-1.66,-6.87,-15.27,8.67
036530,0.61,0.3,3.43,-5.14,-10.75,-11.94
005610,0.33,0.66,8.8,28.51,16.41,24.66
077970,-3.38,-12.59,-10.45,35.98,25.37,60.62
071970,-1.54,-4.1,-4.29,3.12,-8.14,10.1
002820,0.0,7.91,13.4,11.43,-1.44,20.8
289080,1.35,1.21,3.02,16.98,3.73,-17.74
084870,-2.28,7.0,18.23,-7.76,-29.02,12.63
161570,-0.33,1.33,1.67,0.33,0.0,-13.84
032540,2.44,8.02,0.99,44.97,34.72,81.68
024070,0.0,3.79,5.97,-3.95,-25.59,-6.54
057030,0.98,1.14,2.48,-11.79,-8.54,-15.51
040300,0.0,4.22,7.83,21.56,4.07,-11.82
051390,-0.11,-2.77,4.4,5.66,6.55,-6.3
052220,-0.58,-5.49,1.41,-7.42,-6.31,-15.42
079940,0.38,-1.12,6.02,-3.3,1.54,-15.65
000500,-1.21,-2.98,5.16,2.3,-15.98,-18.09
000860,-0.19,3.59,5.26,2.56,-1.7,-5.45
035250,1.64,1.64,5.28,14.58,-1.76,9.63
094480,-3.98,5.34,13.02,-18.73,87.72,69.53
011420,1.16,1.74,11.94,-11.91,23.53,45.83
267290,-0.22,-3.85,-20.07,-1.53,-13.96,15.09
012320,0.28,3.18,3.18,0.85,-9.29,-10.88
011040,0.0,0.9,2.27,-5.46,2.74,13.75
000050,0.66,5.14,4.78,12.45,13.28,18.08
214390,0.0,-0.86,3.61,-13.3,-12.06,-23.73
009140,-1.67,-2.71,2.05,-11.37,26.37,13.31
024910,-0.82,-1.3,-3.65,-13.76,-27.62,5.19
013580,0.0,-2.63,16.93,23.3,4.89,32.74
012200,0.0,0.0,0.0,-12.56,-18.8,-17.11
012205,0.0,0.0,0.0,-3.29,-11.96,-2.03
002140,2.14,-3.63,11.16,22.56,5.29,-13.72
198440,-3.83,5.16,38.47,27.47,25.51,28.82
049720,0.58,-1.03,11.24,0.82,-13.73,30.45
010130,-2.87,-2.04,4.73,10.13,13.61,41.7
002240,-2.64,-7.14,4.49,12.76,-28.59,17.24
014570,-0.76,0.33,9.81,1.89,-4.18,-16.92
035290,0.0,0.0,0.0,0.0,0.0,0.0
215000,1.59,4.35,1.25,-7.98,8.72,70.07
121440,-0.85,-2.5,-0.73,-7.98,-8.9,12.81
183410,0.26,21.64,57.46,53.08,53.69,146.01
076340,-0.83,6.89,-4.16,-16.49,-26.39,19.0
009290,-0.67,-0.67,1.78,-0.93,-8.85,-12.19
017040,-0.18,-2.3,11.97,8.02,-17.37,13.35
017900,-0.17,0.35,1.24,-10.75,1.06,20.63
037710,-1.04,-1.3,1.87,7.93,-3.3,11.73
026910,0.55,3.42,20.75,23.92,-10.38,19.43
355150,0.0,0.0,0.95,-0.93,-1.16,1.43
331520,0.94,0.94,1.42,1.66,-3.17,1.9
030610,0.79,0.66,1.46,-8.47,-9.12,-1.16
339770,0.66,-2.88,3.06,-8.18,-21.09,-16.53
053270,2.81,3.9,6.55,-13.06,-15.56,-39.84
066620,0.0,0.0,18.09,4.23,8.29,3.5
043650,-1.31,-0.31,-11.4,4.59,13.84,22.68
006050,-3.23,7.14,24.2,6.27,-7.8,-31.1
060480,-0.65,-0.13,7.24,3.77,-4.58,-12.5
002720,1.28,2.03,6.13,-10.21,-19.71,-27.01
204020,0.0,4.01,6.42,10.76,-4.94,-5.09
083420,0.0,-1.91,6.11,10.33,-0.49,-26.26
014530,1.0,-2.99,-2.52,1.0,-11.83,-39.04
900070,-0.32,-0.75,-3.04,-6.85,-14.05,-23.32
204620,0.43,1.91,3.12,17.2,2.21,6.92
014285,-10.43,17.13,25.0,29.84,24.07,41.95
053260,-5.37,2.12,48.46,40.94,43.17,-0.96
008870,0.0,0.3,5.12,3.68,-7.13,-0.29
002990,-0.88,-2.6,4.65,-3.02,-13.46,15.74
002995,-0.62,1.11,11.3,0.31,-5.6,0.95
011785,1.66,0.88,10.47,-17.67,-24.44,-18.04
073240,2.61,3.5,3.89,-9.72,-27.58,7.96
036190,-0.47,-4.07,-1.09,-1.09,0.79,6.52
035460,-3.07,-5.19,-0.14,36.08,2.51,19.24
092440,-3.53,-3.53,2.54,9.54,8.14,-23.39
000270,2.65,2.65,-0.14,-11.63,-7.99,-12.57
013700,-6.2,-7.81,38.82,8.86,13.03,33.48
308100,1.93,1.71,3.15,-9.43,-30.58,-27.13
004540,-1.23,1.97,7.06,6.8,-8.62,-47.93
004545,-1.09,5.34,2.48,-1.3,-1.52,-44.57
121600,1.32,9.27,13.1,-9.99,47.36,113.22
091970,0.0,0.0,0.0,0.0,-7.47,-27.96
244880,-2.28,-5.36,4.35,16.28,27.39,26.05
051490,0.11,-2.53,6.32,-5.32,1.65,-7.31
257990,1.03,-1.11,0.0,-12.43,-24.69,-43.67
138610,1.64,0.7,9.32,-21.38,-43.42,-37.1
130580,0.41,1.14,4.48,0.93,-4.95,-2.59
036800,-0.35,-1.03,0.35,-4.81,-15.59,-3.69
267320,-1.03,-2.88,2.12,-18.0,-0.74,-26.1
008350,18.21,59.25,80.34,72.24,22.14,8.9
008355,29.87,72.04,81.41,80.59,33.33,8.11
004270,0.5,-0.98,2.53,-4.71,0.5,-25.34
003920,0.76,-1.12,1.14,-1.97,-9.23,32.39
003925,0.51,1.55,3.42,-0.76,-8.6,13.58
025860,-1.33,-9.39,14.91,7.25,-2.2,23.61
111710,-0.11,0.11,4.41,5.8,-9.6,-8.84
091590,-1.01,2.41,22.84,12.01,-1.41,-5.87
212560,3.06,8.82,10.45,12.29,-6.68,-19.13
095660,-0.4,-1.38,2.66,-18.51,4.15,6.36
042420,-3.42,-5.05,-6.96,-44.78,108.2,34.39
092730,1.0,1.2,0.0,0.6,-11.25,-24.06
153460,-4.92,-1.16,6.51,13.47,8.68,38.6
086220,-3.96,-3.76,-3.96,4.77,-25.65,10.29
033640,0.0,1.02,4.75,-20.77,-10.12,-22.22
005720,0.34,1.15,3.79,-3.09,-12.48,-6.0
005725,-0.15,-0.44,-2.43,2.24,-4.2,16.33
002350,1.74,2.88,2.23,-6.68,-18.3,-15.17
002355,1.26,3.38,0.78,-2.13,-10.83,9.0
041140,0.0,8.55,47.67,27.64,141.9,88.85
090350,-2.78,3.81,16.11,-16.1,16.67,12.39
090355,-2.58,2.21,2.72,-3.93,-2.58,61.87
000320,-1.2,2.48,8.77,-4.25,-0.8,1.64
000325,1.63,4.51,-18.0,6.15,-15.17,151.08
194700,4.28,0.73,6.02,11.59,-3.5,0.36
285490,-0.91,0.4,-1.81,-8.54,22.98,-0.78
006280,0.5,-0.25,10.99,-10.02,-38.79,-45.18
142280,-1.45,-3.67,-9.66,12.9,-11.52,-18.03
234690,-0.1,2.13,4.01,-4.95,-4.0,-24.41
005250,-0.41,-1.03,8.07,-12.04,-22.76,-32.02
005257,-1.53,-3.51,-0.1,-5.4,-35.02,-45.28
004370,1.68,2.36,-1.3,-5.61,7.26,5.94
072710,0.28,0.56,-1.76,-3.98,-2.95,-4.74
054050,1.23,-2.37,14.35,12.79,2.07,-1.59
069140,2.26,2.26,9.52,6.15,-15.11,-3.59
040160,-0.13,1.28,1.54,-9.28,-7.91,10.31
060260,-1.28,5.45,5.45,-4.53,-18.31,-18.88
012340,2.08,2.38,1.03,-5.49,-1.71,-9.83
144960,-0.73,-2.84,-7.6,-15.46,-37.7,-13.59
119860,0.83,4.76,7.08,-8.85,-23.78,-24.84
064260,0.0,8.23,27.42,-19.09,115.52,47.75
023590,0.45,-2.21,2.79,-3.07,-9.98,-17.23
032190,1.39,2.11,5.43,-1.02,7.78,14.12
271850,0.69,22.22,-18.22,-29.82,-37.05,-11.65
019680,0.53,1.07,5.87,-2.57,-15.59,-11.14
019685,0.93,0.93,5.88,-0.92,-23.73,3.05
006370,0.0,0.47,7.51,-9.4,-3.64,1.92
008060,0.91,0.52,6.73,-3.72,8.67,12.94
00806K,0.0,1.38,4.25,4.74,4.25,41.67
353200,2.12,1.4,16.3,20.42,69.01,108.66
35320K,0.0,-1.99,5.73,-1.67,5.36,62.09
000490,-0.71,-6.35,15.7,38.61,37.93,39.3
178600,-0.97,-1.21,-4.11,2.0,-10.82,3.29
008830,-4.08,-4.79,27.47,35.25,11.99,99.23
048470,-3.82,-10.27,5.31,13.52,-10.52,16.76
008110,0.32,-3.68,-11.13,8.4,22.5,63.54
004780,0.37,1.11,6.0,6.0,-4.36,-9.27
005750,-2.76,0.26,13.78,5.29,4.86,20.68
017650,-0.46,0.47,1.9,-9.66,-3.59,-18.87
006570,-1.51,1.16,3.84,11.19,2.08,-3.21
007720,-0.41,0.0,0.41,-0.81,-17.01,-16.72
317850,0.55,0.37,18.91,1.67,-6.34,5.19
078140,-0.73,1.06,1.28,14.13,2.69,-5.64
001680,-0.22,1.31,4.04,-0.86,-4.54,-7.03
001685,0.0,-0.29,2.99,0.58,-7.26,0.88
084690,0.33,-1.72,-0.65,-5.48,-10.83,-9.05
084695,0.88,-0.43,4.55,0.0,1.32,40.76
036480,-0.34,2.08,15.29,4.63,-11.18,-19.01
128820,-1.72,0.11,-2.87,0.11,-14.58,5.42
117580,-2.22,-13.39,-34.91,17.02,3.29,104.84
027830,7.47,10.34,20.9,4.03,-3.88,-26.22
104040,-1.85,-1.85,0.84,13.54,1.49,-14.18
016710,-0.18,-3.45,9.82,18.43,37.85,96.14
336570,0.0,0.0,0.0,0.0,17.07,27.99
020180,-3.62,-0.5,54.65,64.88,1.27,5.0
003540,0.85,0.28,5.31,-7.75,-12.71,12.62
003547,1.0,1.68,4.5,-4.13,-13.71,17.05
003545,0.32,0.97,4.01,-4.6,-15.03,15.61
045390,0.23,2.31,-6.36,-21.91,-35.66,-14.67
108380,-0.68,-1.69,-3.0,-4.28,-13.65,-14.66
006580,0.0,0.0,0.0,0.0,0.0,0.0
014160,0.87,2.2,1.09,-10.92,-7.74,-23.77
047040,-0.15,-4.08,8.61,16.61,-0.15,3.81
009320,5.43,6.39,9.65,-4.51,-0.64,-10.38
042660,-0.8,-3.33,-6.98,7.88,-7.85,-12.12
003090,1.28,0.16,5.14,-0.47,-6.35,-3.94
069620,-0.3,0.61,-0.6,8.2,11.86,24.53
000430,0.78,1.1,4.55,-13.34,-22.44,-26.68
048910,0.27,1.36,12.65,-10.53,-49.6,3.03
005710,1.65,3.7,0.49,-11.48,-6.23,-17.95
006340,0.27,-4.59,-6.03,8.72,-10.95,22.22
006345,2.27,3.96,-0.32,5.0,-16.67,24.26
003220,0.27,-5.67,-2.14,7.96,-1.88,14.38
024890,4.8,2.02,3.48,-22.49,-3.53,18.23
120240,-0.96,-0.96,18.1,-5.08,-20.5,-19.88
003310,-2.04,-0.69,21.63,14.55,-6.48,0.93
114920,14.83,100.0,118.18,55.84,83.21,114.29
012800,-1.23,-3.61,4.7,11.39,-7.18,9.56
096350,1.03,3.59,6.74,-1.01,-18.44,2.94
131220,0.49,2.99,22.63,6.26,3.6,-20.08
010170,0.43,5.44,15.67,-10.92,-32.61,-29.86
054670,-3.92,5.15,15.02,10.36,8.89,7.93
001070,-1.96,-5.84,0.81,3.52,14.94,21.07
023910,0.34,2.79,2.61,3.51,-3.28,-19.62
006650,-0.61,-1.22,-4.71,-14.29,-30.62,-50.0
084010,-2.16,-7.9,-13.92,30.77,-0.97,25.93
001130,-2.5,2.03,4.78,13.59,8.33,22.3
003490,0.84,1.01,2.9,0.67,-10.53,10.24
003495,0.65,2.11,5.02,3.34,-3.73,-3.73
003830,-0.79,-1.96,-2.72,0.4,-12.28,-7.41
016090,0.0,-1.82,13.45,18.94,-14.42,25.0
021045,0.34,-1.01,3.51,1.37,-3.91,12.6
067080,-1.33,-0.56,4.45,-4.4,-16.73,-25.13
192080,0.97,1.56,5.25,-9.55,-17.69,-23.04
302920,0.75,8.03,9.8,58.24,86.81,70.25
317330,0.0,3.27,-3.07,-12.25,0.37,33.92
077360,-1.85,2.76,7.2,-8.82,36.26,55.0
004830,-1.04,-4.14,-34.48,-37.5,-41.54,-61.92
004835,-0.42,-2.46,-38.5,-30.81,-45.03,-47.46
090410,-3.2,-1.73,25.41,-3.2,-13.85,54.42
024900,2.94,0.91,-1.91,0.6,9.9,20.43
263600,-2.05,0.62,4.24,-9.59,1.25,-1.34
348840,3.48,-8.11,-11.85,-14.7,-8.46,-16.2
145720,-1.24,0.0,18.87,2.57,-8.65,12.19
227420,7.05,-1.21,-3.83,-38.4,-6.58,-50.15
002150,0.0,-1.89,2.5,1.56,-4.29,-9.2
100130,-1.02,-1.36,-3.16,8.79,1.93,-14.03
005160,-0.14,-1.84,2.21,-2.26,-7.85,-4.28
075970,0.23,-2.87,2.68,0.57,2.2,-26.95
001230,-2.36,-8.56,0.3,2.48,-10.54,21.25
086450,-0.93,-1.4,0.47,-3.42,-8.62,-24.82
023450,-0.97,-0.16,-0.49,-4.67,-14.5,14.15
099410,-1.75,-3.21,-2.12,23.08,18.07,122.73
007590,-2.26,-2.9,7.13,3.37,-2.65,3.81
005965,0.0,3.18,-2.99,-21.03,-32.53,33.62
026960,0.0,-1.1,-1.46,-11.75,-7.04,-15.07
002210,0.12,7.58,3.84,3.1,-13.31,-27.53
025950,-1.0,50.25,23.33,-9.76,-32.65,-23.71
088130,0.91,-0.99,7.41,-2.91,-11.5,8.46
282690,0.0,-0.41,5.19,-0.82,-2.41,7.05
041930,8.3,8.77,19.23,2.48,-21.52,3.77
001520,-0.31,2.55,15.0,9.15,0.31,14.59
001527,-2.1,2.52,7.59,3.82,1.88,35.83
001529,-9.87,8.87,-11.77,11.95,-3.78,45.6
084670,-0.52,0.79,0.26,10.4,-13.38,-19.75
082640,-1.21,0.62,6.18,-2.68,-7.38,57.35
060380,-2.92,-8.87,-3.45,1.16,-7.29,43.24
001525,0.0,3.4,9.31,4.85,2.49,26.27
079960,0.28,-3.75,3.46,-5.03,-21.96,1.99
008970,-0.41,-4.76,3.0,-6.98,-20.27,-6.98
228340,0.93,0.93,25.96,28.5,7.34,-18.89
092780,1.52,6.55,14.41,7.93,-31.02,17.84
088910,-0.45,2.31,5.4,7.27,7.44,-3.21
049770,0.28,1.71,3.18,-8.23,-12.29,-8.23
013120,2.5,0.19,9.56,-0.19,-6.65,-0.74
018500,0.78,0.11,2.27,-3.23,-10.45,-24.05
006040,3.67,12.15,14.29,4.58,3.9,-6.98
030720,-6.67,21.15,36.81,36.07,30.57,42.7
014825,-1.41,1.16,6.4,4.65,-5.16,6.24
004890,-1.14,-3.34,-1.98,17.63,57.73,119.62
005290,-1.49,2.72,12.01,-11.0,24.29,19.43
025900,-1.27,0.78,9.45,-20.33,-2.76,55.2
000020,1.09,1.83,9.88,-5.76,-15.76,-1.77
000150,0.0,-11.11,-8.37,-11.11,1.96,110.53
000157,-1.09,-6.85,7.94,32.68,13.33,130.9
241560,-0.26,-3.47,2.23,-5.22,-1.27,-3.35
000155,0.72,-4.65,4.87,5.0,19.83,112.93
336260,-0.12,0.37,5.03,-14.66,-21.18,-21.03
33626K,9.31,10.2,9.76,-6.57,-17.18,-12.05
33626L,7.55,8.92,9.97,-0.87,-18.57,-7.32
073190,0.56,1.31,6.5,-6.24,-16.64,-31.17
203650,-2.56,-3.2,6.18,2.34,-9.03,0.69
060570,0.0,2.8,10.81,-17.13,3.36,-14.14
187870,-0.2,2.25,10.4,-16.42,-17.11,-34.94
066670,1.62,4.62,22.16,-8.11,1.24,63.36
024090,0.59,5.99,12.25,13.75,33.59,50.0
003160,0.25,1.64,7.6,-13.04,-0.49,15.62
092200,2.92,2.0,6.46,-12.2,-6.41,66.45
110990,0.65,3.43,5.89,-3.11,-5.94,1.3
263690,0.49,5.08,9.06,-14.81,-16.53,-20.38
263720,-0.48,-0.79,3.64,-23.94,-24.4,-14.71
131030,-0.14,0.96,-0.94,7.94,3.82,-8.48
066900,-0.88,2.74,12.92,3.93,13.49,-2.91
127120,-0.76,0.31,-0.15,-26.63,-18.27,-28.32
013570,0.5,-2.42,26.25,51.65,90.21,75.96
210540,-1.0,0.68,6.07,15.12,13.36,-23.85
104460,-1.53,-6.6,-3.01,-10.49,-2.75,23.34
113810,0.35,2.39,-2.39,0.0,-30.24,-2.72
043360,-1.75,-1.75,-0.88,11.94,-1.03,15.98
033130,0.47,-2.43,12.41,8.61,6.99,-4.6
105740,0.92,-3.51,-6.38,1.38,-15.06,-15.71
007340,-1.41,-3.85,-5.79,12.9,52.01,125.44
131180,-0.87,-9.02,10.73,10.46,0.44,27.53
171120,-0.78,4.36,11.73,7.26,-10.78,6.24
285770,0.0,0.0,-7.33,-7.33,-39.3,-46.12
084650,-6.14,-6.01,50.56,34.6,14.85,89.04
217500,-1.18,-4.55,20.14,13.26,43.18,-8.7
092590,-7.4,-10.21,-29.27,-33.92,-47.48,-6.17
038390,0.0,0.42,1.06,14.9,-8.78,12.47
294140,0.83,0.0,-4.34,-13.7,-29.81,-46.17
228850,-0.78,0.8,10.48,2.02,-12.76,2.43
281740,-0.72,-1.03,1.37,-12.25,2.67,40.76
090360,-3.41,-5.2,8.97,-2.86,13.08,6.47
071280,0.0,1.81,5.85,-7.12,3.12,-7.88
330590,0.7,1.6,4.95,3.62,3.8,9.77
000400,-0.8,1.91,8.43,16.56,0.81,1.91
023530,0.21,-0.31,12.19,8.75,-8.42,-23.75
004000,-0.13,-2.25,-1.39,2.22,-16.72,36.47
286940,-0.39,-0.13,4.77,8.77,4.63,0.52
280360,0.43,1.29,1.73,-4.08,-8.2,-12.96
004990,0.31,3.8,12.74,8.26,-4.38,-2.67
00499K,-0.97,2.4,6.89,7.45,-2.29,-13.22
005305,1.99,4.76,5.48,9.07,4.34,18.83
011170,-0.5,-3.38,-9.09,-10.11,-24.1,-33.55
071840,0.4,0.0,6.9,-1.78,-16.92,-39.73
038060,-0.76,-1.14,13.54,5.69,28.08,-24.42
253610,-5.77,-0.95,18.86,21.91,-7.92,-18.28
060240,13.88,50.49,17.38,-10.02,43.15,39.74
058470,0.38,-1.45,2.11,-6.65,0.99,20.04
012700,-0.23,0.92,7.84,-1.46,-14.15,2.33
042500,-3.1,-6.55,8.61,2.66,3.47,5.13
305090,3.65,7.22,15.99,-22.19,-40.57,-14.75
098120,2.73,3.2,4.15,-13.08,40.72,98.94
