종목코드,R1D,R1W,R1M,R3M,R6M,R1Y
095570,0.0,2.35,10.31,7.59,-4.87,41.75
006840,0.7,4.12,8.04,5.65,-20.81,-25.09
054620,-1.28,-3.73,3.11,-9.38,-36.78,50.45
027410,0.58,-0.38,3.8,-0.95,-17.88,-20.52
282330,1.17,3.28,2.06,16.89,-4.42,0.29
138930,0.13,2.01,-10.77,-12.01,-3.79,18.69
001460,-2.1,-2.96,-4.43,5.87,4.99,22.78
001465,-0.84,2.32,-0.56,5.69,2.62,10.66
001040,-1.0,-1.61,-6.82,-6.6,-23.85,-17.76
035760,-1.06,-3.72,-8.09,-14.18,-18.44,-14.55
00104K,-0.42,-1.67,-4.21,-3.29,-17.14,-3.68
000120,-2.91,2.69,4.71,-0.37,-21.47,-21.7
011150,0.13,-3.12,2.1,2.1,-6.72,-13.09
011155,2.53,0.0,1.85,0.0,1.32,10.79
001045,-0.62,-0.31,-0.93,-12.45,-23.08,-12.45
097950,-1.31,-4.64,-11.49,-10.32,-21.62,-16.81
097955,0.0,-2.15,-3.63,-10.64,-20.05,-13.32
051500,-3.5,-7.22,5.37,32.56,4.63,63.74
058820,1.38,3.76,-0.75,-11.01,-22.73,-24.66
023460,1.86,1.63,-3.96,-14.98,-45.24,-11.0
056730,0.0,0.0,0.0,0.0,0.0,0.0
056000,0.0,0.0,0.0,0.0,0.0,0.0
000590,0.43,0.14,6.94,7.78,10.17,17.26
012030,-0.34,3.49,-1.11,-7.11,-18.44,2.66
367340,0.0,-0.24,-0.24,-1.4,-3.64,1.68
016610,-0.47,3.76,-3.21,-8.65,-7.31,10.45
005830,-0.68,1.93,-10.34,1.4,-3.81,34.96
000990,-0.29,0.44,-3.68,-4.08,13.88,29.96
000995,-1.18,-3.16,-7.91,-14.02,-16.36,-11.54
139130,-0.99,0.56,-8.18,-6.94,-2.71,14.1
001880,-2.33,2.99,7.33,7.52,-9.01,-6.84
000215,-0.41,2.22,-0.14,-3.66,-15.48,-7.3
375500,-4.78,-1.15,10.68,4.44,-8.8,9.28
37550K,-1.42,1.31,6.43,-4.01,-9.86,-1.84
068790,-1.89,-2.8,-6.31,-6.02,-18.22,-24.91
004840,0.3,-1.88,-3.78,-6.32,-23.5,-25.56
155660,-0.89,0.36,0.0,1.82,-52.91,4.69
069730,-1.9,-0.43,1.31,-0.43,-52.8,-11.79
017940,-0.44,-5.15,-6.14,-6.63,-28.07,11.63
079190,2.24,4.58,13.69,-13.84,-50.72,-50.72
050120,-12.37,-0.19,-7.91,18.28,10.32,20.88
114090,0.68,4.26,4.26,14.4,-7.84,-11.98
900290,0.0,-1.18,-10.36,2.45,31.97,31.97
078930,-2.82,-5.25,-3.17,-2.1,-5.36,-0.75
083450,-2.19,-8.65,-14.93,-19.08,1.75,43.1
001250,-3.81,-9.2,0.89,-3.81,-16.39,-1.09
078935,-0.72,-1.15,0.59,-5.89,-5.76,8.36
078150,-0.41,0.84,5.73,-5.14,-15.94,-16.23
012630,0.13,-2.45,-0.66,-27.56,-33.89,-30.55
089470,-3.13,-5.02,-5.98,-20.82,-22.15,-24.92
294870,-1.22,-6.9,1.57,-31.65,-43.46,-40.88
097230,-2.33,-2.2,5.15,-7.59,-20.53,7.4
036640,0.83,5.59,25.0,17.57,15.33,44.8
335870,-0.23,-0.93,-1.85,0.47,-5.97,-1.85
351340,0.0,0.0,-0.93,-0.47,-4.48,1.91
099520,0.0,0.0,0.0,0.0,0.0,-53.86
175330,-0.37,0.0,-5.06,-4.83,0.37,29.33
950170,1.67,8.79,10.05,2.64,-14.34,-15.28
234080,1.05,-1.69,6.23,-1.69,-17.14,-28.4
035900,0.38,5.58,21.28,12.29,33.17,53.62
024840,-1.3,-5.72,-6.42,-0.79,-20.71,-18.67
024120,0.52,-0.68,-6.26,-9.46,-19.45,-42.18
002380,-3.34,0.79,-16.95,0.79,-31.43,56.13
021320,-1.81,4.2,3.33,0.7,-25.73,3.08
344820,-0.62,10.4,8.7,7.24,-16.29,42.67
036670,0.0,0.59,-1.27,-7.59,-6.99,-8.97
009070,-0.87,-3.4,-2.91,-6.58,-17.8,-31.07
009440,-1.6,-0.99,-2.91,-7.51,-35.06,-7.41
112190,-0.94,0.0,2.57,20.72,-25.75,75.16
