종목코드,R1D,R1W,R1M,R3M,R6M,R1Y
079550,-1.0,-3.87,-7.45,5.78,42.33,61.86
006260,3.24,4.64,4.24,-1.1,-13.99,-17.78
010120,1.16,0.34,-4.38,-20.83,-31.61,-28.36
000680,-1.5,-2.57,5.56,20.17,7.45,22.83
229640,1.26,0.0,3.61,2.95,-3.14,-0.25
108320,-0.83,-3.38,17.99,-2.52,46.37,58.01
001120,3.51,3.21,15.12,37.74,20.41,14.56
108670,-0.83,-6.12,-3.08,-9.94,-21.0,-31.26
108675,-0.67,-6.28,-0.33,-0.83,-15.44,-23.07
023150,-0.1,-2.0,4.59,0.41,-20.41,8.3
160550,0.95,-2.74,-8.19,-29.93,-21.4,-13.77
053290,0.76,-4.99,-4.08,-50.22,-46.91,-65.34
104200,-4.45,-7.2,0.31,-2.42,205.5,141.38
005945,0.0,-0.87,2.25,0.89,-4.62,13.84
338100,0.0,0.4,2.97,6.02,3.72,14.35
034310,-0.3,-0.6,-1.48,-0.89,-4.58,-5.13
030190,-1.28,-2.28,4.62,8.45,-3.75,-19.46
008260,-0.58,0.0,13.78,38.15,31.97,29.97
004250,-1.45,0.23,-2.53,-6.84,42.05,93.65
004255,-1.43,-0.6,-8.13,-18.96,30.95,67.68
010060,-0.93,0.0,-5.36,0.95,-22.06,-11.67
178920,-4.58,0.0,5.88,-8.14,-10.59,2.4
024940,-7.67,-16.78,25.8,15.23,10.69,-11.01
005490,1.06,-2.72,1.42,-5.92,-10.62,-12.8
091340,-1.12,-2.21,4.72,-6.34,-2.03,0.0
010950,4.55,2.48,22.63,6.81,-2.36,31.18
010955,2.06,2.76,17.36,6.44,-4.95,34.16
019550,-1.62,-2.57,5.57,-7.06,-4.11,-29.21
034120,1.14,8.92,18.86,0.72,-17.06,119.55
046140,0.5,2.03,3.21,2.55,0.37,14.22
036120,-0.47,-1.85,0.95,-1.55,4.43,-28.78
036540,-0.76,-4.37,-1.2,-7.61,10.62,-18.91
040610,-1.72,-7.07,-5.18,0.2,9.38,-15.35
005090,-1.18,-0.59,-4.18,9.33,2.86,24.14
001380,-1.27,-5.8,5.98,-4.65,-8.02,-55.88
004060,-1.12,-7.93,3.21,-16.51,7.27,-10.27
001770,0.0,-4.11,8.46,11.22,30.02,-22.14
002360,-2.87,-1.93,-1.46,1.6,-10.96,0.5
009160,-0.44,8.25,15.58,48.12,3.08,158.2
123700,0.78,-2.59,1.81,-5.16,-1.85,3.92
025530,-1.15,-4.32,8.24,5.59,10.09,1.44
337450,0.0,4.06,6.08,5.31,4.56,4.06
340350,0.92,4.04,5.54,5.54,4.78,5.29
011790,-4.2,0.31,21.76,-0.31,1.27,16.85
018670,-0.44,-0.87,2.25,-12.36,-21.99,10.19
001740,0.88,-2.65,0.66,-5.74,-9.09,-16.97
001745,0.0,6.15,10.0,9.05,-9.54,-34.85
006120,1.1,0.49,5.63,-10.33,-11.1,-29.49
006125,0.15,3.25,10.25,-3.61,-16.83,-20.69
068400,-0.44,0.89,4.13,12.94,-2.58,6.57
326030,-0.34,-3.76,-0.23,-5.53,-12.9,-20.09
03473K,-0.45,-0.45,4.02,2.09,-4.56,-16.19
096770,0.0,-4.84,4.82,-16.06,-16.73,-13.24
096775,-0.76,-1.14,1.95,-9.38,-16.08,-26.27
001510,0.0,-1.86,3.59,-7.16,4.07,-15.57
001515,-0.53,0.53,3.56,-2.07,3.42,-29.48
000660,-0.45,-4.7,-4.7,-10.44,18.62,-20.36
950180,0.0,0.0,0.0,1.52,100.82,49.8
064960,-0.88,-4.45,7.64,-4.25,-11.39,-24.83
100840,0.27,-4.19,-7.58,-6.15,-14.08,0.83
003570,-0.84,-0.36,-2.01,-6.32,-7.78,12.93
036530,0.59,0.59,6.54,0.0,-3.93,-5.79
005610,0.86,2.28,7.3,35.01,22.05,27.33
077970,3.97,1.55,-12.37,18.55,36.46,56.32
071970,2.11,2.93,2.21,-1.36,4.95,20.76
002820,0.56,-0.56,5.09,1.7,2.29,-3.42
289080,-2.2,-8.88,-6.97,2.62,3.25,-32.9
084870,-2.33,-4.76,11.7,-5.62,-22.65,4.74
161570,0.0,3.22,6.64,2.88,17.58,-13.71
032540,0.11,-3.11,30.49,78.11,48.52,128.61
069260,0.44,-0.22,4.39,-2.59,-15.67,0.67
024070,-0.15,-3.22,11.26,-3.92,-15.56,-16.62
057030,0.68,-3.25,-1.32,-11.7,-0.67,-25.96
040300,-0.69,-1.64,6.06,5.74,5.9,-12.86
051390,0.12,-5.72,0.0,-1.27,8.48,-11.1
052220,9.2,7.42,17.12,4.12,8.24,18.11
079940,1.4,7.41,9.85,11.11,18.85,-9.09
000500,0.77,-2.62,4.83,5.25,-4.75,-6.8
000860,1.0,-0.59,3.48,-2.88,3.9,-17.05
035250,0.36,-1.61,-0.54,12.68,-2.65,10.42
094480,-0.49,-4.67,3.55,-13.19,78.32,26.87
011420,-0.2,-8.96,0.0,-9.46,17.59,37.46
267290,1.33,-0.22,-0.22,3.63,-6.92,12.84
012320,2.17,2.87,10.43,8.83,0.13,-3.96
011040,-0.94,-3.21,-5.38,-3.65,1.93,2.93
000050,-1.81,2.85,12.85,14.04,15.66,24.52
214390,-0.99,-2.17,-2.28,-17.63,-9.8,-27.84
009140,-2.29,-5.83,-9.26,-15.18,15.44,-1.16
024910,0.83,1.84,-1.61,-13.6,-11.47,-4.24
013580,0.0,-3.27,-3.39,2.53,1.05,11.59
012200,0.0,0.0,0.0,-10.6,-16.82,-19.62
012205,0.0,0.0,0.0,1.35,-9.25,-5.05
002140,3.3,4.44,11.24,25.75,18.8,-12.15
198440,-3.12,-13.72,1.52,4.08,21.23,7.43
049720,0.0,2.44,3.88,6.39,-8.69,19.32
010130,-1.43,2.82,8.79,20.43,16.57,50.24
002240,0.93,-2.7,-2.7,-0.23,-24.04,-16.09
014570,-1.1,-1.85,4.16,2.74,0.67,-22.99
035290,0.0,0.0,0.0,0.0,0.0,0.0
215000,-0.18,4.82,15.85,-8.27,17.89,79.81
121440,-0.23,4.51,6.93,0.11,-4.35,15.03
183410,0.0,40.26,111.61,113.26,117.5,245.11
076340,1.2,2.71,1.2,-7.21,-23.33,24.22
009290,0.0,-0.67,1.93,0.0,-2.25,-16.0
017040,-3.31,-5.75,-4.89,-1.69,-12.5,2.94
017900,-1.94,-5.11,-3.47,-15.86,-10.88,17.51
026910,-0.54,1.28,19.91,-19.59,-6.73,13.06
355150,2.49,4.87,6.6,6.6,7.11,5.85
331520,0.22,4.41,6.13,6.64,7.14,5.14
030610,-0.52,-0.13,3.49,-6.2,-7.44,-7.89
339770,-0.98,-2.25,-5.88,-4.1,-14.61,-17.17
053270,2.77,-1.0,8.2,-11.08,-12.65,-30.44
066620,5.28,0.92,7.6,3.05,11.14,-13.24
043650,-1.86,2.43,6.03,3.94,25.45,25.0
006050,0.28,-8.56,-0.27,-1.63,-4.22,-39.9
060480,-3.26,-5.48,2.77,-5.73,-0.54,-19.46
204020,-2.3,-4.95,10.59,14.64,2.59,-11.19
083420,-1.47,-2.43,6.91,12.92,5.02,-33.66
014530,-0.5,-3.07,-3.19,1.68,-9.41,-28.92
900070,-1.4,-8.04,-9.81,-22.03,-17.86,-35.17
204620,1.04,-4.1,-6.73,17.68,-6.09,3.35
014285,-2.69,1.24,14.79,25.38,35.27,22.56
053260,-3.48,7.5,70.63,67.32,77.69,-5.7
008870,-0.14,1.76,7.75,9.28,11.02,-3.47
002990,0.0,-4.04,-4.89,-12.65,-10.83,7.0
002995,-3.92,-5.26,-0.33,1.32,-3.31,-4.07
011785,0.52,2.98,14.98,-5.66,-15.91,-9.2
073240,-0.62,-5.39,1.64,-10.62,-26.28,7.16
036190,-0.9,2.02,-4.08,2.33,6.13,7.52
035460,-6.63,-1.06,12.67,40.41,37.57,22.06
092440,-1.12,-3.19,-7.26,2.09,4.14,-22.58
000270,3.47,5.16,10.71,-7.52,-5.37,-8.39
013700,-1.84,-12.11,-8.41,-43.51,-14.0,-13.69
308100,-0.93,-4.02,3.92,-18.46,-20.5,-31.61
004540,-2.21,-7.58,2.06,-7.38,-8.19,-44.45
004545,1.74,2.41,11.19,5.66,4.71,-35.85
121600,-4.32,-1.43,17.42,4.55,56.76,124.64
091970,0.0,0.0,0.0,0.0,0.0,-30.3
244880,-2.38,-1.91,6.94,2.84,32.76,26.23
051490,-2.47,-6.45,-0.34,-15.53,-0.68,-14.29
257990,1.02,1.33,-0.6,-4.26,-28.78,-41.14
138610,0.43,4.5,9.43,-18.88,-29.38,-36.35
130580,0.6,1.42,3.84,4.82,0.2,0.1
036800,0.85,-0.33,-0.83,4.2,-7.45,0.85
267320,-1.07,-3.15,-3.73,-21.03,6.6,-31.35
008350,-2.03,-16.75,42.62,22.91,15.75,-10.94
008355,-10.74,-44.6,77.56,79.09,63.58,23.29
004270,-0.99,-2.91,0.0,-5.06,-16.67,-27.01
003920,0.12,1.26,3.08,-0.62,-1.71,22.56
003925,-0.25,1.02,5.32,-0.25,0.51,12.5
025860,13.48,14.47,32.09,31.02,14.98,43.09
111710,0.0,-1.09,6.1,3.2,1.57,-5.34
091590,-0.88,-6.53,-2.38,-0.88,-1.31,-14.91
212560,-1.2,-3.29,22.8,21.0,7.29,-8.34
095660,-1.58,-2.16,-3.85,-18.46,10.64,2.89
042420,-3.42,-4.76,-13.82,-33.05,60.27,18.23
092730,0.97,-1.51,3.57,8.07,-3.69,-27.3
153460,-4.28,-5.17,16.22,14.2,27.72,28.97
086220,3.4,5.08,8.16,3.82,-10.86,13.38
033640,-1.94,-5.75,-5.11,-20.31,-14.18,-34.32
005720,-0.56,0.0,3.89,-4.03,-10.65,-10.01
005725,0.72,-1.13,-0.71,-12.39,-5.91,11.46
002350,0.64,-2.47,5.51,-12.47,-16.62,-18.56
002355,0.78,-0.47,5.59,-8.81,-5.17,5.59
041140,0.0,0.0,11.16,28.28,141.9,87.45
090350,-1.67,-3.29,-0.42,-9.96,21.13,-12.31
090355,-2.33,0.0,0.24,5.79,7.69,33.76
000320,0.0,0.4,0.8,-4.55,3.7,-11.27
000325,-2.6,-5.19,-8.82,8.56,-12.67,114.75
194700,0.0,-0.87,-6.56,9.17,-0.62,-2.92
285490,0.9,0.0,7.7,-8.74,25.08,1.82
006280,0.0,-4.57,-2.84,-8.29,-31.01,-45.27
142280,-0.77,-7.45,-7.45,9.38,-3.99,-28.04
234690,-0.52,-0.31,4.47,-2.64,3.23,-25.74
005250,-0.22,-3.4,-0.22,-11.33,-22.39,-36.5
005257,0.0,-4.15,-11.31,-7.29,-37.29,-52.8
004370,2.08,4.24,9.98,-1.08,9.23,8.86
072710,-0.14,0.55,2.66,-3.55,-2.78,-5.41
054050,3.6,2.78,18.26,17.73,13.1,2.78
069140,0.0,-5.16,-5.16,-2.65,-10.5,-10.96
040160,-2.06,-8.33,-4.41,-18.21,-1.68,-1.04
060260,1.15,-13.73,18.39,-0.38,5.18,-14.01
012340,-0.45,-2.06,2.79,-7.52,2.31,-11.11
144960,0.0,-2.15,-6.97,-8.68,-24.76,-16.62
119860,-0.22,-5.5,0.22,-9.51,-20.74,-32.58
064260,-2.36,-10.78,-3.72,-19.46,79.69,27.78
030210,-0.98,-4.55,-0.4,-2.9,-15.6,-20.03
023590,0.0,-2.05,-0.69,-5.49,-6.72,-24.83
032190,-1.77,-3.14,2.58,-3.47,6.51,-0.71
271850,0.0,-16.75,-31.58,-43.48,-50.8,-39.32
019680,0.26,-1.81,4.7,-0.39,-11.24,-14.45
019685,-0.36,0.18,3.98,3.01,-19.29,-2.14
006370,1.44,0.47,4.95,-8.23,0.47,-0.47
008060,0.38,1.29,7.09,0.38,12.46,10.88
00806K,-0.47,-1.4,-2.75,3.41,0.95,21.7
353200,-2.28,-0.89,17.76,20.82,70.34,96.13
35320K,-0.34,1.03,8.12,1.74,14.01,36.92
000490,3.5,6.47,19.35,24.37,49.49,26.5
178600,9.66,0.75,-2.18,-0.98,-3.36,1.26
008830,0.73,2.23,13.62,29.67,29.47,85.83
048470,-0.45,-2.22,1.54,7.14,-0.75,8.55
008110,-3.82,-7.65,-19.54,9.85,28.61,25.14
004780,0.19,-3.25,1.9,2.88,-2.19,-10.52
005750,-0.65,0.13,-1.79,-5.41,12.41,3.77
017650,0.0,-2.3,2.91,-11.67,0.47,-23.19
006570,3.4,2.9,7.85,15.14,13.15,1.67
007720,0.0,-4.25,-1.98,1.22,-13.89,-13.89
317850,-1.63,-2.52,12.1,2.26,4.23,2.26
078140,1.65,-0.61,3.68,13.87,14.14,-8.37
001680,0.0,-0.42,7.29,2.39,-0.21,-10.8
001685,0.29,0.29,2.65,2.65,-5.18,-8.66
084690,-0.51,0.1,7.38,4.73,-2.99,-9.72
084695,0.0,-2.9,3.08,0.0,4.46,-2.9
036480,0.0,-0.68,14.96,-0.68,-6.41,-30.31
128820,3.85,2.75,8.6,6.46,-7.6,5.31
117580,-0.95,-5.86,-17.72,13.22,-7.93,88.29
027830,-0.99,-4.01,12.62,0.67,-5.68,-45.24
104040,-3.63,-6.04,-2.38,7.89,0.89,-19.46
016710,-0.17,-0.7,11.96,19.21,33.1,89.7
336570,2.95,7.78,76.07,76.07,100.43,123.22
020180,-3.63,-17.07,18.97,43.75,10.22,-18.44
003540,0.27,0.83,3.39,2.23,-6.87,8.93
003547,0.32,0.0,4.04,1.31,-9.12,12.36
003545,0.32,-0.32,3.95,-0.63,-10.73,12.46
045390,-1.98,-5.3,1.2,-19.54,-29.77,-20.45
108380,0.7,-2.38,-6.21,-15.34,-11.69,-16.33
006580,0.0,0.0,0.0,0.0,0.0,0.0
014160,-0.44,-1.09,-1.73,-12.69,-2.16,-25.7
047040,-0.3,-1.63,-9.56,6.26,2.16,-2.79
009320,-0.45,-3.25,5.42,-7.26,-3.46,-11.66
042660,0.84,-3.03,-6.61,-6.07,0.84,-14.59
003090,-1.5,-5.27,-5.57,0.0,-7.2,-10.15
069620,-2.92,-2.06,-0.3,15.22,22.88,27.1
000430,0.0,-0.91,4.79,-10.38,-18.0,-25.62
048910,-2.1,-0.8,5.07,-5.33,-61.55,-46.56
005710,0.34,-3.28,1.72,-13.11,-7.38,-28.92
006340,0.26,-7.53,2.61,14.58,3.69,30.56
006345,0.33,-4.57,1.85,5.76,-6.48,19.76
024890,-0.48,-4.35,-0.65,-20.62,-34.47,1.48
120240,1.25,-5.61,6.88,-2.65,-11.98,-22.01
003310,2.42,-2.53,10.73,9.02,4.96,-10.0
114920,13.16,0.36,163.68,105.51,124.5,134.87
012800,-0.24,-6.15,3.0,11.35,5.1,10.75
096350,0.2,5.12,4.06,0.0,-8.39,7.32
131220,-0.84,-1.57,0.75,-14.27,2.72,-27.18
010170,1.27,-1.04,10.9,-4.4,-30.92,-25.08
054670,3.8,-3.53,12.33,13.36,15.49,9.82
001070,-0.2,-0.4,-1.95,4.69,3.61,20.53
023910,0.51,-0.84,0.86,2.98,-2.97,-25.76
006650,-0.63,-5.42,0.32,-18.86,-23.04,-48.01
084010,3.66,2.66,-5.56,21.78,8.97,17.4
001130,2.02,-0.56,4.73,13.83,13.1,14.94
003490,-1.74,-2.66,8.74,10.68,-0.64,15.19
003495,0.51,-1.5,7.8,8.84,-1.87,-0.76
003830,1.61,1.2,-2.33,-5.26,-8.36,-6.67
016090,0.19,-6.9,8.23,17.94,-4.36,9.81
021045,1.02,0.34,2.77,1.71,-4.81,0.68
067080,0.11,-0.34,-1.79,-3.31,-10.89,-27.0
192080,0.59,-2.86,-0.2,-7.62,-18.3,-26.55
302920,-0.78,-7.91,12.28,52.2,82.86,64.1
317330,-1.94,-3.98,-2.32,-12.0,7.2,25.87
077360,-2.62,-1.06,13.41,-4.86,47.62,41.44
004830,0.22,-3.59,-2.88,-44.89,-44.89,-66.41
004835,0.87,-2.94,-5.33,-38.07,-48.67,-69.4
090410,-2.9,-2.7,9.07,-2.49,-0.64,50.32
024900,-0.48,-3.53,-5.85,-11.8,4.67,-1.57
263600,-1.49,-3.89,8.06,-15.31,3.26,-6.61
348840,1.18,-0.12,-33.59,-40.07,-33.85,-54.13
145720,1.42,6.97,10.75,17.57,12.34,20.09
227420,-7.61,-1.59,-9.9,-40.02,19.27,-50.72
002150,0.26,-3.38,-1.15,-1.28,-2.53,-16.09
006620,0.0,-2.02,6.02,-4.91,-2.27,-20.68
100130,2.56,2.56,4.15,-1.95,6.55,-3.37
005160,2.06,-0.29,-0.43,-1.84,-9.31,-8.1
075970,-2.45,19.4,20.09,20.23,-12.96,-28.59
001230,2.18,-1.2,-3.81,-7.87,-4.65,-5.75
086450,-2.26,0.23,3.35,-1.59,-2.7,-24.48
023450,-0.32,0.49,0.49,-1.75,-4.5,10.79
099410,1.62,-7.97,-3.22,14.48,13.1,92.56
007590,12.93,8.78,13.54,17.4,15.12,16.9
005965,0.0,2.91,5.65,-15.09,-20.5,26.44
026960,0.58,-3.68,0.0,-13.1,-11.49,-17.35
002210,0.0,-5.33,6.09,0.35,-9.74,-28.32
025950,-6.29,-19.29,47.22,-37.15,-44.08,-60.58
088130,-0.75,-5.76,-1.89,-9.07,-9.51,-0.32
282690,0.0,1.61,3.7,5.88,1.2,8.15
041930,-0.82,1.26,16.99,4.33,-16.03,0.42
001520,0.0,-7.36,-1.95,3.07,-3.51,3.42
001527,0.0,-0.3,6.07,8.14,20.73,38.33
001529,-3.21,-10.3,-2.17,28.88,1.83,51.57
084670,-0.25,-1.49,2.33,15.79,-6.82,-16.63
082640,0.6,2.75,8.74,-1.9,-13.18,50.84
060380,-1.02,-3.0,-1.16,-6.85,-1.73,31.27
001525,0.0,-0.37,2.39,4.36,6.14,22.44
079960,-1.13,-3.57,-4.88,-3.84,-17.61,-5.14
008970,-2.68,-7.3,11.89,0.0,-6.27,-10.25
228340,-0.4,-5.28,-3.09,-9.22,7.38,-27.77
092780,-3.56,-1.51,9.6,0.15,-30.74,16.25
088910,3.42,-0.75,2.78,5.39,10.28,-6.86
049770,-1.66,0.0,0.28,-7.07,-15.88,-8.74
013120,0.4,-3.98,-5.23,-9.63,-7.99,-11.83
018500,-1.0,-3.04,0.56,-5.11,-8.7,-20.0
006040,-14.15,-9.9,8.33,-0.66,0.0,-11.31
030720,2.69,-0.74,37.06,38.2,43.86,42.32
014825,-0.14,-0.85,6.35,1.88,-1.95,-1.26
004890,-0.28,-0.56,-2.22,17.33,26.62,116.75
005290,-2.93,-5.44,9.28,-9.32,8.63,11.45
025900,-6.43,0.0,20.23,0.36,-12.08,50.45
000020,-0.76,-2.25,1.56,-10.62,-32.56,-13.29
000150,0.2,-6.35,-21.9,-14.09,11.26,99.6
000157,-2.61,-7.12,-22.09,28.57,20.28,126.17
241560,0.88,3.08,8.65,-5.63,3.74,-3.94
000155,-0.25,-4.35,-6.77,-0.12,20.44,104.79
336260,0.39,-3.35,-4.42,-9.1,-19.94,-25.24
33626K,-0.81,-6.15,-1.21,-11.91,-23.03,-20.78
33626L,0.93,-1.22,2.52,-0.91,-18.14,-12.87
073190,-0.17,0.7,10.73,1.23,-2.2,-28.02
203650,1.28,-0.91,3.69,-0.11,2.47,-22.74
060570,-1.24,-2.66,8.79,-16.55,7.2,-24.0
187870,-1.72,-5.19,0.22,-18.97,-13.45,-44.0
066670,-1.87,-1.13,6.5,-4.84,-16.28,49.62
024090,0.94,1.89,17.17,16.67,46.47,33.42
003160,-2.45,-4.17,2.02,-18.23,7.67,1.61
092200,-0.19,-1.34,1.98,-13.74,-1.15,61.7
110990,-0.8,-4.83,-3.13,-12.42,-11.26,-20.46
263690,0.0,-5.96,9.51,-8.89,-11.64,-23.79
263720,10.33,8.55,14.07,-14.92,-11.33,-15.24
131030,-0.55,-1.75,-1.35,5.35,6.89,-10.66
066900,0.0,-3.82,4.14,4.65,15.99,-1.72
127120,-5.36,-8.87,-10.88,-33.76,-21.53,-41.63
013570,-3.45,-6.76,10.89,32.74,75.69,52.38
210540,-1.76,-3.12,-5.74,1.09,6.9,-32.28
104460,-1.43,-0.29,-4.03,-16.16,-5.35,17.55
113810,1.63,-5.09,19.62,3.67,-21.92,5.78
043360,5.36,8.81,13.15,18.39,18.03,15.36
033130,-0.33,-5.77,-0.82,0.0,1.85,-21.46
105740,-3.16,7.46,7.46,12.9,-3.16,-4.3
007340,1.3,-1.39,15.36,7.28,67.78,152.75
131180,1.16,-2.46,3.55,0.69,13.8,20.05
171120,-2.09,-4.74,-0.59,-0.94,-0.71,-7.95
285770,0.0,0.0,-13.12,-12.58,-36.67,-44.4
217500,-2.09,-11.28,10.85,-7.68,34.7,-25.79
092590,-3.23,0.75,-27.81,-32.33,-47.06,-27.42
038390,-0.82,-3.8,-3.41,16.46,-3.22,13.98
294140,1.48,-5.25,-6.73,-12.2,-26.95,-47.48
228850,0.0,-2.76,5.56,3.35,-5.36,-2.37
281740,0.32,-0.11,1.51,-7.3,18.24,19.75
090360,0.81,-5.85,8.95,-8.1,27.3,-17.11
238500,0.81,21.36,131.48,100.96,22.55,-29.18
067730,-2.39,-7.33,-11.35,-20.11,-3.47,-29.15
071280,-1.67,-5.53,0.38,-13.11,4.33,-17.45
330590,0.52,0.0,1.41,5.48,3.59,9.7
000400,-1.22,7.73,22.8,19.17,9.19,10.68
023530,1.16,-3.34,4.48,10.14,-6.73,-24.43
004000,1.06,5.38,9.39,15.86,-1.15,37.7
286940,0.13,-4.66,2.99,-3.07,5.43,-1.94
280360,0.84,1.27,5.26,-2.44,-6.61,-13.36
004990,-0.15,-2.99,4.84,12.07,-0.61,-2.84
00499K,-0.78,-1.17,3.67,11.89,1.8,-15.75
005305,2.59,1.28,9.24,13.79,9.54,19.28
011170,0.0,-4.38,-1.75,-14.57,-17.61,-32.94
071840,-0.41,-3.81,-2.64,-3.23,-15.34,-40.74
038060,-1.15,0.0,7.05,4.88,27.09,-13.71
253610,-0.2,4.39,10.89,24.13,-15.42,-25.3
