종목코드,R1D,R1W,R1M,R3M,R6M,R1Y
095570,9.69,12.6,23.91,25.51,16.27,46.97
006840,3.87,5.8,9.88,18.13,-15.4,-15.24
054620,4.51,6.69,4.94,-14.14,-22.26,30.1
027410,-0.19,0.19,5.15,0.38,-11.2,-26.96
282330,2.87,-0.83,10.12,23.37,5.28,10.46
138930,0.0,1.4,4.74,-5.24,-9.95,18.98
001460,0.67,0.22,-2.29,-0.44,0.9,30.0
001465,0.56,0.0,0.0,-3.52,-4.3,17.88
001040,-0.24,0.72,0.12,0.96,-14.78,-9.66
035760,1.83,1.75,3.16,-3.6,-11.62,-5.11
00104K,0.97,0.41,-1.35,3.83,-10.4,-1.08
000120,-2.32,-0.78,-3.44,0.4,-17.32,-29.92
011150,0.6,-0.83,1.83,9.61,5.71,-11.48
011155,0.94,0.27,-2.96,2.44,-5.51,3.28
001045,-0.78,0.0,3.14,-5.39,-16.01,-10.54
097950,2.71,3.27,1.34,-2.06,-7.33,-8.77
097955,0.3,1.81,2.12,-5.07,-15.11,-9.89
051500,4.47,5.65,-8.56,30.09,10.81,54.55
058820,-1.58,1.18,4.57,-10.56,-15.41,-22.05
023460,0.99,3.44,16.14,0.39,-22.69,-8.42
056730,0.0,0.0,0.0,0.0,0.0,0.0
056000,0.0,0.0,0.0,0.0,0.0,0.0
000590,-0.69,0.56,3.17,11.86,9.63,13.09
012030,-1.79,8.37,27.46,15.79,7.84,25.43
367340,0.0,0.0,1.43,0.95,0.0,2.64
367360,0.47,0.0,0.47,2.39,0.47,4.89
016610,-0.15,3.25,7.22,1.52,0.0,10.05
005830,0.57,4.15,19.76,30.19,10.53,48.94
000990,-2.0,-3.42,5.01,0.96,34.43,27.21
000995,-0.8,4.12,2.92,-3.33,-4.27,-4.73
139130,-0.21,0.22,2.76,-0.64,-6.14,11.62
001880,0.0,-1.52,6.57,7.55,-4.58,-17.98
000215,-0.25,4.23,6.62,6.62,-11.84,-9.41
375500,0.75,-0.37,3.89,12.18,-0.37,11.72
37550K,1.09,7.44,23.96,20.06,9.97,14.17
068790,-0.74,4.69,6.01,-0.89,-2.05,-20.8
004840,0.56,2.48,6.53,2.28,-15.41,-20.41
155660,-1.95,1.09,14.19,13.79,-39.91,14.59
069730,0.91,5.13,19.18,16.91,-40.86,0.0
017940,-0.53,2.39,0.0,-2.28,-20.57,9.28
079190,2.67,7.32,11.19,3.01,-44.6,-44.6
050120,0.7,-8.44,5.31,15.93,28.35,14.54
114090,2.69,4.45,3.74,15.97,-6.44,-7.85
900290,0.0,1.63,-2.34,1.21,31.44,31.44
078930,0.11,7.72,6.29,12.4,-1.79,12.12
083450,1.73,2.05,0.31,-14.08,26.37,42.51
001250,-3.14,7.36,10.99,10.76,1.94,7.14
078935,1.27,3.46,3.76,2.43,-3.24,9.97
078150,-0.83,-3.45,-1.24,-11.19,-0.21,-26.09
012630,0.56,-6.05,-7.27,-31.67,-35.09,-37.09
089470,0.0,0.96,-2.96,-20.08,-22.56,-23.31
294870,0.33,-11.4,-9.01,-33.84,-44.91,-47.58
097230,1.51,0.75,8.03,0.37,-19.3,10.25
036640,-0.61,-3.33,-7.09,12.45,8.54,37.8
335870,1.83,3.73,4.46,3.25,-1.33,2.06
351340,0.23,0.69,2.35,2.11,0.46,2.35
099520,0.0,0.0,0.0,0.0,0.0,0.0
175330,-0.36,1.32,4.34,0.84,-5.71,28.75
950170,4.25,6.58,18.17,17.16,-6.27,-8.08
234080,0.0,0.34,-4.89,5.42,-9.32,-22.96
035900,2.44,9.97,22.85,24.06,47.48,81.27
024840,-1.38,4.39,10.59,9.46,0.0,-4.46
024120,-0.16,1.33,4.28,-8.7,-11.35,-37.41
002380,-1.32,0.45,2.43,7.14,-18.87,43.62
021320,-0.95,-2.35,24.25,26.98,-4.59,13.29
344820,-1.26,-3.84,8.87,4.51,-9.28,27.24
036670,1.01,0.9,4.05,-2.07,1.24,-5.77
009070,0.96,8.02,14.67,1.77,5.15,-2.62
009440,-0.12,-0.7,2.65,-4.92,-21.35,-9.37
112190,-0.49,-2.06,-2.88,11.42,-26.23,65.31
151860,4.05,3.21,-4.46,-12.29,-20.92,102.36
016380,-1.78,-0.9,1.84,4.25,-19.64,-24.05
016385,0.92,0.92,7.32,14.82,-5.58,-8.71
046440,-0.76,0.88,4.93,-25.0,-3.68,-8.41
035600,-2.37,5.59,28.33,19.21,29.8,14.39
001390,0.32,2.45,4.33,1.95,-9.13,17.64
001940,-0.56,-0.56,7.98,20.96,-18.52,2.92
122450,-0.73,2.13,10.6,0.37,-16.34,-31.6
058400,-2.11,6.51,11.2,0.36,-12.85,-29.97
114450,-2.19,-4.69,7.89,-33.66,-18.49,-24.04
025000,0.18,0.0,2.65,1.31,-11.42,-14.62
092230,0.16,-0.49,1.15,-3.31,-7.81,-0.16
000040,-0.56,-0.67,9.68,2.2,-12.91,-32.0
030200,2.24,4.29,15.51,19.28,11.96,29.43
033780,0.37,0.25,1.0,2.53,-0.25,-0.49
030210,-0.19,-0.38,4.17,1.16,-17.19,8.92
058850,-0.42,1.28,6.01,-7.93,-11.19,-20.0
058860,1.84,3.32,7.33,-1.97,-2.92,-16.16
060370,-2.03,-2.52,9.02,7.41,-0.17,-3.01
093050,-1.13,-2.51,-1.13,1.45,-2.23,4.79
034220,-2.66,-2.19,7.49,-18.29,6.07,-10.67
051900,4.43,3.34,-4.68,-18.32,-32.98,-43.22
051905,0.99,-1.92,-1.54,-16.88,-20.25,-26.01
032640,0.0,0.0,6.87,2.94,-6.67,14.29
011070,-0.65,-4.59,19.97,5.63,84.41,83.97
066570,-2.49,-2.49,-4.86,-14.86,-7.84,-26.1
066575,-0.51,-0.34,-2.68,-11.15,-11.55,-21.24
037560,-0.74,-1.29,4.91,-3.96,-24.89,11.72
051910,-1.69,-0.57,-5.77,-14.96,-32.6,-36.14
051915,-0.18,3.02,1.3,-5.05,-27.43,-30.04
